Ar+ 0        18         1    127118.1070(1s)
  155   72 1.00-30 1.97-13 5.47-10 6.86-08 3.83-07 1.07-06 2.78-06 5.26-06 9.80-06 1.90-05 2.26-05 2.02-05 1.29-05 7.74-06 4.23-06 0.00+00
  155   73 1.77-05 1.07-12 2.99-09 3.82-07 2.18-06 6.27-06 1.71-05 3.34-05 6.35-05 1.25-04 1.49-04 1.33-04 8.38-05 5.19-05 3.03-05 3.51-08
  155   74 4.16-05 3.42-12 9.59-09 1.23-06 7.12-06 2.07-05 5.74-05 1.13-04 2.16-04 4.29-04 5.13-04 4.56-04 2.88-04 1.78-04 1.04-04 2.30-07
  155   75 1.00-30 3.22-15 8.68-12 1.01-09 5.03-09 1.17-08 2.18-08 3.13-08 4.76-08 9.03-08 1.17-07 1.13-07 7.56-08 4.61-08 2.55-08 0.00+00
  155   76 3.85-06 1.43-13 4.03-10 5.25-08 3.08-07 9.12-07 2.59-06 5.22-06 1.04-05 2.16-05 2.63-05 2.37-05 1.53-05 9.70-06 5.84-06 6.29-09
  155   77 4.23-04 1.22-11 3.41-08 4.39-06 2.54-05 7.41-05 2.06-04 4.06-04 7.78-04 1.54-03 1.84-03 1.64-03 1.03-03 6.39-04 3.73-04 5.09-07
  155   78 5.89-06 2.17-11 6.08-08 7.83-06 4.52-05 1.31-04 3.63-04 7.15-04 1.37-03 2.71-03 3.25-03 2.89-03 1.82-03 1.13-03 6.57-04 3.12-06
  155   79 6.52-05 2.58-12 7.27-09 9.49-07 5.58-06 1.66-05 4.73-05 9.56-05 1.91-04 3.98-04 4.85-04 4.37-04 2.82-04 1.79-04 1.08-04 1.37-07
  155   80 9.33-13 2.47-11 6.92-08 8.89-06 5.11-05 1.48-04 4.08-04 8.00-04 1.53-03 3.02-03 3.61-03 3.21-03 2.02-03 1.25-03 7.28-04 6.33-07
  155   81 3.77-02 8.08-12 2.27-08 2.94-06 1.71-05 5.03-05 1.41-04 2.82-04 5.49-04 1.11-03 1.33-03 1.19-03 7.66-04 4.90-04 3.04-04 4.53-05
  155   82 1.00-30 2.83-12 7.58-09 8.67-07 4.22-06 9.36-06 1.54-05 1.80-05 1.78-05 1.31-05 8.61-06 5.12-06 2.36-06 1.25-06 6.45-07 0.00+00
  155   83 7.48-03 4.47-12 1.23-08 1.51-06 8.19-06 2.18-05 5.34-05 9.72-05 1.77-04 3.41-04 4.07-04 3.65-04 2.39-04 1.58-04 1.04-04 3.05-05
  155   84 1.14-11 1.18-11 3.27-08 4.11-06 2.30-05 6.42-05 1.68-04 3.19-04 5.97-04 1.16-03 1.38-03 1.23-03 7.77-04 4.83-04 2.85-04 8.18-06
  155   85 5.87-02 2.23-11 6.26-08 8.08-06 4.68-05 1.37-04 3.80-04 7.51-04 1.45-03 2.87-03 3.45-03 3.08-03 1.97-03 1.25-03 7.60-04 7.54-05
  155   86 7.43-05 3.24-12 9.14-09 1.20-06 7.04-06 2.10-05 6.00-05 1.22-04 2.43-04 5.07-04 6.19-04 5.58-04 3.61-04 2.29-04 1.38-04 1.66-07
  155   87 2.57-03 6.20-11 1.74-07 2.24-05 1.29-04 3.76-04 1.04-03 2.05-03 3.94-03 7.80-03 9.34-03 8.31-03 5.25-03 3.26-03 1.91-03 3.61-05
  155   88 2.06-02 2.55-10 7.16-07 9.24-05 5.35-04 1.56-03 4.35-03 8.58-03 1.65-02 3.27-02 3.92-02 3.49-02 2.20-02 1.36-02 7.94-03 4.72-05
  155   89 1.92-02 1.70-10 4.76-07 6.10-05 3.50-04 1.01-03 2.78-03 5.44-03 1.04-02 2.05-02 2.46-02 2.19-02 1.38-02 8.52-03 4.97-03 2.79-05
  155   90 2.23-12 2.02-10 5.67-07 7.29-05 4.20-04 1.22-03 3.37-03 6.62-03 1.27-02 2.51-02 3.00-02 2.67-02 1.68-02 1.04-02 6.04-03 1.71-06
  155   91 3.34-13 9.73-12 2.61-08 2.98-06 1.45-05 3.23-05 5.30-05 6.22-05 6.15-05 4.51-05 2.98-05 1.78-05 8.19-06 4.44-06 2.42-06 2.59-07
  155   92 1.56-10 3.06-10 8.58-07 1.11-04 6.39-04 1.86-03 5.17-03 1.02-02 1.96-02 3.88-02 4.64-02 4.13-02 2.61-02 1.62-02 9.46-03 1.23-04
  155   93 3.51-03 4.42-10 1.24-06 1.60-04 9.26-04 2.70-03 7.52-03 1.49-02 2.85-02 5.67-02 6.79-02 6.04-02 3.81-02 2.35-02 1.37-02 7.01-05
  155   94 5.13-02 4.42-10 1.24-06 1.60-04 9.31-04 2.72-03 7.60-03 1.50-02 2.90-02 5.76-02 6.90-02 6.14-02 3.87-02 2.39-02 1.39-02 5.25-05
  155   95 1.11-04 5.56-12 1.56-08 2.02-06 1.17-05 3.42-05 9.56-05 1.89-04 3.64-04 7.23-04 8.67-04 7.71-04 4.86-04 3.01-04 1.76-04 1.44-06
  155   96 1.00-30 4.37-13 1.18-09 1.36-07 6.70-07 1.53-06 2.71-06 3.58-06 4.51-06 5.84-06 6.03-06 5.04-06 3.11-06 1.85-06 1.01-06 0.00+00
  155   97 1.13-01 3.30-12 9.03-09 1.09-06 5.74-06 1.47-05 3.35-05 5.72-05 9.57-05 1.76-04 2.40-04 2.96-04 3.66-04 4.12-04 4.45-04 4.93-04
  155   98 1.00-30 2.82-13 7.58-10 8.66-08 4.21-07 9.33-07 1.52-06 1.77-06 1.74-06 1.28-06 8.56-07 5.54-07 3.83-07 2.70-07 1.57-07 0.00+00
  155   99 1.75-03 2.03-10 5.70-07 7.38-05 4.29-04 1.26-03 3.53-03 7.00-03 1.35-02 2.68-02 3.22-02 2.86-02 1.80-02 1.11-02 6.48-03 1.34-05
  155  100 1.00-30 1.16-13 3.11-10 3.55-08 1.72-07 3.81-07 6.17-07 7.14-07 6.97-07 5.06-07 3.33-07 1.97-07 8.92-08 4.68-08 2.40-08 0.00+00
  155  101 4.71-12 2.66-12 7.14-09 8.16-07 3.98-06 8.85-06 1.46-05 1.73-05 1.74-05 1.37-05 1.03-05 7.66-06 5.77-06 5.12-06 4.79-06 4.33-06
  155  102 1.17-10 1.10-11 2.98-08 3.44-06 1.71-05 3.95-05 7.20-05 9.84-05 1.28-04 1.75-04 1.94-04 1.87-04 1.59-04 1.41-04 1.29-04 1.08-04
  155  103 1.12-02 4.62-10 1.29-06 1.67-04 9.65-04 2.81-03 7.81-03 1.54-02 2.96-02 5.87-02 7.04-02 6.26-02 3.94-02 2.43-02 1.42-02 1.38-05
  155  104 2.09-05 8.19-12 2.30-08 2.98-06 1.73-05 5.07-05 1.42-04 2.82-04 5.43-04 1.08-03 1.30-03 1.16-03 7.27-04 4.49-04 2.61-04 2.61-07
  155  105 1.37-09 4.59-10 1.29-06 1.66-04 9.58-04 2.79-03 7.74-03 1.52-02 2.92-02 5.79-02 6.95-02 6.21-02 3.96-02 2.50-02 1.51-02 1.33-03
  155  106 3.29-11 4.15-10 1.17-06 1.50-04 8.71-04 2.54-03 7.08-03 1.40-02 2.69-02 5.34-02 6.40-02 5.69-02 3.58-02 2.21-02 1.29-02 3.23-05
  155  107 1.84-01 8.27-09 2.32-05 3.00-03 1.74-02 5.09-02 1.43-01 2.89-01 5.80-01 1.17+00 1.39+00 1.23+00 7.61-01 4.64-01 2.66-01 1.76-04
  155  108 3.56-04 1.12-11 3.14-08 4.05-06 2.34-05 6.83-05 1.90-04 3.75-04 7.21-04 1.43-03 1.72-03 1.53-03 9.61-04 5.93-04 3.45-04 4.47-07
  155  109 2.57-11 6.70-11 1.88-07 2.42-05 1.40-04 4.06-04 1.13-03 2.22-03 4.25-03 8.43-03 1.01-02 8.99-03 5.67-03 3.51-03 2.06-03 2.63-05
  155  110 1.22-11 1.82-11 4.89-08 5.59-06 2.72-05 6.05-05 9.94-05 1.17-04 1.16-04 8.75-05 6.10-05 4.07-05 2.51-05 1.93-05 1.63-05 1.27-05
  155  111 2.01-03 3.15-10 8.80-07 1.12-04 6.42-04 1.84-03 5.02-03 9.78-03 1.87-02 3.69-02 4.42-02 3.93-02 2.47-02 1.53-02 8.89-03 3.75-05
  155  112 8.81-04 7.15-09 2.01-05 2.60-03 1.51-02 4.41-02 1.24-01 2.50-01 5.07-01 1.04+00 1.24+00 1.09+00 6.77-01 4.11-01 2.36-01 1.88-06
  155  113 4.50-11 4.38-10 1.23-06 1.58-04 9.13-04 2.65-03 7.35-03 1.45-02 2.77-02 5.50-02 6.59-02 5.86-02 3.69-02 2.28-02 1.33-02 4.76-05
  155  114 2.06-11 3.37-12 9.05-09 1.04-06 5.06-06 1.13-05 1.89-05 2.29-05 2.43-05 2.27-05 2.13-05 2.07-05 2.12-05 2.18-05 2.22-05 2.20-05
  155  115 1.00-30 2.53-12 6.79-09 7.75-07 3.77-06 8.32-06 1.35-05 1.56-05 1.52-05 1.10-05 7.18-06 4.24-06 1.92-06 1.00-06 5.15-07 0.00+00
  155  116 2.22-04 3.98-11 1.11-07 1.43-05 8.22-05 2.38-04 6.54-04 1.28-03 2.46-03 4.88-03 5.84-03 5.20-03 3.27-03 2.01-03 1.17-03 7.84-07
  155  117 6.51-11 1.22-10 3.43-07 4.41-05 2.55-04 7.41-04 2.06-03 4.05-03 7.76-03 1.54-02 1.85-02 1.64-02 1.04-02 6.43-03 3.77-03 7.13-05
  155  118 6.59-02 6.04-09 1.69-05 2.19-03 1.27-02 3.71-02 1.04-01 2.09-01 4.18-01 8.46-01 1.01+00 8.91-01 5.53-01 3.37-01 1.94-01 2.33-05
  155  119 1.87-10 5.94-12 1.60-08 1.86-06 9.25-06 2.14-05 3.95-05 5.47-05 7.22-05 1.02-04 1.29-04 1.54-04 1.83-04 1.99-04 2.08-04 2.11-04
  155  120 9.52-12 2.98-09 8.35-06 1.08-03 6.26-03 1.83-02 5.11-02 1.01-01 1.94-01 3.86-01 4.63-01 4.13-01 2.60-01 1.61-01 9.37-02 1.09-05
  155  121 4.76-03 5.49-09 1.54-05 2.00-03 1.16-02 3.41-02 9.57-02 1.90-01 3.67-01 7.34-01 8.81-01 7.84-01 4.93-01 3.04-01 1.77-01 1.50-04
  155  122 1.00-30 9.97-12 2.68-08 3.05-06 1.48-05 3.28-05 5.31-05 6.14-05 5.97-05 4.31-05 2.82-05 1.67-05 7.53-06 3.95-06 2.02-06 0.00+00
  155  123 1.90-11 1.13-10 3.14-07 3.93-05 2.18-04 6.04-04 1.56-03 2.94-03 5.48-03 1.07-02 1.27-02 1.13-02 7.09-03 4.38-03 2.56-03 2.22-05
  155  124 2.33-11 3.24-11 8.70-08 9.93-06 4.83-05 1.07-04 1.74-04 2.02-04 1.99-04 1.50-04 1.07-04 7.32-05 4.80-05 3.87-05 3.38-05 2.77-05
  155  125 7.35-02 7.73-09 2.17-05 2.81-03 1.63-02 4.79-02 1.34-01 2.67-01 5.19-01 1.04+00 1.25+00 1.11+00 6.99-01 4.30-01 2.50-01 5.18-04
  155  126 3.63-11 3.02-12 8.24-09 9.83-07 5.12-06 1.28-05 2.81-05 4.66-05 7.70-05 1.37-04 1.63-04 1.52-04 1.13-04 8.75-05 6.98-05 4.35-05
  155  127 3.03-10 1.54-11 4.13-08 4.77-06 2.36-05 5.39-05 9.57-05 1.27-04 1.57-04 2.00-04 2.40-04 2.80-04 3.25-04 3.51-04 3.65-04 3.70-04
  155  128 2.38-11 4.70-11 1.26-07 1.45-05 7.10-05 1.60-04 2.71-04 3.39-04 3.87-04 4.27-04 4.09-04 3.31-04 2.08-04 1.37-04 9.17-05 3.01-05
  155  129 1.51-01 8.42-09 2.37-05 3.09-03 1.82-02 5.38-02 1.53-01 3.10-01 6.17-01 1.27+00 1.53+00 1.37+00 8.54-01 5.23-01 3.01-01 4.24-04
  155  130 1.00-30 5.06-12 1.36-08 1.55-06 7.53-06 1.66-05 2.69-05 3.11-05 3.03-05 2.18-05 1.43-05 8.40-06 3.79-06 1.99-06 1.02-06 0.00+00
  155  131 4.35-10 1.50-11 4.04-08 4.69-06 2.34-05 5.46-05 1.02-04 1.43-04 1.92-04 2.75-04 3.50-04 4.22-04 5.01-04 5.44-04 5.68-04 5.77-04
  155  132 1.16-02 5.45-09 1.54-05 2.01-03 1.18-02 3.53-02 1.01-01 2.04-01 4.06-01 8.41-01 1.02+00 9.06-01 5.66-01 3.46-01 1.99-01 4.98-04
  155  133 1.20-01 7.27-09 2.05-05 2.67-03 1.57-02 4.66-02 1.33-01 2.68-01 5.31-01 1.09+00 1.32+00 1.17+00 7.33-01 4.48-01 2.59-01 7.29-06
  155  134 1.00-30 1.37-11 3.66-08 4.18-06 2.03-05 4.48-05 7.24-05 8.34-05 8.06-05 5.75-05 3.73-05 2.18-05 9.80-06 5.12-06 2.62-06 0.00+00
  155  135 1.00-30 9.31-12 2.50-08 2.85-06 1.38-05 3.05-05 4.93-05 5.68-05 5.48-05 3.90-05 2.53-05 1.48-05 6.75-06 3.57-06 1.84-06 0.00+00
  155  136 1.00-30 3.27-12 8.77-09 1.00-06 4.86-06 1.07-05 1.73-05 1.99-05 1.92-05 1.37-05 8.85-06 5.18-06 2.32-06 1.21-06 6.19-07 0.00+00
  155  137 3.23-10 2.41-06 6.49-03 7.47-01 3.68+00 8.33+00 1.45+01 1.83+01 1.94+01 1.52+01 1.01+01 5.99+00 2.67+00 1.39+00 7.11-01 4.11-06
  155  138 4.47-08 3.79-06 1.02-02 1.18+00 5.86+00 1.35+01 2.45+01 3.21+01 3.48+01 2.69+01 1.78+01 1.04+01 4.61+00 2.39+00 1.22+00 3.56-06
  155  139 7.12-08 3.55-06 9.54-03 1.10+00 5.43+00 1.24+01 2.19+01 2.81+01 3.01+01 2.36+01 1.58+01 9.31+00 4.16+00 2.16+00 1.11+00 2.52-05
  155  140 2.58-08 4.00-07 1.09-03 1.31-01 6.94-01 1.77+00 4.00+00 6.19+00 7.32+00 5.82+00 3.83+00 2.22+00 9.80-01 5.07-01 2.58-01 2.42-04
  155  141 1.28-24 3.01-07 8.29-04 1.02-01 5.52-01 1.47+00 3.56+00 5.74+00 6.88+00 5.44+00 3.55+00 2.05+00 9.01-01 4.65-01 2.36-01 3.00-06
  155  142 2.54-24 1.76-07 4.83-04 5.87-02 3.13-01 8.17-01 1.90+00 3.00+00 3.57+00 2.83+00 1.86+00 1.08+00 4.73-01 2.45-01 1.24-01 6.06-06
  155  143 5.65-24 5.93-07 1.61-03 1.90-01 9.77-01 2.39+00 4.95+00 7.24+00 8.37+00 6.64+00 4.39+00 2.56+00 1.13+00 5.86-01 2.99-01 3.21-05
  155  144 8.73-10 8.82-07 2.41-03 2.88-01 1.51+00 3.83+00 8.49+00 1.30+01 1.53+01 1.21+01 7.90+00 4.58+00 2.02+00 1.04+00 5.30-01 1.29-05
  155  145 1.76-09 1.03-06 2.80-03 3.29-01 1.68+00 4.08+00 8.32+00 1.20+01 1.38+01 1.10+01 7.28+00 4.26+00 1.88+00 9.76-01 4.97-01 3.16-05
  155  146 1.29-05 1.81-06 4.91-03 5.83-01 3.01+00 7.45+00 1.58+01 2.44+01 3.28+01 4.04+01 4.43+01 4.72+01 4.94+01 5.04+01 5.12+01 5.34+01
  155  147 8.47-24 2.05-07 5.78-04 7.55-02 4.44-01 1.32+00 3.72+00 6.55+00 8.52+00 8.18+00 7.16+00 6.48+00 6.08+00 5.97+00 5.96+00 6.09+00
  155  148 1.00-30 8.47-08 2.34-04 2.89-02 1.59-01 4.31-01 1.07+00 1.78+00 2.23+00 1.90+00 1.29+00 7.67-01 3.43-01 1.79-01 9.11-02 0.00+00
  155  149 1.00-30 2.56-07 7.07-04 8.80-02 4.86-01 1.33+00 3.36+00 5.61+00 7.06+00 5.98+00 4.06+00 2.41+00 1.08+00 5.59-01 2.86-01 1.99-06
  155  150 2.97-27 3.81-07 1.05-03 1.28-01 6.94-01 1.85+00 4.44+00 7.24+00 9.05+00 7.73+00 5.30+00 3.17+00 1.43+00 7.48-01 3.87-01 8.36-03
  155  151 5.39-30 2.41-08 7.33-05 1.13-02 7.89-02 2.79-01 9.42-01 1.77+00 2.33+00 2.16+00 1.82+00 1.59+00 1.45+00 1.41+00 1.40+00 1.42+00
  155  152 1.00-30 1.68-07 4.72-04 6.11-02 3.55-01 1.04+00 2.89+00 5.06+00 6.48+00 5.50+00 3.73+00 2.21+00 9.85-01 5.12-01 2.62-01 9.95-04
  155  153 1.00-30 2.92-07 8.30-04 1.11-01 6.69-01 2.05+00 5.99+00 1.07+01 1.37+01 1.15+01 7.69+00 4.52+00 2.01+00 1.04+00 5.30-01 3.88-05
  155  154 1.70-19 3.76-07 1.05-03 1.34-01 7.63-01 2.19+00 5.87+00 1.01+01 1.30+01 1.11+01 7.56+00 4.49+00 2.01+00 1.05+00 5.34-01 2.14-04
  156    1 1.49+01 4.23-16 1.18-12 1.52-10 8.75-10 2.53-09 7.00-09 1.44-08 3.34-08 1.15-07 2.82-07 7.34-07 2.12-06 3.76-06 5.65-06 1.23-05
  156    2 1.46-01 3.06-14 8.55-11 1.09-08 6.24-08 1.79-07 4.86-07 9.23-07 1.64-06 3.10-06 4.01-06 4.04-06 3.18-06 2.49-06 2.01-06-2.26-09
  156    3 4.64+03 1.91-14 5.35-11 6.83-09 3.90-08 1.12-07 3.03-07 5.75-07 1.02-06 1.92-06 2.52-06 3.62-06 1.28-05 2.78-05 4.61-05 1.07-04
  156    4 1.00-30 7.09-15 1.98-11 2.53-09 1.44-08 4.13-08 1.12-07 2.12-07 3.75-07 7.08-07 9.13-07 9.33-07 7.18-07 4.69-07 2.64-07 0.00+00
  156    5 9.59+04 1.81-15 5.08-12 6.57-10 3.81-09 1.12-08 3.11-08 5.95-08 1.04-07 1.96-07 1.10-06 2.39-05 2.29-04 5.57-04 9.51-04 2.25-03
  156    6 5.72-01 1.06-15 2.85-12 3.25-10 1.57-09 3.47-09 5.58-09 6.45-09 6.56-09 6.30-09 1.01-08 8.71-08 6.17-07 1.28-06 1.93-06 3.44-06
  156    7 5.63+02 9.28-16 2.53-12 3.03-10 1.59-09 4.01-09 8.95-09 1.61-08 3.37-08 9.13-08 1.39-07 1.63-07 1.97-07 2.40-07 2.81-07-3.10-08
  156    8 6.67+07 1.41-15 3.86-12 4.64-10 2.45-09 6.25-09 1.42-08 2.54-08 5.25-08 1.73-07 1.67-06 4.32-05 4.35-04 1.10-03 2.06-03-3.67-03
  156    9 1.55+01 5.18-16 1.41-12 1.66-10 8.55-10 2.09-09 4.39-09 7.35-09 1.41-08 3.64-08 1.35-07 2.07-06 1.61-05 3.43-05 5.24-05 9.66-05
  156   10 2.29+08 3.45-15 9.42-12 1.13-09 5.93-09 1.50-08 3.37-08 5.87-08 1.18-07 4.28-07 5.48-06 1.48-04 1.50-03 3.81-03 7.11-03-1.27-02
  156   11 6.86+01 9.34-16 2.52-12 2.92-10 1.46-09 3.38-09 6.26-09 8.80-09 1.24-08 2.38-08 3.91-07 9.02-06 7.20-05 1.54-04 2.35-04 4.35-04
  156   12 1.36+08 2.50-15 6.80-12 8.11-10 4.21-09 1.05-08 2.29-08 3.89-08 7.64-08 2.69-07 3.29-06 8.83-05 8.94-04 2.27-03 4.24-03-7.56-03
  156   13 4.09-02 2.45-16 6.57-13 7.51-11 3.65-10 8.10-10 1.32-09 1.56-09 1.63-09 1.62-09 2.18-09 1.06-08 6.29-08 1.23-07 1.75-07 2.71-07
  156   14 4.09+01 9.00-16 2.42-12 2.78-10 1.37-09 3.10-09 5.38-09 6.91-09 8.25-09 1.20-08 2.30-07 5.41-06 4.32-05 9.23-05 1.41-04 2.61-04
  156   15 1.00-30 3.07-12 8.52-09 1.07-06 6.00-06 1.67-05 4.37-05 8.06-05 1.37-04 2.44-04 3.03-04 2.99-04 2.20-04 1.41-04 7.86-05 0.00+00
  156   16 1.24+03 9.11-12 2.53-08 3.18-06 1.78-05 4.96-05 1.30-04 2.39-04 4.07-04 7.24-04 9.04-04 8.91-04 6.79-04 5.14-04 3.94-04 1.98-04
  156   17 1.53+04 1.44-11 4.00-08 5.03-06 2.82-05 7.87-05 2.06-04 3.79-04 6.47-04 1.16-03 1.46-03 1.47-03 1.26-03 1.15-03 1.11-03 1.21-03
  156   18 9.87-01 8.57-13 2.37-09 2.93-07 1.61-06 4.36-06 1.09-05 1.96-05 3.27-05 5.67-05 7.02-05 6.91-05 5.28-05 4.04-05 3.19-05-2.59-09
  156   19 6.61+04 1.02-12 2.81-09 3.51-07 1.94-06 5.34-06 1.36-05 2.49-05 4.27-05 8.21-05 1.26-04 2.39-04 1.39-03 3.95-03 7.72-03 2.30-02
  156   20 7.91+04 1.10-12 3.06-09 3.88-07 2.20-06 6.22-06 1.66-05 3.19-05 6.20-05 1.57-04 2.82-04 5.31-04 1.44-03 2.50-03 3.57-03 6.37-03
  156   21 1.11+05 3.84-12 1.07-08 1.34-06 7.51-06 2.10-05 5.49-05 1.02-04 1.74-04 3.22-04 4.43-04 6.33-04 2.53-03 6.85-03 1.32-02 3.92-02
  156   22 4.60+04 2.89-12 8.06-09 1.02-06 5.79-06 1.64-05 4.39-05 8.35-05 1.56-04 3.57-04 5.89-04 9.79-04 2.21-03 3.56-03 4.88-03 8.27-03
  156   23 1.60+05 1.99-12 5.54-09 7.05-07 4.02-06 1.15-05 3.10-05 6.00-05 1.18-04 3.06-04 5.57-04 1.07-03 2.93-03 5.10-03 7.28-03 1.30-02
  156   24 5.69+04 4.80-12 1.33-08 1.68-06 9.41-06 2.63-05 6.90-05 1.28-04 2.18-04 3.94-04 5.12-04 6.06-04 1.53-03 3.73-03 7.02-03 2.05-02
  156   25 1.67+05 4.58-12 1.28-08 1.61-06 9.12-06 2.58-05 6.85-05 1.29-04 2.37-04 5.21-04 8.31-04 1.35-03 3.23-03 5.43-03 7.65-03 1.35-02
  156   26 2.25+05 1.70-12 4.82-09 6.40-07 3.84-06 1.17-05 3.45-05 7.55-05 1.95-04 7.48-04 1.66-03 3.64-03 1.01-02 1.72-02 2.40-02 4.12-02
  156   27 4.83+01 8.79-16 2.37-12 2.77-10 1.39-09 3.29-09 6.33-09 9.38-09 1.48-08 3.77-08 4.46-07 9.79-06 7.67-05 1.60-04 2.38-04 4.02-04
  156   28 1.00-30 9.68-14 2.68-10 3.37-08 1.88-07 5.23-07 1.36-06 2.50-06 4.24-06 7.49-06 9.29-06 9.14-06 6.69-06 4.28-06 2.39-06 0.00+00
  156   29 1.65+02 2.72-13 7.55-10 9.47-08 5.29-07 1.47-06 3.82-06 7.02-06 1.19-05 2.11-05 2.63-05 2.58-05 1.96-05 1.49-05 1.15-05 6.63-06
  156   30 6.02-01 2.00-14 5.53-11 6.83-09 3.74-08 1.01-07 2.51-07 4.50-07 7.49-07 1.31-06 1.62-06 1.65-06 1.36-06 9.13-07 5.12-07 0.00+00
  156   31 1.80+04 3.56-13 9.87-10 1.24-07 6.91-07 1.92-06 5.00-06 9.19-06 1.56-05 2.78-05 3.48-05 3.54-05 3.63-05 4.65-05 6.43-05 1.41-04
  156   32 7.61+04 1.62-14 4.49-11 5.58-09 3.08-08 8.45-08 2.15-07 3.91-07 6.68-07 1.27-06 2.96-06 3.23-05 3.12-04 8.19-04 1.49-03 3.97-03
  156   33 5.73+04 1.59-14 4.42-11 5.57-09 3.14-08 8.82-08 2.33-07 4.47-07 8.71-07 2.23-06 4.13-06 9.63-06 4.37-05 1.03-04 1.80-04 4.64-04
  156   34 5.46+04 4.24-14 1.18-10 1.48-08 8.29-08 2.32-07 6.05-07 1.12-06 1.91-06 3.47-06 5.36-06 2.66-05 2.27-04 5.91-04 1.07-03 2.84-03
  156   35 4.85+03 3.61-14 1.00-10 1.26-08 7.10-08 1.99-07 5.25-07 9.84-07 1.77-06 3.76-06 5.83-06 9.37-06 2.24-05 3.92-05 5.83-05 1.19-04
  156   36 4.51-04 2.18-15 5.95-12 7.15-10 3.76-09 9.58-09 2.16-08 3.73-08 6.93-08 1.71-07 2.63-07 3.07-07 2.76-07 1.91-07 1.08-07 0.00+00
  156   37 1.00+05 2.45-15 6.72-12 8.18-10 4.39-09 1.15-08 2.74-08 4.97-08 9.86-08 2.68-07 5.80-07 3.53-06 2.07-05 3.94-05 5.51-05-6.21-06
  156   38 2.93-03 8.16-15 2.22-11 2.64-09 1.37-08 3.41-08 7.35-08 1.20-07 1.95-07 3.84-07 5.84-07 1.79-06 5.58-06 5.86-06 4.18-06 0.00+00
  156   39 4.88+08 3.52-15 9.72-12 1.20-09 6.58-09 1.78-08 4.49-08 9.04-08 2.39-07 1.05-06 8.60-06 2.73-04 3.11-03 8.28-03 1.59-02-3.02-02
  156   40 1.35+07 4.36-15 1.19-11 1.45-09 7.69-09 1.99-08 4.63-08 8.30-08 1.66-07 4.92-07 1.18-06 1.14-05 1.07-04 2.68-04 4.94-04-8.34-04
  156   41 9.07+04 2.62-15 7.18-12 8.66-10 4.59-09 1.18-08 2.71-08 4.74-08 8.75-08 2.17-07 4.71-07 3.07-06 1.83-05 3.48-05 4.87-05-5.61-06
  156   42 2.58+07 3.69-15 1.01-11 1.24-09 6.67-09 1.76-08 4.24-08 7.87-08 1.70-07 5.76-07 1.72-06 2.14-05 2.06-04 5.16-04 9.52-04-1.60-03
  156   43 1.19+08 5.91-15 1.61-11 1.93-09 1.01-08 2.55-08 5.65-08 9.61-08 1.78-07 4.90-07 2.41-06 6.64-05 7.56-04 2.01-03 3.87-03-7.35-03
  156   44 2.95+04 1.50-14 4.15-11 5.20-09 2.90-08 8.06-08 2.09-07 3.93-07 7.32-07 1.71-06 2.95-06 6.09-06 2.46-05 5.61-05 9.71-05 2.47-04
  156   45 3.99+04 1.73-13 4.80-10 6.02-08 3.36-07 9.35-07 2.43-06 4.48-06 7.70-06 1.42-05 1.87-05 2.25-05 4.34-05 8.27-05 1.36-04 3.34-04
  156   46 6.84+04 3.14-14 8.70-11 1.09-08 6.08-08 1.69-07 4.37-07 8.03-07 1.37-06 2.53-06 4.45-06 3.11-05 2.84-04 7.44-04 1.35-03 3.59-03
  156   47 9.24+03 1.69-14 4.70-11 5.93-09 3.34-08 9.39-08 2.48-07 4.71-07 8.86-07 2.09-06 3.65-06 7.73-06 2.59-05 5.14-05 8.21-05 1.87-04
  156   48 1.11+07 4.59-15 1.25-11 1.50-09 7.90-09 2.01-08 4.52-08 7.76-08 1.44-07 3.87-07 9.33-07 9.44-06 8.90-05 2.23-04 4.12-04-6.94-04
  156   49 2.83+08 4.90-15 1.34-11 1.62-09 8.62-09 2.23-08 5.18-08 9.43-08 2.06-07 7.37-07 5.17-06 1.59-04 1.81-03 4.82-03 9.29-03-1.76-02
  156   50 1.37+07 4.37-15 1.20-11 1.45-09 7.71-09 2.00-08 4.66-08 8.34-08 1.67-07 4.97-07 1.20-06 1.17-05 1.10-04 2.76-04 5.09-04-8.57-04
  156   51 8.96+04 2.75-15 7.52-12 9.07-10 4.79-09 1.23-08 2.81-08 4.88-08 8.90-08 2.16-07 4.53-07 2.79-06 1.65-05 3.15-05 4.42-05-5.58-06
  156   52 2.62-06 5.66-19 1.65-15 2.32-13 1.48-12 4.85-12 1.55-11 3.43-11 7.86-11 2.21-10 6.56-10 7.09-09 2.80-08 2.99-08 2.13-08 0.00+00
  156   53 1.39-02 3.06-18 9.00-15 1.30-12 8.47-12 2.83-11 9.31-11 2.31-10 6.64-10 2.39-09 6.43-09 4.93-08 3.44-07 6.77-07 9.42-07 1.23-06
  156   54 1.00-30 7.12-15 1.94-11 2.33-09 1.22-08 3.10-08 6.90-08 1.14-07 1.75-07 2.73-07 3.14-07 2.99-07 2.33-07 1.55-07 8.68-08 0.00+00
  156   55 3.76-02 2.15-14 5.87-11 7.04-09 3.69-08 9.35-08 2.08-07 3.43-07 5.30-07 8.26-07 9.47-07 8.73-07 6.18-07 4.34-07 2.95-07 3.61-08
