  17  10 1.00-30 6.16-02 6.13-02 6.03-02 5.86-02 5.55-02 4.86-02 4.10-02 3.24-02 2.18-02 1.46-02 8.65-03 3.74-03 1.89-03 9.40-04 0.00+00
  17  11 1.00-30 1.91-02 1.89-02 1.85-02 1.78-02 1.65-02 1.39-02 1.13-02 8.72-03 5.81-03 3.93-03 2.33-03 1.01-03 5.05-04 2.51-04 0.00+00
  17  12 1.01+03 1.51-01 1.51-01 1.52-01 1.53-01 1.55-01 1.60-01 1.65-01 1.72-01 1.81-01 1.87-01 1.90-01 1.93-01 1.94-01 1.94-01 1.95-01
  17  13 1.00-30 7.12-03 7.09-03 6.97-03 6.79-03 6.47-03 5.75-03 4.99-03 4.09-03 2.84-03 1.97-03 1.29-03 6.82-04 4.05-04 2.35-04 0.00+00
  17  14 1.00-30 3.05-02 3.04-02 2.99-02 2.90-02 2.74-02 2.39-02 2.02-02 1.62-02 1.11-02 7.74-03 5.12-03 2.77-03 1.67-03 9.89-04 2.40-05
  17  15 2.15+01 2.17-01 2.17-01 2.17-01 2.17-01 2.17-01 2.17-01 2.17-01 2.17-01 2.15-01 2.13-01 2.11-01 2.08-01 2.07-01 2.06-01 2.05-01
  17  16 1.00-30 2.22-02 2.21-02 2.19-02 2.14-02 2.07-02 1.89-02 1.68-02 1.41-02 1.00-02 7.02-03 4.61-03 2.45-03 1.45-03 8.43-04 0.00+00
  18   1 1.00-30 5.45-02 5.43-02 5.39-02 5.31-02 5.17-02 4.79-02 4.31-02 3.65-02 2.66-02 1.86-02 1.12-02 4.89-03 2.47-03 1.23-03 0.00+00
  18   2 1.00-30 7.32-06 7.31-06 7.27-06 7.21-06 7.08-06 6.74-06 6.25-06 5.52-06 4.44-06 3.34-06 2.08-06 9.05-07 4.50-07 2.21-07 0.00+00
  18   3 1.00-30 7.79-03 7.78-03 7.76-03 7.71-03 7.63-03 7.40-03 7.04-03 6.45-03 5.55-03 4.33-03 2.74-03 1.19-03 5.91-04 2.88-04 0.00+00
  18   4 1.00-30 1.25-06 1.25-06 1.24-06 1.23-06 1.20-06 1.13-06 1.02-06 8.64-07 6.23-07 4.29-07 2.57-07 1.12-07 5.70-08 2.85-08 0.00+00
  18   5 1.00-30 1.62-06 1.62-06 1.61-06 1.59-06 1.56-06 1.48-06 1.36-06 1.19-06 9.45-07 7.07-07 4.39-07 1.91-07 9.49-08 4.65-08 0.00+00
  18   6 1.00-30 2.19-07 2.19-07 2.17-07 2.15-07 2.11-07 1.99-07 1.83-07 1.60-07 1.26-07 9.25-08 5.71-08 2.49-08 1.25-08 6.16-09 0.00+00
  18   7 1.00-30 1.98-07 1.98-07 1.96-07 1.94-07 1.90-07 1.78-07 1.63-07 1.42-07 1.11-07 8.25-08 5.11-08 2.22-08 1.11-08 5.44-09 0.00+00
  18   8 1.00-30 1.22-01 1.21-01 1.20-01 1.17-01 1.12-01 9.92-02 8.39-02 6.52-02 4.06-02 2.54-02 1.45-02 6.26-03 3.20-03 1.61-03 0.00+00
  18   9 7.27+09 8.33+00 8.35+00 8.43+00 8.56+00 8.82+00 9.52+00 1.04+01 1.17+01 1.39+01 1.61+01 1.86+01 2.23+01 2.53+01 2.84+01-4.79+00
  18  10 2.87+08 8.34-01 8.35-01 8.38-01 8.43-01 8.52-01 8.80-01 9.19-01 9.76-01 1.10+00 1.22+00 1.35+00 1.55+00 1.71+00 1.86+00-2.39-01
  18  11 3.64+09 6.99+00 7.00+00 7.06+00 7.17+00 7.37+00 7.96+00 8.65+00 9.51+00 1.11+01 1.28+01 1.47+01 1.75+01 1.98+01 2.21+01-3.59+00
  18  12 1.00-30 3.95-02 3.93-02 3.87-02 3.76-02 3.56-02 3.08-02 2.54-02 1.91-02 1.15-02 7.03-03 3.96-03 1.70-03 8.66-04 4.37-04 0.00+00
  18  13 1.00-30 2.90-02 2.88-02 2.84-02 2.76-02 2.61-02 2.25-02 1.85-02 1.38-02 8.16-03 4.96-03 2.78-03 1.19-03 6.06-04 3.05-04 0.00+00
  18  14 1.00-30 3.93-03 3.92-03 3.86-03 3.76-03 3.58-03 3.11-03 2.58-03 1.95-03 1.17-03 7.19-04 4.05-04 1.74-04 8.87-05 4.47-05 0.00+00
  18  15 1.00-30 1.10-01 1.09-01 1.07-01 1.04-01 9.88-02 8.54-02 7.02-02 5.28-02 3.16-02 1.93-02 1.09-02 4.66-03 2.38-03 1.20-03 0.00+00
  18  16 1.00-30 6.05-02 6.02-02 5.93-02 5.77-02 5.47-02 4.72-02 3.87-02 2.89-02 1.70-02 1.03-02 5.80-03 2.48-03 1.26-03 6.36-04 0.00+00
  18  17 1.00-30 7.85-02 7.82-02 7.71-02 7.53-02 7.17-02 6.26-02 5.19-02 3.94-02 2.37-02 1.45-02 8.19-03 3.52-03 1.79-03 9.05-04 0.00+00
  19   1 1.00-30 5.08-02 5.06-02 5.02-02 4.94-02 4.80-02 4.43-02 3.96-02 3.31-02 2.34-02 1.60-02 9.56-03 4.17-03 2.12-03 1.06-03 0.00+00
  19   2 1.00-30 1.27-05 1.27-05 1.26-05 1.24-05 1.21-05 1.13-05 1.02-05 8.76-06 6.63-06 4.79-06 2.93-06 1.28-06 6.39-07 3.16-07 0.00+00
  19   3 1.00-30 1.82-02 1.82-02 1.81-02 1.80-02 1.78-02 1.73-02 1.64-02 1.51-02 1.29-02 1.01-02 6.39-03 2.78-03 1.38-03 6.73-04 0.00+00
  19   4 1.00-30 1.47-06 1.47-06 1.46-06 1.45-06 1.42-06 1.33-06 1.20-06 1.00-06 7.04-07 4.75-07 2.82-07 1.23-07 6.27-08 3.15-08 0.00+00
  19   5 1.00-30 2.80-06 2.79-06 2.77-06 2.73-06 2.66-06 2.47-06 2.23-06 1.90-06 1.43-06 1.03-06 6.29-07 2.74-07 1.37-07 6.78-08 0.00+00
  19   6 1.00-30 6.99-07 6.98-07 6.94-07 6.87-07 6.73-07 6.35-07 5.83-07 5.07-07 3.90-07 2.82-07 1.73-07 7.55-08 3.80-08 1.88-08 0.00+00
  19   7 1.00-30 6.17-07 6.16-07 6.10-07 5.99-07 5.80-07 5.35-07 4.79-07 4.08-07 3.11-07 2.27-07 1.40-07 6.06-08 3.03-08 1.49-08 0.00+00
  19   8 1.00-30 2.74-01 2.73-01 2.69-01 2.63-01 2.51-01 2.23-01 1.89-01 1.47-01 9.17-02 5.75-02 3.28-02 1.41-02 7.22-03 3.64-03 0.00+00
  19   9 4.99-02 2.06-01 2.06-01 2.05-01 2.04-01 2.03-01 2.00-01 1.99-01 2.00-01 2.08-01 2.20-01 2.34-01 2.50-01 2.59-01 2.65-01 2.75-01
  19  10 1.14+10 3.62+01 3.63+01 3.67+01 3.72+01 3.83+01 4.13+01 4.51+01 5.01+01 5.93+01 6.82+01 7.87+01 9.42+01 1.07+02 1.20+02-2.01+01
  19  11 4.00-02 4.65-01 4.64-01 4.62-01 4.59-01 4.53-01 4.40-01 4.28-01 4.20-01 4.27-01 4.45-01 4.70-01 5.01-01 5.18-01 5.31-01 5.50-01
  19  12 1.00-30 1.32-01 1.31-01 1.29-01 1.26-01 1.19-01 1.03-01 8.54-02 6.43-02 3.85-02 2.35-02 1.32-02 5.67-03 2.89-03 1.46-03 0.00+00
  19  13 1.00-30 5.72-02 5.69-02 5.60-02 5.44-02 5.14-02 4.43-02 3.64-02 2.74-02 1.63-02 9.97-03 5.61-03 2.40-03 1.22-03 6.17-04 0.00+00
  19  14 1.00-30 3.57-03 3.56-03 3.50-03 3.40-03 3.22-03 2.79-03 2.30-03 1.74-03 1.04-03 6.41-04 3.61-04 1.55-04 7.90-05 3.98-05 0.00+00
  19  15 1.00-30 3.58-01 3.57-01 3.51-01 3.42-01 3.25-01 2.82-01 2.33-01 1.75-01 1.04-01 6.38-02 3.58-02 1.54-02 7.84-03 3.95-03 0.00+00
  19  16 1.00-30 1.23-01 1.22-01 1.20-01 1.17-01 1.10-01 9.48-02 7.77-02 5.82-02 3.46-02 2.11-02 1.19-02 5.08-03 2.59-03 1.30-03 0.00+00
  19  17 1.00-30 7.51-02 7.47-02 7.34-02 7.13-02 6.75-02 5.82-02 4.79-02 3.61-02 2.16-02 1.32-02 7.45-03 3.20-03 1.63-03 8.22-04 0.00+00
  19  18 1.22-05 1.14+00 1.13+00 1.11+00 1.07+00 1.01+00 8.73-01 7.47-01 6.19-01 4.84-01 4.19-01 3.83-01 3.63-01 3.58-01 3.56-01 3.56-01
  20   1 1.00-30 2.12-02 2.11-02 2.09-02 2.05-02 1.98-02 1.81-02 1.58-02 1.29-02 8.62-03 5.63-03 3.28-03 1.43-03 7.31-04 3.68-04 0.00+00
  20   2 1.00-30 4.31-06 4.30-06 4.27-06 4.22-06 4.13-06 3.89-06 3.55-06 3.06-06 2.33-06 1.69-06 1.03-06 4.49-07 2.26-07 1.12-07 0.00+00
  20   3 1.00-30 1.29-02 1.29-02 1.29-02 1.28-02 1.27-02 1.23-02 1.17-02 1.07-02 9.19-03 7.17-03 4.53-03 1.98-03 9.79-04 4.78-04 0.00+00
  20   4 1.00-30 7.23-07 7.22-07 7.16-07 7.06-07 6.86-07 6.30-07 5.55-07 4.52-07 3.02-07 1.97-07 1.15-07 4.99-08 2.55-08 1.28-08 0.00+00
  20   5 1.00-30 1.25-06 1.25-06 1.24-06 1.22-06 1.19-06 1.11-06 1.00-06 8.48-07 6.24-07 4.40-07 2.66-07 1.16-07 5.85-08 2.91-08 0.00+00
  20   6 1.00-30 2.73-07 2.72-07 2.71-07 2.68-07 2.63-07 2.49-07 2.30-07 2.03-07 1.64-07 1.23-07 7.68-08 3.35-08 1.67-08 8.19-09 0.00+00
  20   7 1.00-30 2.59-07 2.58-07 2.57-07 2.54-07 2.48-07 2.33-07 2.13-07 1.84-07 1.42-07 1.04-07 6.40-08 2.79-08 1.39-08 6.88-09 0.00+00
  20   8 1.00-30 1.84-01 1.83-01 1.81-01 1.77-01 1.69-01 1.50-01 1.28-01 9.95-02 6.22-02 3.91-02 2.23-02 9.63-03 4.92-03 2.48-03 0.00+00
  20   9 1.00-30 3.88-02 3.86-02 3.79-02 3.67-02 3.44-02 2.90-02 2.32-02 1.67-02 9.40-03 5.58-03 3.16-03 1.43-03 7.72-04 4.13-04 0.00+00
  20  10 3.35+09 6.79+00 6.80+00 6.86+00 6.95+00 7.13+00 7.64+00 8.31+00 9.20+00 1.08+01 1.24+01 1.43+01 1.71+01 1.93+01 2.17+01-3.59+00
  20  11 8.61+09 1.95+01 1.96+01 1.97+01 2.00+01 2.06+01 2.22+01 2.42+01 2.69+01 3.19+01 3.68+01 4.24+01 5.08+01 5.76+01 6.47+01-1.08+01
  20  12 1.00-30 6.54-02 6.51-02 6.40-02 6.23-02 5.89-02 5.09-02 4.19-02 3.15-02 1.88-02 1.15-02 6.48-03 2.78-03 1.42-03 7.14-04 0.00+00
  20  13 1.00-30 8.53-02 8.49-02 8.36-02 8.14-02 7.72-02 6.71-02 5.55-02 4.20-02 2.53-02 1.55-02 8.74-03 3.75-03 1.91-03 9.65-04 0.00+00
  20  14 1.00-30 9.87-04 9.82-04 9.63-04 9.32-04 8.75-04 7.39-04 5.91-04 4.27-04 2.41-04 1.43-04 7.88-05 3.33-05 1.69-05 8.49-06 0.00+00
  20  15 1.00-30 1.81-01 1.80-01 1.77-01 1.72-01 1.63-01 1.40-01 1.16-01 8.67-02 5.17-02 3.16-02 1.77-02 7.60-03 3.87-03 1.95-03 0.00+00
  20  16 1.00-30 1.79-01 1.78-01 1.75-01 1.71-01 1.62-01 1.41-01 1.16-01 8.78-02 5.27-02 3.23-02 1.82-02 7.81-03 3.98-03 2.01-03 0.00+00
  20  17 1.00-30 1.98-02 1.97-02 1.93-02 1.87-02 1.76-02 1.48-02 1.18-02 8.54-03 4.81-03 2.84-03 1.57-03 6.62-04 3.36-04 1.69-04 0.00+00
  20  18 7.06-02 1.99+00 1.98+00 1.96+00 1.92+00 1.86+00 1.73+00 1.60+00 1.46+00 1.29+00 1.20+00 1.14+00 1.10+00 1.09+00 1.08+00 1.08+00
  20  19 1.32-02 4.02+00 4.01+00 3.97+00 3.91+00 3.80+00 3.58+00 3.38+00 3.18+00 3.00+00 2.91+00 2.87+00 2.84+00 2.84+00 2.84+00 2.84+00
  21   1 1.00+04 1.17-02 1.17-02 1.17-02 1.18-02 1.19-02 1.22-02 1.28-02 1.39-02 1.63-02 1.90-02 2.19-02 2.54-02 2.74-02 2.88-02 3.13-02
  21   2 1.88+04 4.52-06 4.54-06 4.58-06 4.66-06 4.81-06 5.21-06 5.82-06 6.84-06 8.94-06 1.10-05 1.33-05 1.60-05 1.75-05 1.86-05 2.05-05
  21   3 8.99+10 1.09-02 1.09-02 1.11-02 1.13-02 1.19-02 1.35-02 1.64-02 2.24-02 3.97-02 6.37-02 9.65-02 1.52-01 2.01-01 2.57-01-1.01-01
  21   4 1.28+01 1.64-06 1.64-06 1.66-06 1.68-06 1.73-06 1.88-06 2.13-06 2.57-06 3.45-06 4.21-06 4.89-06 5.55-06 5.89-06 6.11-06 6.45-06
  21   5 7.75+03 8.93-07 8.94-07 8.95-07 8.98-07 9.03-07 9.20-07 9.55-07 1.05-06 1.40-06 1.97-06 2.78-06 3.91-06 4.63-06 5.15-06 6.08-06
  21   6 5.84+06 6.20-07 6.23-07 6.33-07 6.49-07 6.82-07 7.78-07 9.17-07 1.12-06 1.71-06 3.08-06 5.77-06 1.14-05 1.70-05 2.35-05-1.18-05
  21   7 4.76+03 4.31-06 4.31-06 4.29-06 4.27-06 4.23-06 4.11-06 3.97-06 3.83-06 3.94-06 4.55-06 5.64-06 7.32-06 8.42-06 9.24-06 1.07-05
  21   8 6.63+03 1.64-01 1.63-01 1.62-01 1.59-01 1.55-01 1.43-01 1.29-01 1.12-01 9.01-02 7.70-02 6.80-02 6.09-02 5.80-02 5.63-02 5.41-02
  21   9 1.00-30 2.57-02 2.55-02 2.51-02 2.44-02 2.31-02 2.01-02 1.66-02 1.26-02 7.59-03 4.67-03 2.63-03 1.13-03 5.77-04 2.91-04 0.00+00
  21  10 1.00-30 1.74-01 1.73-01 1.70-01 1.66-01 1.57-01 1.36-01 1.13-01 8.48-02 5.08-02 3.11-02 1.75-02 7.49-03 3.82-03 1.93-03 0.00+00
  21  11 1.00-30 6.23-02 6.20-02 6.10-02 5.92-02 5.60-02 4.83-02 3.98-02 2.99-02 1.79-02 1.09-02 6.14-03 2.63-03 1.34-03 6.76-04 0.00+00
  21  12 1.10+10 1.79+01 1.80+01 1.82+01 1.85+01 1.90+01 2.05+01 2.24+01 2.49+01 2.94+01 3.39+01 3.91+01 4.68+01 5.31+01 5.96+01-9.96+00
  21  13 4.88-02 1.81-01 1.81-01 1.81-01 1.81-01 1.80-01 1.80-01 1.81-01 1.86-01 1.99-01 2.14-01 2.30-01 2.48-01 2.58-01 2.65-01 2.75-01
  21  14 5.22-03 7.91-02 7.89-02 7.82-02 7.70-02 7.49-02 6.99-02 6.46-02 5.90-02 5.37-02 5.22-02 5.25-02 5.40-02 5.51-02 5.60-02 5.76-02
  21  15 3.75+07 4.09-01 4.09-01 4.08-01 4.06-01 4.03-01 3.98-01 3.90-01 3.83-01 3.91-01 4.15-01 4.54-01 5.21-01 5.80-01 6.41-01-9.58-02
  21  16 4.40-06 7.88-02 7.84-02 7.71-02 7.48-02 7.07-02 6.10-02 5.01-02 3.76-02 2.24-02 1.39-02 8.19-03 4.00-03 2.36-03 1.45-03 3.83-04
  21  17 7.31-05 2.98-02 2.99-02 3.02-02 3.07-02 3.17-02 3.43-02 3.78-02 4.28-02 5.14-02 5.87-02 6.54-02 7.23-02 7.59-02 7.82-02 8.17-02
  21  18 1.00-30 3.31-01 3.30-01 3.24-01 3.15-01 2.99-01 2.63-01 2.26-01 1.82-01 1.29-01 8.99-02 5.42-02 2.35-02 1.18-02 5.83-03 0.00+00
  21  19 1.00-30 1.35+00 1.34+00 1.31+00 1.27+00 1.19+00 1.02+00 8.46-01 6.58-01 4.37-01 2.93-01 1.73-01 7.48-02 3.76-02 1.87-02 0.00+00
  21  20 1.00-30 7.06-01 7.02-01 6.89-01 6.68-01 6.31-01 5.49-01 4.64-01 3.67-01 2.48-01 1.68-01 9.93-02 4.30-02 2.17-02 1.08-02 0.00+00
  22   1 1.00-30 1.05-02 1.05-02 1.04-02 1.02-02 9.86-03 8.99-03 7.89-03 6.42-03 4.25-03 2.81-03 1.75-03 8.80-04 5.11-04 2.92-04 0.00+00
  22   2 1.17+05 5.36-06 5.38-06 5.42-06 5.50-06 5.66-06 6.15-06 6.97-06 8.56-06 1.26-05 1.73-05 2.29-05 3.00-05 3.42-05 3.73-05 4.26-05
  22   3 7.61+10 7.58-03 7.60-03 7.68-03 7.83-03 8.13-03 9.10-03 1.08-02 1.43-02 2.45-02 3.87-02 5.82-02 9.10-02 1.21-01 1.54-01-6.03-02
  22   4 1.00-30 3.55-07 3.54-07 3.51-07 3.46-07 3.36-07 3.08-07 2.72-07 2.21-07 1.46-07 9.61-08 5.95-08 2.98-08 1.72-08 9.74-09 0.00+00
  22   5 7.80+03 1.94-06 1.95-06 1.96-06 1.99-06 2.04-06 2.21-06 2.48-06 2.94-06 3.94-06 4.97-06 6.12-06 7.51-06 8.33-06 8.91-06 9.90-06
  22   6 2.97+05 2.33-07 2.33-07 2.34-07 2.35-07 2.37-07 2.44-07 2.57-07 2.85-07 3.70-07 4.82-07 6.32-07 8.79-07 1.10-06 1.34-06-4.25-07
  22   7 2.57+02 5.62-07 5.61-07 5.59-07 5.56-07 5.50-07 5.35-07 5.18-07 5.01-07 4.89-07 4.98-07 5.24-07 5.66-07 5.95-07 6.17-07 6.56-07
  22   8 2.17+04 1.58-01 1.58-01 1.57-01 1.56-01 1.54-01 1.50-01 1.44-01 1.37-01 1.28-01 1.23-01 1.20-01 1.18-01 1.18-01 1.18-01 1.19-01
  22   9 1.00-30 8.99-03 8.94-03 8.77-03 8.48-03 7.95-03 6.71-03 5.36-03 3.87-03 2.19-03 1.30-03 7.19-04 3.04-04 1.54-04 7.74-05 0.00+00
  22  10 1.00-30 1.10-01 1.09-01 1.08-01 1.05-01 9.90-02 8.56-02 7.05-02 5.31-02 3.18-02 1.95-02 1.09-02 4.69-03 2.39-03 1.21-03 0.00+00
  22  11 1.00-30 1.20-01 1.19-01 1.17-01 1.14-01 1.09-01 9.43-02 7.81-02 5.91-02 3.56-02 2.19-02 1.23-02 5.29-03 2.70-03 1.36-03 0.00+00
  22  12 2.86+09 3.26+00 3.27+00 3.30+00 3.35+00 3.44+00 3.70+00 4.02+00 4.46+00 5.26+00 6.05+00 6.95+00 8.29+00 9.38+00 1.05+01-1.72+00
  22  13 8.34+09 9.50+00 9.52+00 9.62+00 9.77+00 1.01+01 1.08+01 1.19+01 1.32+01 1.57+01 1.80+01 2.08+01 2.49+01 2.82+01 3.17+01-5.28+00
  22  14 1.00-30 1.55-02 1.54-02 1.51-02 1.46-02 1.37-02 1.16-02 9.23-03 6.66-03 3.74-03 2.22-03 1.25-03 5.67-04 3.05-04 1.63-04 0.00+00
  22  15 4.39+07 2.57-01 2.57-01 2.57-01 2.57-01 2.57-01 2.58-01 2.59-01 2.63-01 2.82-01 3.07-01 3.41-01 3.94-01 4.39-01 4.86-01-7.20-02
  22  16 5.33+07 3.52-01 3.52-01 3.53-01 3.54-01 3.56-01 3.63-01 3.68-01 3.77-01 4.06-01 4.45-01 4.95-01 5.75-01 6.41-01 7.09-01-1.05-01
  22  17 1.00-30 5.35-03 5.32-03 5.23-03 5.06-03 4.75-03 4.01-03 3.20-03 2.31-03 1.29-03 7.63-04 4.31-04 1.94-04 1.04-04 5.57-05 0.00+00
  22  18 1.00-30 2.22-01 2.21-01 2.16-01 2.08-01 1.94-01 1.64-01 1.35-01 1.04-01 6.78-02 4.49-02 2.64-02 1.14-02 5.75-03 2.87-03 0.00+00
  22  19 1.00-30 7.90-01 7.86-01 7.70-01 7.45-01 7.01-01 6.06-01 5.07-01 3.97-01 2.64-01 1.76-01 1.04-01 4.48-02 2.26-02 1.13-02 0.00+00
  22  20 1.00-30 9.82-01 9.76-01 9.56-01 9.23-01 8.66-01 7.42-01 6.15-01 4.77-01 3.15-01 2.12-01 1.25-01 5.39-02 2.71-02 1.35-02 0.00+00
  22  21 2.25-04 1.60+00 1.60+00 1.59+00 1.57+00 1.54+00 1.48+00 1.43+00 1.39+00 1.37+00 1.36+00 1.37+00 1.38+00 1.39+00 1.39+00 1.40+00
  23   1 1.64+11 4.20-02 4.20-02 4.19-02 4.17-02 4.15-02 4.11-02 4.10-02 4.18-02 4.69-02 5.60-02 6.98-02 9.44-02 1.17-01 1.43-01-4.89-02
  23   2 1.11+03 1.02-05 1.02-05 1.01-05 1.00-05 9.81-06 9.35-06 8.78-06 8.04-06 6.89-06 6.06-06 5.38-06 4.76-06 4.46-06 4.27-06 3.99-06
  23   3 1.35+11 5.03-03 5.05-03 5.15-03 5.32-03 5.67-03 6.76-03 8.67-03 1.25-02 2.38-02 3.91-02 6.00-02 9.48-02 1.26-01 1.61-01-6.37-02
  23   4 7.79+06 7.72-07 7.70-07 7.66-07 7.58-07 7.43-07 7.03-07 6.53-07 6.11-07 7.85-07 1.44-06 2.71-06 5.31-06 7.87-06 1.08-05-5.39-06
  23   5 1.71+03 1.27-06 1.27-06 1.26-06 1.24-06 1.21-06 1.14-06 1.07-06 9.90-07 9.43-07 9.99-07 1.14-06 1.36-06 1.52-06 1.63-06 1.84-06
  23   6 5.12+05 4.01-07 4.02-07 4.08-07 4.17-07 4.34-07 4.82-07 5.51-07 6.56-07 8.35-07 9.91-07 1.16-06 1.43-06 1.65-06 1.90-06-4.37-07
  23   7 3.44+03 6.02-07 6.02-07 6.02-07 6.02-07 6.02-07 6.09-07 6.30-07 6.85-07 8.46-07 1.05-06 1.31-06 1.66-06 1.87-06 2.02-06 2.29-06
  23   8 2.49+05 4.74-01 4.75-01 4.79-01 4.85-01 4.95-01 5.22-01 5.55-01 5.97-01 6.60-01 7.02-01 7.33-01 7.55-01 7.63-01 7.67-01 7.70-01
  23   9 1.00-30 5.08-03 5.06-03 4.98-03 4.85-03 4.60-03 4.00-03 3.31-03 2.51-03 1.51-03 9.28-04 5.23-04 2.25-04 1.15-04 5.78-05 0.00+00
  23  10 1.00-30 9.31-03 9.27-03 9.12-03 8.87-03 8.39-03 7.27-03 6.00-03 4.53-03 2.72-03 1.67-03 9.42-04 4.04-04 2.06-04 1.04-04 0.00+00
  23  11 1.00-30 6.33-03 6.30-03 6.20-03 6.03-03 5.71-03 4.94-03 4.06-03 3.04-03 1.81-03 1.10-03 6.18-04 2.65-04 1.35-04 6.80-05 0.00+00
  23  12 1.67+08 2.72-01 2.72-01 2.71-01 2.70-01 2.69-01 2.66-01 2.65-01 2.67-01 2.80-01 3.00-01 3.27-01 3.70-01 4.05-01 4.43-01-5.74-02
  23  13 2.04+09 1.39+00 1.39+00 1.40+00 1.42+00 1.46+00 1.56+00 1.69+00 1.86+00 2.19+00 2.52+00 2.90+00 3.46+00 3.93+00 4.41+00-7.37-01
  23  14 4.95+09 4.46+00 4.48+00 4.52+00 4.59+00 4.73+00 5.11+00 5.58+00 6.15+00 7.23+00 8.30+00 9.55+00 1.14+01 1.29+01 1.44+01-2.35+00
  23  15 4.70+07 1.77-01 1.77-01 1.78-01 1.80-01 1.82-01 1.89-01 1.99-01 2.12-01 2.39-01 2.66-01 2.94-01 3.32-01 3.61-01 3.90-01-4.31-02
  23  16 1.02+09 2.57+00 2.58+00 2.60+00 2.64+00 2.72+00 2.93+00 3.14+00 3.42+00 3.97+00 4.51+00 5.13+00 6.04+00 6.77+00 7.52+00-1.13+00
  23  17 6.60+05 1.31-02 1.31-02 1.30-02 1.29-02 1.27-02 1.22-02 1.15-02 1.08-02 1.03-02 1.04-02 1.11-02 1.23-02 1.35-02 1.48-02-2.00-03
  23  18 1.00-30 1.38-01 1.37-01 1.34-01 1.30-01 1.22-01 1.06-01 8.86-02 6.99-02 4.84-02 3.36-02 2.02-02 8.71-03 4.36-03 2.15-03 0.00+00
  23  19 1.00-30 1.33-01 1.32-01 1.31-01 1.28-01 1.23-01 1.11-01 9.82-02 8.20-02 6.05-02 4.31-02 2.62-02 1.14-02 5.71-03 2.83-03 0.00+00
  23  20 1.00-30 1.09-01 1.08-01 1.07-01 1.04-01 9.92-02 8.78-02 7.54-02 6.06-02 4.14-02 2.79-02 1.65-02 7.18-03 3.63-03 1.81-03 0.00+00
  23  21 4.90-05 4.41-01 4.38-01 4.26-01 4.08-01 3.77-01 3.14-01 2.53-01 1.93-01 1.30-01 1.00-01 8.31-02 7.27-02 6.95-02 6.82-02 6.73-02
  23  22 8.72-06 4.41-01 4.39-01 4.30-01 4.16-01 3.92-01 3.42-01 2.96-01 2.51-01 2.03-01 1.78-01 1.63-01 1.53-01 1.50-01 1.48-01 1.47-01
  24   1 1.99+03 2.26-02 2.25-02 2.24-02 2.21-02 2.15-02 2.01-02 1.83-02 1.59-02 1.22-02 9.77-03 8.04-03 6.71-03 6.19-03 5.90-03 5.56-03
  24   2 1.43+03 1.36-05 1.36-05 1.36-05 1.35-05 1.34-05 1.30-05 1.25-05 1.17-05 1.05-05 9.72-06 9.13-06 8.73-06 8.60-06 8.54-06 8.50-06
  24   3 5.02+10 9.81-03 9.82-03 9.89-03 1.00-02 1.02-02 1.10-02 1.24-02 1.52-02 2.38-02 3.62-02 5.34-02 8.26-02 1.09-01 1.39-01-5.44-02
  24   4 1.37+01 8.48-07 8.47-07 8.42-07 8.33-07 8.17-07 7.79-07 7.42-07 7.23-07 7.97-07 9.42-07 1.13-06 1.38-06 1.52-06 1.63-06 1.81-06
  24   5 5.05+04 2.94-06 2.94-06 2.95-06 2.97-06 3.00-06 3.13-06 3.44-06 4.17-06 6.36-06 9.52-06 1.39-05 2.01-05 2.39-05 2.68-05 3.18-05
  24   6 9.34+07 2.32-06 2.33-06 2.35-06 2.39-06 2.48-06 2.80-06 3.47-06 5.31-06 1.56-05 4.00-05 8.49-05 1.75-04 2.62-04 3.62-04-1.82-04
  24   7 2.09+04 1.74-05 1.74-05 1.73-05 1.72-05 1.71-05 1.67-05 1.61-05 1.56-05 1.61-05 1.87-05 2.32-05 3.02-05 3.47-05 3.81-05 4.42-05
  24   8 5.73+05 1.97+00 1.98+00 1.99+00 2.02+00 2.07+00 2.21+00 2.37+00 2.59+00 2.90+00 3.11+00 3.27+00 3.38+00 3.42+00 3.44+00 3.46+00
  24   9 1.00-30 4.42-02 4.40-02 4.33-02 4.21-02 3.99-02 3.46-02 2.87-02 2.17-02 1.31-02 8.08-03 4.56-03 1.96-03 1.00-03 5.04-04 0.00+00
  24  10 1.00-30 3.02-01 3.00-01 2.95-01 2.87-01 2.73-01 2.37-01 1.95-01 1.47-01 8.82-02 5.40-02 3.04-02 1.30-02 6.65-03 3.35-03 0.00+00
  24  11 1.00-30 1.08-01 1.07-01 1.05-01 1.02-01 9.68-02 8.35-02 6.87-02 5.16-02 3.09-02 1.89-02 1.06-02 4.55-03 2.32-03 1.17-03 0.00+00
  24  12 1.41+08 3.94-01 3.93-01 3.91-01 3.88-01 3.82-01 3.69-01 3.56-01 3.44-01 3.43-01 3.59-01 3.92-01 4.54-01 5.11-01 5.72-01-9.66-02
  24  13 1.32-04 8.02-02 7.98-02 7.84-02 7.62-02 7.21-02 6.22-02 5.12-02 3.86-02 2.31-02 1.43-02 8.49-03 4.15-03 2.45-03 1.50-03 3.83-04
  24  14 1.51-02 5.63-02 5.63-02 5.61-02 5.60-02 5.58-02 5.54-02 5.54-02 5.62-02 5.93-02 6.32-02 6.75-02 7.26-02 7.53-02 7.72-02 8.01-02
