SEQ='BE'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  76039261.2   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   257223.7 

   LS RESOLVED TERM INDEXING            BWNR=  82908802.3   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             1.42E-15  4.38E-16  1.78E-16  7.12E-17  2.10E-17  8.25E-18  3.21E-18  9.01E-19  3.40E-19
    23       1.71E-12  1.13E-12  6.12E-13  3.60E-13  1.99E-13  8.21E-14  3.95E-14  1.81E-14  6.09E-15  2.59E-15
             1.08E-15  3.29E-16  1.33E-16  5.30E-17  1.56E-17  6.10E-18  2.37E-18  6.64E-19  2.50E-19
    24       1.45E-12  9.44E-13  4.96E-13  2.84E-13  1.53E-13  6.11E-14  2.87E-14  1.29E-14  4.28E-15  1.80E-15
             7.41E-16  2.25E-16  9.01E-17  3.58E-17  1.05E-17  4.09E-18  1.58E-18  4.43E-19  1.66E-19
    25       1.31E-12  8.44E-13  4.35E-13  2.45E-13  1.30E-13  5.10E-14  2.37E-14  1.06E-14  3.46E-15  1.44E-15
             5.93E-16  1.79E-16  7.15E-17  2.83E-17  8.26E-18  3.22E-18  1.24E-18  3.48E-19  1.30E-19
    26       1.14E-12  7.22E-13  3.62E-13  2.00E-13  1.03E-13  3.96E-14  1.82E-14  8.00E-15  2.59E-15  1.07E-15
             4.37E-16  1.31E-16  5.22E-17  2.06E-17  5.99E-18  2.33E-18  8.98E-19  2.50E-19  9.39E-20
    27       9.99E-13  6.24E-13  3.05E-13  1.65E-13  8.39E-14  3.15E-14  1.43E-14  6.22E-15  1.99E-15  8.20E-16
             3.32E-16  9.92E-17  3.93E-17  1.55E-17  4.48E-18  1.74E-18  6.70E-19  1.86E-19  6.98E-20
    28       8.34E-13  5.09E-13  2.41E-13  1.27E-13  6.31E-14  2.31E-14  1.03E-14  4.43E-15  1.40E-15  5.72E-16
             2.31E-16  6.83E-17  2.70E-17  1.06E-17  3.05E-18  1.18E-18  4.54E-19  1.26E-19  4.71E-20
    29       6.83E-13  4.06E-13  1.86E-13  9.53E-14  4.62E-14  1.65E-14  7.23E-15  3.07E-15  9.59E-16  3.89E-16
             1.56E-16  4.59E-17  1.81E-17  7.06E-18  2.03E-18  7.83E-19  3.00E-19  8.32E-20  3.11E-20
    30       5.02E-13  2.88E-13  1.25E-13  6.18E-14  2.90E-14  1.00E-14  4.31E-15  1.80E-15  5.53E-16  2.22E-16
             8.84E-17  2.58E-17  1.01E-17  3.93E-18  1.12E-18  4.32E-19  1.65E-19  4.56E-20  1.70E-20
    31       4.04E-13  2.26E-13  9.46E-14  4.58E-14  2.11E-14  7.15E-15  3.04E-15  1.26E-15  3.83E-16  1.53E-16
             6.05E-17  1.76E-17  6.85E-18  2.66E-18  7.57E-19  2.91E-19  1.11E-19  3.06E-20  1.14E-20
    32       2.93E-13  1.57E-13  6.31E-14  2.97E-14  1.34E-14  4.41E-15  1.84E-15  7.57E-16  2.27E-16  9.01E-17
             3.54E-17  1.02E-17  3.97E-18  1.53E-18  4.35E-19  1.67E-19  6.34E-20  1.74E-20  6.48E-21
    33       2.27E-13  1.19E-13  4.62E-14  2.13E-14  9.43E-15  3.06E-15  1.27E-15  5.16E-16  1.54E-16  6.07E-17
             2.38E-17  6.82E-18  2.64E-18  1.02E-18  2.88E-19  1.10E-19  4.18E-20  1.15E-20  4.26E-21
    34       1.54E-13  7.78E-14  2.90E-14  1.30E-14  5.65E-15  1.79E-15  7.35E-16  2.96E-16  8.72E-17  3.42E-17
             1.33E-17  3.80E-18  1.46E-18  5.63E-19  1.58E-19  6.04E-20  2.29E-20  6.28E-21  2.33E-21
    35       1.13E-13  5.55E-14  2.01E-14  8.86E-15  3.79E-15  1.19E-15  4.81E-16  1.93E-16  5.63E-17  2.20E-17
             8.54E-18  2.42E-18  9.32E-19  3.57E-19  1.00E-19  3.82E-20  1.44E-20  3.95E-21  1.46E-21
    36       6.88E-14  3.26E-14  1.13E-14  4.88E-15  2.05E-15  6.28E-16  2.52E-16  1.00E-16  2.90E-17  1.12E-17
             4.34E-18  1.22E-18  4.69E-19  1.79E-19  5.01E-20  1.90E-20  7.18E-21  1.96E-21  7.24E-22
    37       4.87E-14  2.25E-14  7.64E-15  3.25E-15  1.35E-15  4.10E-16  1.63E-16  6.44E-17  1.85E-17  7.17E-18
             2.76E-18  7.76E-19  2.96E-19  1.13E-19  3.15E-20  1.19E-20  4.50E-21  1.22E-21  4.52E-22
    38       2.85E-14  1.28E-14  4.21E-15  1.76E-15  7.19E-16  2.15E-16  8.50E-17  3.33E-17  9.51E-18  3.66E-18
             1.40E-18  3.92E-19  1.49E-19  5.68E-20  1.58E-20  5.96E-21  2.24E-21  6.10E-22  2.25E-22
    39       1.92E-14  8.44E-15  2.72E-15  1.13E-15  4.57E-16  1.35E-16  5.32E-17  2.07E-17  5.89E-18  2.26E-18
             8.63E-19  2.41E-19  9.15E-20  3.47E-20  9.61E-21  3.63E-21  1.36E-21  3.70E-22  1.37E-22
    40       1.01E-14  4.34E-15  1.37E-15  5.57E-16  2.23E-16  6.53E-17  2.55E-17  9.86E-18  2.78E-18  1.06E-18
             4.05E-19  1.12E-19  4.26E-20  1.61E-20  4.45E-21  1.67E-21  6.28E-22  1.70E-22  6.25E-23
    41       7.01E-15  2.98E-15  9.29E-16  3.76E-16  1.50E-16  4.36E-17  1.70E-17  6.55E-18  1.84E-18  7.02E-19
             2.67E-19  7.39E-20  2.79E-20  1.06E-20  2.91E-21  1.10E-21  4.10E-22  1.11E-22  4.07E-23
    42       4.11E-15  1.73E-15  5.31E-16  2.13E-16  8.44E-17  2.44E-17  9.46E-18  3.64E-18  1.02E-18  3.88E-19
             1.47E-19  4.06E-20  1.53E-20  5.79E-21  1.59E-21  5.98E-22  2.24E-22  6.05E-23  2.23E-23



 --------------------------------
 PRTI= 2  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  2.25E+03  4.50E+03  1.13E+04  2.25E+04  4.50E+04  1.13E+05  2.25E+05  4.50E+05  1.13E+06  2.25E+06
   ---- ---  4.50E+06  1.13E+07  2.25E+07  4.50E+07  1.13E+08  2.25E+08  4.50E+08  1.13E+09  2.25E+09
     1       1.56E-13  1.10E-13  6.96E-14  4.91E-14  3.46E-14  2.17E-14  1.51E-14  1.04E-14  6.13E-15  3.92E-15
             2.36E-15  1.08E-15  5.40E-16  2.50E-16  8.13E-17  3.26E-17  1.25E-17  3.37E-18  1.23E-18
     2       9.98E-12  7.06E-12  4.46E-12  3.16E-12  2.23E-12  1.41E-12  9.98E-13  7.05E-13  4.45E-13  3.12E-13
             2.16E-13  1.28E-13  8.15E-14  4.88E-14  2.23E-14  1.13E-14  5.38E-15  1.84E-15  7.67E-16
     3       3.03E-12  2.14E-12  1.35E-12  9.57E-13  6.77E-13  4.28E-13  3.03E-13  2.15E-13  1.36E-13  9.60E-14
             6.71E-14  4.03E-14  2.60E-14  1.57E-14  7.24E-15  3.70E-15  1.76E-15  6.04E-16  2.53E-16
     4       1.95E-11  1.38E-11  8.72E-12  6.15E-12  4.34E-12  2.73E-12  1.91E-12  1.32E-12  7.85E-13  5.08E-13
             3.12E-13  1.46E-13  7.48E-14  3.53E-14  1.17E-14  4.71E-15  1.82E-15  4.94E-16  1.80E-16
     5       1.05E-11  7.41E-12  4.68E-12  3.31E-12  2.33E-12  1.47E-12  1.02E-12  7.09E-13  4.23E-13  2.75E-13
             1.69E-13  7.94E-14  4.08E-14  1.93E-14  6.39E-15  2.58E-15  9.99E-16  2.71E-16  9.87E-17
     6       1.84E-12  1.30E-12  8.23E-13  5.81E-13  4.10E-13  2.58E-13  1.80E-13  1.25E-13  7.48E-14  4.88E-14
             3.01E-14  1.43E-14  7.38E-15  3.51E-15  1.17E-15  4.74E-16  1.83E-16  4.98E-17  1.82E-17
    13       2.95E-12  2.08E-12  1.32E-12  9.31E-13  6.59E-13  4.17E-13  2.95E-13  2.09E-13  1.32E-13  9.26E-14
             6.40E-14  3.75E-14  2.37E-14  1.41E-14  6.38E-15  3.23E-15  1.53E-15  5.21E-16  2.18E-16
    14       9.60E-13  6.79E-13  4.29E-13  3.03E-13  2.15E-13  1.36E-13  9.62E-14  6.82E-14  4.32E-14  3.04E-14
             2.11E-14  1.24E-14  7.86E-15  4.68E-15  2.12E-15  1.07E-15  5.09E-16  1.73E-16  7.25E-17
    15       1.15E-12  8.10E-13  5.12E-13  3.62E-13  2.55E-13  1.60E-13  1.12E-13  7.75E-14  4.62E-14  2.99E-14
             1.83E-14  8.51E-15  4.34E-15  2.04E-15  6.70E-16  2.70E-16  1.04E-16  2.82E-17  1.03E-17
    16       5.66E-12  4.00E-12  2.53E-12  1.79E-12  1.26E-12  7.92E-13  5.54E-13  3.83E-13  2.28E-13  1.48E-13
             9.06E-14  4.23E-14  2.16E-14  1.01E-14  3.34E-15  1.35E-15  5.19E-16  1.41E-16  5.11E-17
    17       1.11E-12  7.86E-13  4.97E-13  3.51E-13  2.48E-13  1.56E-13  1.09E-13  7.54E-14  4.50E-14  2.92E-14
             1.79E-14  8.38E-15  4.28E-15  2.01E-15  6.64E-16  2.68E-16  1.03E-16  2.80E-17  1.02E-17
    18       3.24E-12  2.29E-12  1.45E-12  1.02E-12  7.21E-13  4.53E-13  3.18E-13  2.20E-13  1.32E-13  8.57E-14
             5.27E-14  2.48E-14  1.27E-14  5.97E-15  1.97E-15  7.96E-16  3.07E-16  8.33E-17  3.03E-17
    19       1.26E-12  8.93E-13  5.63E-13  3.97E-13  2.78E-13  1.72E-13  1.17E-13  7.78E-14  4.18E-14  2.41E-14
             1.27E-14  4.72E-15  2.03E-15  8.18E-16  2.28E-16  8.40E-17  3.04E-17  7.80E-18  2.77E-18
    20       5.30E-12  3.75E-12  2.36E-12  1.66E-12  1.17E-12  7.22E-13  4.93E-13  3.26E-13  1.76E-13  1.01E-13
             5.32E-14  1.98E-14  8.53E-15  3.43E-15  9.59E-16  3.53E-16  1.27E-16  3.27E-17  1.16E-17
    21       1.74E-12  1.23E-12  7.79E-13  5.50E-13  3.88E-13  2.44E-13  1.71E-13  1.19E-13  7.13E-14  4.65E-14
             2.87E-14  1.35E-14  6.95E-15  3.28E-15  1.09E-15  4.38E-16  1.69E-16  4.59E-17  1.67E-17
    22       3.66E-12  2.58E-12  1.63E-12  1.15E-12  8.05E-13  4.98E-13  3.40E-13  2.26E-13  1.22E-13  7.02E-14
             3.71E-14  1.38E-14  5.97E-15  2.40E-15  6.72E-16  2.48E-16  8.95E-17  2.30E-17  8.16E-18
    23       2.18E-12  1.54E-12  9.72E-13  6.84E-13  4.80E-13  2.97E-13  2.03E-13  1.35E-13  7.27E-14  4.19E-14
             2.22E-14  8.28E-15  3.57E-15  1.44E-15  4.02E-16  1.48E-16  5.35E-17  1.37E-17  4.88E-18
    24       3.32E-13  2.35E-13  1.48E-13  1.05E-13  7.41E-14  4.66E-14  3.27E-14  2.28E-14  1.37E-14  8.98E-15
             5.57E-15  2.64E-15  1.36E-15  6.45E-16  2.14E-16  8.65E-17  3.35E-17  9.08E-18  3.30E-18
    25       6.89E-13  4.87E-13  3.07E-13  2.16E-13  1.52E-13  9.41E-14  6.43E-14  4.28E-14  2.32E-14  1.34E-14
             7.11E-15  2.67E-15  1.15E-15  4.66E-16  1.30E-16  4.81E-17  1.74E-17  4.46E-18  1.59E-18
    26       1.60E-12  1.13E-12  7.13E-13  5.02E-13  3.53E-13  2.18E-13  1.49E-13  9.93E-14  5.38E-14  3.12E-14
             1.65E-14  6.21E-15  2.68E-15  1.08E-15  3.04E-16  1.12E-16  4.05E-17  1.04E-17  3.69E-18
    35       1.32E-12  9.32E-13  5.90E-13  4.17E-13  2.95E-13  1.87E-13  1.32E-13  9.33E-14  5.87E-14  4.10E-14
             2.81E-14  1.62E-14  1.02E-14  5.98E-15  2.68E-15  1.35E-15  6.38E-16  2.17E-16  9.05E-17
    36       4.33E-13  3.06E-13  1.94E-13  1.37E-13  9.70E-14  6.14E-14  4.34E-14  3.07E-14  1.94E-14  1.35E-14
             9.29E-15  5.38E-15  3.37E-15  1.99E-15  8.93E-16  4.50E-16  2.13E-16  7.22E-17  3.02E-17
    37       5.22E-13  3.69E-13  2.33E-13  1.65E-13  1.16E-13  7.30E-14  5.10E-14  3.53E-14  2.10E-14  1.36E-14
             8.26E-15  3.83E-15  1.95E-15  9.11E-16  2.99E-16  1.20E-16  4.64E-17  1.25E-17  4.56E-18
    38       2.59E-12  1.83E-12  1.16E-12  8.16E-13  5.76E-13  3.62E-13  2.53E-13  1.75E-13  1.04E-13  6.74E-14
             4.11E-14  1.91E-14  9.70E-15  4.54E-15  1.49E-15  6.01E-16  2.31E-16  6.26E-17  2.28E-17
    39       5.11E-13  3.61E-13  2.28E-13  1.61E-13  1.14E-13  7.15E-14  5.00E-14  3.47E-14  2.07E-14  1.34E-14
             8.17E-15  3.80E-15  1.93E-15  9.06E-16  2.98E-16  1.20E-16  4.62E-17  1.25E-17  4.54E-18
    40       1.51E-12  1.07E-12  6.77E-13  4.78E-13  3.37E-13  2.12E-13  1.48E-13  1.03E-13  6.14E-14  3.98E-14
             2.44E-14  1.13E-14  5.78E-15  2.71E-15  8.90E-16  3.58E-16  1.38E-16  3.74E-17  1.36E-17
    41       7.69E-13  5.43E-13  3.43E-13  2.41E-13  1.69E-13  1.05E-13  7.15E-14  4.74E-14  2.55E-14  1.47E-14
             7.74E-15  2.88E-15  1.24E-15  4.97E-16  1.39E-16  5.11E-17  1.85E-17  4.74E-18  1.68E-18
    42       3.22E-12  2.28E-12  1.44E-12  1.01E-12  7.10E-13  4.39E-13  3.00E-13  1.99E-13  1.07E-13  6.16E-14
             3.25E-14  1.21E-14  5.19E-15  2.09E-15  5.83E-16  2.14E-16  7.75E-17  1.99E-17  7.06E-18
    43       8.24E-13  5.82E-13  3.68E-13  2.60E-13  1.84E-13  1.15E-13  8.09E-14  5.62E-14  3.36E-14  2.18E-14
             1.34E-14  6.25E-15  3.19E-15  1.50E-15  4.92E-16  1.98E-16  7.64E-17  2.07E-17  7.53E-18
    44       2.26E-12  1.59E-12  1.01E-12  7.09E-13  4.97E-13  3.08E-13  2.10E-13  1.40E-13  7.53E-14  4.34E-14
             2.29E-14  8.54E-15  3.67E-15  1.48E-15  4.13E-16  1.52E-16  5.49E-17  1.41E-17  5.01E-18
    45       1.35E-12  9.52E-13  6.01E-13  4.23E-13  2.97E-13  1.84E-13  1.26E-13  8.34E-14  4.50E-14  2.60E-14
             1.37E-14  5.11E-15  2.20E-15  8.85E-16  2.47E-16  9.10E-17  3.29E-17  8.44E-18  3.00E-18
    46       5.48E-13  3.87E-13  2.44E-13  1.71E-13  1.19E-13  7.16E-14  4.70E-14  2.93E-14  1.40E-14  7.15E-15
             3.32E-15  1.06E-15  4.13E-16  1.55E-16  4.08E-17  1.46E-17  5.21E-18  1.32E-18  4.69E-19
    47       1.64E-12  1.16E-12  7.29E-13  5.11E-13  3.56E-13  2.14E-13  1.41E-13  8.79E-14  4.19E-14  2.14E-14
             9.94E-15  3.17E-15  1.24E-15  4.64E-16  1.22E-16  4.38E-17  1.56E-17  3.97E-18  1.40E-18
    48       1.60E-13  1.13E-13  7.13E-14  5.04E-14  3.56E-14  2.24E-14  1.57E-14  1.09E-14  6.57E-15  4.28E-15
             2.63E-15  1.23E-15  6.31E-16  2.97E-16  9.77E-17  3.94E-17  1.52E-17  4.11E-18  1.50E-18
    49       2.09E-12  1.48E-12  9.28E-13  6.51E-13  4.53E-13  2.73E-13  1.79E-13  1.12E-13  5.34E-14  2.73E-14
             1.27E-14  4.04E-15  1.58E-15  5.93E-16  1.56E-16  5.60E-17  1.99E-17  5.07E-18  1.79E-18
    50       1.15E-12  8.14E-13  5.12E-13  3.59E-13  2.50E-13  1.51E-13  9.91E-14  6.18E-14  2.95E-14  1.51E-14
             7.02E-15  2.24E-15  8.75E-16  3.28E-16  8.64E-17  3.10E-17  1.10E-17  2.80E-18  9.93E-19
    51       6.91E-13  4.88E-13  3.07E-13  2.15E-13  1.50E-13  9.03E-14  5.94E-14  3.71E-14  1.77E-14  9.06E-15
             4.21E-15  1.34E-15  5.25E-16  1.97E-16  5.18E-17  1.86E-17  6.62E-18  1.68E-18  5.96E-19
    52       3.83E-13  2.70E-13  1.70E-13  1.19E-13  8.29E-14  5.00E-14  3.29E-14  2.05E-14  9.80E-15  5.02E-15
             2.33E-15  7.44E-16  2.91E-16  1.09E-16  2.87E-17  1.03E-17  3.67E-18  9.33E-19  3.30E-19
    53       4.34E-13  3.07E-13  1.94E-13  1.36E-13  9.58E-14  5.94E-14  4.06E-14  2.70E-14  1.46E-14  8.46E-15
             4.48E-15  1.67E-15  7.22E-16  2.91E-16  8.13E-17  2.99E-17  1.08E-17  2.78E-18  9.86E-19
    54       1.01E-12  7.15E-13  4.51E-13  3.18E-13  2.23E-13  1.38E-13  9.46E-14  6.29E-14  3.41E-14  1.97E-14
             1.04E-14  3.90E-15  1.68E-15  6.78E-16  1.90E-16  6.97E-17  2.52E-17  6.47E-18  2.30E-18
    65       7.19E-13  5.08E-13  3.21E-13  2.27E-13  1.61E-13  1.02E-13  7.18E-14  5.06E-14  3.16E-14  2.19E-14
             1.48E-14  8.46E-15  5.25E-15  3.08E-15  1.37E-15  6.89E-16  3.25E-16  1.10E-16  4.60E-17
    66       2.37E-13  1.68E-13  1.06E-13  7.50E-14  5.30E-14  3.36E-14  2.37E-14  1.67E-14  1.05E-14  7.25E-15
             4.93E-15  2.81E-15  1.75E-15  1.02E-15  4.57E-16  2.30E-16  1.08E-16  3.67E-17  1.53E-17
    67       2.86E-13  2.02E-13  1.28E-13  9.01E-14  6.35E-14  3.99E-14  2.79E-14  1.92E-14  1.14E-14  7.32E-15
             4.44E-15  2.04E-15  1.03E-15  4.82E-16  1.58E-16  6.34E-17  2.44E-17  6.60E-18  2.40E-18
    68       1.42E-12  1.00E-12  6.33E-13  4.47E-13  3.16E-13  1.98E-13  1.39E-13  9.57E-14  5.67E-14  3.64E-14
             2.21E-14  1.02E-14  5.16E-15  2.41E-15  7.88E-16  3.17E-16  1.22E-16  3.30E-17  1.20E-17
    69       2.81E-13  1.99E-13  1.25E-13  8.86E-14  6.25E-14  3.93E-14  2.75E-14  1.90E-14  1.13E-14  7.25E-15
             4.40E-15  2.03E-15  1.03E-15  4.80E-16  1.57E-16  6.32E-17  2.43E-17  6.59E-18  2.39E-18
    70       8.37E-13  5.91E-13  3.74E-13  2.64E-13  1.86E-13  1.17E-13  8.19E-14  5.66E-14  3.36E-14  2.17E-14
             1.32E-14  6.08E-15  3.08E-15  1.44E-15  4.71E-16  1.89E-16  7.30E-17  1.97E-17  7.18E-18
    71       4.58E-13  3.23E-13  2.04E-13  1.44E-13  1.02E-13  6.41E-14  4.49E-14  3.11E-14  1.85E-14  1.19E-14
             7.27E-15  3.36E-15  1.70E-15  7.97E-16  2.61E-16  1.05E-16  4.04E-17  1.09E-17  3.98E-18
    72       4.64E-13  3.28E-13  2.07E-13  1.46E-13  1.02E-13  6.33E-14  4.32E-14  2.86E-14  1.54E-14  8.82E-15
             4.64E-15  1.72E-15  7.38E-16  2.96E-16  8.27E-17  3.04E-17  1.10E-17  2.82E-18  1.00E-18
    73       1.95E-12  1.38E-12  8.68E-13  6.11E-13  4.29E-13  2.65E-13  1.81E-13  1.20E-13  6.45E-14  3.70E-14
             1.95E-14  7.22E-15  3.10E-15  1.24E-15  3.47E-16  1.28E-16  4.61E-17  1.18E-17  4.20E-18
    74       1.37E-12  9.68E-13  6.11E-13  4.30E-13  3.02E-13  1.87E-13  1.28E-13  8.47E-14  4.56E-14  2.62E-14
             1.38E-14  5.12E-15  2.20E-15  8.84E-16  2.47E-16  9.07E-17  3.28E-17  8.41E-18  2.99E-18
    75       8.20E-13  5.79E-13  3.65E-13  2.57E-13  1.81E-13  1.12E-13  7.64E-14  5.07E-14  2.73E-14  1.57E-14
             8.26E-15  3.07E-15  1.32E-15  5.30E-16  1.48E-16  5.43E-17  1.96E-17  5.04E-18  1.79E-18
    76       4.81E-13  3.40E-13  2.14E-13  1.50E-13  1.04E-13  6.28E-14  4.13E-14  2.58E-14  1.23E-14  6.27E-15
             2.91E-15  9.25E-16  3.61E-16  1.35E-16  3.56E-17  1.28E-17  4.55E-18  1.16E-18  4.10E-19
    77       1.44E-12  1.02E-12  6.40E-13  4.49E-13  3.12E-13  1.88E-13  1.24E-13  7.72E-14  3.67E-14  1.88E-14
             8.71E-15  2.77E-15  1.08E-15  4.06E-16  1.07E-16  3.83E-17  1.36E-17  3.47E-18  1.23E-18
    78       8.94E-14  6.32E-14  3.99E-14  2.82E-14  1.99E-14  1.25E-14  8.79E-15  6.10E-15  3.64E-15  2.36E-15
             1.44E-15  6.67E-16  3.39E-16  1.59E-16  5.20E-17  2.09E-17  8.06E-18  2.18E-18  7.93E-19
    79       1.84E-12  1.30E-12  8.17E-13  5.73E-13  3.99E-13  2.40E-13  1.58E-13  9.87E-14  4.70E-14  2.40E-14
             1.12E-14  3.55E-15  1.39E-15  5.20E-16  1.37E-16  4.91E-17  1.75E-17  4.44E-18  1.57E-18
    80       6.06E-13  4.27E-13  2.67E-13  1.86E-13  1.28E-13  7.43E-14  4.65E-14  2.70E-14  1.14E-14  5.26E-15
             2.23E-15  6.46E-16  2.41E-16  8.77E-17  2.26E-17  8.04E-18  2.85E-18  7.23E-19  2.56E-19
    81       2.02E-13  1.42E-13  8.91E-14  6.21E-14  4.26E-14  2.48E-14  1.55E-14  9.01E-15  3.79E-15  1.75E-15
             7.43E-16  2.15E-16  8.03E-17  2.92E-17  7.53E-18  2.68E-18  9.50E-19  2.41E-19  8.52E-20
    82       7.79E-13  5.49E-13  3.44E-13  2.39E-13  1.64E-13  9.55E-14  5.98E-14  3.47E-14  1.46E-14  6.77E-15
             2.86E-15  8.31E-16  3.10E-16  1.13E-16  2.91E-17  1.03E-17  3.67E-18  9.29E-19  3.29E-19
    83       2.60E-13  1.83E-13  1.15E-13  7.98E-14  5.47E-14  3.18E-14  1.99E-14  1.16E-14  4.88E-15  2.26E-15
             9.55E-16  2.77E-16  1.03E-16  3.76E-17  9.68E-18  3.45E-18  1.22E-18  3.10E-19  1.10E-19
    84       9.53E-13  6.71E-13  4.20E-13  2.93E-13  2.01E-13  1.17E-13  7.31E-14  4.25E-14  1.79E-14  8.27E-15
             3.50E-15  1.02E-15  3.79E-16  1.38E-16  3.55E-17  1.26E-17  4.48E-18  1.14E-18  4.02E-19
    85       3.18E-13  2.24E-13  1.40E-13  9.75E-14  6.69E-14  3.89E-14  2.44E-14  1.42E-14  5.96E-15  2.76E-15
             1.17E-15  3.38E-16  1.26E-16  4.59E-17  1.18E-17  4.21E-18  1.49E-18  3.79E-19  1.34E-19
    86       1.02E-12  7.18E-13  4.51E-13  3.17E-13  2.20E-13  1.33E-13  8.74E-14  5.46E-14  2.60E-14  1.33E-14
             6.17E-15  1.97E-15  7.69E-16  2.88E-16  7.58E-17  2.72E-17  9.69E-18  2.46E-18  8.71E-19
    87       6.09E-13  4.30E-13  2.70E-13  1.90E-13  1.32E-13  7.96E-14  5.24E-14  3.27E-14  1.56E-14  7.97E-15
             3.70E-15  1.18E-15  4.61E-16  1.73E-16  4.55E-17  1.63E-17  5.81E-18  1.48E-18  5.22E-19
    88       3.38E-13  2.38E-13  1.50E-13  1.05E-13  7.31E-14  4.41E-14  2.90E-14  1.81E-14  8.64E-15  4.42E-15
             2.05E-15  6.54E-16  2.56E-16  9.59E-17  2.52E-17  9.05E-18  3.22E-18  8.19E-19  2.90E-19
    89       2.67E-13  1.88E-13  1.19E-13  8.37E-14  5.88E-14  3.64E-14  2.49E-14  1.66E-14  8.94E-15  5.15E-15
             2.72E-15  1.01E-15  4.35E-16  1.75E-16  4.89E-17  1.80E-17  6.49E-18  1.67E-18  5.92E-19
    90       6.21E-13  4.39E-13  2.77E-13  1.95E-13  1.37E-13  8.49E-14  5.81E-14  3.86E-14  2.08E-14  1.20E-14
             6.34E-15  2.36E-15  1.01E-15  4.08E-16  1.14E-16  4.19E-17  1.51E-17  3.89E-18  1.38E-18
   117       4.42E-13  3.12E-13  1.98E-13  1.40E-13  9.87E-14  6.23E-14  4.39E-14  3.08E-14  1.91E-14  1.31E-14
             8.80E-15  4.97E-15  3.06E-15  1.79E-15  7.94E-16  3.98E-16  1.87E-16  6.35E-17  2.65E-17
   118       1.46E-13  1.03E-13  6.53E-14  4.62E-14  3.26E-14  2.06E-14  1.45E-14  1.02E-14  6.33E-15  4.35E-15
             2.92E-15  1.65E-15  1.02E-15  5.95E-16  2.65E-16  1.33E-16  6.24E-17  2.12E-17  8.82E-18
   119       1.75E-13  1.24E-13  7.83E-14  5.53E-14  3.90E-14  2.44E-14  1.70E-14  1.17E-14  6.90E-15  4.40E-15
             2.65E-15  1.21E-15  6.12E-16  2.85E-16  9.31E-17  3.74E-17  1.44E-17  3.89E-18  1.41E-18
   120       8.73E-13  6.17E-13  3.90E-13  2.75E-13  1.94E-13  1.22E-13  8.48E-14  5.84E-14  3.44E-14  2.20E-14
             1.32E-14  6.07E-15  3.06E-15  1.42E-15  4.65E-16  1.87E-16  7.19E-17  1.94E-17  7.06E-18
   121       1.73E-13  1.22E-13  7.73E-14  5.46E-14  3.85E-14  2.42E-14  1.69E-14  1.16E-14  6.84E-15  4.38E-15
             2.64E-15  1.21E-15  6.11E-16  2.84E-16  9.29E-17  3.73E-17  1.44E-17  3.88E-18  1.41E-18
   122       5.17E-13  3.65E-13  2.31E-13  1.63E-13  1.15E-13  7.21E-14  5.04E-14  3.47E-14  2.05E-14  1.31E-14
             7.91E-15  3.63E-15  1.83E-15  8.52E-16  2.79E-16  1.12E-16  4.30E-17  1.16E-17  4.23E-18
   123       2.84E-13  2.00E-13  1.27E-13  8.94E-14  6.31E-14  3.96E-14  2.77E-14  1.91E-14  1.13E-14  7.23E-15
             4.37E-15  2.01E-15  1.01E-15  4.73E-16  1.54E-16  6.20E-17  2.39E-17  6.45E-18  2.35E-18
   124       2.98E-13  2.10E-13  1.33E-13  9.34E-14  6.55E-14  4.05E-14  2.76E-14  1.83E-14  9.77E-15  5.59E-15
             2.93E-15  1.08E-15  4.64E-16  1.86E-16  5.19E-17  1.91E-17  6.89E-18  1.77E-18  6.28E-19
   125       1.25E-12  8.82E-13  5.56E-13  3.92E-13  2.75E-13  1.70E-13  1.16E-13  7.66E-14  4.10E-14  2.35E-14
             1.23E-14  4.55E-15  1.95E-15  7.82E-16  2.18E-16  8.00E-17  2.89E-17  7.42E-18  2.64E-18
   126       8.82E-13  6.23E-13  3.93E-13  2.77E-13  1.94E-13  1.20E-13  8.20E-14  5.43E-14  2.91E-14  1.67E-14
             8.74E-15  3.23E-15  1.39E-15  5.56E-16  1.55E-16  5.70E-17  2.06E-17  5.28E-18  1.88E-18
   127       5.27E-13  3.73E-13  2.35E-13  1.66E-13  1.16E-13  7.19E-14  4.91E-14  3.25E-14  1.74E-14  9.98E-15
             5.24E-15  1.94E-15  8.31E-16  3.33E-16  9.30E-17  3.42E-17  1.23E-17  3.17E-18  1.13E-18
   128       3.58E-13  2.53E-13  1.59E-13  1.11E-13  7.75E-14  4.67E-14  3.07E-14  1.91E-14  9.10E-15  4.64E-15
             2.15E-15  6.83E-16  2.67E-16  9.99E-17  2.63E-17  9.42E-18  3.36E-18  8.53E-19  3.02E-19
