SEQ='O '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  99453731.9   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             6.19E-17  2.71E-17  1.35E-17  6.28E-18  2.09E-18  8.50E-19  3.31E-19  9.08E-20  3.32E-20
     6       1.18E-15  8.31E-16  5.23E-16  3.67E-16  2.56E-16  1.56E-16  1.04E-16  6.76E-17  3.58E-17  2.10E-17
             1.17E-17  4.98E-18  2.44E-18  1.12E-18  3.69E-19  1.50E-19  5.81E-20  1.59E-20  5.81E-21
     7       3.59E-16  2.53E-16  1.59E-16  1.11E-16  7.67E-17  4.57E-17  2.99E-17  1.89E-17  9.58E-18  5.45E-18
             2.96E-18  1.22E-18  5.91E-19  2.69E-19  8.77E-20  3.54E-20  1.37E-20  3.74E-21  1.37E-21
     8       1.36E-16  9.60E-17  6.00E-17  4.17E-17  2.85E-17  1.66E-17  1.06E-17  6.45E-18  3.14E-18  1.73E-18
             9.16E-19  3.70E-19  1.76E-19  7.96E-20  2.57E-20  1.03E-20  4.00E-21  1.09E-21  3.97E-22
     9       6.09E-17  4.28E-17  2.66E-17  1.84E-17  1.24E-17  7.02E-18  4.34E-18  2.56E-18  1.19E-18  6.39E-19
             3.30E-19  1.30E-19  6.13E-20  2.75E-20  8.80E-21  3.53E-21  1.36E-21  3.70E-22  1.35E-22
    10       3.09E-17  2.16E-17  1.34E-17  9.14E-18  6.08E-18  3.34E-18  2.00E-18  1.14E-18  5.10E-19  2.65E-19
             1.34E-19  5.17E-20  2.40E-20  1.07E-20  3.40E-21  1.36E-21  5.23E-22  1.42E-22  5.17E-23
    11       1.72E-17  1.20E-17  7.40E-18  5.00E-18  3.27E-18  1.74E-18  1.01E-18  5.59E-19  2.39E-19  1.21E-19
             5.99E-20  2.26E-20  1.04E-20  4.58E-21  1.45E-21  5.77E-22  2.22E-22  6.00E-23  2.19E-23
    12       1.04E-17  7.25E-18  4.41E-18  2.95E-18  1.89E-18  9.74E-19  5.51E-19  2.95E-19  1.21E-19  5.98E-20
             2.89E-20  1.07E-20  4.86E-21  2.13E-21  6.68E-22  2.65E-22  1.02E-22  2.75E-23  1.00E-23
    13       6.67E-18  4.64E-18  2.80E-18  1.84E-18  1.16E-18  5.79E-19  3.18E-19  1.65E-19  6.53E-20  3.15E-20
             1.49E-20  5.40E-21  2.43E-21  1.06E-21  3.29E-22  1.30E-22  4.99E-23  1.35E-23  4.90E-24
    14       4.51E-18  3.12E-18  1.86E-18  1.21E-18  7.52E-19  3.62E-19  1.93E-19  9.75E-20  3.72E-20  1.75E-20
             8.15E-21  2.89E-21  1.29E-21  5.55E-22  1.72E-22  6.79E-23  2.59E-23  6.99E-24  2.54E-24
    15       3.30E-18  2.28E-18  1.34E-18  8.61E-19  5.21E-19  2.42E-19  1.25E-19  6.11E-20  2.24E-20  1.03E-20
             4.67E-21  1.62E-21  7.10E-22  3.03E-22  9.30E-23  3.66E-23  1.39E-23  3.74E-24  1.36E-24
    16       2.44E-18  1.67E-18  9.79E-19  6.20E-19  3.68E-19  1.65E-19  8.27E-20  3.93E-20  1.40E-20  6.26E-21
             2.79E-21  9.48E-22  4.12E-22  1.74E-22  5.32E-23  2.08E-23  7.92E-24  2.13E-24  7.72E-25
    17       1.41E-18  9.57E-19  5.44E-19  3.34E-19  1.91E-19  8.11E-20  3.90E-20  1.78E-20  6.00E-21  2.59E-21
             1.12E-21  3.67E-22  1.56E-22  6.51E-23  1.96E-23  7.63E-24  2.89E-24  7.73E-25  2.80E-25
    18       9.04E-19  6.06E-19  3.35E-19  1.99E-19  1.10E-19  4.43E-20  2.05E-20  9.00E-21  2.90E-21  1.21E-21
             5.08E-22  1.61E-22  6.72E-23  2.76E-23  8.18E-24  3.16E-24  1.19E-24  3.17E-25  1.15E-25
    19       6.18E-19  4.10E-19  2.21E-19  1.27E-19  6.77E-20  2.59E-20  1.16E-20  4.93E-21  1.53E-21  6.23E-22
             2.54E-22  7.82E-23  3.20E-23  1.29E-23  3.77E-24  1.45E-24  5.43E-25  1.44E-25  5.21E-26
    20       3.65E-19  2.38E-19  1.24E-19  6.94E-20  3.54E-20  1.28E-20  5.50E-21  2.25E-21  6.67E-22  2.63E-22
             1.04E-22  3.07E-23  1.22E-23  4.83E-24  1.38E-24  5.24E-25  1.95E-25  5.15E-26  1.85E-26
    21       2.13E-19  1.35E-19  6.64E-20  3.52E-20  1.71E-20  5.80E-21  2.39E-21  9.43E-22  2.67E-22  1.02E-22
             3.90E-23  1.10E-23  4.26E-24  1.64E-24  4.57E-25  1.71E-25  6.29E-26  1.65E-26  5.91E-27
    22       1.09E-19  6.65E-20  3.06E-20  1.53E-20  6.97E-21  2.20E-21  8.68E-22  3.31E-22  9.00E-23  3.33E-23
             1.23E-23  3.34E-24  1.25E-24  4.65E-25  1.25E-25  4.60E-26  1.67E-26  4.33E-27  1.55E-27
    23       7.44E-20  4.43E-20  1.95E-20  9.40E-21  4.15E-21  1.27E-21  4.91E-22  1.84E-22  4.92E-23  1.80E-23
             6.59E-24  1.75E-24  6.43E-25  2.37E-25  6.27E-26  2.28E-26  8.24E-27  2.12E-27  7.57E-28
    24       4.59E-20  2.62E-20  1.08E-20  4.98E-21  2.12E-21  6.22E-22  2.35E-22  8.69E-23  2.28E-23  8.25E-24
             2.98E-24  7.76E-25  2.81E-25  1.02E-25  2.66E-26  9.58E-27  3.43E-27  8.79E-28  3.13E-28
    25       3.48E-20  1.94E-20  7.72E-21  3.46E-21  1.44E-21  4.14E-22  1.55E-22  5.68E-23  1.48E-23  5.32E-24
             1.91E-24  4.94E-25  1.78E-25  6.41E-26  1.66E-26  5.94E-27  2.12E-27  5.42E-28  1.92E-28
    26       2.37E-20  1.28E-20  4.87E-21  2.11E-21  8.56E-22  2.40E-22  8.89E-23  3.23E-23  8.34E-24  2.98E-24
             1.07E-24  2.74E-25  9.79E-26  3.50E-26  8.99E-27  3.21E-27  1.14E-27  2.91E-28  1.03E-28
    27       1.67E-20  8.73E-21  3.19E-21  1.35E-21  5.37E-22  1.48E-22  5.43E-23  1.96E-23  5.05E-24  1.80E-24
             6.41E-25  1.64E-25  5.83E-26  2.08E-26  5.31E-27  1.89E-27  6.71E-28  1.70E-28  6.03E-29
    28       1.03E-20  5.19E-21  1.81E-21  7.43E-22  2.88E-22  7.82E-23  2.84E-23  1.02E-23  2.61E-24  9.27E-25
             3.29E-25  8.38E-26  2.98E-26  1.06E-26  2.69E-27  9.54E-28  3.38E-28  8.57E-29  3.03E-29
    29       6.12E-21  2.95E-21  9.77E-22  3.91E-22  1.49E-22  3.97E-23  1.43E-23  5.12E-24  1.31E-24  4.63E-25
             1.64E-25  4.17E-26  1.48E-26  5.23E-27  1.33E-27  4.70E-28  1.67E-28  4.22E-29  1.49E-29
    30       2.75E-22  1.25E-22  3.88E-23  1.50E-23  5.58E-24  1.46E-24  5.24E-25  1.87E-25  4.75E-26  1.68E-26
             5.95E-27  1.51E-27  5.34E-28  1.89E-28  4.80E-29  1.70E-29  6.01E-30  1.52E-30  5.38E-31
    31       1.63E-22  7.14E-23  2.14E-23  8.13E-24  2.99E-24  7.78E-25  2.78E-25  9.88E-26  2.51E-26  8.88E-27
             3.14E-27  7.96E-28  2.82E-28  9.96E-29  2.52E-29  8.93E-30  3.16E-30  8.00E-31  2.83E-31
    32       7.68E-23  3.21E-23  9.22E-24  3.43E-24  1.25E-24  3.22E-25  1.14E-25  4.06E-26  1.03E-26  3.64E-27
             1.29E-27  3.26E-28  1.15E-28  4.08E-29  1.03E-29  3.65E-30  1.29E-30  3.27E-31  1.16E-31
    33       4.33E-23  1.75E-23  4.91E-24  1.81E-24  6.53E-25  1.67E-25  5.95E-26  2.11E-26  5.34E-27  1.89E-27
             6.69E-28  1.69E-28  5.98E-29  2.12E-29  5.35E-30  1.89E-30  6.69E-31  1.69E-31  5.99E-32
    34       1.85E-23  7.23E-24  1.97E-24  7.15E-25  2.56E-25  6.54E-26  2.32E-26  8.22E-27  2.08E-27  7.36E-28
             2.60E-28  6.59E-29  2.33E-29  8.23E-30  2.08E-30  7.37E-31  2.60E-31  6.59E-32  2.33E-32
    35       9.52E-24  3.64E-24  9.74E-25  3.51E-25  1.26E-25  3.20E-26  1.13E-26  4.01E-27  1.02E-27  3.59E-28
             1.27E-28  3.21E-29  1.14E-29  4.01E-30  1.02E-30  3.59E-31  1.27E-31  3.21E-32  1.14E-32
    36       3.42E-24  1.28E-24  3.34E-25  1.20E-25  4.26E-26  1.08E-26  3.83E-27  1.36E-27  3.43E-28  1.21E-28
             4.29E-29  1.09E-29  3.84E-30  1.36E-30  3.43E-31  1.21E-31  4.29E-32  1.09E-32  3.84E-33
    37       1.71E-24  6.31E-25  1.64E-25  5.85E-26  2.08E-26  5.27E-27  1.87E-27  6.60E-28  1.67E-28  5.90E-29
             2.09E-29  5.28E-30  1.87E-30  6.60E-31  1.67E-31  5.90E-32  2.09E-32  5.28E-33  1.87E-33
    38       6.08E-25  2.21E-25  5.68E-26  2.02E-26  7.16E-27  1.81E-27  6.42E-28  2.27E-28  5.74E-29  2.03E-29
             7.18E-30  1.82E-30  6.42E-31  2.27E-31  5.74E-32  2.03E-32  7.18E-33  1.82E-33  6.42E-34
    39       2.97E-25  1.07E-25  2.73E-26  9.70E-27  3.43E-27  8.70E-28  3.08E-28  1.09E-28  2.75E-29  9.73E-30
             3.44E-30  8.71E-31  3.08E-31  1.09E-31  2.75E-32  9.73E-33  3.44E-33  8.71E-34  3.08E-34
    40       1.02E-25  3.62E-26  9.21E-27  3.26E-27  1.15E-27  2.92E-28  1.03E-28  3.66E-29  9.25E-30  3.27E-30
             1.16E-30  2.92E-31  1.03E-31  3.66E-32  9.25E-33  3.27E-33  1.16E-33  2.92E-34  1.03E-34
    41       6.20E-26  2.20E-26  5.59E-27  1.98E-27  7.00E-28  1.77E-28  6.27E-29  2.22E-29  5.61E-30  1.98E-30
             7.01E-31  1.77E-31  6.27E-32  2.22E-32  5.61E-33  1.98E-33  7.01E-34  1.77E-34  6.27E-35
    42       3.13E-26  1.11E-26  2.81E-27  9.93E-28  3.51E-28  8.88E-29  3.14E-29  1.11E-29  2.81E-30  9.93E-31
             3.51E-31  8.88E-32  3.14E-32  1.11E-32  2.81E-33  9.93E-34  3.51E-34  8.88E-35  3.14E-35


 -----------------------------------------
 PRTF= 2  TRMPRT= (2D)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       1.42E-11  1.01E-11  6.36E-12  4.49E-12  3.17E-12  2.00E-12  1.40E-12  9.79E-13  5.96E-13  3.98E-13
             2.55E-13  1.28E-13  6.99E-14  3.49E-14  1.23E-14  5.17E-15  2.05E-15  5.71E-16  2.10E-16
     3       5.87E-12  4.15E-12  2.62E-12  1.85E-12  1.30E-12  8.17E-13  5.69E-13  3.91E-13  2.30E-13  1.49E-13
             9.20E-14  4.54E-14  2.51E-14  1.32E-14  5.27E-15  2.49E-15  1.13E-15  3.70E-16  1.53E-16
     4       4.53E-12  3.20E-12  2.02E-12  1.42E-12  1.00E-12  6.20E-13  4.26E-13  2.86E-13  1.60E-13  9.85E-14
             5.76E-14  2.63E-14  1.38E-14  6.92E-15  2.60E-15  1.19E-15  5.21E-16  1.66E-16  6.74E-17
     5       3.53E-12  2.49E-12  1.57E-12  1.10E-12  7.71E-13  4.72E-13  3.18E-13  2.08E-13  1.11E-13  6.52E-14
             3.65E-14  1.58E-14  7.97E-15  3.88E-15  1.41E-15  6.34E-16  2.74E-16  8.64E-17  3.48E-17
     6       2.89E-12  2.04E-12  1.28E-12  8.99E-13  6.25E-13  3.77E-13  2.50E-13  1.59E-13  8.10E-14  4.58E-14
             2.47E-14  1.02E-14  5.02E-15  2.39E-15  8.53E-16  3.77E-16  1.62E-16  5.06E-17  2.03E-17
     7       2.46E-12  1.73E-12  1.09E-12  7.60E-13  5.25E-13  3.12E-13  2.03E-13  1.26E-13  6.15E-14  3.37E-14
             1.76E-14  7.02E-15  3.38E-15  1.58E-15  5.56E-16  2.44E-16  1.04E-16  3.22E-17  1.29E-17
     8       2.15E-12  1.51E-12  9.47E-13  6.59E-13  4.52E-13  2.64E-13  1.68E-13  1.02E-13  4.81E-14  2.56E-14
             1.30E-14  5.07E-15  2.40E-15  1.11E-15  3.84E-16  1.67E-16  7.07E-17  2.18E-17  8.69E-18
     9       1.91E-12  1.34E-12  8.38E-13  5.80E-13  3.95E-13  2.27E-13  1.42E-13  8.41E-14  3.85E-14  2.00E-14
             9.99E-15  3.79E-15  1.77E-15  8.07E-16  2.76E-16  1.19E-16  5.04E-17  1.55E-17  6.15E-18
    10       1.72E-12  1.21E-12  7.51E-13  5.18E-13  3.50E-13  1.98E-13  1.21E-13  7.05E-14  3.13E-14  1.60E-14
             7.84E-15  2.92E-15  1.34E-15  6.08E-16  2.06E-16  8.87E-17  3.72E-17  1.14E-17  4.52E-18
    11       1.56E-12  1.10E-12  6.80E-13  4.66E-13  3.13E-13  1.74E-13  1.05E-13  5.97E-14  2.59E-14  1.30E-14
             6.28E-15  2.30E-15  1.05E-15  4.70E-16  1.58E-16  6.77E-17  2.83E-17  8.64E-18  3.42E-18
    12       1.43E-12  1.00E-12  6.20E-13  4.23E-13  2.81E-13  1.54E-13  9.15E-14  5.12E-14  2.17E-14  1.07E-14
             5.12E-15  1.84E-15  8.35E-16  3.72E-16  1.24E-16  5.29E-17  2.21E-17  6.72E-18  2.66E-18
    13       1.32E-12  9.25E-13  5.70E-13  3.87E-13  2.55E-13  1.37E-13  8.04E-14  4.43E-14  1.84E-14  8.99E-15
             4.23E-15  1.51E-15  6.76E-16  2.99E-16  9.93E-17  4.22E-17  1.76E-17  5.32E-18  2.10E-18
    14       1.23E-12  8.58E-13  5.26E-13  3.55E-13  2.32E-13  1.23E-13  7.11E-14  3.86E-14  1.58E-14  7.60E-15
             3.54E-15  1.25E-15  5.56E-16  2.45E-16  8.08E-17  3.42E-17  1.42E-17  4.30E-18  1.69E-18
    15       1.15E-12  8.03E-13  4.90E-13  3.29E-13  2.13E-13  1.11E-13  6.34E-14  3.40E-14  1.37E-14  6.51E-15
             3.00E-15  1.05E-15  4.64E-16  2.03E-16  6.67E-17  2.82E-17  1.17E-17  3.51E-18  1.38E-18
    16       1.08E-12  7.52E-13  4.58E-13  3.05E-13  1.96E-13  1.01E-13  5.67E-14  3.00E-14  1.19E-14  5.60E-15
             2.57E-15  8.86E-16  3.91E-16  1.70E-16  5.57E-17  2.35E-17  9.69E-18  2.92E-18  1.14E-18
    17       9.56E-13  6.64E-13  4.00E-13  2.64E-13  1.67E-13  8.33E-14  4.58E-14  2.37E-14  9.14E-15  4.24E-15
             1.92E-15  6.53E-16  2.85E-16  1.23E-16  4.00E-17  1.68E-17  6.91E-18  2.07E-18  8.08E-19
    18       8.59E-13  5.94E-13  3.55E-13  2.31E-13  1.44E-13  7.00E-14  3.77E-14  1.92E-14  7.23E-15  3.31E-15
             1.48E-15  4.97E-16  2.15E-16  9.26E-17  2.98E-17  1.25E-17  5.12E-18  1.53E-18  5.94E-19
    19       7.79E-13  5.37E-13  3.17E-13  2.04E-13  1.25E-13  5.94E-14  3.15E-14  1.57E-14  5.82E-15  2.64E-15
             1.16E-15  3.87E-16  1.67E-16  7.13E-17  2.28E-17  9.51E-18  3.90E-18  1.16E-18  4.54E-19
    20       6.80E-13  4.65E-13  2.71E-13  1.72E-13  1.03E-13  4.73E-14  2.45E-14  1.20E-14  4.33E-15  1.93E-15
             8.44E-16  2.77E-16  1.18E-16  5.02E-17  1.60E-17  6.62E-18  2.70E-18  8.03E-19  3.13E-19
    21       5.80E-13  3.94E-13  2.24E-13  1.39E-13  8.09E-14  3.59E-14  1.81E-14  8.66E-15  3.06E-15  1.34E-15
             5.79E-16  1.87E-16  7.92E-17  3.34E-17  1.05E-17  4.35E-18  1.77E-18  5.23E-19  2.03E-19
    22       4.72E-13  3.16E-13  1.74E-13  1.05E-13  5.88E-14  2.49E-14  1.22E-14  5.67E-15  1.95E-15  8.40E-16
             3.57E-16  1.14E-16  4.76E-17  1.99E-17  6.21E-18  2.55E-18  1.03E-18  3.04E-19  1.18E-19
    23       4.18E-13  2.76E-13  1.49E-13  8.79E-14  4.85E-14  2.00E-14  9.63E-15  4.42E-15  1.49E-15  6.39E-16
             2.69E-16  8.50E-17  3.54E-17  1.47E-17  4.58E-18  1.87E-18  7.56E-19  2.22E-19  8.62E-20
    24       3.54E-13  2.31E-13  1.21E-13  6.94E-14  3.73E-14  1.49E-14  7.01E-15  3.16E-15  1.05E-15  4.44E-16
             1.85E-16  5.79E-17  2.40E-17  9.90E-18  3.06E-18  1.25E-18  5.02E-19  1.47E-19  5.69E-20
    25       3.20E-13  2.06E-13  1.06E-13  5.99E-14  3.17E-14  1.24E-14  5.78E-15  2.58E-15  8.48E-16  3.57E-16
             1.48E-16  4.60E-17  1.90E-17  7.81E-18  2.41E-18  9.79E-19  3.93E-19  1.15E-19  4.44E-20
    26       2.78E-13  1.76E-13  8.85E-14  4.88E-14  2.52E-14  9.68E-15  4.43E-15  1.95E-15  6.34E-16  2.65E-16
             1.09E-16  3.37E-17  1.38E-17  5.66E-18  1.74E-18  7.04E-19  2.82E-19  8.24E-20  3.18E-20
    27       2.44E-13  1.52E-13  7.46E-14  4.03E-14  2.05E-14  7.70E-15  3.48E-15  1.52E-15  4.87E-16  2.02E-16
             8.29E-17  2.54E-17  1.04E-17  4.24E-18  1.30E-18  5.24E-19  2.10E-19  6.11E-20  2.35E-20
    28       2.04E-13  1.24E-13  5.89E-14  3.11E-14  1.54E-14  5.64E-15  2.51E-15  1.08E-15  3.43E-16  1.41E-16
             5.74E-17  1.75E-17  7.10E-18  2.89E-18  8.78E-19  3.54E-19  1.41E-19  4.10E-20  1.57E-20
    29       1.67E-13  9.93E-14  4.53E-14  2.33E-14  1.13E-14  4.02E-15  1.76E-15  7.51E-16  2.35E-16  9.59E-17
             3.88E-17  1.17E-17  4.74E-18  1.92E-18  5.80E-19  2.33E-19  9.29E-20  2.69E-20  1.04E-20
    30       1.23E-13  7.03E-14  3.05E-14  1.51E-14  7.09E-15  2.45E-15  1.05E-15  4.41E-16  1.36E-16  5.48E-17
             2.20E-17  6.57E-18  2.64E-18  1.06E-18  3.19E-19  1.28E-19  5.07E-20  1.46E-20  5.62E-21
    31       9.88E-14  5.51E-14  2.31E-14  1.12E-14  5.16E-15  1.74E-15  7.41E-16  3.08E-16  9.37E-17  3.77E-17
             1.50E-17  4.47E-18  1.79E-18  7.17E-19  2.14E-19  8.56E-20  3.39E-20  9.77E-21  3.74E-21
    32       7.15E-14  3.84E-14  1.54E-14  7.25E-15  3.26E-15  1.08E-15  4.51E-16  1.85E-16  5.56E-17  2.22E-17
             8.79E-18  2.59E-18  1.03E-18  4.12E-19  1.23E-19  4.87E-20  1.92E-20  5.52E-21  2.11E-21
    33       5.55E-14  2.91E-14  1.13E-14  5.20E-15  2.30E-15  7.47E-16  3.10E-16  1.26E-16  3.76E-17  1.49E-17
             5.89E-18  1.73E-18  6.85E-19  2.73E-19  8.08E-20  3.21E-20  1.26E-20  3.61E-21  1.37E-21
    34       3.77E-14  1.90E-14  7.08E-15  3.18E-15  1.38E-15  4.38E-16  1.79E-16  7.23E-17  2.13E-17  8.41E-18
             3.30E-18  9.61E-19  3.79E-19  1.50E-19  4.43E-20  1.75E-20  6.88E-21  1.97E-21  7.50E-22
    35       2.76E-14  1.36E-14  4.90E-15  2.16E-15  9.25E-16  2.90E-16  1.18E-16  4.70E-17  1.38E-17  5.41E-18
             2.11E-18  6.12E-19  2.41E-19  9.51E-20  2.79E-20  1.10E-20  4.32E-21  1.23E-21  4.69E-22
    36       1.68E-14  7.96E-15  2.76E-15  1.19E-15  5.00E-16  1.53E-16  6.16E-17  2.44E-17  7.09E-18  2.76E-18
             1.07E-18  3.09E-19  1.21E-19  4.76E-20  1.39E-20  5.46E-21  2.13E-21  6.05E-22  2.30E-22
    37       1.19E-14  5.51E-15  1.87E-15  7.94E-16  3.30E-16  1.00E-16  3.99E-17  1.57E-17  4.54E-18  1.76E-18
             6.83E-19  1.96E-19  7.63E-20  2.99E-20  8.71E-21  3.42E-21  1.33E-21  3.77E-22  1.42E-22
    38       6.96E-15  3.13E-15  1.03E-15  4.29E-16  1.76E-16  5.25E-17  2.08E-17  8.13E-18  2.33E-18  8.98E-19
             3.46E-19  9.87E-20  3.84E-20  1.50E-20  4.34E-21  1.70E-21  6.60E-22  1.87E-22  7.08E-23
    39       4.68E-15  2.06E-15  6.66E-16  2.75E-16  1.12E-16  3.31E-17  1.30E-17  5.06E-18  1.44E-18  5.54E-19
             2.13E-19  6.05E-20  2.35E-20  9.14E-21  2.64E-21  1.03E-21  4.00E-22  1.13E-22  4.27E-23
    40       2.47E-15  1.06E-15  3.34E-16  1.36E-16  5.45E-17  1.60E-17  6.23E-18  2.41E-18  6.81E-19  2.61E-19
             1.00E-19  2.82E-20  1.09E-20  4.23E-21  1.22E-21  4.73E-22  1.83E-22  5.14E-23  1.94E-23
    41       1.71E-15  7.29E-16  2.27E-16  9.18E-17  3.66E-17  1.07E-17  4.14E-18  1.60E-18  4.51E-19  1.72E-19
             6.58E-20  1.85E-20  7.15E-21  2.77E-21  7.95E-22  3.09E-22  1.19E-22  3.34E-23  1.26E-23
    42       1.00E-15  4.22E-16  1.30E-16  5.21E-17  2.06E-17  5.97E-18  2.31E-18  8.89E-19  2.50E-19  9.51E-20
             3.63E-20  1.02E-20  3.92E-21  1.52E-21  4.33E-22  1.68E-22  6.49E-23  1.82E-23  6.87E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     2       1.49E-11  1.05E-11  6.64E-12  4.69E-12  3.31E-12  2.08E-12  1.46E-12  1.02E-12  6.21E-13  4.13E-13
             2.64E-13  1.32E-13  7.17E-14  3.57E-14  1.26E-14  5.26E-15  2.09E-15  5.80E-16  2.13E-16
     3       2.04E-11  1.44E-11  9.11E-12  6.43E-12  4.53E-12  2.84E-12  1.97E-12  1.36E-12  7.97E-13  5.13E-13
             3.16E-13  1.55E-13  8.50E-14  4.44E-14  1.74E-14  8.12E-15  3.63E-15  1.18E-15  4.84E-16
     4       1.41E-11  9.94E-12  6.27E-12  4.42E-12  3.10E-12  1.92E-12  1.32E-12  8.86E-13  4.96E-13  3.04E-13
             1.78E-13  8.11E-14  4.24E-14  2.12E-14  7.96E-15  3.62E-15  1.59E-15  5.05E-16  2.05E-16
     5       1.07E-11  7.57E-12  4.77E-12  3.35E-12  2.34E-12  1.43E-12  9.68E-13  6.32E-13  3.37E-13  1.98E-13
             1.10E-13  4.77E-14  2.41E-14  1.17E-14  4.27E-15  1.91E-15  8.26E-16  2.60E-16  1.05E-16
     6       8.74E-12  6.17E-12  3.88E-12  2.72E-12  1.89E-12  1.14E-12  7.55E-13  4.80E-13  2.45E-13  1.38E-13
             7.44E-14  3.07E-14  1.51E-14  7.19E-15  2.57E-15  1.13E-15  4.87E-16  1.52E-16  6.09E-17
     7       7.42E-12  5.23E-12  3.28E-12  2.29E-12  1.58E-12  9.41E-13  6.11E-13  3.79E-13  1.85E-13  1.01E-13
             5.29E-14  2.11E-14  1.02E-14  4.76E-15  1.67E-15  7.32E-16  3.12E-16  9.67E-17  3.86E-17
     8       6.47E-12  4.56E-12  2.85E-12  1.98E-12  1.36E-12  7.95E-13  5.06E-13  3.06E-13  1.45E-13  7.71E-14
             3.92E-14  1.52E-14  7.21E-15  3.33E-15  1.15E-15  5.01E-16  2.12E-16  6.55E-17  2.61E-17
     9       5.74E-12  4.04E-12  2.52E-12  1.75E-12  1.19E-12  6.83E-13  4.27E-13  2.53E-13  1.16E-13  6.02E-14
             3.00E-14  1.14E-14  5.31E-15  2.42E-15  8.30E-16  3.59E-16  1.51E-16  4.64E-17  1.85E-17
    10       5.16E-12  3.63E-12  2.26E-12  1.56E-12  1.05E-12  5.94E-13  3.65E-13  2.12E-13  9.42E-14  4.81E-14
             2.35E-14  8.76E-15  4.04E-15  1.83E-15  6.19E-16  2.66E-16  1.12E-16  3.42E-17  1.36E-17
    11       4.69E-12  3.29E-12  2.04E-12  1.40E-12  9.39E-13  5.22E-13  3.15E-13  1.79E-13  7.79E-14  3.91E-14
             1.89E-14  6.90E-15  3.15E-15  1.41E-15  4.75E-16  2.03E-16  8.50E-17  2.59E-17  1.03E-17
    12       4.30E-12  3.01E-12  1.86E-12  1.27E-12  8.45E-13  4.62E-13  2.75E-13  1.54E-13  6.53E-14  3.23E-14
             1.54E-14  5.54E-15  2.51E-15  1.12E-15  3.73E-16  1.59E-16  6.63E-17  2.02E-17  7.97E-18
    13       3.97E-12  2.78E-12  1.71E-12  1.16E-12  7.65E-13  4.12E-13  2.41E-13  1.33E-13  5.53E-14  2.70E-14
             1.27E-14  4.52E-15  2.03E-15  8.98E-16  2.98E-16  1.27E-16  5.27E-17  1.60E-17  6.31E-18
    14       3.68E-12  2.58E-12  1.58E-12  1.07E-12  6.97E-13  3.69E-13  2.13E-13  1.16E-13  4.74E-14  2.28E-14
             1.06E-14  3.74E-15  1.67E-15  7.35E-16  2.42E-16  1.03E-16  4.26E-17  1.29E-17  5.08E-18
    15       3.45E-12  2.41E-12  1.47E-12  9.88E-13  6.40E-13  3.34E-13  1.90E-13  1.02E-13  4.10E-14  1.95E-14
             9.02E-15  3.14E-15  1.39E-15  6.09E-16  2.00E-16  8.45E-17  3.50E-17  1.05E-17  4.14E-18
    16       3.24E-12  2.26E-12  1.37E-12  9.17E-13  5.89E-13  3.03E-13  1.70E-13  9.00E-14  3.56E-14  1.68E-14
             7.70E-15  2.66E-15  1.17E-15  5.11E-16  1.67E-16  7.04E-17  2.91E-17  8.75E-18  3.43E-18
    17       2.87E-12  1.99E-12  1.20E-12  7.92E-13  5.00E-13  2.50E-13  1.38E-13  7.11E-14  2.74E-14  1.27E-14
             5.75E-15  1.96E-15  8.56E-16  3.70E-16  1.20E-16  5.04E-17  2.07E-17  6.22E-18  2.42E-18
    18       2.58E-12  1.78E-12  1.06E-12  6.94E-13  4.31E-13  2.10E-13  1.13E-13  5.75E-14  2.17E-14  9.93E-15
             4.43E-15  1.49E-15  6.46E-16  2.78E-16  8.95E-17  3.74E-17  1.53E-17  4.58E-18  1.78E-18
    19       2.34E-12  1.61E-12  9.52E-13  6.13E-13  3.75E-13  1.78E-13  9.44E-14  4.71E-14  1.75E-14  7.91E-15
             3.49E-15  1.16E-15  5.00E-16  2.14E-16  6.86E-17  2.85E-17  1.17E-17  3.48E-18  1.36E-18
    20       2.04E-12  1.40E-12  8.13E-13  5.15E-13  3.08E-13  1.42E-13  7.34E-14  3.59E-14  1.30E-14  5.80E-15
             2.53E-15  8.31E-16  3.55E-16  1.51E-16  4.79E-17  1.99E-17  8.11E-18  2.41E-18  9.39E-19
    21       1.74E-12  1.18E-12  6.73E-13  4.16E-13  2.43E-13  1.08E-13  5.44E-14  2.60E-14  9.17E-15  4.03E-15
             1.74E-15  5.62E-16  2.38E-16  1.00E-16  3.16E-17  1.30E-17  5.30E-18  1.57E-18  6.10E-19
    22       1.42E-12  9.47E-13  5.23E-13  3.14E-13  1.76E-13  7.48E-14  3.66E-14  1.70E-14  5.84E-15  2.52E-15
             1.07E-15  3.41E-16  1.43E-16  5.96E-17  1.86E-17  7.64E-18  3.09E-18  9.12E-19  3.54E-19
    23       1.25E-12  8.29E-13  4.48E-13  2.64E-13  1.45E-13  6.01E-14  2.89E-14  1.33E-14  4.48E-15  1.92E-15
