SEQ='AL'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 113193148.8   NPRNTI= 2   NPRNTF=12
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2                 (1)0( 0.0)        0.0 
             5.52E-14  3.83E-14  2.64E-14  1.65E-14  7.46E-15  3.64E-15  1.62E-15  5.03E-16  1.95E-16
    18       9.81E-15  6.95E-15  4.41E-15  3.14E-15  2.26E-15  1.49E-15  1.14E-15  9.21E-16  8.19E-16  8.51E-16
             9.15E-16  9.00E-16  7.53E-16  5.36E-16  2.72E-16  1.40E-16  6.45E-17  2.05E-17  8.06E-18
    19       5.36E-45  3.85E-45  2.41E-45  1.72E-45  1.24E-45  8.20E-46  6.20E-46  5.05E-46  4.60E-46  4.92E-46
             5.48E-46  5.62E-46  4.76E-46  3.37E-46  1.69E-46  8.60E-47  3.95E-47  1.25E-47  4.89E-48
    20       9.30E-44  6.51E-44  4.13E-44  2.94E-44  2.09E-44  1.36E-44  9.90E-45  7.26E-45  4.86E-45  3.51E-45
             2.38E-45  1.22E-45  6.48E-46  3.09E-46  1.02E-46  4.08E-47  1.56E-47  4.16E-48  1.50E-48
    22       9.13E-45  6.45E-45  4.09E-45  2.91E-45  2.08E-45  1.37E-45  1.04E-45  8.38E-46  7.21E-46  7.23E-46
             7.67E-46  7.98E-46  7.46E-46  6.31E-46  4.32E-46  2.88E-46  1.74E-46  7.67E-47  3.69E-47
    25       5.82E-12  4.12E-12  2.60E-12  1.84E-12  1.29E-12  8.11E-13  5.65E-13  3.87E-13  2.25E-13  1.40E-13
             8.15E-14  3.50E-14  1.67E-14  7.40E-15  2.28E-15  8.85E-16  3.31E-16  8.73E-17  3.13E-17
    26       5.88E-45  4.17E-45  2.64E-45  1.86E-45  1.33E-45  8.70E-46  6.39E-46  4.78E-46  3.34E-46  2.52E-46
             1.77E-46  9.48E-47  5.13E-47  2.48E-47  8.28E-48  3.33E-48  1.27E-48  3.41E-49  1.23E-49
    28       1.91E-15  1.35E-15  8.58E-16  6.10E-16  4.35E-16  2.83E-16  2.09E-16  1.58E-16  1.13E-16  8.69E-17
             6.25E-17  3.40E-17  1.86E-17  9.07E-18  3.04E-18  1.22E-18  4.69E-19  1.26E-19  4.54E-20
    29       3.41E-12  2.41E-12  1.52E-12  1.07E-12  7.42E-13  4.51E-13  2.99E-13  1.90E-13  9.35E-14  4.94E-14
             2.38E-14  7.92E-15  3.18E-15  1.22E-15  3.25E-16  1.17E-16  4.19E-17  1.07E-17  3.78E-18
    33       1.05E-44  7.42E-45  4.72E-45  3.37E-45  2.43E-45  1.64E-45  1.28E-45  1.09E-45  1.09E-45  1.27E-45
             1.55E-45  1.88E-45  1.91E-45  1.72E-45  1.24E-45  8.50E-46  5.21E-46  2.32E-46  1.12E-46
    35       1.65E-17  1.17E-17  7.46E-18  5.34E-18  3.87E-18  2.63E-18  2.10E-18  1.87E-18  2.08E-18  2.75E-18
             3.85E-18  5.41E-18  6.01E-18  5.78E-18  4.43E-18  3.11E-18  1.94E-18  8.77E-19  4.26E-19
    37       1.09E-16  7.73E-17  4.91E-17  3.49E-17  2.50E-17  1.64E-17  1.23E-17  9.58E-18  7.25E-18  5.85E-18
             4.39E-18  2.50E-18  1.40E-18  6.92E-19  2.35E-19  9.52E-20  3.66E-20  9.83E-21  3.56E-21
    38       2.36E-13  1.67E-13  1.06E-13  7.49E-14  5.32E-14  3.40E-14  2.45E-14  1.78E-14  1.20E-14  9.11E-15
             6.98E-15  4.95E-15  3.78E-15  2.80E-15  1.74E-15  1.11E-15  6.51E-16  2.82E-16  1.36E-16
    41       3.87E-46  2.63E-46  1.67E-46  1.21E-46  8.77E-47  6.03E-47  4.60E-47  3.57E-47  2.69E-47  2.17E-47
             1.64E-47  9.51E-48  5.38E-48  2.69E-48  9.26E-49  3.78E-49  1.46E-49  3.93E-50  1.42E-50
    43       6.77E-13  4.79E-13  3.03E-13  2.15E-13  1.53E-13  9.90E-14  7.23E-14  5.41E-14  3.87E-14  3.10E-14
             2.48E-14  1.74E-14  1.20E-14  7.52E-15  3.41E-15  1.66E-15  7.44E-16  2.31E-16  8.96E-17
    45       6.88E-18  4.88E-18  3.10E-18  2.22E-18  1.60E-18  1.07E-18  8.24E-19  6.73E-19  5.60E-19  4.87E-19
             3.91E-19  2.37E-19  1.37E-19  6.91E-20  2.39E-20  9.75E-21  3.76E-21  1.01E-21  3.67E-22
    46       2.97E-12  2.10E-12  1.33E-12  9.36E-13  6.61E-13  4.16E-13  2.91E-13  2.00E-13  1.17E-13  7.37E-14
             4.31E-14  1.86E-14  8.94E-15  3.96E-15  1.22E-15  4.75E-16  1.78E-16  4.69E-17  1.68E-17
    52       5.24E-46  3.72E-46  2.37E-46  1.69E-46  1.22E-46  8.32E-47  6.53E-47  5.48E-47  4.80E-47  4.34E-47
             3.59E-47  2.24E-47  1.31E-47  6.69E-48  2.33E-48  9.54E-49  3.69E-49  9.98E-50  3.61E-50
    53       1.30E-15  9.20E-16  5.86E-16  4.19E-16  3.04E-16  2.06E-16  1.61E-16  1.36E-16  1.20E-16  1.09E-16
             9.08E-17  5.68E-17  3.33E-17  1.70E-17  5.92E-18  2.43E-18  9.39E-19  2.53E-19  9.18E-20
    56       2.86E-12  2.02E-12  1.27E-12  8.92E-13  6.22E-13  3.78E-13  2.52E-13  1.60E-13  7.89E-14  4.18E-14
             2.01E-14  6.70E-15  2.69E-15  1.03E-15  2.75E-16  9.93E-17  3.55E-17  9.05E-18  3.21E-18
    58       1.25E-12  8.78E-13  5.50E-13  3.83E-13  2.63E-13  1.53E-13  9.57E-14  5.56E-14  2.34E-14  1.08E-14
             4.58E-15  1.33E-15  4.96E-16  1.80E-16  4.65E-17  1.65E-17  5.87E-18  1.49E-18  5.26E-19
    60       1.27E-13  8.99E-14  5.70E-14  4.04E-14  2.87E-14  1.84E-14  1.33E-14  9.73E-15  6.57E-15  4.96E-15
             3.78E-15  2.66E-15  2.01E-15  1.49E-15  9.18E-16  5.86E-16  3.44E-16  1.49E-16  7.17E-17
    65       3.00E-46  2.05E-46  1.31E-46  9.54E-47  7.07E-47  5.12E-47  4.22E-47  3.74E-47  3.61E-47  3.52E-47
             3.11E-47  2.06E-47  1.24E-47  6.50E-48  2.32E-48  9.59E-49  3.74E-49  1.01E-49  3.68E-50
    66       3.63E-13  2.56E-13  1.63E-13  1.15E-13  8.22E-14  5.32E-14  3.89E-14  2.92E-14  2.09E-14  1.68E-14
             1.35E-14  9.43E-15  6.54E-15  4.08E-15  1.85E-15  9.03E-16  4.04E-16  1.25E-16  4.86E-17
    69       1.76E-17  1.25E-17  8.02E-18  5.81E-18  4.31E-18  3.15E-18  2.84E-18  3.13E-18  5.29E-18  9.38E-18
             1.61E-17  2.65E-17  3.15E-17  3.16E-17  2.50E-17  1.78E-17  1.12E-17  5.09E-18  2.48E-18
    70       1.92E-45  1.36E-45  8.67E-46  6.25E-46  4.61E-46  3.32E-46  2.83E-46  2.76E-46  3.36E-46  4.23E-46
             5.20E-46  5.95E-46  5.80E-46  5.05E-46  3.55E-46  2.39E-46  1.44E-46  6.39E-47  3.12E-47
    71       5.58E-46  3.98E-46  2.57E-46  1.87E-46  1.41E-46  1.07E-46  1.03E-46  1.29E-46  2.87E-46  6.21E-46
             1.25E-45  2.39E-45  3.06E-45  3.24E-45  2.69E-45  1.95E-45  1.24E-45  5.71E-46  2.79E-46
    72       1.71E-12  1.21E-12  7.65E-13  5.41E-13  3.82E-13  2.41E-13  1.69E-13  1.17E-13  6.87E-14  4.33E-14
             2.54E-14  1.10E-14  5.28E-15  2.34E-15  7.25E-16  2.81E-16  1.05E-16  2.78E-17  9.98E-18
    74       3.15E-47  2.24E-47  1.44E-47  1.04E-47  7.71E-48  5.62E-48  4.96E-48  5.10E-48  6.71E-48  8.90E-48
             1.13E-47  1.32E-47  1.29E-47  1.13E-47  7.96E-48  5.38E-48  3.27E-48  1.45E-48  7.07E-49
    75       2.05E-12  1.45E-12  9.12E-13  6.40E-13  4.47E-13  2.72E-13  1.81E-13  1.15E-13  5.69E-14  3.01E-14
             1.45E-14  4.83E-15  1.94E-15  7.41E-16  1.98E-16  7.15E-17  2.56E-17  6.51E-18  2.31E-18
    76       1.42E-12  1.00E-12  6.27E-13  4.36E-13  2.99E-13  1.74E-13  1.09E-13  6.33E-14  2.67E-14  1.23E-14
             5.22E-15  1.51E-15  5.64E-16  2.05E-16  5.28E-17  1.88E-17  6.67E-18  1.69E-18  5.98E-19
    77       6.14E-13  4.32E-13  2.69E-13  1.85E-13  1.25E-13  6.93E-14  4.10E-14  2.21E-14  8.35E-15  3.58E-15
             1.42E-15  3.92E-16  1.43E-16  5.13E-17  1.31E-17  4.65E-18  1.65E-18  4.17E-19  1.47E-19
    83       7.72E-14  5.46E-14  3.46E-14  2.46E-14  1.75E-14  1.12E-14  8.14E-15  5.96E-15  4.02E-15  3.02E-15
             2.28E-15  1.59E-15  1.20E-15  8.83E-16  5.45E-16  3.48E-16  2.04E-16  8.80E-17  4.24E-17
    84       2.23E-13  1.58E-13  9.99E-14  7.09E-14  5.05E-14  3.26E-14  2.38E-14  1.78E-14  1.28E-14  1.02E-14
             8.17E-15  5.70E-15  3.94E-15  2.46E-15  1.12E-15  5.45E-16  2.43E-16  7.54E-17  2.93E-17
    89       2.90E-47  2.05E-47  1.32E-47  9.69E-48  7.35E-48  5.80E-48  5.91E-48  7.91E-48  1.73E-47  3.36E-47
             5.73E-47  8.21E-47  8.11E-47  6.41E-47  3.51E-47  1.86E-47  8.78E-48  2.84E-48  1.12E-48
    90       5.55E-49  6.10E-49  5.53E-49  3.75E-49  2.27E-49  1.44E-49  1.58E-49  2.08E-49  3.03E-49  4.47E-49
             6.41E-49  7.70E-49  5.83E-49  3.35E-49  1.32E-49  6.05E-50  2.71E-50  9.28E-51  3.92E-51
    91       1.04E-48  6.90E-49  4.42E-49  3.22E-49  2.47E-49  1.99E-49  1.99E-49  2.67E-49  5.84E-49  1.12E-48
             1.83E-48  2.50E-48  2.50E-48  2.06E-48  1.18E-48  6.41E-49  3.06E-49  9.94E-50  3.92E-50
    93       1.08E-12  7.64E-13  4.83E-13  3.42E-13  2.41E-13  1.52E-13  1.07E-13  7.42E-14  4.37E-14  2.76E-14
             1.62E-14  7.01E-15  3.37E-15  1.49E-15  4.62E-16  1.79E-16  6.72E-17  1.77E-17  6.36E-18
    95       1.54E-48  1.10E-48  7.12E-49  5.26E-49  4.06E-49  3.34E-49  3.41E-49  4.16E-49  7.47E-49  1.18E-48
             1.57E-48  1.69E-48  1.45E-48  1.05E-48  5.41E-49  2.77E-49  1.27E-49  4.01E-50  1.58E-50
    97       1.46E-12  1.03E-12  6.50E-13  4.57E-13  3.19E-13  1.94E-13  1.29E-13  8.21E-14  4.05E-14  2.14E-14
             1.03E-14  3.43E-15  1.38E-15  5.27E-16  1.41E-16  5.08E-17  1.82E-17  4.63E-18  1.64E-18
    98       1.25E-12  8.80E-13  5.51E-13  3.84E-13  2.63E-13  1.53E-13  9.59E-14  5.56E-14  2.34E-14  1.08E-14
             4.57E-15  1.32E-15  4.94E-16  1.80E-16  4.63E-17  1.65E-17  5.84E-18  1.48E-18  5.24E-19
    99       8.61E-13  6.05E-13  3.77E-13  2.60E-13  1.75E-13  9.71E-14  5.75E-14  3.10E-14  1.17E-14  5.01E-15
             1.99E-15  5.48E-16  2.00E-16  7.18E-17  1.83E-17  6.51E-18  2.30E-18  5.84E-19  2.06E-19
   100       3.07E-13  2.15E-13  1.33E-13  9.03E-14  5.94E-14  3.13E-14  1.74E-14  8.76E-15  3.02E-15  1.22E-15
             4.68E-16  1.25E-16  4.50E-17  1.61E-17  4.09E-18  1.45E-18  5.13E-19  1.30E-19  4.59E-20
   103       4.22E-18  3.00E-18  1.94E-18  1.43E-18  1.09E-18  8.57E-19  8.51E-19  1.04E-18  1.75E-18  2.61E-18
             3.45E-18  3.77E-18  3.23E-18  2.31E-18  1.17E-18  6.00E-19  2.76E-19  8.78E-20  3.45E-20
   105       5.09E-14  3.60E-14  2.28E-14  1.62E-14  1.15E-14  7.43E-15  5.38E-15  3.94E-15  2.64E-15  1.98E-15
             1.49E-15  1.03E-15  7.73E-16  5.67E-16  3.49E-16  2.23E-16  1.30E-16  5.63E-17  2.71E-17
   107       1.50E-13  1.06E-13  6.70E-14  4.76E-14  3.38E-14  2.18E-14  1.59E-14  1.18E-14  8.41E-15  6.69E-15
             5.33E-15  3.71E-15  2.56E-15  1.60E-15  7.25E-16  3.53E-16  1.58E-16  4.89E-17  1.90E-17
   110       1.17E-20  8.32E-21  5.40E-21  3.99E-21  3.07E-21  2.51E-21  2.61E-21  3.42E-21  6.23E-21  9.84E-21
             1.40E-20  1.78E-20  1.81E-20  1.62E-20  1.16E-20  7.89E-21  4.81E-21  2.14E-21  1.04E-21
   111       7.28E-13  5.15E-13  3.26E-13  2.30E-13  1.63E-13  1.03E-13  7.22E-14  5.01E-14  2.95E-14  1.86E-14
             1.09E-14  4.73E-15  2.27E-15  1.01E-15  3.11E-16  1.21E-16  4.53E-17  1.19E-17  4.29E-18
   114       2.99E-48  2.25E-48  1.55E-48  1.14E-48  8.58E-49  7.25E-49  8.44E-49  1.25E-48  2.57E-48  4.33E-48
             6.24E-48  7.36E-48  6.32E-48  4.44E-48  2.20E-48  1.11E-48  5.13E-49  1.64E-49  6.47E-50
   115       1.06E-12  7.52E-13  4.74E-13  3.33E-13  2.32E-13  1.41E-13  9.40E-14  5.97E-14  2.94E-14  1.56E-14
             7.47E-15  2.48E-15  9.96E-16  3.81E-16  1.02E-16  3.67E-17  1.31E-17  3.34E-18  1.18E-18
   117       1.02E-12  7.22E-13  4.52E-13  3.15E-13  2.16E-13  1.25E-13  7.85E-14  4.55E-14  1.91E-14  8.82E-15
             3.73E-15  1.08E-15  4.02E-16  1.46E-16  3.77E-17  1.34E-17  4.76E-18  1.21E-18  4.27E-19
   118       8.73E-13  6.14E-13  3.82E-13  2.63E-13  1.77E-13  9.85E-14  5.83E-14  3.14E-14  1.18E-14  5.07E-15
             2.02E-15  5.55E-16  2.02E-16  7.27E-17  1.86E-17  6.59E-18  2.33E-18  5.91E-19  2.09E-19
   119       5.11E-13  3.58E-13  2.21E-13  1.50E-13  9.90E-14  5.21E-14  2.90E-14  1.46E-14  5.03E-15  2.04E-15
             7.80E-16  2.08E-16  7.50E-17  2.68E-17  6.81E-18  2.41E-18  8.54E-19  2.16E-19  7.64E-20
   120       1.55E-13  1.08E-13  6.60E-14  4.42E-14  2.83E-14  1.40E-14  7.36E-15  3.47E-15  1.11E-15  4.34E-16
             1.62E-16  4.25E-17  1.52E-17  5.41E-18  1.37E-18  4.87E-19  1.72E-19  4.36E-20  1.54E-20
   125       9.41E-20  6.73E-20  4.40E-20  3.30E-20  2.61E-20  2.31E-20  2.70E-20  4.07E-20  8.56E-20  1.42E-19
             2.00E-19  2.29E-19  2.00E-19  1.45E-19  7.39E-20  3.80E-20  1.76E-20  5.59E-21  2.19E-21
   128       9.32E-49  6.67E-49  4.36E-49  3.27E-49  2.63E-49  2.41E-49  2.90E-49  4.53E-49  9.93E-49  1.70E-48
             2.55E-48  3.39E-48  3.52E-48  3.19E-48  2.30E-48  1.57E-48  9.55E-49  4.25E-49  2.08E-49
   133       8.88E-21  6.36E-21  4.19E-21  3.17E-21  2.57E-21  2.45E-21  3.28E-21  6.21E-21  1.94E-20  4.37E-20
             8.03E-20  1.20E-19  1.21E-19  9.69E-20  5.38E-20  2.88E-20  1.37E-20  4.44E-21  1.76E-21
   143       8.44E-48  6.10E-48  4.09E-48  3.19E-48  2.74E-48  3.10E-48  5.19E-48  1.23E-47  4.67E-47  1.14E-46
             2.20E-46  3.42E-46  3.49E-46  2.82E-46  1.57E-46  8.39E-47  3.97E-47  1.29E-47  5.09E-48
   148       4.76E-22  3.45E-22  2.36E-22  1.91E-22  1.77E-22  2.39E-22  4.41E-22  1.01E-21  3.01E-21  5.72E-21
             8.71E-21  1.06E-20  9.44E-21  6.94E-21  3.58E-21  1.85E-21  8.59E-22  2.74E-22  1.08E-22
   153       1.17E-46  8.36E-47  5.74E-47  4.70E-47  4.53E-47  6.32E-47  1.09E-46  2.08E-46  4.16E-46  5.42E-46
             5.45E-46  3.82E-46  2.32E-46  1.21E-46  4.27E-47  1.76E-47  6.81E-48  1.84E-48  6.67E-49
   155       2.80E-51  2.31E-51  1.49E-51  1.18E-51  1.13E-51  1.76E-51  4.35E-51  1.24E-50  4.59E-50  1.32E-49
             3.13E-49  5.12E-49  4.88E-49  3.68E-49  1.91E-49  9.68E-50  4.42E-50  1.40E-50  5.46E-51
   156       4.45E-22  3.24E-22  2.23E-22  1.83E-22  1.75E-22  2.62E-22  5.67E-22  1.62E-21  6.90E-21  1.73E-20
             3.38E-20  5.29E-20  5.41E-20  4.37E-20  2.45E-20  1.32E-20  6.26E-21  2.04E-21  8.08E-22
   157       3.96E-19  2.89E-19  2.03E-19  1.71E-19  1.69E-19  2.56E-19  4.74E-19  9.43E-19  1.93E-18  2.52E-18
             2.54E-18  1.79E-18  1.09E-18  5.68E-19  2.00E-19  8.24E-20  3.20E-20  8.64E-21  3.13E-21
   159       3.18E-48  2.36E-48  1.67E-48  1.45E-48  1.52E-48  2.48E-48  4.83E-48  1.00E-47  2.10E-47  2.77E-47
             2.83E-47  2.00E-47  1.22E-47  6.40E-48  2.26E-48  9.33E-49  3.63E-49  9.81E-50  3.56E-50
   160       5.68E-52  3.88E-52  2.56E-52  2.36E-52  2.73E-52  5.14E-52  1.18E-51  3.45E-51  1.27E-50  2.59E-50
             4.06E-50  5.02E-50  4.75E-50  3.73E-50  2.03E-50  1.06E-50  4.95E-51  1.56E-51  6.07E-52
   161       3.21E-48  2.38E-48  1.71E-48  1.50E-48  1.62E-48  2.87E-48  5.91E-48  1.25E-47  2.68E-47  3.64E-47
             3.82E-47  2.79E-47  1.72E-47  8.88E-48  3.05E-48  1.23E-48  4.69E-49  1.25E-49  4.51E-50
   162       1.78E-48  1.35E-48  1.04E-48  1.02E-48  1.34E-48  3.29E-48  8.08E-48  1.90E-47  4.36E-47  6.08E-47
             6.47E-47  4.78E-47  2.96E-47  1.53E-47  5.29E-48  2.13E-48  8.14E-49  2.17E-49  7.83E-50
   163       8.20E-49  6.21E-49  4.82E-49  4.84E-49  6.52E-49  1.65E-48  4.10E-48  9.75E-48  2.28E-47  3.20E-47
             3.41E-47  2.52E-47  1.56E-47  8.11E-48  2.79E-48  1.13E-48  4.30E-49  1.15E-49  4.14E-50
   164       1.96E-49  1.50E-49  1.20E-49  1.29E-49  1.97E-49  6.28E-49  1.95E-48  6.15E-48  2.26E-47  4.74E-47
             7.96E-47  1.15E-46  1.24E-46  1.15E-46  8.42E-47  5.77E-47  3.53E-47  1.58E-47  7.72E-48
   165       3.55E-49  2.69E-49  2.21E-49  2.46E-49  3.96E-49  1.21E-48  3.30E-48  8.29E-48  2.00E-47  2.79E-47
             2.92E-47  2.11E-47  1.30E-47  6.82E-48  2.42E-48  1.00E-48  3.89E-49  1.05E-49  3.81E-50
   168       3.09E-54  2.43E-54  2.07E-54  2.40E-54  4.03E-54  1.47E-53  5.11E-53  1.74E-52  6.79E-52  1.47E-51
             2.45E-51  3.17E-51  2.90E-51  2.16E-51  1.13E-51  5.85E-52  2.71E-52  8.64E-53  3.39E-53
   172       1.94E-49  1.48E-49  1.19E-49  1.27E-49  1.92E-49  6.50E-49  2.32E-48  8.97E-48  4.67E-47  1.27E-46
             2.59E-46  4.19E-46  4.35E-46  3.55E-46  1.99E-46  1.07E-46  5.07E-47  1.65E-47  6.52E-48
   174       6.68E-22  5.67E-22  6.28E-22  1.05E-21  2.70E-21  1.42E-20  5.42E-20  1.89E-19  7.38E-19  1.55E-18
             2.49E-18  3.15E-18  2.86E-18  2.13E-18  1.11E-18  5.75E-19  2.67E-19  8.53E-20  3.36E-20
   177       2.46E-25  2.47E-25  4.25E-25  1.06E-24  3.60E-24  2.08E-23  7.17E-23  2.02E-22  5.19E-22  7.42E-22
             7.89E-22  5.77E-22  3.58E-22  1.88E-22  6.70E-23  2.77E-23  1.08E-23  2.91E-24  1.06E-24


 -----------------------------------------
 PRTF= 1  TRMPRT= (1S)  SPNPRT= 1  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       2.25E-11  1.59E-11  1.00E-11  7.09E-12  5.00E-12  3.15E-12  2.21E-12  1.54E-12  9.36E-13  6.29E-13
             4.13E-13  2.24E-13  1.34E-13  7.46E-14  3.08E-14  1.44E-14  6.29E-15  1.93E-15  7.48E-16
     4       1.14E-11  8.04E-12  5.08E-12  3.58E-12  2.52E-12  1.57E-12  1.09E-12  7.42E-13  4.33E-13  2.79E-13
             1.76E-13  9.19E-14  5.46E-14  3.12E-14  1.39E-14  7.11E-15  3.45E-15  1.23E-15  5.37E-16
     5       7.99E-12  5.64E-12  3.55E-12  2.50E-12  1.75E-12  1.08E-12  7.35E-13  4.88E-13  2.70E-13  1.66E-13
             9.94E-14  4.87E-14  2.78E-14  1.54E-14  6.65E-15  3.34E-15  1.60E-15  5.66E-16  2.45E-16
     6       6.29E-12  4.44E-12  2.79E-12  1.96E-12  1.36E-12  8.28E-13  5.52E-13  3.56E-13  1.88E-13  1.11E-13
             6.36E-14  2.96E-14  1.63E-14  8.83E-15  3.73E-15  1.85E-15  8.80E-16  3.08E-16  1.33E-16
     7       5.26E-12  3.71E-12  2.33E-12  1.63E-12  1.13E-12  6.72E-13  4.39E-13  2.76E-13  1.39E-13  7.92E-14
             4.38E-14  1.96E-14  1.05E-14  5.58E-15  2.31E-15  1.14E-15  5.37E-16  1.87E-16  8.02E-17
     8       4.56E-12  3.21E-12  2.01E-12  1.40E-12  9.61E-13  5.63E-13  3.61E-13  2.21E-13  1.07E-13  5.91E-14
             3.18E-14  1.37E-14  7.23E-15  3.77E-15  1.54E-15  7.50E-16  3.52E-16  1.22E-16  5.21E-17
     9       4.04E-12  2.84E-12  1.77E-12  1.23E-12  8.38E-13  4.83E-13  3.03E-13  1.81E-13  8.48E-14  4.56E-14
             2.39E-14  1.00E-14  5.20E-15  2.67E-15  1.08E-15  5.21E-16  2.43E-16  8.39E-17  3.58E-17
    10       3.63E-12  2.55E-12  1.59E-12  1.10E-12  7.41E-13  4.20E-13  2.59E-13  1.51E-13  6.87E-14  3.61E-14
             1.85E-14  7.60E-15  3.88E-15  1.97E-15  7.84E-16  3.78E-16  1.76E-16  6.03E-17  2.57E-17
    11       3.31E-12  2.32E-12  1.44E-12  9.89E-13  6.62E-13  3.69E-13  2.23E-13  1.28E-13  5.65E-14  2.91E-14
             1.47E-14  5.91E-15  2.97E-15  1.50E-15  5.90E-16  2.83E-16  1.31E-16  4.49E-17  1.91E-17
    12       3.04E-12  2.13E-12  1.32E-12  8.98E-13  5.97E-13  3.27E-13  1.95E-13  1.09E-13  4.72E-14  2.39E-14
             1.19E-14  4.69E-15  2.34E-15  1.16E-15  4.55E-16  2.17E-16  1.00E-16  3.42E-17  1.45E-17
    13       2.81E-12  1.97E-12  1.21E-12  8.22E-13  5.41E-13  2.91E-13  1.71E-13  9.46E-14  4.00E-14  1.99E-14
             9.77E-15  3.80E-15  1.87E-15  9.26E-16  3.59E-16  1.71E-16  7.87E-17  2.68E-17  1.14E-17
    14       2.61E-12  1.83E-12  1.12E-12  7.56E-13  4.94E-13  2.61E-13  1.51E-13  8.24E-14  3.41E-14  1.68E-14
             8.14E-15  3.12E-15  1.52E-15  7.49E-16  2.89E-16  1.37E-16  6.29E-17  2.13E-17  9.05E-18
    15       2.45E-12  1.71E-12  1.04E-12  7.00E-13  4.53E-13  2.36E-13  1.35E-13  7.25E-14  2.95E-14  1.44E-14
             6.89E-15  2.61E-15  1.26E-15  6.16E-16  2.36E-16  1.11E-16  5.10E-17  1.73E-17  7.31E-18
    16       2.30E-12  1.61E-12  9.77E-13  6.52E-13  4.18E-13  2.15E-13  1.21E-13  6.42E-14  2.57E-14  1.24E-14
             5.87E-15  2.19E-15  1.06E-15  5.12E-16  1.95E-16  9.18E-17  4.20E-17  1.42E-17  6.00E-18
    17       2.05E-12  1.42E-12  8.57E-13  5.65E-13  3.57E-13  1.78E-13  9.79E-14  5.07E-14  1.98E-14  9.34E-15
             4.36E-15  1.60E-15  7.62E-16  3.66E-16  1.38E-16  6.47E-17  2.95E-17  9.91E-18  4.14E-18
    18       1.84E-12  1.28E-12  7.61E-13  4.95E-13  3.08E-13  1.50E-13  8.07E-14  4.10E-14  1.56E-14  7.27E-15
             3.34E-15  1.21E-15  5.69E-16  2.71E-16  1.01E-16  4.73E-17  2.15E-17  7.20E-18  2.99E-18
    19       1.67E-12  1.15E-12  6.81E-13  4.38E-13  2.68E-13  1.27E-13  6.73E-14  3.36E-14  1.26E-14  5.77E-15
             2.63E-15  9.37E-16  4.37E-16  2.07E-16  7.68E-17  3.57E-17  1.62E-17  5.41E-18  2.28E-18
    20       1.46E-12  1.00E-12  5.83E-13  3.69E-13  2.21E-13  1.01E-13  5.24E-14  2.56E-14  9.34E-15  4.23E-15
             1.90E-15  6.65E-16  3.07E-16  1.44E-16  5.29E-17  2.45E-17  1.10E-17  3.68E-18  1.54E-18
    21       1.25E-12  8.49E-13  4.84E-13  2.99E-13  1.74E-13  7.72E-14  3.88E-14  1.86E-14  6.59E-15  2.93E-15
             1.29E-15  4.46E-16  2.04E-16  9.44E-17  3.44E-17  1.58E-17  7.10E-18  2.36E-18  9.87E-19
    22       1.02E-12  6.83E-13  3.77E-13  2.26E-13  1.27E-13  5.37E-14  2.62E-14  1.22E-14  4.19E-15  1.83E-15
             7.95E-16  2.68E-16  1.21E-16  5.54E-17  1.99E-17  9.09E-18  4.06E-18  1.34E-18  5.60E-19
    23       9.06E-13  5.99E-13  3.24E-13  1.90E-13  1.05E-13  4.32E-14  2.07E-14  9.49E-15  3.22E-15  1.39E-15
             5.99E-16  2.00E-16  8.94E-17  4.07E-17  1.46E-17  6.62E-18  2.95E-18  9.73E-19  4.04E-19
    24       7.69E-13  5.00E-13  2.62E-13  1.50E-13  8.05E-14  3.21E-14  1.51E-14  6.79E-15  2.26E-15  9.65E-16
             4.11E-16  1.36E-16  6.01E-17  2.71E-17  9.62E-18  4.36E-18  1.93E-18  6.35E-19  2.63E-19
    25       6.95E-13  4.47E-13  2.30E-13  1.30E-13  6.85E-14  2.68E-14  1.24E-14  5.55E-15  1.83E-15  7.75E-16
             3.29E-16  1.08E-16  4.74E-17  2.13E-17  7.52E-18  3.39E-18  1.50E-18  4.93E-19  2.03E-19
    26       6.04E-13  3.82E-13  1.92E-13  1.06E-13  5.46E-14  2.09E-14  9.55E-15  4.21E-15  1.37E-15  5.75E-16
             2.42E-16  7.84E-17  3.43E-17  1.54E-17  5.38E-18  2.42E-18  1.07E-18  3.49E-19  1.44E-19
    27       5.30E-13  3.31E-13  1.62E-13  8.74E-14  4.44E-14  1.66E-14  7.50E-15  3.27E-15  1.05E-15  4.39E-16
             1.83E-16  5.91E-17  2.57E-17  1.14E-17  3.99E-18  1.79E-18  7.89E-19  2.56E-19  1.05E-19
    28       4.43E-13  2.70E-13  1.28E-13  6.74E-14  3.34E-14  1.22E-14  5.42E-15  2.33E-15  7.39E-16  3.06E-16
             1.27E-16  4.05E-17  1.75E-17  7.74E-18  2.68E-18  1.20E-18  5.26E-19  1.70E-19  6.93E-20
    29       3.63E-13  2.16E-13  9.85E-14  5.05E-14  2.45E-14  8.70E-15  3.81E-15  1.62E-15  5.07E-16  2.08E-16
             8.57E-17  2.71E-17  1.16E-17  5.11E-18  1.76E-18  7.82E-19  3.43E-19  1.11E-19  4.59E-20
