SEQ='F '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 103785549.2   NPRNTI= 3   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)    64193.9 
     3          2S2 2P4             (1)0( 0.0)   131593.9 
     4          2S1 2P5             (3)1( 4.0)   516230.0*
     5          2S1 2P5             (1)1( 1.0)   718771.6*
     6          2P6                 (1)0( 0.0)  1225436.6*

   LS RESOLVED TERM INDEXING            BWNR= 107642136.0   NTRM= 340
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             4.21E-14  2.24E-14  1.26E-14  6.53E-15  2.40E-15  1.03E-15  4.16E-16  1.17E-16  4.36E-17
    41       1.41E-12  9.99E-13  6.32E-13  4.47E-13  3.16E-13  2.01E-13  1.42E-13  1.01E-13  6.41E-14  4.44E-14
             2.97E-14  1.58E-14  8.96E-15  4.64E-15  1.70E-15  7.32E-16  2.96E-16  8.36E-17  3.10E-17
    43       2.16E-15  1.53E-15  9.62E-16  6.77E-16  4.75E-16  2.93E-16  1.99E-16  1.32E-16  7.06E-17  4.08E-17
             2.17E-17  8.29E-18  3.66E-18  1.51E-18  4.33E-19  1.61E-19  5.89E-20  1.52E-20  5.41E-21
    44       7.38E-13  5.22E-13  3.30E-13  2.34E-13  1.65E-13  1.05E-13  7.46E-14  5.31E-14  3.37E-14  2.35E-14
             1.58E-14  8.44E-15  4.79E-15  2.49E-15  9.14E-16  3.93E-16  1.59E-16  4.49E-17  1.67E-17
    46       3.62E-14  2.56E-14  1.61E-14  1.14E-14  7.97E-15  4.92E-15  3.35E-15  2.22E-15  1.19E-15  6.90E-16
             3.68E-16  1.41E-16  6.23E-17  2.57E-17  7.39E-18  2.76E-18  1.01E-18  2.60E-19  9.25E-20
    47       4.65E-14  3.29E-14  2.07E-14  1.46E-14  1.02E-14  6.32E-15  4.31E-15  2.85E-15  1.53E-15  8.89E-16
             4.75E-16  1.82E-16  8.04E-17  3.32E-17  9.54E-18  3.56E-18  1.30E-18  3.35E-19  1.19E-19
    49       3.55E-17  2.50E-17  1.57E-17  1.10E-17  7.65E-18  4.59E-18  2.99E-18  1.85E-18  8.66E-19  4.38E-19
             2.01E-19  6.37E-20  2.49E-20  9.33E-21  2.46E-21  8.82E-22  3.14E-22  7.99E-23  2.83E-23
    51       7.80E-18  5.50E-18  3.46E-18  2.42E-18  1.68E-18  1.01E-18  6.58E-19  4.07E-19  1.91E-19  9.64E-20
             4.44E-20  1.41E-20  5.49E-21  2.06E-21  5.42E-22  1.95E-22  6.93E-23  1.76E-23  6.24E-24
    53       6.62E-17  4.67E-17  2.94E-17  2.06E-17  1.43E-17  8.56E-18  5.59E-18  3.45E-18  1.62E-18  8.20E-19
             3.77E-19  1.20E-19  4.67E-20  1.75E-20  4.61E-21  1.66E-21  5.90E-22  1.50E-22  5.31E-23
    54       2.69E-12  1.90E-12  1.20E-12  8.44E-13  5.93E-13  3.68E-13  2.52E-13  1.69E-13  9.25E-14  5.45E-14
             2.96E-14  1.16E-14  5.16E-15  2.15E-15  6.21E-16  2.33E-16  8.49E-17  2.20E-17  7.83E-18
    55       2.92E-13  2.07E-13  1.30E-13  9.19E-14  6.46E-14  4.01E-14  2.75E-14  1.84E-14  1.01E-14  5.97E-15
             3.25E-15  1.27E-15  5.68E-16  2.37E-16  6.85E-17  2.56E-17  9.37E-18  2.42E-18  8.64E-19
    56       1.30E-17  9.21E-18  5.83E-18  4.13E-18  2.93E-18  1.87E-18  1.34E-18  9.69E-19  6.34E-19  4.54E-19
             3.13E-19  1.73E-19  1.00E-19  5.26E-20  1.96E-20  8.45E-21  3.43E-21  9.72E-22  3.61E-22
    57       2.03E-12  1.43E-12  9.05E-13  6.38E-13  4.48E-13  2.78E-13  1.91E-13  1.28E-13  7.04E-14  4.16E-14
             2.26E-14  8.86E-15  3.96E-15  1.65E-15  4.78E-16  1.79E-16  6.54E-17  1.69E-17  6.03E-18
    58       8.37E-13  5.91E-13  3.73E-13  2.63E-13  1.85E-13  1.15E-13  7.88E-14  5.28E-14  2.91E-14  1.72E-14
             9.35E-15  3.66E-15  1.64E-15  6.84E-16  1.98E-16  7.40E-17  2.71E-17  7.00E-18  2.49E-18
    59       1.40E-12  9.88E-13  6.24E-13  4.40E-13  3.09E-13  1.92E-13  1.32E-13  8.82E-14  4.86E-14  2.87E-14
             1.56E-14  6.13E-15  2.74E-15  1.14E-15  3.31E-16  1.24E-16  4.53E-17  1.17E-17  4.18E-18
    60       3.86E-13  2.72E-13  1.71E-13  1.20E-13  8.35E-14  5.03E-14  3.31E-14  2.07E-14  9.88E-15  5.07E-15
             2.36E-15  7.59E-16  2.98E-16  1.12E-16  2.97E-17  1.07E-17  3.80E-18  9.67E-19  3.43E-19
    61       1.40E-12  9.90E-13  6.23E-13  4.37E-13  3.04E-13  1.83E-13  1.21E-13  7.53E-14  3.60E-14  1.85E-14
             8.62E-15  2.77E-15  1.09E-15  4.10E-16  1.08E-16  3.89E-17  1.39E-17  3.53E-18  1.25E-18
    62       6.35E-13  4.48E-13  2.82E-13  1.98E-13  1.38E-13  8.30E-14  5.46E-14  3.41E-14  1.63E-14  8.38E-15
             3.91E-15  1.26E-15  4.94E-16  1.86E-16  4.92E-17  1.77E-17  6.30E-18  1.60E-18  5.67E-19
    63       8.78E-13  6.20E-13  3.90E-13  2.73E-13  1.90E-13  1.15E-13  7.56E-14  4.72E-14  2.26E-14  1.16E-14
             5.42E-15  1.74E-15  6.85E-16  2.58E-16  6.83E-17  2.45E-17  8.74E-18  2.22E-18  7.88E-19
    64       1.13E-12  7.97E-13  5.01E-13  3.51E-13  2.44E-13  1.48E-13  9.71E-14  6.07E-14  2.91E-14  1.49E-14
             6.97E-15  2.24E-15  8.82E-16  3.32E-16  8.78E-17  3.16E-17  1.13E-17  2.86E-18  1.01E-18
    65       1.83E-15  1.30E-15  8.18E-16  5.78E-16  4.07E-16  2.55E-16  1.77E-16  1.20E-16  6.82E-17  4.13E-17
             2.31E-17  9.31E-18  4.23E-18  1.78E-18  5.21E-19  1.96E-19  7.17E-20  1.86E-20  6.63E-21
    66       1.60E-15  1.13E-15  7.09E-16  4.98E-16  3.47E-16  2.11E-16  1.40E-16  8.91E-17  4.37E-17  2.29E-17
             1.09E-17  3.56E-18  1.41E-18  5.35E-19  1.42E-19  5.11E-20  1.82E-20  4.64E-21  1.64E-21
    71       1.42E-16  1.01E-16  6.35E-17  4.49E-17  3.16E-17  1.99E-17  1.39E-17  9.62E-18  5.80E-18  3.84E-18
             2.45E-18  1.24E-18  6.84E-19  3.47E-19  1.25E-19  5.34E-20  2.15E-20  6.04E-21  2.24E-21
    74       1.19E-14  8.44E-15  5.33E-15  3.76E-15  2.66E-15  1.67E-15  1.17E-15  8.12E-16  4.92E-16  3.27E-16
             2.10E-16  1.07E-16  5.90E-17  3.00E-17  1.08E-17  4.63E-18  1.86E-18  5.24E-19  1.94E-19
    78       3.65E-16  2.58E-16  1.63E-16  1.14E-16  7.99E-17  4.90E-17  3.30E-17  2.15E-17  1.13E-17  6.43E-18
             3.38E-18  1.27E-18  5.57E-19  2.29E-19  6.54E-20  2.43E-20  8.87E-21  2.29E-21  8.15E-22
    79       5.38E-13  3.80E-13  2.41E-13  1.70E-13  1.21E-13  7.67E-14  5.46E-14  3.91E-14  2.52E-14  1.81E-14
             1.30E-14  8.17E-15  5.58E-15  3.64E-15  1.88E-15  1.04E-15  5.37E-16  2.00E-16  8.84E-17
    80       5.46E-15  3.85E-15  2.43E-15  1.71E-15  1.19E-15  7.32E-16  4.94E-16  3.23E-16  1.70E-16  9.68E-17
             5.10E-17  1.92E-17  8.43E-18  3.47E-18  9.91E-19  3.69E-19  1.35E-19  3.47E-20  1.24E-20
    81       6.76E-15  4.77E-15  3.01E-15  2.12E-15  1.48E-15  9.08E-16  6.13E-16  4.00E-16  2.11E-16  1.20E-16
             6.33E-17  2.39E-17  1.05E-17  4.31E-18  1.23E-18  4.60E-19  1.67E-19  4.32E-20  1.54E-20
    83       1.87E-17  1.32E-17  8.28E-18  5.79E-18  4.01E-18  2.39E-18  1.54E-18  9.43E-19  4.34E-19  2.17E-19
             9.87E-20  3.10E-20  1.20E-20  4.51E-21  1.18E-21  4.25E-22  1.51E-22  3.85E-23  1.36E-23
    91       4.12E-18  2.90E-18  1.82E-18  1.28E-18  8.83E-19  5.26E-19  3.40E-19  2.08E-19  9.58E-20  4.78E-20
             2.18E-20  6.84E-21  2.66E-21  9.95E-22  2.62E-22  9.38E-23  3.34E-23  8.49E-24  3.01E-24
    93       3.23E-17  2.28E-17  1.43E-17  1.00E-17  6.92E-18  4.12E-18  2.67E-18  1.63E-18  7.51E-19  3.76E-19
             1.71E-19  5.37E-20  2.09E-20  7.82E-21  2.06E-21  7.37E-22  2.63E-22  6.67E-23  2.36E-23
    94       1.00E-12  7.08E-13  4.48E-13  3.17E-13  2.24E-13  1.43E-13  1.01E-13  7.21E-14  4.57E-14  3.17E-14
             2.11E-14  1.12E-14  6.32E-15  3.26E-15  1.20E-15  5.14E-16  2.08E-16  5.86E-17  2.17E-17
    95       7.03E-13  4.97E-13  3.14E-13  2.23E-13  1.58E-13  1.00E-13  7.13E-14  5.08E-14  3.23E-14  2.24E-14
             1.50E-14  7.96E-15  4.50E-15  2.32E-15  8.53E-16  3.66E-16  1.48E-16  4.18E-17  1.55E-17
    96       4.09E-13  2.89E-13  1.83E-13  1.29E-13  9.16E-14  5.83E-14  4.15E-14  2.96E-14  1.88E-14  1.31E-14
             8.75E-15  4.66E-15  2.64E-15  1.36E-15  5.01E-16  2.15E-16  8.69E-17  2.45E-17  9.10E-18
    97       1.57E-12  1.11E-12  6.98E-13  4.92E-13  3.46E-13  2.14E-13  1.47E-13  9.84E-14  5.40E-14  3.18E-14
             1.73E-14  6.74E-15  3.01E-15  1.25E-15  3.62E-16  1.35E-16  4.94E-17  1.28E-17  4.56E-18
    98       1.71E-13  1.21E-13  7.63E-14  5.38E-14  3.78E-14  2.35E-14  1.61E-14  1.08E-14  5.93E-15  3.50E-15
             1.90E-15  7.44E-16  3.32E-16  1.38E-16  4.00E-17  1.50E-17  5.47E-18  1.41E-18  5.04E-19
    99       1.19E-12  8.42E-13  5.31E-13  3.75E-13  2.63E-13  1.64E-13  1.12E-13  7.52E-14  4.14E-14  2.44E-14
             1.33E-14  5.20E-15  2.32E-15  9.67E-16  2.80E-16  1.05E-16  3.82E-17  9.88E-18  3.52E-18
   100       5.06E-13  3.57E-13  2.26E-13  1.59E-13  1.12E-13  6.94E-14  4.77E-14  3.19E-14  1.76E-14  1.04E-14
             5.65E-15  2.21E-15  9.87E-16  4.11E-16  1.19E-16  4.45E-17  1.63E-17  4.20E-18  1.50E-18
   101       8.42E-13  5.95E-13  3.75E-13  2.65E-13  1.86E-13  1.16E-13  7.94E-14  5.32E-14  2.93E-14  1.73E-14
             9.41E-15  3.68E-15  1.65E-15  6.86E-16  1.98E-16  7.42E-17  2.71E-17  7.01E-18  2.50E-18
   103       3.39E-13  2.39E-13  1.50E-13  1.05E-13  7.33E-14  4.42E-14  2.91E-14  1.82E-14  8.68E-15  4.45E-15
             2.07E-15  6.65E-16  2.61E-16  9.84E-17  2.60E-17  9.34E-18  3.33E-18  8.47E-19  3.00E-19
   104       1.24E-12  8.72E-13  5.48E-13  3.84E-13  2.67E-13  1.61E-13  1.06E-13  6.64E-14  3.17E-14  1.63E-14
             7.58E-15  2.43E-15  9.56E-16  3.60E-16  9.51E-17  3.42E-17  1.22E-17  3.10E-18  1.10E-18
   105       5.60E-13  3.95E-13  2.48E-13  1.74E-13  1.21E-13  7.31E-14  4.81E-14  3.01E-14  1.44E-14  7.37E-15
             3.44E-15  1.10E-15  4.34E-16  1.63E-16  4.31E-17  1.55E-17  5.53E-18  1.41E-18  4.98E-19
   106       2.31E-13  1.63E-13  1.02E-13  7.09E-14  4.86E-14  2.83E-14  1.77E-14  1.03E-14  4.33E-15  2.01E-15
             8.49E-16  2.46E-16  9.18E-17  3.34E-17  8.61E-18  3.06E-18  1.09E-18  2.75E-19  9.74E-20
   107       3.23E-13  2.28E-13  1.43E-13  9.93E-14  6.81E-14  3.96E-14  2.48E-14  1.44E-14  6.07E-15  2.81E-15
             1.19E-15  3.45E-16  1.29E-16  4.68E-17  1.21E-17  4.29E-18  1.52E-18  3.85E-19  1.36E-19
   108       4.16E-13  2.93E-13  1.83E-13  1.28E-13  8.76E-14  5.09E-14  3.19E-14  1.85E-14  7.80E-15  3.61E-15
             1.53E-15  4.43E-16  1.65E-16  6.01E-17  1.55E-17  5.51E-18  1.96E-18  4.96E-19  1.75E-19
   109       5.08E-13  3.58E-13  2.24E-13  1.56E-13  1.07E-13  6.22E-14  3.90E-14  2.26E-14  9.54E-15  4.41E-15
             1.87E-15  5.41E-16  2.02E-16  7.35E-17  1.89E-17  6.74E-18  2.39E-18  6.06E-19  2.14E-19
   110       6.00E-13  4.23E-13  2.65E-13  1.84E-13  1.26E-13  7.36E-14  4.61E-14  2.68E-14  1.13E-14  5.21E-15
             2.21E-15  6.40E-16  2.39E-16  8.69E-17  2.24E-17  7.96E-18  2.82E-18  7.16E-19  2.53E-19
   111       7.77E-13  5.48E-13  3.45E-13  2.42E-13  1.68E-13  1.02E-13  6.69E-14  4.18E-14  2.00E-14  1.03E-14
             4.79E-15  1.54E-15  6.04E-16  2.28E-16  6.01E-17  2.16E-17  7.70E-18  1.96E-18  6.94E-19
   112       9.98E-13  7.04E-13  4.43E-13  3.11E-13  2.16E-13  1.30E-13  8.59E-14  5.37E-14  2.57E-14  1.32E-14
             6.15E-15  1.98E-15  7.77E-16  2.93E-16  7.73E-17  2.78E-17  9.90E-18  2.52E-18  8.92E-19
   114       5.27E-18  3.73E-18  2.36E-18  1.68E-18  1.20E-18  7.73E-19  5.63E-19  4.17E-19  2.83E-19  2.09E-19
             1.47E-19  8.25E-20  4.79E-20  2.53E-20  9.42E-21  4.08E-21  1.66E-21  4.69E-22  1.74E-22
   119       2.93E-17  2.07E-17  1.31E-17  9.22E-18  6.47E-18  4.02E-18  2.77E-18  1.88E-18  1.10E-18  7.13E-19
             4.46E-19  2.22E-19  1.21E-19  6.11E-20  2.20E-20  9.34E-21  3.75E-21  1.06E-21  3.91E-22
   122       2.23E-15  1.58E-15  9.96E-16  7.02E-16  4.93E-16  3.07E-16  2.12E-16  1.44E-16  8.47E-17  5.51E-17
             3.46E-17  1.73E-17  9.44E-18  4.77E-18  1.72E-18  7.31E-19  2.94E-19  8.26E-20  3.06E-20
   123       2.12E-16  1.50E-16  9.49E-17  6.71E-17  4.75E-17  3.01E-17  2.12E-17  1.47E-17  8.62E-18  5.34E-18
             3.04E-18  1.24E-18  5.68E-19  2.41E-19  7.04E-20  2.65E-20  9.71E-21  2.52E-21  8.98E-22
   127       8.74E-17  6.17E-17  3.88E-17  2.72E-17  1.90E-17  1.15E-17  7.64E-18  4.89E-18  2.50E-18  1.39E-18
             7.19E-19  2.67E-19  1.16E-19  4.74E-20  1.35E-20  5.02E-21  1.83E-21  4.71E-22  1.68E-22
   128       1.23E-15  8.67E-16  5.46E-16  3.83E-16  2.67E-16  1.62E-16  1.08E-16  6.89E-17  3.53E-17  1.97E-17
             1.02E-17  3.79E-18  1.65E-18  6.75E-19  1.92E-19  7.15E-20  2.60E-20  6.71E-21  2.39E-21
   129       1.50E-15  1.06E-15  6.66E-16  4.67E-16  3.25E-16  1.97E-16  1.31E-16  8.42E-17  4.32E-17  2.41E-17
             1.25E-17  4.64E-18  2.02E-18  8.26E-19  2.35E-19  8.76E-20  3.19E-20  8.23E-21  2.93E-21
   131       2.72E-16  1.92E-16  1.21E-16  8.54E-17  5.98E-17  3.68E-17  2.48E-17  1.60E-17  8.07E-18  4.30E-18
             2.07E-18  6.83E-19  2.72E-19  1.03E-19  2.75E-20  9.91E-21  3.54E-21  9.00E-22  3.19E-22
   133       7.17E-18  5.05E-18  3.17E-18  2.21E-18  1.52E-18  8.97E-19  5.73E-19  3.44E-19  1.55E-19  7.63E-20
             3.43E-20  1.07E-20  4.13E-21  1.54E-21  4.04E-22  1.45E-22  5.16E-23  1.31E-23  4.64E-24
   141       1.59E-18  1.12E-18  7.01E-19  4.89E-19  3.37E-19  1.98E-19  1.27E-19  7.62E-20  3.43E-20  1.69E-20
             7.61E-21  2.36E-21  9.15E-22  3.41E-22  8.96E-23  3.21E-23  1.14E-23  2.90E-24  1.03E-24
   149       1.20E-17  8.47E-18  5.31E-18  3.70E-18  2.55E-18  1.50E-18  9.61E-19  5.77E-19  2.60E-19  1.28E-19
             5.77E-20  1.79E-20  6.94E-21  2.59E-21  6.80E-22  2.44E-22  8.67E-23  2.20E-23  7.80E-24
   150       3.15E-13  2.22E-13  1.41E-13  9.96E-14  7.06E-14  4.49E-14  3.20E-14  2.28E-14  1.47E-14  1.05E-14
             7.44E-15  4.64E-15  3.15E-15  2.05E-15  1.05E-15  5.84E-16  3.00E-16  1.12E-16  4.94E-17
   151       5.77E-13  4.08E-13  2.58E-13  1.83E-13  1.29E-13  8.22E-14  5.85E-14  4.16E-14  2.64E-14  1.82E-14
             1.21E-14  6.41E-15  3.61E-15  1.87E-15  6.83E-16  2.93E-16  1.18E-16  3.34E-17  1.24E-17
   152       4.06E-13  2.87E-13  1.82E-13  1.29E-13  9.12E-14  5.80E-14  4.13E-14  2.94E-14  1.87E-14  1.29E-14
             8.61E-15  4.57E-15  2.57E-15  1.33E-15  4.87E-16  2.09E-16  8.45E-17  2.38E-17  8.84E-18
   153       2.41E-13  1.70E-13  1.08E-13  7.64E-14  5.41E-14  3.44E-14  2.45E-14  1.75E-14  1.11E-14  7.70E-15
             5.13E-15  2.72E-15  1.53E-15  7.93E-16  2.91E-16  1.25E-16  5.04E-17  1.42E-17  5.27E-18
   154       9.79E-13  6.92E-13  4.36E-13  3.08E-13  2.16E-13  1.34E-13  9.20E-14  6.14E-14  3.37E-14  1.98E-14
             1.07E-14  4.18E-15  1.86E-15  7.75E-16  2.24E-16  8.37E-17  3.06E-17  7.90E-18  2.82E-18
   157       1.07E-13  7.58E-14  4.78E-14  3.37E-14  2.37E-14  1.47E-14  1.01E-14  6.76E-15  3.71E-15  2.18E-15
             1.18E-15  4.62E-16  2.06E-16  8.57E-17  2.48E-17  9.27E-18  3.38E-18  8.75E-19  3.12E-19
   158       7.49E-13  5.29E-13  3.34E-13  2.35E-13  1.65E-13  1.03E-13  7.05E-14  4.72E-14  2.59E-14  1.53E-14
             8.28E-15  3.23E-15  1.44E-15  6.00E-16  1.73E-16  6.48E-17  2.37E-17  6.12E-18  2.18E-18
   159       3.20E-13  2.26E-13  1.43E-13  1.01E-13  7.06E-14  4.39E-14  3.01E-14  2.02E-14  1.11E-14  6.52E-15
             3.54E-15  1.38E-15  6.16E-16  2.56E-16  7.41E-17  2.77E-17  1.01E-17  2.62E-18  9.33E-19
   160       5.32E-13  3.76E-13  2.37E-13  1.67E-13  1.18E-13  7.30E-14  5.01E-14  3.35E-14  1.84E-14  1.09E-14
             5.90E-15  2.30E-15  1.03E-15  4.27E-16  1.23E-16  4.62E-17  1.69E-17  4.36E-18  1.55E-18
   161       2.52E-13  1.78E-13  1.12E-13  7.84E-14  5.45E-14  3.29E-14  2.16E-14  1.35E-14  6.44E-15  3.30E-15
             1.53E-15  4.91E-16  1.93E-16  7.26E-17  1.92E-17  6.89E-18  2.46E-18  6.24E-19  2.21E-19
   162       9.20E-13  6.49E-13  4.09E-13  2.86E-13  1.99E-13  1.20E-13  7.91E-14  4.94E-14  2.35E-14  1.21E-14
             5.62E-15  1.80E-15  7.06E-16  2.66E-16  7.02E-17  2.52E-17  8.99E-18  2.29E-18  8.10E-19
   163       4.17E-13  2.94E-13  1.85E-13  1.30E-13  9.03E-14  5.45E-14  3.59E-14  2.24E-14  1.07E-14  5.47E-15
             2.55E-15  8.16E-16  3.21E-16  1.21E-16  3.19E-17  1.14E-17  4.08E-18  1.04E-18  3.67E-19
   165       2.63E-13  1.85E-13  1.16E-13  8.08E-14  5.54E-14  3.22E-14  2.02E-14  1.17E-14  4.94E-15  2.28E-15
             9.66E-16  2.80E-16  1.04E-16  3.80E-17  9.79E-18  3.48E-18  1.23E-18  3.13E-19  1.11E-19
   166       3.68E-13  2.59E-13  1.62E-13  1.13E-13  7.76E-14  4.51E-14  2.83E-14  1.64E-14  6.91E-15  3.20E-15
             1.35E-15  3.92E-16  1.46E-16  5.32E-17  1.37E-17  4.87E-18  1.73E-18  4.38E-19  1.55E-19
   167       4.73E-13  3.34E-13  2.09E-13  1.45E-13  9.98E-14  5.80E-14  3.63E-14  2.11E-14  8.89E-15  4.11E-15
             1.74E-15  5.04E-16  1.88E-16  6.84E-17  1.76E-17  6.27E-18  2.22E-18  5.63E-19  1.99E-19
   168       5.79E-13  4.08E-13  2.55E-13  1.78E-13  1.22E-13  7.09E-14  4.44E-14  2.58E-14  1.09E-14  5.02E-15
             2.13E-15  6.16E-16  2.30E-16  8.36E-17  2.15E-17  7.66E-18  2.72E-18  6.89E-19  2.44E-19
   169       6.84E-13  4.82E-13  3.02E-13  2.10E-13  1.44E-13  8.38E-14  5.25E-14  3.05E-14  1.28E-14  5.94E-15
             2.51E-15  7.28E-16  2.71E-16  9.88E-17  2.54E-17  9.05E-18  3.21E-18  8.14E-19  2.88E-19
   170       1.30E-13  9.16E-14  5.70E-14  3.93E-14  2.65E-14  1.47E-14  8.70E-15  4.69E-15  1.77E-15  7.59E-16
             3.02E-16  8.31E-17  3.03E-17  1.09E-17  2.78E-18  9.86E-19  3.49E-19  8.84E-20  3.13E-20
   171       1.68E-13  1.18E-13  7.33E-14  5.05E-14  3.40E-14  1.89E-14  1.12E-14  6.03E-15  2.28E-15  9.76E-16
             3.88E-16  1.07E-16  3.89E-17  1.40E-17  3.57E-18  1.27E-18  4.49E-19  1.14E-19  4.02E-20
   172       2.05E-13  1.44E-13  8.96E-14  6.17E-14  4.16E-14  2.31E-14  1.37E-14  7.37E-15  2.78E-15  1.19E-15
             4.75E-16  1.31E-16  4.76E-17  1.71E-17  4.37E-18  1.55E-18  5.49E-19  1.39E-19  4.91E-20
   173       2.42E-13  1.70E-13  1.06E-13  7.30E-14  4.91E-14  2.73E-14  1.62E-14  8.71E-15  3.29E-15  1.41E-15
             5.61E-16  1.54E-16  5.62E-17  2.02E-17  5.16E-18  1.83E-18  6.48E-19  1.64E-19  5.81E-20
   174       2.79E-13  1.96E-13  1.22E-13  8.42E-14  5.67E-14  3.15E-14  1.86E-14  1.01E-14  3.79E-15  1.63E-15
             6.47E-16  1.78E-16  6.49E-17  2.33E-17  5.96E-18  2.11E-18  7.48E-19  1.89E-19  6.70E-20
   175       5.80E-13  4.09E-13  2.57E-13  1.81E-13  1.26E-13  7.58E-14  4.99E-14  3.12E-14  1.49E-14  7.63E-15
             3.55E-15  1.14E-15  4.47E-16  1.68E-16  4.45E-17  1.60E-17  5.70E-18  1.45E-18  5.13E-19
   176       7.45E-13  5.26E-13  3.31E-13  2.32E-13  1.61E-13  9.74E-14  6.41E-14  4.01E-14  1.91E-14  9.81E-15
             4.57E-15  1.46E-15  5.75E-16  2.16E-16  5.72E-17  2.05E-17  7.32E-18  1.86E-18  6.59E-19
   178       8.34E-18  5.89E-18  3.71E-18  2.60E-18  1.82E-18  1.11E-18  7.52E-19  4.99E-19  2.81E-19  1.77E-19
             1.09E-19  5.30E-20  2.87E-20  1.44E-20  5.15E-21  2.19E-21  8.78E-22  2.47E-22  9.13E-23
   181       6.01E-16  4.24E-16  2.67E-16  1.88E-16  1.31E-16  8.02E-17  5.43E-17  3.61E-17  2.04E-17  1.29E-17
             7.95E-18  3.89E-18  2.11E-18  1.06E-18  3.79E-19  1.61E-19  6.47E-20  1.82E-20  6.73E-21
   186       2.72E-17  1.92E-17  1.20E-17  8.40E-18  5.81E-18  3.46E-18  2.26E-18  1.41E-18  6.99E-19  3.81E-19
             1.94E-19  7.09E-20  3.06E-20  1.24E-20  3.53E-21  1.31E-21  4.76E-22  1.23E-22  4.37E-23
   187       3.70E-16  2.61E-16  1.64E-16  1.14E-16  7.92E-17  4.72E-17  3.08E-17  1.93E-17  9.57E-18  5.23E-18
             2.66E-18  9.75E-19  4.21E-19  1.71E-19  4.86E-20  1.80E-20  6.56E-21  1.69E-21  6.02E-22
   188       4.48E-16  3.16E-16  1.99E-16  1.39E-16  9.59E-17  5.72E-17  3.74E-17  2.34E-17  1.16E-17  6.35E-18
             3.23E-18  1.18E-18  5.11E-19  2.08E-19  5.91E-20  2.19E-20  7.98E-21  2.06E-21  7.32E-22
   190       2.86E-18  2.02E-18  1.26E-18  8.76E-19  6.00E-19  3.48E-19  2.18E-19  1.29E-19  5.64E-20  2.73E-20
             1.21E-20  3.73E-21  1.44E-21  5.36E-22  1.40E-22  5.02E-23  1.79E-23  4.54E-24  1.61E-24
   198       6.35E-19  4.47E-19  2.80E-19  1.94E-19  1.33E-19  7.72E-20  4.85E-20  2.85E-20  1.25E-20  6.06E-21
             2.70E-21  8.30E-22  3.20E-22  1.19E-22  3.12E-23  1.12E-23  3.98E-24  1.01E-24  3.58E-25
   212       4.73E-18  3.33E-18  2.08E-18  1.45E-18  9.91E-19  5.75E-19  3.61E-19  2.13E-19  9.33E-20  4.52E-20
             2.01E-20  6.19E-21  2.39E-21  8.88E-22  2.33E-22  8.33E-23  2.96E-23  7.53E-24  2.67E-24
   214       1.55E-18  1.10E-18  6.96E-19  4.97E-19  3.57E-19  2.35E-19  1.76E-19  1.35E-19  9.63E-20  7.29E-20
             5.23E-20  2.98E-20  1.74E-20  9.19E-21  3.43E-21  1.49E-21  6.04E-22  1.71E-22  6.36E-23
   217       2.02E-13  1.43E-13  9.05E-14  6.41E-14  4.54E-14  2.88E-14  2.05E-14  1.46E-14  9.32E-15  6.62E-15
             4.67E-15  2.89E-15  1.95E-15  1.26E-15  6.48E-16  3.59E-16  1.85E-16  6.88E-17  3.03E-17
   220       2.98E-18  2.10E-18  1.32E-18  9.20E-19  6.37E-19  3.81E-19  2.52E-19  1.63E-19  8.80E-20  5.41E-20
             3.25E-20  1.56E-20  8.34E-21  4.17E-21  1.49E-21  6.30E-22  2.53E-22  7.09E-23  2.62E-23
   223       3.28E-17  2.32E-17  1.47E-17  1.05E-17  7.46E-18  4.82E-18  3.49E-18  2.50E-18  1.53E-18  9.71E-19
             5.62E-19  2.33E-19  1.07E-19  4.55E-20  1.34E-20  5.04E-21  1.85E-21  4.79E-22  1.71E-22
   224       2.08E-16  1.46E-16  9.19E-17  6.42E-17  4.44E-17  2.66E-17  1.76E-17  1.14E-17  6.19E-18  3.81E-18
             2.29E-18  1.10E-18  5.91E-19  2.96E-19  1.05E-19  4.47E-20  1.79E-20  5.04E-21  1.86E-21
   225       3.67E-13  2.60E-13  1.64E-13  1.16E-13  8.24E-14  5.23E-14  3.72E-14  2.64E-14  1.67E-14  1.15E-14
             7.62E-15  4.02E-15  2.26E-15  1.16E-15  4.26E-16  1.83E-16  7.38E-17  2.08E-17  7.72E-18
   227       2.59E-13  1.83E-13  1.16E-13  8.21E-14  5.82E-14  3.70E-14  2.63E-14  1.87E-14  1.18E-14  8.18E-15
             5.43E-15  2.86E-15  1.61E-15  8.31E-16  3.04E-16  1.30E-16  5.26E-17  1.49E-17  5.51E-18
   228       1.55E-13  1.09E-13  6.92E-14  4.90E-14  3.47E-14  2.21E-14  1.57E-14  1.12E-14  7.08E-15  4.89E-15
             3.25E-15  1.71E-15  9.64E-16  4.97E-16  1.82E-16  7.80E-17  3.15E-17  8.90E-18  3.30E-18
