SEQ='BE'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  76358438.3   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 0.5)   262317.2 
     3          2P1                 (2)1( 1.5)   286598.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  83257501.5   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             3.68E-15  1.35E-15  5.78E-16  2.31E-16  6.44E-17  2.36E-17  8.54E-18  2.19E-18  7.78E-19
   419       2.16E-13  1.52E-13  9.60E-14  6.76E-14  4.74E-14  2.92E-14  1.98E-14  1.30E-14  6.90E-15  3.92E-15
             2.04E-15  7.51E-16  3.21E-16  1.28E-16  3.57E-17  1.31E-17  4.74E-18  1.22E-18  4.32E-19
   420       3.99E-14  2.82E-14  1.78E-14  1.26E-14  8.85E-15  5.54E-15  3.85E-15  2.63E-15  1.53E-15  9.69E-16
             5.80E-16  2.63E-16  1.32E-16  6.13E-17  2.00E-17  8.00E-18  3.08E-18  8.31E-19  3.02E-19
   421       3.00E-13  2.12E-13  1.34E-13  9.42E-14  6.60E-14  4.07E-14  2.76E-14  1.82E-14  9.63E-15  5.48E-15
             2.85E-15  1.05E-15  4.48E-16  1.80E-16  5.00E-17  1.84E-17  6.63E-18  1.70E-18  6.04E-19
   422       2.14E-13  1.51E-13  9.53E-14  6.71E-14  4.70E-14  2.90E-14  1.97E-14  1.30E-14  6.87E-15  3.91E-15
             2.04E-15  7.49E-16  3.20E-16  1.28E-16  3.57E-17  1.31E-17  4.73E-18  1.21E-18  4.31E-19
   423       1.28E-13  9.06E-14  5.72E-14  4.02E-14  2.82E-14  1.74E-14  1.18E-14  7.77E-15  4.12E-15  2.35E-15
             1.22E-15  4.50E-16  1.92E-16  7.69E-17  2.14E-17  7.86E-18  2.84E-18  7.28E-19  2.59E-19
   424       4.28E-14  3.02E-14  1.90E-14  1.34E-14  9.40E-15  5.79E-15  3.94E-15  2.59E-15  1.37E-15  7.82E-16
             4.07E-16  1.50E-16  6.40E-17  2.56E-17  7.14E-18  2.62E-18  9.47E-19  2.43E-19  8.63E-20
   425       2.91E-13  2.06E-13  1.29E-13  9.07E-14  6.30E-14  3.79E-14  2.49E-14  1.54E-14  7.30E-15  3.71E-15
             1.71E-15  5.43E-16  2.12E-16  7.93E-17  2.09E-17  7.48E-18  2.66E-18  6.76E-19  2.40E-19
   426       3.74E-13  2.64E-13  1.66E-13  1.16E-13  8.09E-14  4.87E-14  3.19E-14  1.98E-14  9.38E-15  4.77E-15
             2.20E-15  6.98E-16  2.72E-16  1.02E-16  2.68E-17  9.61E-18  3.42E-18  8.69E-19  3.08E-19
   427       2.91E-13  2.05E-13  1.29E-13  9.04E-14  6.28E-14  3.78E-14  2.48E-14  1.54E-14  7.28E-15  3.71E-15
             1.71E-15  5.43E-16  2.12E-16  7.92E-17  2.08E-17  7.47E-18  2.66E-18  6.76E-19  2.39E-19
   428       4.56E-13  3.22E-13  2.03E-13  1.42E-13  9.87E-14  5.94E-14  3.90E-14  2.42E-14  1.14E-14  5.82E-15
             2.69E-15  8.53E-16  3.33E-16  1.25E-16  3.27E-17  1.17E-17  4.18E-18  1.06E-18  3.76E-19
   429       2.07E-13  1.46E-13  9.21E-14  6.45E-14  4.48E-14  2.70E-14  1.77E-14  1.10E-14  5.20E-15  2.65E-15
             1.22E-15  3.87E-16  1.51E-16  5.66E-17  1.49E-17  5.33E-18  1.90E-18  4.82E-19  1.71E-19
   430       1.78E-13  1.25E-13  7.85E-14  5.46E-14  3.75E-14  2.18E-14  1.36E-14  7.90E-15  3.32E-15  1.53E-15
             6.47E-16  1.87E-16  6.99E-17  2.54E-17  6.55E-18  2.33E-18  8.26E-19  2.09E-19  7.41E-20
   431       2.49E-13  1.75E-13  1.10E-13  7.65E-14  5.24E-14  3.05E-14  1.91E-14  1.11E-14  4.65E-15  2.14E-15
             9.06E-16  2.62E-16  9.78E-17  3.56E-17  9.17E-18  3.26E-18  1.16E-18  2.93E-19  1.04E-19
   432       3.20E-13  2.26E-13  1.41E-13  9.83E-14  6.74E-14  3.92E-14  2.45E-14  1.42E-14  5.97E-15  2.76E-15
             1.17E-15  3.37E-16  1.26E-16  4.57E-17  1.18E-17  4.19E-18  1.49E-18  3.77E-19  1.33E-19
   433       3.91E-13  2.76E-13  1.73E-13  1.20E-13  8.24E-14  4.79E-14  3.00E-14  1.74E-14  7.30E-15  3.37E-15
             1.42E-15  4.12E-16  1.54E-16  5.59E-17  1.44E-17  5.12E-18  1.82E-18  4.61E-19  1.63E-19
   434       2.49E-13  1.75E-13  1.10E-13  7.65E-14  5.24E-14  3.05E-14  1.91E-14  1.11E-14  4.65E-15  2.14E-15
             9.06E-16  2.62E-16  9.78E-17  3.56E-17  9.17E-18  3.26E-18  1.16E-18  2.93E-19  1.04E-19
   435       3.20E-13  2.26E-13  1.41E-13  9.83E-14  6.74E-14  3.92E-14  2.45E-14  1.42E-14  5.97E-15  2.76E-15
             1.17E-15  3.37E-16  1.26E-16  4.57E-17  1.18E-17  4.19E-18  1.49E-18  3.77E-19  1.33E-19
   436       3.91E-13  2.76E-13  1.73E-13  1.20E-13  8.24E-14  4.79E-14  3.00E-14  1.74E-14  7.30E-15  3.37E-15
             1.42E-15  4.12E-16  1.54E-16  5.59E-17  1.44E-17  5.12E-18  1.82E-18  4.61E-19  1.63E-19
   437       4.62E-13  3.26E-13  2.04E-13  1.42E-13  9.74E-14  5.66E-14  3.54E-14  2.05E-14  8.63E-15  3.98E-15
             1.68E-15  4.87E-16  1.82E-16  6.61E-17  1.70E-17  6.06E-18  2.15E-18  5.44E-19  1.93E-19
   438       2.96E-13  2.09E-13  1.32E-13  9.29E-14  6.51E-14  4.02E-14  2.73E-14  1.80E-14  9.55E-15  5.44E-15
             2.84E-15  1.04E-15  4.46E-16  1.79E-16  4.97E-17  1.83E-17  6.60E-18  1.69E-18  6.01E-19
   439       1.74E-13  1.22E-13  7.60E-14  5.24E-14  3.53E-14  1.96E-14  1.16E-14  6.25E-15  2.36E-15  1.01E-15
             4.02E-16  1.10E-16  4.02E-17  1.45E-17  3.69E-18  1.31E-18  4.64E-19  1.17E-19  4.15E-20
   440       2.23E-13  1.57E-13  9.77E-14  6.73E-14  4.53E-14  2.52E-14  1.49E-14  8.03E-15  3.03E-15  1.30E-15
             5.16E-16  1.42E-16  5.17E-17  1.86E-17  4.75E-18  1.68E-18  5.96E-19  1.51E-19  5.34E-20
   441       2.73E-13  1.92E-13  1.19E-13  8.23E-14  5.54E-14  3.08E-14  1.82E-14  9.82E-15  3.70E-15  1.59E-15
             6.31E-16  1.73E-16  6.32E-17  2.27E-17  5.80E-18  2.06E-18  7.29E-19  1.85E-19  6.53E-20
   442       3.22E-13  2.27E-13  1.41E-13  9.72E-14  6.55E-14  3.64E-14  2.15E-14  1.16E-14  4.37E-15  1.87E-15
             7.46E-16  2.05E-16  7.47E-17  2.68E-17  6.86E-18  2.43E-18  8.61E-19  2.18E-19  7.71E-20
   443       2.23E-13  1.57E-13  9.77E-14  6.73E-14  4.53E-14  2.52E-14  1.49E-14  8.03E-15  3.03E-15  1.30E-15
             5.16E-16  1.42E-16  5.17E-17  1.86E-17  4.75E-18  1.68E-18  5.96E-19  1.51E-19  5.34E-20
   444       2.73E-13  1.92E-13  1.19E-13  8.23E-14  5.54E-14  3.08E-14  1.82E-14  9.82E-15  3.70E-15  1.59E-15
             6.31E-16  1.73E-16  6.32E-17  2.27E-17  5.80E-18  2.06E-18  7.29E-19  1.85E-19  6.53E-20
   445       3.22E-13  2.27E-13  1.41E-13  9.72E-14  6.55E-14  3.64E-14  2.15E-14  1.16E-14  4.37E-15  1.87E-15
             7.46E-16  2.05E-16  7.47E-17  2.68E-17  6.86E-18  2.43E-18  8.61E-19  2.18E-19  7.71E-20
   446       3.72E-13  2.62E-13  1.63E-13  1.12E-13  7.56E-14  4.20E-14  2.48E-14  1.34E-14  5.05E-15  2.16E-15
             8.60E-16  2.37E-16  8.62E-17  3.10E-17  7.91E-18  2.81E-18  9.94E-19  2.52E-19  8.90E-20
   447       1.11E-13  7.75E-14  4.79E-14  3.25E-14  2.14E-14  1.13E-14  6.28E-15  3.16E-15  1.09E-15  4.41E-16
             1.69E-16  4.50E-17  1.62E-17  5.79E-18  1.47E-18  5.22E-19  1.85E-19  4.67E-20  1.65E-20
   448       1.35E-13  9.47E-14  5.85E-14  3.98E-14  2.62E-14  1.38E-14  7.68E-15  3.86E-15  1.33E-15  5.39E-16
             2.06E-16  5.50E-17  1.98E-17  7.08E-18  1.80E-18  6.38E-19  2.26E-19  5.71E-20  2.02E-20
   449       1.60E-13  1.12E-13  6.91E-14  4.70E-14  3.09E-14  1.63E-14  9.07E-15  4.56E-15  1.57E-15  6.37E-16
             2.44E-16  6.50E-17  2.34E-17  8.36E-18  2.13E-18  7.54E-19  2.67E-19  6.75E-20  2.39E-20
   450       1.84E-13  1.29E-13  7.98E-14  5.42E-14  3.57E-14  1.88E-14  1.05E-14  5.26E-15  1.81E-15  7.35E-16
             2.81E-16  7.50E-17  2.70E-17  9.65E-18  2.46E-18  8.70E-19  3.08E-19  7.79E-20  2.76E-20
   451       1.35E-13  9.47E-14  5.85E-14  3.98E-14  2.62E-14  1.38E-14  7.68E-15  3.86E-15  1.33E-15  5.39E-16
             2.06E-16  5.50E-17  1.98E-17  7.08E-18  1.80E-18  6.38E-19  2.26E-19  5.71E-20  2.02E-20
   452       1.60E-13  1.12E-13  6.91E-14  4.70E-14  3.09E-14  1.63E-14  9.07E-15  4.56E-15  1.57E-15  6.37E-16
             2.44E-16  6.50E-17  2.34E-17  8.36E-18  2.13E-18  7.54E-19  2.67E-19  6.75E-20  2.39E-20
   453       1.84E-13  1.29E-13  7.98E-14  5.42E-14  3.57E-14  1.88E-14  1.05E-14  5.26E-15  1.81E-15  7.35E-16
             2.81E-16  7.50E-17  2.70E-17  9.65E-18  2.46E-18  8.70E-19  3.08E-19  7.79E-20  2.76E-20
   454       2.09E-13  1.46E-13  9.04E-14  6.15E-14  4.04E-14  2.13E-14  1.19E-14  5.96E-15  2.05E-15  8.33E-16
             3.19E-16  8.50E-17  3.06E-17  1.09E-17  2.78E-18  9.86E-19  3.49E-19  8.83E-20  3.12E-20
   455       3.55E-14  2.48E-14  1.51E-14  1.01E-14  6.47E-15  3.21E-15  1.69E-15  7.96E-16  2.55E-16  9.96E-17
             3.72E-17  9.74E-18  3.49E-18  1.24E-18  3.15E-19  1.12E-19  3.95E-20  9.98E-21  3.53E-21
   456       4.19E-14  2.93E-14  1.79E-14  1.20E-14  7.65E-15  3.79E-15  1.99E-15  9.41E-16  3.02E-16  1.18E-16
             4.39E-17  1.15E-17  4.12E-18  1.47E-18  3.72E-19  1.32E-19  4.66E-20  1.18E-20  4.17E-21
   457       4.83E-14  3.38E-14  2.06E-14  1.38E-14  8.83E-15  4.38E-15  2.30E-15  1.09E-15  3.48E-16  1.36E-16
             5.07E-17  1.33E-17  4.76E-18  1.69E-18  4.30E-19  1.52E-19  5.38E-20  1.36E-20  4.81E-21
   458       5.48E-14  3.83E-14  2.34E-14  1.56E-14  1.00E-14  4.96E-15  2.61E-15  1.23E-15  3.94E-16  1.54E-16
             5.75E-17  1.51E-17  5.39E-18  1.92E-18  4.87E-19  1.72E-19  6.10E-20  1.54E-20  5.46E-21
   459       4.19E-14  2.93E-14  1.79E-14  1.20E-14  7.65E-15  3.79E-15  1.99E-15  9.41E-16  3.02E-16  1.18E-16
             4.39E-17  1.15E-17  4.12E-18  1.47E-18  3.72E-19  1.32E-19  4.66E-20  1.18E-20  4.17E-21
   460       4.83E-14  3.38E-14  2.06E-14  1.38E-14  8.83E-15  4.38E-15  2.30E-15  1.09E-15  3.48E-16  1.36E-16
             5.07E-17  1.33E-17  4.76E-18  1.69E-18  4.30E-19  1.52E-19  5.38E-20  1.36E-20  4.81E-21
   461       5.48E-14  3.83E-14  2.34E-14  1.56E-14  1.00E-14  4.96E-15  2.61E-15  1.23E-15  3.94E-16  1.54E-16
             5.75E-17  1.51E-17  5.39E-18  1.92E-18  4.87E-19  1.72E-19  6.10E-20  1.54E-20  5.46E-21
   462       6.12E-14  4.28E-14  2.61E-14  1.75E-14  1.12E-14  5.54E-15  2.91E-15  1.38E-15  4.41E-16  1.72E-16
             6.42E-17  1.68E-17  6.02E-18  2.14E-18  5.44E-19  1.93E-19  6.81E-20  1.72E-20  6.10E-21
   463       1.24E-13  8.76E-14  5.51E-14  3.86E-14  2.68E-14  1.62E-14  1.06E-14  6.59E-15  3.12E-15  1.59E-15
             7.33E-16  2.32E-16  9.06E-17  3.39E-17  8.92E-18  3.20E-18  1.14E-18  2.89E-19  1.02E-19
   464       3.72E-13  2.63E-13  1.65E-13  1.16E-13  8.05E-14  4.85E-14  3.18E-14  1.98E-14  9.35E-15  4.76E-15
             2.20E-15  6.97E-16  2.72E-16  1.02E-16  2.68E-17  9.59E-18  3.41E-18  8.68E-19  3.07E-19
   465       1.27E-13  8.96E-14  5.65E-14  3.98E-14  2.79E-14  1.72E-14  1.17E-14  7.70E-15  4.09E-15  2.33E-15
             1.22E-15  4.48E-16  1.91E-16  7.66E-17  2.13E-17  7.84E-18  2.83E-18  7.26E-19  2.58E-19
   466       2.06E-13  1.46E-13  9.16E-14  6.42E-14  4.46E-14  2.69E-14  1.76E-14  1.10E-14  5.19E-15  2.64E-15
             1.22E-15  3.87E-16  1.51E-16  5.65E-17  1.49E-17  5.33E-18  1.90E-18  4.82E-19  1.71E-19

                                                                                     --------------------------
                                                                                     PRTF= 2  LVLPRT= (2P  0.5)
   ILREP
   -----
     4       1.24E-13  8.80E-14  5.56E-14  3.93E-14  2.78E-14  1.76E-14  1.24E-14  8.79E-15  5.54E-15  3.88E-15
             2.67E-15  1.56E-15  9.82E-16  5.82E-16  2.63E-16  1.33E-16  6.28E-17  2.14E-17  8.93E-18
     5       2.08E-12  1.47E-12  9.27E-13  6.55E-13  4.62E-13  2.90E-13  2.03E-13  1.40E-13  8.34E-14  5.40E-14
             3.30E-14  1.53E-14  7.82E-15  3.67E-15  1.21E-15  4.86E-16  1.88E-16  5.08E-17  1.85E-17
     6       2.22E-12  1.57E-12  9.89E-13  6.96E-13  4.89E-13  3.02E-13  2.06E-13  1.36E-13  7.33E-14  4.22E-14
             2.22E-14  8.26E-15  3.55E-15  1.43E-15  3.99E-16  1.47E-16  5.31E-17  1.36E-17  4.84E-18
     7       1.14E-14  8.04E-15  5.08E-15  3.59E-15  2.54E-15  1.61E-15  1.13E-15  7.99E-16  5.00E-16  3.47E-16
             2.36E-16  1.35E-16  8.43E-17  4.95E-17  2.22E-17  1.11E-17  5.26E-18  1.78E-18  7.45E-19
     8       2.86E-13  2.02E-13  1.28E-13  9.02E-14  6.36E-14  3.99E-14  2.79E-14  1.93E-14  1.14E-14  7.35E-15
             4.47E-15  2.07E-15  1.05E-15  4.89E-16  1.60E-16  6.45E-17  2.48E-17  6.72E-18  2.44E-18
     9       3.89E-13  2.75E-13  1.73E-13  1.22E-13  8.56E-14  5.29E-14  3.61E-14  2.39E-14  1.28E-14  7.36E-15
             3.87E-15  1.44E-15  6.16E-16  2.47E-16  6.90E-17  2.54E-17  9.17E-18  2.35E-18  8.36E-19
    10       9.22E-14  6.51E-14  4.09E-14  2.87E-14  1.99E-14  1.20E-14  7.88E-15  4.91E-15  2.33E-15  1.19E-15
             5.51E-16  1.75E-16  6.84E-17  2.56E-17  6.75E-18  2.42E-18  8.61E-19  2.19E-19  7.75E-20
    11       1.60E-15  1.13E-15  7.13E-16  5.04E-16  3.56E-16  2.24E-16  1.58E-16  1.11E-16  6.84E-17  4.68E-17
             3.15E-17  1.78E-17  1.10E-17  6.40E-18  2.84E-18  1.43E-18  6.72E-19  2.28E-19  9.49E-20
    12       4.14E-14  2.92E-14  1.85E-14  1.30E-14  9.19E-15  5.76E-15  4.01E-15  2.76E-15  1.62E-15  1.03E-15
             6.23E-16  2.85E-16  1.44E-16  6.69E-17  2.18E-17  8.77E-18  3.37E-18  9.12E-19  3.31E-19
    13       7.19E-14  5.08E-14  3.20E-14  2.26E-14  1.58E-14  9.76E-15  6.64E-15  4.38E-15  2.34E-15  1.34E-15
             6.98E-16  2.58E-16  1.10E-16  4.43E-17  1.23E-17  4.53E-18  1.64E-18  4.20E-19  1.49E-19
    14       1.94E-14  1.37E-14  8.61E-15  6.03E-15  4.19E-15  2.52E-15  1.65E-15  1.03E-15  4.86E-16  2.47E-16
             1.14E-16  3.62E-17  1.41E-17  5.29E-18  1.39E-18  4.99E-19  1.78E-19  4.51E-20  1.60E-20
    16       3.23E-16  2.28E-16  1.44E-16  1.02E-16  7.18E-17  4.51E-17  3.16E-17  2.19E-17  1.34E-17  9.04E-18
             6.00E-18  3.34E-18  2.05E-18  1.19E-18  5.26E-19  2.63E-19  1.24E-19  4.19E-20  1.75E-20
    17       8.38E-15  5.92E-15  3.74E-15  2.64E-15  1.86E-15  1.16E-15  8.03E-16  5.48E-16  3.18E-16  2.01E-16
             1.20E-16  5.44E-17  2.73E-17  1.27E-17  4.12E-18  1.65E-18  6.35E-19  1.72E-19  6.23E-20
    18       1.65E-14  1.17E-14  7.35E-15  5.17E-15  3.62E-15  2.23E-15  1.51E-15  9.91E-16  5.24E-16  2.97E-16
             1.55E-16  5.67E-17  2.42E-17  9.69E-18  2.70E-18  9.90E-19  3.58E-19  9.17E-20  3.26E-20
    19       4.71E-15  3.33E-15  2.09E-15  1.46E-15  1.02E-15  6.10E-16  3.99E-16  2.47E-16  1.16E-16  5.88E-17
             2.71E-17  8.56E-18  3.33E-18  1.25E-18  3.28E-19  1.17E-19  4.18E-20  1.06E-20  3.76E-21
    22       8.52E-17  6.02E-17  3.80E-17  2.68E-17  1.89E-17  1.18E-17  8.19E-18  5.64E-18  3.38E-18  2.26E-18
             1.48E-18  8.16E-19  4.97E-19  2.87E-19  1.27E-19  6.33E-20  2.98E-20  1.01E-20  4.19E-21
    23       2.21E-15  1.56E-15  9.84E-16  6.93E-16  4.87E-16  3.02E-16  2.08E-16  1.41E-16  8.05E-17  5.03E-17
             2.98E-17  1.34E-17  6.69E-18  3.09E-18  1.01E-18  4.02E-19  1.55E-19  4.17E-20  1.52E-20
    24       4.62E-15  3.26E-15  2.05E-15  1.44E-15  1.01E-15  6.18E-16  4.17E-16  2.71E-16  1.42E-16  8.00E-17
             4.13E-17  1.51E-17  6.43E-18  2.57E-18  7.13E-19  2.62E-19  9.45E-20  2.42E-20  8.61E-21
    25       1.37E-15  9.70E-16  6.09E-16  4.26E-16  2.96E-16  1.77E-16  1.15E-16  7.07E-17  3.30E-17  1.66E-17
             7.63E-18  2.41E-18  9.36E-19  3.50E-19  9.19E-20  3.29E-20  1.17E-20  2.98E-21  1.06E-21
    29       2.74E-17  1.93E-17  1.22E-17  8.59E-18  6.03E-18  3.74E-18  2.57E-18  1.75E-18  1.03E-18  6.81E-19
             4.42E-19  2.41E-19  1.46E-19  8.43E-20  3.71E-20  1.85E-20  8.69E-21  2.94E-21  1.22E-21
    30       7.07E-16  5.00E-16  3.15E-16  2.21E-16  1.55E-16  9.56E-17  6.52E-17  4.37E-17  2.46E-17  1.52E-17
             8.94E-18  3.99E-18  1.99E-18  9.16E-19  2.97E-19  1.19E-19  4.56E-20  1.23E-20  4.47E-21
    31       1.53E-15  1.08E-15  6.79E-16  4.77E-16  3.32E-16  2.02E-16  1.35E-16  8.73E-17  4.51E-17  2.52E-17
             1.30E-17  4.71E-18  2.00E-18  7.98E-19  2.21E-19  8.13E-20  2.93E-20  7.52E-21  2.67E-21
    32       4.68E-16  3.30E-16  2.07E-16  1.45E-16  1.00E-16  5.95E-17  3.85E-17  2.35E-17  1.09E-17  5.46E-18
             2.50E-18  7.84E-19  3.05E-19  1.14E-19  2.99E-20  1.07E-20  3.81E-21  9.68E-22  3.43E-22
    37       1.02E-17  7.21E-18  4.54E-18  3.19E-18  2.23E-18  1.37E-18  9.34E-19  6.28E-19  3.64E-19  2.37E-19
             1.53E-19  8.27E-20  4.99E-20  2.87E-20  1.26E-20  6.28E-21  2.95E-21  9.96E-22  4.15E-22
    38       2.63E-16  1.86E-16  1.17E-16  8.21E-17  5.73E-17  3.50E-17  2.37E-17  1.56E-17  8.68E-18  5.32E-18
             3.10E-18  1.37E-18  6.82E-19  3.14E-19  1.02E-19  4.06E-20  1.56E-20  4.20E-21  1.53E-21
    39       5.80E-16  4.09E-16  2.57E-16  1.80E-16  1.25E-16  7.54E-17  5.00E-17  3.20E-17  1.63E-17  9.06E-18
             4.63E-18  1.67E-18  7.09E-19  2.83E-19  7.83E-20  2.87E-20  1.04E-20  2.66E-21  9.44E-22
    40       1.81E-16  1.28E-16  8.01E-17  5.59E-17  3.85E-17  2.27E-17  1.46E-17  8.84E-18  4.05E-18  2.02E-18
             9.20E-19  2.88E-19  1.12E-19  4.17E-20  1.09E-20  3.92E-21  1.40E-21  3.55E-22  1.26E-22
    46       4.29E-18  3.02E-18  1.90E-18  1.33E-18  9.26E-19  5.63E-19  3.80E-19  2.52E-19  1.44E-19  9.27E-20
             5.92E-20  3.18E-20  1.91E-20  1.10E-20  4.81E-21  2.40E-21  1.12E-21  3.80E-22  1.58E-22
    47       1.10E-16  7.79E-17  4.89E-17  3.43E-17  2.38E-17  1.44E-17  9.61E-18  6.28E-18  3.43E-18  2.08E-18
             1.21E-18  5.31E-19  2.63E-19  1.21E-19  3.90E-20  1.56E-20  5.97E-21  1.61E-21  5.85E-22
    48       2.46E-16  1.73E-16  1.09E-16  7.59E-17  5.24E-17  3.13E-17  2.06E-17  1.30E-17  6.56E-18  3.61E-18
             1.84E-18  6.61E-19  2.79E-19  1.11E-19  3.08E-20  1.13E-20  4.07E-21  1.04E-21  3.71E-22
    49       7.79E-17  5.49E-17  3.43E-17  2.39E-17  1.64E-17  9.58E-18  6.10E-18  3.67E-18  1.66E-18  8.25E-19
             3.74E-19  1.17E-19  4.53E-20  1.69E-20  4.43E-21  1.59E-21  5.65E-22  1.43E-22  5.08E-23

   INREP
   -----
     3       4.42E-12  3.12E-12  1.97E-12  1.39E-12  9.78E-13  6.10E-13  4.21E-13  2.86E-13  1.62E-13  1.00E-13
             5.78E-14  2.52E-14  1.23E-14  5.67E-15  1.86E-15  7.64E-16  3.02E-16  8.54E-17  3.21E-17
     4       7.78E-13  5.50E-13  3.47E-13  2.45E-13  1.72E-13  1.06E-13  7.30E-14  4.89E-14  2.71E-14  1.63E-14
             9.13E-15  3.81E-15  1.81E-15  8.11E-16  2.58E-16  1.03E-16  4.00E-17  1.10E-17  4.09E-18
     5       1.34E-13  9.48E-14  5.98E-14  4.21E-14  2.96E-14  1.83E-14  1.25E-14  8.28E-15  4.51E-15  2.66E-15
             1.47E-15  5.97E-16  2.79E-16  1.23E-16  3.83E-17  1.52E-17  5.84E-18  1.60E-18  5.90E-19
     6       2.99E-14  2.11E-14  1.33E-14  9.37E-15  6.57E-15  4.04E-15  2.74E-15  1.81E-15  9.72E-16  5.66E-16
             3.08E-16  1.23E-16  5.68E-17  2.48E-17  7.66E-18  3.02E-18  1.15E-18  3.15E-19  1.16E-19
     7       8.28E-15  5.85E-15  3.69E-15  2.59E-15  1.81E-15  1.11E-15  7.48E-16  4.89E-16  2.59E-16  1.49E-16
             8.03E-17  3.17E-17  1.45E-17  6.29E-18  1.93E-18  7.59E-19  2.90E-19  7.88E-20  2.89E-20
     8       2.73E-15  1.93E-15  1.21E-15  8.52E-16  5.93E-16  3.61E-16  2.42E-16  1.56E-16  8.17E-17  4.66E-17
             2.49E-17  9.72E-18  4.43E-18  1.91E-18  5.84E-19  2.29E-19  8.72E-20  2.36E-20  8.68E-21
     9       1.03E-15  7.30E-16  4.59E-16  3.21E-16  2.23E-16  1.34E-16  8.92E-17  5.71E-17  2.94E-17  1.66E-17
             8.80E-18  3.42E-18  1.55E-18  6.66E-19  2.03E-19  7.93E-20  3.02E-20  8.18E-21  3.00E-21
    10       4.38E-16  3.09E-16  1.94E-16  1.35E-16  9.35E-17  5.59E-17  3.67E-17  2.32E-17  1.18E-17  6.62E-18
             3.48E-18  1.34E-18  6.06E-19  2.59E-19  7.89E-20  3.08E-20  1.17E-20  3.17E-21  1.16E-21
    11       2.03E-16  1.43E-16  8.97E-17  6.24E-17  4.29E-17  2.53E-17  1.64E-17  1.03E-17  5.16E-18  2.87E-18
             1.50E-18  5.74E-19  2.59E-19  1.11E-19  3.35E-20  1.31E-20  4.96E-21  1.34E-21  4.92E-22
    12       1.02E-16  7.18E-17  4.48E-17  3.10E-17  2.12E-17  1.23E-17  7.93E-18  4.90E-18  2.43E-18  1.34E-18
             6.95E-19  2.65E-19  1.19E-19  5.07E-20  1.54E-20  5.98E-21  2.27E-21  6.14E-22  2.25E-22
    13       5.45E-17  3.83E-17  2.38E-17  1.64E-17  1.11E-17  6.40E-18  4.06E-18  2.48E-18  1.21E-18  6.64E-19
             3.43E-19  1.30E-19  5.83E-20  2.48E-20  7.50E-21  2.92E-21  1.11E-21  2.99E-22  1.09E-22
    14       3.08E-17  2.16E-17  1.34E-17  9.18E-18  6.17E-18  3.50E-18  2.19E-18  1.32E-18  6.38E-19  3.47E-19
             1.78E-19  6.73E-20  3.01E-20  1.28E-20  3.86E-21  1.50E-21  5.69E-22  1.54E-22  5.62E-23
    15       1.85E-17  1.30E-17  7.99E-18  5.43E-18  3.61E-18  2.01E-18  1.24E-18  7.35E-19  3.49E-19  1.88E-19
             9.59E-20  3.60E-20  1.60E-20  6.79E-21  2.04E-21  7.93E-22  3.00E-22  8.10E-23  2.96E-23
    16       1.14E-17  8.00E-18  4.91E-18  3.32E-18  2.18E-18  1.19E-18  7.17E-19  4.20E-19  1.96E-19  1.05E-19
             5.33E-20  1.99E-20  8.88E-21  3.76E-21  1.13E-21  4.40E-22  1.67E-22  4.50E-23  1.65E-23
    17       4.85E-18  3.37E-18  2.04E-18  1.35E-18  8.72E-19  4.59E-19  2.71E-19  1.55E-19  7.09E-20  3.75E-20
             1.89E-20  7.03E-21  3.12E-21  1.32E-21  3.97E-22  1.54E-22  5.83E-23  1.57E-23  5.74E-24
    18       2.35E-18  1.62E-18  9.62E-19  6.27E-19  3.94E-19  2.00E-19  1.15E-19  6.45E-20  2.88E-20  1.51E-20
             7.52E-21  2.78E-21  1.23E-21  5.18E-22  1.56E-22  6.03E-23  2.28E-23  6.14E-24  2.24E-24
    19       1.25E-18  8.55E-19  4.98E-19  3.17E-19  1.94E-19  9.48E-20  5.31E-20  2.91E-20  1.27E-20  6.59E-21
             3.27E-21  1.20E-21  5.29E-22  2.22E-22  6.66E-23  2.58E-23  9.76E-24  2.63E-24  9.60E-25
    20       5.30E-19  3.59E-19  2.05E-19  1.28E-19  7.54E-20  3.51E-20  1.90E-20  1.01E-20  4.28E-21  2.18E-21
             1.07E-21  3.88E-22  1.71E-22  7.16E-23  2.14E-23  8.27E-24  3.12E-24  8.41E-25  3.07E-25
    21       2.14E-19  1.42E-19  7.73E-20  4.60E-20  2.59E-20  1.13E-20  5.84E-21  2.99E-21  1.22E-21  6.07E-22
             2.93E-22  1.05E-22  4.60E-23  1.92E-23  5.73E-24  2.21E-24  8.34E-25  2.24E-25  8.19E-26
    22       7.22E-20  4.65E-20  2.38E-20  1.33E-20  6.97E-21  2.78E-21  1.35E-21  6.54E-22  2.52E-22  1.22E-22
             5.77E-23  2.03E-23  8.81E-24  3.66E-24  1.08E-24  4.17E-25  1.57E-25  4.22E-26  1.54E-26
