SEQ='C '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  89332695.2   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             2.68E-15  1.28E-15  6.66E-16  3.20E-16  1.08E-16  4.42E-17  1.73E-17  4.73E-18  1.73E-18
  1064       4.07E-13  2.88E-13  1.82E-13  1.28E-13  8.97E-14  5.55E-14  3.78E-14  2.50E-14  1.35E-14  7.76E-15
             4.11E-15  1.54E-15  6.70E-16  2.72E-16  7.65E-17  2.83E-17  1.02E-17  2.63E-18  9.37E-19
  1065       3.32E-13  2.34E-13  1.48E-13  1.04E-13  7.31E-14  4.52E-14  3.08E-14  2.04E-14  1.10E-14  6.33E-15
             3.35E-15  1.26E-15  5.47E-16  2.22E-16  6.25E-17  2.31E-17  8.36E-18  2.15E-18  7.65E-19
  1066       2.56E-13  1.81E-13  1.14E-13  8.05E-14  5.65E-14  3.49E-14  2.38E-14  1.58E-14  8.50E-15  4.90E-15
             2.60E-15  9.76E-16  4.24E-16  1.72E-16  4.84E-17  1.79E-17  6.49E-18  1.67E-18  5.93E-19
  1067       1.83E-13  1.29E-13  8.14E-14  5.73E-14  4.02E-14  2.49E-14  1.70E-14  1.12E-14  6.06E-15  3.50E-15
             1.85E-15  6.97E-16  3.02E-16  1.23E-16  3.46E-17  1.28E-17  4.63E-18  1.19E-18  4.23E-19
  1068       1.09E-13  7.73E-14  4.88E-14  3.44E-14  2.41E-14  1.49E-14  1.02E-14  6.75E-15  3.64E-15  2.10E-15
             1.11E-15  4.19E-16  1.82E-16  7.37E-17  2.08E-17  7.67E-18  2.78E-18  7.15E-19  2.54E-19
  1069       3.63E-14  2.56E-14  1.62E-14  1.14E-14  8.00E-15  4.95E-15  3.38E-15  2.24E-15  1.21E-15  6.98E-16
             3.70E-16  1.39E-16  6.05E-17  2.46E-17  6.92E-18  2.56E-18  9.26E-19  2.38E-19  8.47E-20
  1070       1.06E-13  7.50E-14  4.73E-14  3.34E-14  2.34E-14  1.45E-14  9.90E-15  6.57E-15  3.55E-15  2.05E-15
             1.09E-15  4.10E-16  1.78E-16  7.22E-17  2.04E-17  7.52E-18  2.73E-18  7.01E-19  2.49E-19
  1071       6.05E-20  4.29E-20  2.74E-20  1.96E-20  1.42E-20  9.59E-21  7.39E-21  5.89E-21  4.49E-21  3.62E-21
             2.81E-21  1.85E-21  1.25E-21  7.90E-22  3.80E-22  2.00E-22  9.77E-23  3.44E-23  1.47E-23
  1072       3.21E-13  2.27E-13  1.43E-13  1.01E-13  7.09E-14  4.39E-14  3.00E-14  1.99E-14  1.08E-14  6.22E-15
             3.30E-15  1.24E-15  5.40E-16  2.19E-16  6.18E-17  2.28E-17  8.28E-18  2.13E-18  7.57E-19
  1073       1.76E-13  1.25E-13  7.86E-14  5.54E-14  3.89E-14  2.41E-14  1.65E-14  1.09E-14  5.91E-15  3.42E-15
             1.82E-15  6.84E-16  2.97E-16  1.21E-16  3.40E-17  1.26E-17  4.56E-18  1.17E-18  4.17E-19
  1074       2.46E-13  1.74E-13  1.10E-13  7.74E-14  5.44E-14  3.37E-14  2.30E-14  1.53E-14  8.28E-15  4.79E-15
             2.54E-15  9.59E-16  4.17E-16  1.69E-16  4.77E-17  1.76E-17  6.39E-18  1.64E-18  5.84E-19
  1075       3.28E-14  2.32E-14  1.46E-14  1.02E-14  7.11E-15  4.28E-15  2.81E-15  1.75E-15  8.32E-16  4.25E-16
             1.97E-16  6.28E-17  2.46E-17  9.23E-18  2.43E-18  8.72E-19  3.11E-19  7.89E-20  2.80E-20
  1076       4.27E-13  3.01E-13  1.89E-13  1.33E-13  9.24E-14  5.57E-14  3.66E-14  2.28E-14  1.08E-14  5.52E-15
             2.56E-15  8.16E-16  3.20E-16  1.20E-16  3.16E-17  1.13E-17  4.04E-18  1.03E-18  3.63E-19
  1077       9.84E-14  6.95E-14  4.37E-14  3.06E-14  2.13E-14  1.28E-14  8.44E-15  5.25E-15  2.50E-15  1.27E-15
             5.91E-16  1.88E-16  7.37E-17  2.77E-17  7.29E-18  2.61E-18  9.31E-19  2.37E-19  8.38E-20
  1078       1.64E-13  1.16E-13  7.27E-14  5.09E-14  3.54E-14  2.14E-14  1.40E-14  8.74E-15  4.15E-15  2.12E-15
             9.83E-16  3.13E-16  1.23E-16  4.60E-17  1.21E-17  4.35E-18  1.55E-18  3.94E-19  1.40E-19
  1079       3.60E-13  2.54E-13  1.60E-13  1.12E-13  7.78E-14  4.69E-14  3.08E-14  1.92E-14  9.13E-15  4.66E-15
             2.16E-15  6.89E-16  2.70E-16  1.01E-16  2.67E-17  9.57E-18  3.41E-18  8.66E-19  3.07E-19
  1080       2.29E-13  1.62E-13  1.02E-13  7.12E-14  4.95E-14  2.99E-14  1.96E-14  1.22E-14  5.81E-15  2.97E-15
             1.38E-15  4.39E-16  1.72E-16  6.44E-17  1.70E-17  6.09E-18  2.17E-18  5.51E-19  1.95E-19
  1081       9.81E-14  6.93E-14  4.36E-14  3.05E-14  2.12E-14  1.28E-14  8.42E-15  5.24E-15  2.49E-15  1.27E-15
             5.90E-16  1.88E-16  7.36E-17  2.76E-17  7.28E-18  2.61E-18  9.30E-19  2.36E-19  8.37E-20
  1082       2.94E-13  2.08E-13  1.31E-13  9.15E-14  6.37E-14  3.84E-14  2.52E-14  1.57E-14  7.47E-15  3.81E-15
             1.77E-15  5.64E-16  2.21E-16  8.28E-17  2.18E-17  7.83E-18  2.79E-18  7.09E-19  2.51E-19
  1083       3.59E-13  2.53E-13  1.59E-13  1.12E-13  7.77E-14  4.68E-14  3.08E-14  1.92E-14  9.12E-15  4.66E-15
             2.16E-15  6.89E-16  2.70E-16  1.01E-16  2.67E-17  9.57E-18  3.41E-18  8.66E-19  3.07E-19
  1084       1.63E-13  1.15E-13  7.22E-14  5.06E-14  3.52E-14  2.12E-14  1.39E-14  8.69E-15  4.13E-15  2.11E-15
             9.79E-16  3.12E-16  1.22E-16  4.59E-17  1.21E-17  4.34E-18  1.54E-18  3.93E-19  1.39E-19
  1085       7.52E-14  5.30E-14  3.32E-14  2.31E-14  1.58E-14  9.22E-15  5.77E-15  3.35E-15  1.41E-15  6.51E-16
             2.75E-16  7.97E-17  2.97E-17  1.08E-17  2.79E-18  9.91E-19  3.51E-19  8.91E-20  3.15E-20
  1086       1.25E-13  8.83E-14  5.53E-14  3.85E-14  2.64E-14  1.54E-14  9.62E-15  5.58E-15  2.35E-15  1.08E-15
             4.58E-16  1.33E-16  4.95E-17  1.80E-17  4.64E-18  1.65E-18  5.86E-19  1.48E-19  5.25E-20
  1087       1.75E-13  1.24E-13  7.74E-14  5.39E-14  3.70E-14  2.15E-14  1.35E-14  7.81E-15  3.29E-15  1.52E-15
             6.42E-16  1.86E-16  6.93E-17  2.52E-17  6.50E-18  2.31E-18  8.20E-19  2.08E-19  7.35E-20
  1088       2.25E-13  1.59E-13  9.95E-14  6.93E-14  4.75E-14  2.76E-14  1.73E-14  1.00E-14  4.22E-15  1.95E-15
             8.25E-16  2.39E-16  8.91E-17  3.24E-17  8.36E-18  2.97E-18  1.05E-18  2.67E-19  9.45E-20
  1089       2.76E-13  1.94E-13  1.22E-13  8.47E-14  5.81E-14  3.38E-14  2.12E-14  1.23E-14  5.16E-15  2.39E-15
             1.01E-15  2.92E-16  1.09E-16  3.96E-17  1.02E-17  3.63E-18  1.29E-18  3.27E-19  1.16E-19
  1090       3.26E-13  2.30E-13  1.44E-13  1.00E-13  6.87E-14  3.99E-14  2.50E-14  1.45E-14  6.10E-15  2.82E-15
             1.19E-15  3.45E-16  1.29E-16  4.68E-17  1.21E-17  4.29E-18  1.52E-18  3.86E-19  1.37E-19
  1091       1.25E-13  8.83E-14  5.53E-14  3.85E-14  2.64E-14  1.54E-14  9.62E-15  5.58E-15  2.35E-15  1.08E-15
             4.58E-16  1.33E-16  4.95E-17  1.80E-17  4.64E-18  1.65E-18  5.86E-19  1.48E-19  5.25E-20
  1092       1.75E-13  1.24E-13  7.74E-14  5.39E-14  3.70E-14  2.15E-14  1.35E-14  7.81E-15  3.29E-15  1.52E-15
             6.42E-16  1.86E-16  6.93E-17  2.52E-17  6.50E-18  2.31E-18  8.20E-19  2.08E-19  7.35E-20
  1093       2.25E-13  1.59E-13  9.95E-14  6.93E-14  4.75E-14  2.76E-14  1.73E-14  1.00E-14  4.22E-15  1.95E-15
             8.25E-16  2.39E-16  8.91E-17  3.24E-17  8.36E-18  2.97E-18  1.05E-18  2.67E-19  9.45E-20
  1094       2.76E-13  1.94E-13  1.22E-13  8.47E-14  5.81E-14  3.38E-14  2.12E-14  1.23E-14  5.16E-15  2.39E-15
             1.01E-15  2.92E-16  1.09E-16  3.96E-17  1.02E-17  3.63E-18  1.29E-18  3.27E-19  1.16E-19
  1095       3.26E-13  2.30E-13  1.44E-13  1.00E-13  6.87E-14  3.99E-14  2.50E-14  1.45E-14  6.10E-15  2.82E-15
             1.19E-15  3.45E-16  1.29E-16  4.68E-17  1.21E-17  4.29E-18  1.52E-18  3.86E-19  1.37E-19
  1096       3.76E-13  2.65E-13  1.66E-13  1.15E-13  7.92E-14  4.61E-14  2.88E-14  1.67E-14  7.04E-15  3.25E-15
             1.38E-15  3.98E-16  1.49E-16  5.41E-17  1.39E-17  4.95E-18  1.76E-18  4.45E-19  1.58E-19
  1097       7.06E-14  4.97E-14  3.09E-14  2.13E-14  1.44E-14  7.97E-15  4.72E-15  2.55E-15  9.60E-16  4.11E-16
             1.64E-16  4.50E-17  1.64E-17  5.89E-18  1.51E-18  5.34E-19  1.89E-19  4.79E-20  1.69E-20
  1098       9.89E-14  6.95E-14  4.33E-14  2.98E-14  2.01E-14  1.12E-14  6.61E-15  3.56E-15  1.34E-15  5.76E-16
             2.29E-16  6.30E-17  2.30E-17  8.25E-18  2.11E-18  7.48E-19  2.65E-19  6.71E-20  2.37E-20
  1099       1.27E-13  8.94E-14  5.57E-14  3.84E-14  2.58E-14  1.43E-14  8.49E-15  4.58E-15  1.73E-15  7.40E-16
             2.95E-16  8.10E-17  2.95E-17  1.06E-17  2.71E-18  9.61E-19  3.40E-19  8.62E-20  3.05E-20
  1100       1.55E-13  1.09E-13  6.80E-14  4.69E-14  3.16E-14  1.75E-14  1.04E-14  5.60E-15  2.11E-15  9.05E-16
             3.60E-16  9.90E-17  3.61E-17  1.30E-17  3.31E-18  1.17E-18  4.16E-19  1.05E-19  3.73E-20
  1101       1.84E-13  1.29E-13  8.04E-14  5.54E-14  3.73E-14  2.07E-14  1.23E-14  6.62E-15  2.50E-15  1.07E-15
             4.26E-16  1.17E-16  4.27E-17  1.53E-17  3.91E-18  1.39E-18  4.92E-19  1.25E-19  4.40E-20
  1102       2.12E-13  1.49E-13  9.28E-14  6.39E-14  4.31E-14  2.39E-14  1.42E-14  7.64E-15  2.88E-15  1.23E-15
             4.91E-16  1.35E-16  4.92E-17  1.77E-17  4.52E-18  1.60E-18  5.67E-19  1.44E-19  5.08E-20
  1103       9.89E-14  6.95E-14  4.33E-14  2.98E-14  2.01E-14  1.12E-14  6.61E-15  3.56E-15  1.34E-15  5.76E-16
             2.29E-16  6.30E-17  2.30E-17  8.25E-18  2.11E-18  7.48E-19  2.65E-19  6.71E-20  2.37E-20
  1104       1.27E-13  8.94E-14  5.57E-14  3.84E-14  2.58E-14  1.43E-14  8.49E-15  4.58E-15  1.73E-15  7.40E-16
             2.95E-16  8.10E-17  2.95E-17  1.06E-17  2.71E-18  9.61E-19  3.40E-19  8.62E-20  3.05E-20
  1105       1.55E-13  1.09E-13  6.80E-14  4.69E-14  3.16E-14  1.75E-14  1.04E-14  5.60E-15  2.11E-15  9.05E-16
             3.60E-16  9.90E-17  3.61E-17  1.30E-17  3.31E-18  1.17E-18  4.16E-19  1.05E-19  3.73E-20
  1106       1.84E-13  1.29E-13  8.04E-14  5.54E-14  3.73E-14  2.07E-14  1.23E-14  6.62E-15  2.50E-15  1.07E-15
             4.26E-16  1.17E-16  4.27E-17  1.53E-17  3.91E-18  1.39E-18  4.92E-19  1.25E-19  4.40E-20
  1107       2.12E-13  1.49E-13  9.28E-14  6.39E-14  4.31E-14  2.39E-14  1.42E-14  7.64E-15  2.88E-15  1.23E-15
             4.91E-16  1.35E-16  4.92E-17  1.77E-17  4.52E-18  1.60E-18  5.67E-19  1.44E-19  5.08E-20
  1108       2.40E-13  1.69E-13  1.05E-13  7.24E-14  4.88E-14  2.71E-14  1.60E-14  8.65E-15  3.26E-15  1.40E-15
             5.57E-16  1.53E-16  5.58E-17  2.00E-17  5.12E-18  1.82E-18  6.43E-19  1.63E-19  5.76E-20
  1109       2.98E-14  2.09E-14  1.29E-14  8.78E-15  5.77E-15  3.04E-15  1.69E-15  8.52E-16  2.93E-16  1.19E-16
             4.55E-17  1.21E-17  4.38E-18  1.56E-18  3.98E-19  1.41E-19  4.98E-20  1.26E-20  4.46E-21
  1110       3.83E-14  2.69E-14  1.66E-14  1.13E-14  7.42E-15  3.91E-15  2.18E-15  1.10E-15  3.77E-16  1.53E-16
             5.86E-17  1.56E-17  5.63E-18  2.01E-18  5.11E-19  1.81E-19  6.41E-20  1.62E-20  5.74E-21
  1111       4.69E-14  3.29E-14  2.03E-14  1.38E-14  9.07E-15  4.78E-15  2.66E-15  1.34E-15  4.61E-16  1.87E-16
             7.16E-17  1.91E-17  6.88E-18  2.45E-18  6.25E-19  2.21E-19  7.83E-20  1.98E-20  7.01E-21
  1112       5.54E-14  3.88E-14  2.40E-14  1.63E-14  1.07E-14  5.64E-15  3.15E-15  1.58E-15  5.45E-16  2.21E-16
             8.46E-17  2.26E-17  8.13E-18  2.90E-18  7.38E-19  2.62E-19  9.26E-20  2.34E-20  8.28E-21
  1113       6.39E-14  4.48E-14  2.77E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.83E-15  6.29E-16  2.55E-16
             9.76E-17  2.60E-17  9.38E-18  3.35E-18  8.52E-19  3.02E-19  1.07E-19  2.70E-20  9.56E-21
  1114       7.24E-14  5.08E-14  3.13E-14  2.13E-14  1.40E-14  7.38E-15  4.12E-15  2.07E-15  7.13E-16  2.89E-16
             1.11E-16  2.95E-17  1.06E-17  3.79E-18  9.65E-19  3.42E-19  1.21E-19  3.06E-20  1.08E-20
  1115       3.83E-14  2.69E-14  1.66E-14  1.13E-14  7.42E-15  3.91E-15  2.18E-15  1.10E-15  3.77E-16  1.53E-16
             5.86E-17  1.56E-17  5.63E-18  2.01E-18  5.11E-19  1.81E-19  6.41E-20  1.62E-20  5.74E-21
  1116       4.69E-14  3.29E-14  2.03E-14  1.38E-14  9.07E-15  4.78E-15  2.66E-15  1.34E-15  4.61E-16  1.87E-16
             7.16E-17  1.91E-17  6.88E-18  2.45E-18  6.25E-19  2.21E-19  7.83E-20  1.98E-20  7.01E-21
  1117       5.54E-14  3.88E-14  2.40E-14  1.63E-14  1.07E-14  5.64E-15  3.15E-15  1.58E-15  5.45E-16  2.21E-16
             8.46E-17  2.26E-17  8.13E-18  2.90E-18  7.38E-19  2.62E-19  9.26E-20  2.34E-20  8.28E-21
  1118       6.39E-14  4.48E-14  2.77E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.83E-15  6.29E-16  2.55E-16
             9.76E-17  2.60E-17  9.38E-18  3.35E-18  8.52E-19  3.02E-19  1.07E-19  2.70E-20  9.56E-21
  1119       7.24E-14  5.08E-14  3.13E-14  2.13E-14  1.40E-14  7.38E-15  4.12E-15  2.07E-15  7.13E-16  2.89E-16
             1.11E-16  2.95E-17  1.06E-17  3.79E-18  9.65E-19  3.42E-19  1.21E-19  3.06E-20  1.08E-20
  1120       8.09E-14  5.67E-14  3.50E-14  2.38E-14  1.57E-14  8.25E-15  4.60E-15  2.31E-15  7.96E-16  3.23E-16
             1.24E-16  3.30E-17  1.19E-17  4.24E-18  1.08E-18  3.82E-19  1.35E-19  3.42E-20  1.21E-20
  1121       2.27E-13  1.60E-13  1.01E-13  7.07E-14  4.92E-14  2.97E-14  1.95E-14  1.22E-14  5.78E-15  2.95E-15
             1.37E-15  4.37E-16  1.71E-16  6.42E-17  1.69E-17  6.07E-18  2.16E-18  5.49E-19  1.95E-19
  1122       2.92E-13  2.06E-13  1.29E-13  9.08E-14  6.31E-14  3.81E-14  2.50E-14  1.56E-14  7.42E-15  3.79E-15
             1.76E-15  5.61E-16  2.20E-16  8.25E-17  2.17E-17  7.80E-18  2.78E-18  7.06E-19  2.50E-19
  1123       7.59E-20  5.38E-20  3.43E-20  2.46E-20  1.78E-20  1.20E-20  9.22E-21  7.26E-21  5.31E-21  3.99E-21
             2.79E-21  1.49E-21  8.20E-22  4.09E-22  1.43E-22  5.92E-23  2.33E-23  6.43E-24  2.36E-24
  1124       4.21E-19  2.98E-19  1.90E-19  1.36E-19  9.88E-20  6.66E-20  5.12E-20  4.03E-20  2.95E-20  2.22E-20
             1.55E-20  8.28E-21  4.56E-21  2.28E-21  7.93E-22  3.29E-22  1.30E-22  3.57E-23  1.31E-23
  1125       7.57E-18  5.36E-18  3.42E-18  2.45E-18  1.78E-18  1.20E-18  9.21E-19  7.26E-19  5.31E-19  4.00E-19
             2.79E-19  1.49E-19  8.23E-20  4.10E-20  1.43E-20  5.94E-21  2.34E-21  6.45E-22  2.36E-22
  1126       2.90E-17  2.06E-17  1.31E-17  9.40E-18  6.81E-18  4.60E-18  3.53E-18  2.79E-18  2.04E-18  1.54E-18
             1.07E-18  5.75E-19  3.17E-19  1.58E-19  5.51E-20  2.29E-20  9.02E-21  2.48E-21  9.11E-22
  1127       8.12E-18  5.76E-18  3.67E-18  2.63E-18  1.91E-18  1.29E-18  9.90E-19  7.81E-19  5.72E-19  4.32E-19
             3.01E-19  1.61E-19  8.89E-20  4.43E-20  1.55E-20  6.42E-21  2.53E-21  6.97E-22  2.56E-22
  1128       1.33E-18  9.43E-19  6.01E-19  4.31E-19  3.13E-19  2.11E-19  1.62E-19  1.28E-19  9.39E-20  7.09E-20
             4.95E-20  2.65E-20  1.46E-20  7.29E-21  2.54E-21  1.06E-21  4.16E-22  1.15E-22  4.20E-23
  1130       5.93E-18  4.20E-18  2.68E-18  1.92E-18  1.39E-18  9.41E-19  7.24E-19  5.72E-19  4.19E-19  3.16E-19
             2.21E-19  1.18E-19  6.53E-20  3.26E-20  1.14E-20  4.72E-21  1.86E-21  5.12E-22  1.88E-22
  1131       1.82E-17  1.29E-17  8.21E-18  5.89E-18  4.27E-18  2.89E-18  2.22E-18  1.76E-18  1.29E-18  9.75E-19
             6.82E-19  3.65E-19  2.02E-19  1.01E-19  3.51E-20  1.46E-20  5.74E-21  1.58E-21  5.80E-22
  1132       8.05E-19  5.71E-19  3.64E-19  2.61E-19  1.89E-19  1.28E-19  9.86E-20  7.81E-20  5.74E-20  4.34E-20
             3.04E-20  1.63E-20  8.99E-21  4.49E-21  1.57E-21  6.50E-22  2.56E-22  7.06E-23  2.59E-23
  1133       1.14E-18  8.07E-19  5.14E-19  3.67E-19  2.65E-19  1.76E-19  1.31E-19  9.83E-20  6.33E-20  4.14E-20
             2.42E-20  1.00E-20  4.54E-21  1.90E-21  5.47E-22  2.04E-22  7.43E-23  1.92E-23  6.83E-24
  1134       3.22E-18  2.28E-18  1.45E-18  1.04E-18  7.49E-19  4.98E-19  3.72E-19  2.78E-19  1.79E-19  1.17E-19
             6.86E-20  2.83E-20  1.29E-20  5.38E-21  1.55E-21  5.78E-22  2.11E-22  5.43E-23  1.93E-23
  1135       6.89E-18  4.88E-18  3.11E-18  2.22E-18  1.60E-18  1.06E-18  7.96E-19  5.95E-19  3.84E-19  2.51E-19
             1.47E-19  6.07E-20  2.76E-20  1.15E-20  3.32E-21  1.24E-21  4.51E-22  1.16E-22  4.14E-23
  1136       1.80E-17  1.27E-17  8.11E-18  5.80E-18  4.19E-18  2.78E-18  2.08E-18  1.56E-18  1.00E-18  6.56E-19
             3.84E-19  1.59E-19  7.20E-20  3.01E-20  8.68E-21  3.24E-21  1.18E-21  3.04E-22  1.08E-22
  1137       5.42E-17  3.84E-17  2.45E-17  1.75E-17  1.26E-17  8.39E-18  6.27E-18  4.70E-18  3.03E-18  1.98E-18
             1.16E-18  4.80E-19  2.18E-19  9.12E-20  2.63E-20  9.80E-21  3.57E-21  9.21E-22  3.28E-22
  1139       5.66E-20  4.01E-20  2.55E-20  1.83E-20  1.32E-20  8.76E-21  6.55E-21  4.91E-21  3.17E-21  2.08E-21
             1.22E-21  5.03E-22  2.29E-22  9.56E-23  2.76E-23  1.03E-23  3.75E-24  9.66E-25  3.44E-25
  1140       1.23E-19  8.71E-20  5.55E-20  3.97E-20  2.86E-20  1.90E-20  1.43E-20  1.07E-20  6.91E-21  4.52E-21
             2.65E-21  1.10E-21  4.98E-22  2.08E-22  6.01E-23  2.24E-23  8.17E-24  2.11E-24  7.50E-25
  1141       2.31E-18  1.63E-18  1.04E-18  7.45E-19  5.38E-19  3.58E-19  2.68E-19  2.01E-19  1.30E-19  8.54E-20
             5.01E-20  2.07E-20  9.42E-21  3.94E-21  1.14E-21  4.24E-22  1.54E-22  3.98E-23  1.42E-23
  1142       5.02E-18  3.56E-18  2.27E-18  1.62E-18  1.17E-18  7.79E-19  5.83E-19  4.38E-19  2.84E-19  1.86E-19
             1.09E-19  4.51E-20  2.05E-20  8.58E-21  2.47E-21  9.23E-22  3.36E-22  8.67E-23  3.09E-23
  1143       7.98E-20  5.66E-20  3.60E-20  2.58E-20  1.86E-20  1.24E-20  9.28E-21  6.97E-21  4.51E-21  2.96E-21
             1.74E-21  7.18E-22  3.27E-22  1.37E-22  3.94E-23  1.47E-23  5.35E-24  1.38E-24  4.92E-25
  1144       1.32E-18  9.34E-19  5.95E-19  4.25E-19  3.07E-19  2.04E-19  1.53E-19  1.15E-19  7.45E-20  4.88E-20
             2.87E-20  1.19E-20  5.39E-21  2.26E-21  6.50E-22  2.43E-22  8.84E-23  2.28E-23  8.12E-24
  1145       4.26E-18  3.02E-18  1.92E-18  1.38E-18  9.93E-19  6.61E-19  4.96E-19  3.72E-19  2.41E-19  1.58E-19
             9.28E-20  3.84E-20  1.75E-20  7.30E-21  2.11E-21  7.85E-22  2.86E-22  7.38E-23  2.63E-23
  1146       7.06E-19  5.01E-19  3.19E-19  2.28E-19  1.65E-19  1.10E-19  8.23E-20  6.18E-20  4.01E-20  2.63E-20
             1.55E-20  6.40E-21  2.91E-21  1.22E-21  3.51E-22  1.31E-22  4.78E-23  1.23E-23  4.39E-24
  1147       7.71E-19  5.47E-19  3.48E-19  2.49E-19  1.80E-19  1.20E-19  8.99E-20  6.76E-20  4.39E-20  2.88E-20
             1.69E-20  7.01E-21  3.19E-21  1.33E-21  3.85E-22  1.44E-22  5.23E-23  1.35E-23  4.81E-24
  1148       6.27E-20  4.44E-20  2.83E-20  2.03E-20  1.46E-20  9.76E-21  7.33E-21  5.52E-21  3.59E-21  2.36E-21
             1.39E-21  5.76E-22  2.62E-22  1.10E-22  3.16E-23  1.18E-23  4.30E-24  1.11E-24  3.95E-25
  1149       1.07E-19  7.56E-20  4.80E-20  3.42E-20  2.44E-20  1.58E-20  1.13E-20  7.81E-21  4.31E-21  2.43E-21
             1.21E-21  4.14E-22  1.67E-22  6.37E-23  1.70E-23  6.13E-24  2.19E-24  5.57E-25  1.97E-25
  1150       3.70E-19  2.62E-19  1.66E-19  1.18E-19  8.46E-20  5.46E-20  3.90E-20  2.71E-20  1.49E-20  8.42E-21
             4.21E-21  1.43E-21  5.78E-22  2.21E-22  5.90E-23  2.12E-23  7.59E-24  1.93E-24  6.84E-25
  1151       9.83E-19  6.96E-19  4.42E-19  3.14E-19  2.25E-19  1.45E-19  1.04E-19  7.21E-20  3.98E-20  2.24E-20
             1.12E-20  3.82E-21  1.54E-21  5.90E-22  1.57E-22  5.67E-23  2.02E-23  5.15E-24  1.83E-24
  1152       1.50E-19  1.06E-19  6.75E-20  4.83E-20  3.49E-20  2.33E-20  1.75E-20  1.32E-20  8.60E-21  5.66E-21
             3.33E-21  1.38E-21  6.29E-22  2.63E-22  7.60E-23  2.83E-23  1.03E-23  2.67E-24  9.49E-25
  1153       1.59E-19  1.12E-19  7.13E-20  5.07E-20  3.63E-20  2.34E-20  1.68E-20  1.16E-20  6.43E-21  3.62E-21
             1.81E-21  6.18E-22  2.49E-22  9.52E-23  2.54E-23  9.15E-24  3.27E-24  8.32E-25  2.95E-25
  1155       8.38E-20  5.93E-20  3.77E-20  2.68E-20  1.92E-20  1.24E-20  8.87E-21  6.16E-21  3.41E-21  1.92E-21
             9.63E-22  3.28E-22  1.32E-22  5.06E-23  1.35E-23  4.86E-24  1.74E-24  4.42E-25  1.57E-25
  1156       1.04E-19  7.33E-20  4.65E-20  3.31E-20  2.37E-20  1.53E-20  1.10E-20  7.62E-21  4.21E-21  2.38E-21
             1.19E-21  4.06E-22  1.64E-22  6.25E-23  1.67E-23  6.01E-24  2.15E-24  5.47E-25  1.94E-25
  1157       9.54E-20  6.75E-20  4.29E-20  3.05E-20  2.18E-20  1.41E-20  1.01E-20  7.02E-21  3.88E-21  2.19E-21
             1.10E-21  3.74E-22  1.51E-22  5.76E-23  1.54E-23  5.54E-24  1.98E-24  5.04E-25  1.78E-25
  1158       1.13E-19  7.98E-20  5.07E-20  3.61E-20  2.58E-20  1.67E-20  1.19E-20  8.30E-21  4.59E-21  2.59E-21
             1.30E-21  4.42E-22  1.78E-22  6.82E-23  1.82E-23  6.56E-24  2.34E-24  5.96E-25  2.11E-25
  1159       1.05E-19  7.42E-20  4.72E-20  3.36E-20  2.40E-20  1.55E-20  1.11E-20  7.73E-21  4.28E-21  2.41E-21
             1.21E-21  4.12E-22  1.66E-22  6.36E-23  1.70E-23  6.11E-24  2.18E-24  5.56E-25  1.97E-25
  1160       3.39E-20  2.40E-20  1.53E-20  1.09E-20  7.77E-21  5.03E-21  3.60E-21  2.51E-21  1.39E-21  7.85E-22
             3.94E-22  1.34E-22  5.42E-23  2.07E-23  5.52E-24  1.99E-24  7.11E-25  1.81E-25  6.41E-26
  1161       1.13E-20  7.99E-21  5.07E-21  3.61E-21  2.58E-21  1.67E-21  1.20E-21  8.35E-22  4.63E-22  2.61E-22
             1.31E-22  4.47E-23  1.80E-23  6.90E-24  1.84E-24  6.63E-25  2.37E-25  6.03E-26  2.14E-26
  1162       4.84E-20  3.42E-20  2.17E-20  1.55E-20  1.11E-20  7.18E-21  5.15E-21  3.58E-21  1.99E-21  1.12E-21
             5.63E-22  1.92E-22  7.75E-23  2.97E-23  7.91E-24  2.85E-24  1.02E-24  2.59E-25  9.19E-26
  1166       4.98E-17  3.52E-17  2.22E-17  1.56E-17  1.09E-17  6.77E-18  4.65E-18  3.14E-18  1.80E-18  1.14E-18
             6.89E-19  3.21E-19  1.65E-19  7.87E-20  2.64E-20  1.08E-20  4.20E-21  1.15E-21  4.20E-22
  1167       2.90E-17  2.05E-17  1.29E-17  9.09E-18  6.37E-18  3.94E-18  2.71E-18  1.83E-18  1.05E-18  6.67E-19
             4.03E-19  1.88E-19  9.67E-20  4.61E-20  1.55E-20  6.32E-21  2.46E-21  6.72E-22  2.46E-22
  1168       1.27E-16  8.94E-17  5.64E-17  3.97E-17  2.78E-17  1.72E-17  1.18E-17  8.01E-18  4.62E-18  2.93E-18
             1.77E-18  8.27E-19  4.26E-19  2.03E-19  6.82E-20  2.78E-20  1.08E-20  2.96E-21  1.08E-21
  1169       1.88E-16  1.33E-16  8.40E-17  5.93E-17  4.17E-17  2.60E-17  1.81E-17  1.25E-17  7.54E-18  5.09E-18
             3.39E-18  1.93E-18  1.21E-18  7.28E-19  3.37E-19  1.74E-19  8.41E-20  2.94E-20  1.25E-20
