SEQ='C '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  88960077.4   NPRNTI= 2   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             2.95E-15  9.51E-16  3.98E-16  1.65E-16  5.06E-17  2.05E-17  8.16E-18  2.36E-18  9.04E-19
    21       2.06E-12  1.40E-12  7.96E-13  4.93E-13  2.87E-13  1.28E-13  6.43E-14  3.07E-14  1.08E-14  4.74E-15
             2.03E-15  6.44E-16  2.67E-16  1.10E-16  3.35E-17  1.35E-17  5.36E-18  1.54E-18  5.91E-19
    22       1.68E-12  1.12E-12  6.19E-13  3.71E-13  2.09E-13  8.86E-14  4.33E-14  2.01E-14  6.89E-15  2.97E-15
             1.25E-15  3.92E-16  1.61E-16  6.57E-17  1.99E-17  7.96E-18  3.15E-18  9.03E-19  3.45E-19
    23       1.48E-12  9.80E-13  5.30E-13  3.12E-13  1.72E-13  7.12E-14  3.42E-14  1.57E-14  5.29E-15  2.26E-15
             9.45E-16  2.93E-16  1.20E-16  4.88E-17  1.47E-17  5.87E-18  2.32E-18  6.63E-19  2.53E-19
    24       1.26E-12  8.18E-13  4.30E-13  2.46E-13  1.32E-13  5.29E-14  2.49E-14  1.12E-14  3.72E-15  1.57E-15
             6.51E-16  2.00E-16  8.14E-17  3.29E-17  9.85E-18  3.92E-18  1.54E-18  4.40E-19  1.68E-19
    25       1.14E-12  7.32E-13  3.77E-13  2.13E-13  1.12E-13  4.41E-14  2.05E-14  9.16E-15  3.01E-15  1.26E-15
             5.20E-16  1.59E-16  6.45E-17  2.60E-17  7.76E-18  3.08E-18  1.21E-18  3.45E-19  1.31E-19
    26       9.87E-13  6.25E-13  3.14E-13  1.73E-13  8.96E-14  3.43E-14  1.57E-14  6.94E-15  2.25E-15  9.35E-16
             3.84E-16  1.17E-16  4.70E-17  1.89E-17  5.61E-18  2.22E-18  8.72E-19  2.48E-19  9.41E-20
    27       8.66E-13  5.40E-13  2.65E-13  1.43E-13  7.27E-14  2.73E-14  1.24E-14  5.39E-15  1.73E-15  7.14E-16
             2.92E-16  8.80E-17  3.54E-17  1.42E-17  4.20E-18  1.66E-18  6.49E-19  1.84E-19  6.98E-20
    28       7.23E-13  4.41E-13  2.09E-13  1.10E-13  5.47E-14  2.00E-14  8.91E-15  3.84E-15  1.21E-15  4.98E-16
             2.02E-16  6.06E-17  2.42E-17  9.67E-18  2.85E-18  1.12E-18  4.39E-19  1.24E-19  4.69E-20
    29       5.92E-13  3.52E-13  1.61E-13  8.26E-14  4.00E-14  1.43E-14  6.26E-15  2.67E-15  8.33E-16  3.39E-16
             1.37E-16  4.07E-17  1.62E-17  6.44E-18  1.89E-18  7.43E-19  2.89E-19  8.18E-20  3.09E-20
    30       4.35E-13  2.49E-13  1.08E-13  5.35E-14  2.52E-14  8.68E-15  3.73E-15  1.56E-15  4.81E-16  1.94E-16
             7.74E-17  2.28E-17  9.04E-18  3.57E-18  1.04E-18  4.08E-19  1.59E-19  4.46E-20  1.69E-20
    31       3.50E-13  1.95E-13  8.19E-14  3.97E-14  1.83E-14  6.19E-15  2.63E-15  1.09E-15  3.32E-16  1.33E-16
             5.30E-17  1.55E-17  6.13E-18  2.42E-18  7.02E-19  2.74E-19  1.06E-19  2.99E-20  1.13E-20
    32       2.54E-13  1.36E-13  5.46E-14  2.57E-14  1.16E-14  3.82E-15  1.60E-15  6.56E-16  1.97E-16  7.84E-17
             3.10E-17  9.02E-18  3.54E-18  1.39E-18  4.02E-19  1.57E-19  6.05E-20  1.69E-20  6.37E-21
    33       1.97E-13  1.03E-13  4.00E-14  1.84E-14  8.17E-15  2.65E-15  1.10E-15  4.47E-16  1.33E-16  5.28E-17
             2.08E-17  6.02E-18  2.36E-18  9.22E-19  2.66E-19  1.03E-19  3.98E-20  1.11E-20  4.17E-21
    34       1.34E-13  6.74E-14  2.51E-14  1.13E-14  4.89E-15  1.55E-15  6.37E-16  2.56E-16  7.57E-17  2.98E-17
             1.16E-17  3.35E-18  1.31E-18  5.09E-19  1.46E-19  5.66E-20  2.18E-20  6.07E-21  2.28E-21
    35       9.80E-14  4.81E-14  1.74E-14  7.68E-15  3.28E-15  1.03E-15  4.17E-16  1.67E-16  4.89E-17  1.91E-17
             7.45E-18  2.14E-18  8.30E-19  3.22E-19  9.22E-20  3.57E-20  1.37E-20  3.81E-21  1.43E-21
    36       5.96E-14  2.82E-14  9.80E-15  4.23E-15  1.77E-15  5.44E-16  2.19E-16  8.67E-17  2.51E-17  9.77E-18
             3.79E-18  1.08E-18  4.17E-19  1.61E-19  4.60E-20  1.77E-20  6.79E-21  1.88E-21  7.03E-22
    37       4.22E-14  1.95E-14  6.62E-15  2.82E-15  1.17E-15  3.55E-16  1.42E-16  5.58E-17  1.61E-17  6.24E-18
             2.41E-18  6.83E-19  2.64E-19  1.02E-19  2.89E-20  1.11E-20  4.25E-21  1.17E-21  4.38E-22
    38       2.47E-14  1.11E-14  3.65E-15  1.52E-15  6.23E-16  1.86E-16  7.37E-17  2.88E-17  8.25E-18  3.18E-18
             1.22E-18  3.45E-19  1.33E-19  5.10E-20  1.44E-20  5.53E-21  2.11E-21  5.84E-22  2.18E-22
    39       1.66E-14  7.32E-15  2.36E-15  9.76E-16  3.96E-16  1.17E-16  4.61E-17  1.80E-17  5.11E-18  1.96E-18
             7.53E-19  2.12E-19  8.12E-20  3.12E-20  8.78E-21  3.36E-21  1.28E-21  3.53E-22  1.32E-22
    40       8.75E-15  3.76E-15  1.18E-15  4.82E-16  1.93E-16  5.66E-17  2.21E-17  8.55E-18  2.42E-18  9.24E-19
             3.53E-19  9.88E-20  3.77E-20  1.44E-20  4.06E-21  1.55E-21  5.89E-22  1.62E-22  6.01E-23
    41       6.08E-15  2.59E-15  8.05E-16  3.26E-16  1.30E-16  3.78E-17  1.47E-17  5.67E-18  1.60E-18  6.10E-19
             2.32E-19  6.49E-20  2.48E-20  9.46E-21  2.65E-21  1.01E-21  3.84E-22  1.05E-22  3.91E-23
    42       3.56E-15  1.50E-15  4.60E-16  1.85E-16  7.31E-17  2.12E-17  8.20E-18  3.15E-18  8.85E-19  3.37E-19
             1.28E-19  3.57E-20  1.36E-20  5.18E-21  1.45E-21  5.52E-22  2.09E-22  5.75E-23  2.14E-23


 -----------------------------------------
 PRTF= 6  TRMPRT= (4S)  SPNPRT= 4  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       8.12E-17  5.74E-17  3.64E-17  2.57E-17  1.83E-17  1.16E-17  8.32E-18  5.98E-18  3.86E-18  2.71E-18
             1.81E-18  9.43E-19  5.16E-19  2.57E-19  8.95E-20  3.72E-20  1.46E-20  4.04E-21  1.48E-21
     4       1.63E-18  1.16E-18  7.38E-19  5.30E-19  3.86E-19  2.66E-19  2.11E-19  1.78E-19  1.48E-19  1.23E-19
             9.24E-20  5.25E-20  2.96E-20  1.49E-20  5.20E-21  2.16E-21  8.50E-22  2.34E-22  8.57E-23
     5       4.70E-21  3.43E-21  2.38E-21  1.97E-21  1.88E-21  2.52E-21  3.94E-21  6.32E-21  9.62E-21  1.04E-20
             9.03E-21  5.60E-21  3.24E-21  1.65E-21  5.81E-22  2.41E-22  9.50E-23  2.61E-23  9.57E-24


 -----------------------------------------
 PRTF= 7  TRMPRT= (2D)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       4.68E-17  3.31E-17  2.10E-17  1.49E-17  1.06E-17  6.78E-18  4.90E-18  3.58E-18  2.40E-18  1.75E-18
             1.22E-18  6.65E-19  3.74E-19  1.90E-19  6.75E-20  2.83E-20  1.12E-20  3.10E-21  1.14E-21
     4       6.65E-19  4.73E-19  3.03E-19  2.19E-19  1.62E-19  1.16E-19  9.80E-20  8.93E-20  8.29E-20  7.37E-20
             5.82E-20  3.43E-20  1.97E-20  1.00E-20  3.53E-21  1.47E-21  5.81E-22  1.60E-22  5.87E-23
     5       7.67E-25  7.77E-25  1.35E-24  3.36E-24  1.10E-23  5.74E-23  1.76E-22  4.36E-22  9.60E-22  1.27E-21
             1.30E-21  9.63E-22  6.16E-22  3.39E-22  1.28E-22  5.50E-23  2.22E-23  6.22E-24  2.30E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       4.01E-17  2.84E-17  1.80E-17  1.27E-17  9.03E-18  5.77E-18  4.13E-18  2.98E-18  1.93E-18  1.35E-18
             9.01E-19  4.64E-19  2.52E-19  1.24E-19  4.28E-20  1.77E-20  6.94E-21  1.91E-21  6.98E-22
     4       6.61E-19  4.69E-19  3.01E-19  2.17E-19  1.60E-19  1.13E-19  9.28E-20  8.09E-20  6.86E-20  5.63E-20
             4.11E-20  2.21E-20  1.19E-20  5.81E-21  1.97E-21  8.02E-22  3.12E-22  8.50E-23  3.10E-23
     5       9.23E-25  9.19E-25  1.54E-24  3.71E-24  1.19E-23  6.14E-23  1.88E-22  4.64E-22  1.02E-21  1.35E-21
             1.39E-21  1.02E-21  6.54E-22  3.60E-22  1.36E-22  5.84E-23  2.35E-23  6.60E-24  2.44E-24


 -----------------------------------------
 PRTF= 8  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       4.60E-17  3.25E-17  2.06E-17  1.46E-17  1.04E-17  6.70E-18  4.87E-18  3.61E-18  2.48E-18  1.86E-18
             1.34E-18  7.90E-19  4.82E-19  2.70E-19  1.13E-19  5.40E-20  2.45E-20  8.01E-21  3.28E-21
     4       2.71E-19  1.93E-19  1.25E-19  9.11E-20  6.89E-20  5.25E-20  4.82E-20  4.96E-20  5.50E-20  5.51E-20
             4.85E-20  3.29E-20  2.11E-20  1.22E-20  5.15E-21  2.48E-21  1.13E-21  3.70E-22  1.52E-22

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       6.02E-17  4.26E-17  2.70E-17  1.92E-17  1.36E-17  8.79E-18  6.39E-18  4.74E-18  3.30E-18  2.53E-18
             1.90E-18  1.21E-18  7.95E-19  4.84E-19  2.23E-19  1.14E-19  5.45E-20  1.88E-20  7.93E-21
     4       4.18E-19  2.97E-19  1.92E-19  1.40E-19  1.05E-19  7.92E-20  7.16E-20  7.25E-20  7.99E-20  8.15E-20
             7.44E-20  5.42E-20  3.72E-20  2.30E-20  1.06E-20  5.43E-21  2.59E-21  8.91E-22  3.75E-22



 --------------------------------
 PRTI= 2  TRMPRT= (4P)  SPNPRT= 4

   INDX TE=  1.69E+03  3.38E+03  8.45E+03  1.69E+04  3.38E+04  8.45E+04  1.69E+05  3.38E+05  8.45E+05  1.69E+06
   ---- ---  3.38E+06  8.45E+06  1.69E+07  3.38E+07  8.45E+07  1.69E+08  3.38E+08  8.45E+08  1.69E+09
     1       6.19E-12  4.38E-12  2.77E-12  1.96E-12  1.39E-12  8.77E-13  6.21E-13  4.40E-13  2.80E-13  1.99E-13
             1.41E-13  8.66E-14  5.74E-14  3.58E-14  1.72E-14  9.03E-15  4.42E-15  1.56E-15  6.61E-16
     4       1.05E-11  7.41E-12  4.68E-12  3.31E-12  2.33E-12  1.47E-12  1.03E-12  7.12E-13  4.27E-13  2.79E-13
             1.74E-13  8.33E-14  4.35E-14  2.09E-14  7.08E-15  2.90E-15  1.13E-15  3.09E-16  1.13E-16
     5       1.25E-11  8.81E-12  5.57E-12  3.93E-12  2.78E-12  1.75E-12  1.22E-12  8.51E-13  5.13E-13  3.37E-13
             2.11E-13  1.03E-13  5.43E-14  2.63E-14  8.97E-15  3.69E-15  1.44E-15  3.96E-16  1.45E-16
     6       7.20E-12  5.09E-12  3.22E-12  2.27E-12  1.60E-12  1.01E-12  7.07E-13  4.92E-13  2.97E-13  1.96E-13
             1.23E-13  6.01E-14  3.18E-14  1.55E-14  5.29E-15  2.18E-15  8.53E-16  2.34E-16  8.57E-17
     7       5.52E-13  3.90E-13  2.47E-13  1.74E-13  1.23E-13  7.75E-14  5.44E-14  3.79E-14  2.29E-14  1.52E-14
             9.62E-15  4.74E-15  2.53E-15  1.24E-15  4.25E-16  1.76E-16  6.90E-17  1.90E-17  6.95E-18
     9       4.91E-14  3.47E-14  2.20E-14  1.55E-14  1.10E-14  6.99E-15  4.97E-15  3.56E-15  2.33E-15  1.71E-15
             1.28E-15  8.57E-16  6.05E-16  3.99E-16  2.02E-16  1.09E-16  5.45E-17  1.95E-17  8.38E-18
    19       2.26E-12  1.60E-12  1.01E-12  7.13E-13  5.05E-13  3.19E-13  2.26E-13  1.60E-13  1.02E-13  7.20E-14
             5.04E-14  3.04E-14  1.98E-14  1.22E-14  5.75E-15  3.00E-15  1.46E-15  5.13E-16  2.18E-16
    23       1.25E-12  8.86E-13  5.60E-13  3.96E-13  2.80E-13  1.78E-13  1.26E-13  8.96E-14  5.72E-14  4.08E-14
             2.88E-14  1.76E-14  1.16E-14  7.15E-15  3.40E-15  1.78E-15  8.68E-16  3.05E-16  1.30E-16
    28       4.70E-12  3.32E-12  2.10E-12  1.48E-12  1.05E-12  6.59E-13  4.62E-13  3.22E-13  1.94E-13  1.28E-13
             7.99E-14  3.87E-14  2.03E-14  9.83E-15  3.34E-15  1.37E-15  5.36E-16  1.47E-16  5.38E-17
    29       5.59E-13  3.95E-13  2.50E-13  1.76E-13  1.24E-13  7.83E-14  5.50E-14  3.83E-14  2.31E-14  1.52E-14
             9.52E-15  4.61E-15  2.42E-15  1.17E-15  3.98E-16  1.63E-16  6.39E-17  1.75E-17  6.40E-18
    30       2.78E-12  1.97E-12  1.24E-12  8.78E-13  6.20E-13  3.90E-13  2.74E-13  1.91E-13  1.15E-13  7.59E-14
             4.76E-14  2.31E-14  1.21E-14  5.87E-15  2.00E-15  8.20E-16  3.21E-16  8.79E-17  3.22E-17
    31       2.46E-12  1.74E-12  1.10E-12  7.78E-13  5.49E-13  3.46E-13  2.43E-13  1.70E-13  1.03E-13  6.82E-14
             4.30E-14  2.10E-14  1.11E-14  5.38E-15  1.84E-15  7.55E-16  2.96E-16  8.11E-17  2.97E-17
    32       8.64E-13  6.11E-13  3.86E-13  2.73E-13  1.93E-13  1.21E-13  8.53E-14  5.95E-14  3.62E-14  2.40E-14
             1.52E-14  7.42E-15  3.93E-15  1.91E-15  6.52E-16  2.68E-16  1.05E-16  2.88E-17  1.05E-17
    33       1.43E-12  1.01E-12  6.40E-13  4.52E-13  3.19E-13  2.01E-13  1.42E-13  9.88E-14  6.01E-14  3.99E-14
             2.52E-14  1.23E-14  6.54E-15  3.18E-15  1.09E-15  4.47E-16  1.75E-16  4.81E-17  1.76E-17
    34       4.39E-12  3.10E-12  1.95E-12  1.38E-12  9.66E-13  5.98E-13  4.09E-13  2.71E-13  1.47E-13  8.49E-14
             4.51E-14  1.71E-14  7.43E-15  3.02E-15  8.53E-16  3.15E-16  1.14E-16  2.94E-17  1.05E-17
    35       3.07E-12  2.17E-12  1.37E-12  9.63E-13  6.76E-13  4.18E-13  2.86E-13  1.90E-13  1.03E-13  5.96E-14
             3.18E-14  1.20E-14  5.24E-15  2.13E-15  6.03E-16  2.23E-16  8.08E-17  2.08E-17  7.39E-18
    36       1.79E-12  1.26E-12  7.97E-13  5.62E-13  3.94E-13  2.44E-13  1.67E-13  1.11E-13  6.02E-14  3.50E-14
             1.87E-14  7.09E-15  3.09E-15  1.26E-15  3.56E-16  1.32E-16  4.78E-17  1.23E-17  4.38E-18
    37       1.05E-12  7.39E-13  4.66E-13  3.28E-13  2.31E-13  1.43E-13  9.77E-14  6.50E-14  3.53E-14  2.05E-14
             1.09E-14  4.16E-15  1.81E-15  7.40E-16  2.09E-16  7.74E-17  2.81E-17  7.22E-18  2.57E-18
    38       2.22E-12  1.57E-12  9.92E-13  6.99E-13  4.91E-13  3.04E-13  2.08E-13  1.39E-13  7.54E-14  4.39E-14
             2.35E-14  8.96E-15  3.92E-15  1.60E-15  4.52E-16  1.67E-16  6.08E-17  1.56E-17  5.56E-18
    39       1.30E-13  9.22E-14  5.83E-14  4.12E-14  2.92E-14  1.84E-14  1.30E-14  9.17E-15  5.68E-15  3.85E-15
             2.48E-15  1.25E-15  6.74E-16  3.32E-16  1.15E-16  4.76E-17  1.87E-17  5.15E-18  1.89E-18
    40       1.61E-12  1.13E-12  7.16E-13  5.04E-13  3.54E-13  2.20E-13  1.51E-13  1.00E-13  5.48E-14  3.21E-14
             1.72E-14  6.60E-15  2.89E-15  1.18E-15  3.35E-16  1.24E-16  4.51E-17  1.16E-17  4.12E-18
    41       2.15E-15  1.52E-15  9.61E-16  6.80E-16  4.82E-16  3.07E-16  2.20E-16  1.59E-16  1.05E-16  7.83E-17
             5.82E-17  3.80E-17  2.60E-17  1.66E-17  8.11E-18  4.30E-18  2.12E-18  7.50E-19  3.20E-19
    42       6.84E-14  4.84E-14  3.06E-14  2.16E-14  1.53E-14  9.67E-15  6.83E-15  4.82E-15  2.99E-15  2.03E-15
             1.31E-15  6.64E-16  3.58E-16  1.77E-16  6.12E-17  2.54E-17  9.98E-18  2.75E-18  1.01E-18
    43       7.51E-15  5.31E-15  3.36E-15  2.37E-15  1.68E-15  1.06E-15  7.54E-16  5.34E-16  3.35E-16  2.30E-16
             1.51E-16  7.74E-17  4.22E-17  2.10E-17  7.31E-18  3.04E-18  1.20E-18  3.30E-19  1.21E-19
    44       1.46E-13  1.03E-13  6.51E-14  4.59E-14  3.22E-14  2.00E-14  1.38E-14  9.25E-15  5.11E-15  3.03E-15
             1.65E-15  6.39E-16  2.82E-16  1.16E-16  3.31E-17  1.23E-17  4.47E-18  1.15E-18  4.09E-19
    45       8.89E-15  6.29E-15  3.97E-15  2.80E-15  1.97E-15  1.22E-15  8.40E-16  5.64E-16  3.12E-16  1.85E-16
             1.01E-16  3.91E-17  1.73E-17  7.11E-18  2.03E-18  7.52E-19  2.73E-19  7.04E-20  2.51E-20
    46       6.28E-15  4.44E-15  2.81E-15  1.99E-15  1.41E-15  8.91E-16  6.32E-16  4.49E-16  2.83E-16  1.95E-16
             1.28E-16  6.62E-17  3.62E-17  1.80E-17  6.30E-18  2.62E-18  1.03E-18  2.85E-19  1.05E-19
    47       9.38E-15  6.63E-15  4.19E-15  2.97E-15  2.10E-15  1.33E-15  9.45E-16  6.71E-16  4.24E-16  2.93E-16
             1.93E-16  1.00E-16  5.48E-17  2.73E-17  9.57E-18  3.98E-18  1.57E-18  4.34E-19  1.59E-19
    48       1.25E-14  8.83E-15  5.57E-15  3.93E-15  2.76E-15  1.72E-15  1.18E-15  7.95E-16  4.41E-16  2.62E-16
             1.43E-16  5.56E-17  2.47E-17  1.02E-17  2.90E-18  1.08E-18  3.91E-19  1.01E-19  3.59E-20
    49       2.28E-15  1.61E-15  1.02E-15  7.21E-16  5.10E-16  3.24E-16  2.30E-16  1.64E-16  1.04E-16  7.22E-17
             4.80E-17  2.50E-17  1.38E-17  6.89E-18  2.42E-18  1.01E-18  3.98E-19  1.10E-19  4.03E-20
    50       9.52E-15  6.73E-15  4.25E-15  2.99E-15  2.11E-15  1.31E-15  9.07E-16  6.13E-16  3.43E-16  2.06E-16
             1.13E-16  4.47E-17  2.00E-17  8.27E-18  2.37E-18  8.81E-19  3.20E-19  8.26E-20  2.94E-20
    51       9.38E-16  6.63E-16  4.19E-16  2.95E-16  2.08E-16  1.30E-16  8.96E-17  6.06E-17  3.41E-17  2.05E-17
             1.13E-17  4.49E-18  2.01E-18  8.33E-19  2.39E-19  8.89E-20  3.24E-20  8.35E-21  2.97E-21
    52       2.07E-15  1.47E-15  9.26E-16  6.53E-16  4.60E-16  2.87E-16  1.98E-16  1.34E-16  7.58E-17  4.57E-17
             2.53E-17  1.01E-17  4.50E-18  1.87E-18  5.37E-19  2.00E-19  7.28E-20  1.88E-20  6.68E-21
    53       2.36E-15  1.67E-15  1.05E-15  7.42E-16  5.23E-16  3.26E-16  2.26E-16  1.53E-16  8.64E-17  5.22E-17
             2.90E-17  1.15E-17  5.16E-18  2.15E-18  6.16E-19  2.30E-19  8.36E-20  2.16E-20  7.68E-21
    99       9.52E-13  6.73E-13  4.26E-13  3.01E-13  2.13E-13  1.35E-13  9.56E-14  6.78E-14  4.30E-14  3.03E-14
             2.11E-14  1.26E-14  8.13E-15  4.97E-15  2.34E-15  1.21E-15  5.90E-16  2.07E-16  8.79E-17
   100       5.46E-13  3.86E-13  2.44E-13  1.73E-13  1.22E-13  7.75E-14  5.50E-14  3.91E-14  2.49E-14  1.77E-14
             1.24E-14  7.44E-15  4.83E-15  2.96E-15  1.39E-15  7.26E-16  3.53E-16  1.24E-16  5.26E-17
   101       2.00E-12  1.41E-12  8.94E-13  6.32E-13  4.46E-13  2.81E-13  1.97E-13  1.38E-13  8.32E-14  5.49E-14
             3.44E-14  1.66E-14  8.72E-15  4.21E-15  1.43E-15  5.86E-16  2.29E-16  6.28E-17  2.30E-17
   102       2.40E-13  1.70E-13  1.07E-13  7.57E-14  5.35E-14  3.37E-14  2.37E-14  1.65E-14  9.98E-15  6.58E-15
             4.12E-15  1.99E-15  1.05E-15  5.05E-16  1.71E-16  7.03E-17  2.75E-17  7.53E-18  2.75E-18
   103       1.19E-12  8.41E-13  5.31E-13  3.76E-13  2.65E-13  1.67E-13  1.17E-13  8.19E-14  4.96E-14  3.27E-14
             2.05E-14  9.93E-15  5.22E-15  2.52E-15  8.56E-16  3.51E-16  1.37E-16  3.76E-17  1.38E-17
   104       3.83E-13  2.71E-13  1.71E-13  1.21E-13  8.54E-14  5.39E-14  3.79E-14  2.65E-14  1.61E-14  1.07E-14
             6.71E-15  3.27E-15  1.72E-15  8.32E-16  2.83E-16  1.16E-16  4.55E-17  1.25E-17  4.56E-18
   105       1.14E-12  8.06E-13  5.09E-13  3.60E-13  2.54E-13  1.60E-13  1.13E-13  7.89E-14  4.80E-14  3.18E-14
             2.00E-14  9.73E-15  5.12E-15  2.48E-15  8.44E-16  3.47E-16  1.36E-16  3.72E-17  1.36E-17
   106       6.71E-13  4.74E-13  3.00E-13  2.12E-13  1.50E-13  9.45E-14  6.65E-14  4.66E-14  2.84E-14  1.88E-14
             1.19E-14  5.79E-15  3.05E-15  1.48E-15  5.04E-16  2.07E-16  8.10E-17  2.22E-17  8.13E-18
   107       2.57E-12  1.82E-12  1.15E-12  8.08E-13  5.67E-13  3.51E-13  2.40E-13  1.60E-13  8.65E-14  5.02E-14
             2.67E-14  1.01E-14  4.40E-15  1.79E-15  5.06E-16  1.87E-16  6.78E-17  1.74E-17  6.20E-18
   108       1.81E-12  1.28E-12  8.08E-13  5.70E-13  4.00E-13  2.48E-13  1.69E-13  1.13E-13  6.11E-14  3.55E-14
             1.89E-14  7.17E-15  3.13E-15  1.27E-15  3.59E-16  1.33E-16  4.82E-17  1.24E-17  4.41E-18
   109       1.07E-12  7.55E-13  4.76E-13  3.36E-13  2.36E-13  1.46E-13  9.99E-14  6.65E-14  3.62E-14  2.10E-14
             1.12E-14  4.26E-15  1.86E-15  7.57E-16  2.14E-16  7.91E-17  2.87E-17  7.38E-18  2.62E-18
   110       6.35E-13  4.49E-13  2.83E-13  2.00E-13  1.40E-13  8.68E-14  5.95E-14  3.96E-14  2.15E-14  1.25E-14
             6.70E-15  2.54E-15  1.11E-15  4.52E-16  1.28E-16  4.72E-17  1.71E-17  4.41E-18  1.57E-18
   111       1.44E-12  1.02E-12  6.41E-13  4.52E-13  3.17E-13  1.97E-13  1.35E-13  8.99E-14  4.90E-14  2.86E-14
             1.53E-14  5.83E-15  2.55E-15  1.04E-15  2.94E-16  1.09E-16  3.94E-17  1.01E-17  3.60E-18
   112       8.58E-13  6.06E-13  3.81E-13  2.67E-13  1.86E-13  1.12E-13  7.37E-14  4.60E-14  2.20E-14  1.13E-14
             5.24E-15  1.67E-15  6.57E-16  2.47E-16  6.51E-17  2.33E-17  8.32E-18  2.11E-18  7.49E-19
   113       1.54E-12  1.09E-12  6.85E-13  4.80E-13  3.34E-13  2.01E-13  1.32E-13  8.27E-14  3.95E-14  2.02E-14
             9.41E-15  3.01E-15  1.18E-15  4.44E-16  1.17E-16  4.20E-17  1.50E-17  3.80E-18  1.35E-18
   114       5.13E-13  3.62E-13  2.28E-13  1.60E-13  1.11E-13  6.70E-14  4.41E-14  2.75E-14  1.31E-14  6.74E-15
             3.14E-15  1.00E-15  3.93E-16  1.48E-16  3.90E-17  1.40E-17  4.98E-18  1.27E-18  4.49E-19
   115       9.18E-13  6.48E-13  4.08E-13  2.86E-13  1.99E-13  1.20E-13  7.89E-14  4.93E-14  2.35E-14  1.21E-14
             5.62E-15  1.80E-15  7.05E-16  2.65E-16  6.99E-17  2.51E-17  8.94E-18  2.27E-18  8.04E-19
   116       1.00E-12  7.10E-13  4.48E-13  3.16E-13  2.22E-13  1.38E-13  9.44E-14  6.31E-14  3.45E-14  2.02E-14
             1.08E-14  4.13E-15  1.81E-15  7.37E-16  2.09E-16  7.72E-17  2.80E-17  7.21E-18  2.56E-18
   117       1.18E-12  8.35E-13  5.25E-13  3.68E-13  2.56E-13  1.55E-13  1.02E-13  6.35E-14  3.03E-14  1.56E-14
             7.25E-15  2.32E-15  9.11E-16  3.42E-16  9.03E-17  3.24E-17  1.15E-17  2.93E-18  1.04E-18
   118       7.03E-13  4.96E-13  3.12E-13  2.19E-13  1.52E-13  9.19E-14  6.05E-14  3.78E-14  1.81E-14  9.28E-15
             4.33E-15  1.39E-15  5.43E-16  2.04E-16  5.39E-17  1.93E-17  6.89E-18  1.75E-18  6.20E-19
   119       4.53E-15  3.21E-15  2.03E-15  1.44E-15  1.02E-15  6.51E-16  4.66E-16  3.35E-16  2.15E-16  1.50E-16
             9.95E-17  5.12E-17  2.79E-17  1.38E-17  4.79E-18  1.98E-18  7.81E-19  2.15E-19  7.88E-20
   120       2.55E-15  1.80E-15  1.14E-15  8.09E-16  5.74E-16  3.66E-16  2.62E-16  1.89E-16  1.22E-16  8.52E-17
             5.66E-17  2.92E-17  1.59E-17  7.88E-18  2.74E-18  1.13E-18  4.47E-19  1.23E-19  4.51E-20
   121       6.82E-15  4.82E-15  3.05E-15  2.15E-15  1.52E-15  9.53E-16  6.64E-16  4.54E-16  2.60E-16  1.58E-16
             8.78E-17  3.48E-17  1.55E-17  6.43E-18  1.84E-18  6.84E-19  2.49E-19  6.41E-20  2.28E-20
   123       2.24E-16  1.59E-16  1.00E-16  7.08E-17  4.99E-17  3.13E-17  2.18E-17  1.50E-17  8.56E-18  5.21E-18
             2.90E-18  1.15E-18  5.14E-19  2.13E-19  6.10E-20  2.27E-20  8.25E-21  2.13E-21  7.57E-22
   125       8.50E-16  6.01E-16  3.80E-16  2.68E-16  1.89E-16  1.19E-16  8.29E-17  5.69E-17  3.26E-17  1.99E-17
             1.11E-17  4.41E-18  1.97E-18  8.17E-19  2.34E-19  8.71E-20  3.17E-20  8.17E-21  2.91E-21
   127       2.80E-17  1.98E-17  1.25E-17  8.77E-18  6.13E-18  3.74E-18  2.50E-18  1.60E-18  7.96E-19  4.22E-19
             2.02E-19  6.64E-20  2.64E-20  9.99E-21  2.65E-21  9.53E-22  3.40E-22  8.65E-23  3.06E-23
   130       5.10E-18  3.60E-18  2.27E-18  1.59E-18  1.11E-18  6.80E-19  4.56E-19  2.92E-19  1.45E-19  7.70E-20
             3.69E-20  1.21E-20  4.83E-21  1.83E-21  4.86E-22  1.75E-22  6.24E-23  1.59E-23  5.62E-24
   136       4.38E-17  3.10E-17  1.97E-17  1.40E-17  9.97E-18  6.47E-18  4.75E-18  3.58E-18  2.56E-18  2.03E-18
