SEQ='N '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  94851161.9   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   369     2    2S2 2P2 5D1         (2)1( 1.5)  4341696.9 
   370     2    2S2 2P2 5D1         (2)3( 2.5)  4343204.9 
   371     1    2S2 2P2 5F1         (4)4( 2.5)  4343610.9 
   372     1    2S2 2P2 5F1         (4)4( 3.5)  4343939.7 
   373     1    2S2 2P2 5G1         (1)*( 3.5)  4344427.6 
   374     1    2S2 2P2 5G1         (1)*( 4.5)  4344427.6 
   375     3    2S2 2P2 5D1         (4)3( 4.5)  4347641.1 
   376     9    2S1 2P3 4P1         (2)2( 1.5)  4348569.8 
   377     3    2S2 2P2 5D1         (4)2( 3.5)  4348701.5 
   378     9    2S1 2P3 4P1         (2)2( 2.5)  4349101.4 
   379     3    2S2 2P2 5D1         (4)2( 2.5)  4350540.7 
   380     3    2S2 2P2 5D1         (2)1( 0.5)  4351379.1 
   381     3    2S2 2P2 5D1         (4)1( 1.5)  4351813.7 
   382     2    2S2 2P2 5F1         (2)2( 2.5)  4352076.6 
   383     2    2S2 2P2 5F1         (4)2( 3.5)  4352354.4 
   384     3    2S2 2P2 5D1         (4)1( 0.5)  4352575.9 
   385     2    2S2 2P2 5F1         (4)4( 4.5)  4353034.1 
   386     2    2S2 2P2 5F1         (4)3( 1.5)  4353299.6 
   387     2    2S2 2P2 5F1         (2)4( 3.5)  4353450.0 
   388     2    2S2 2P2 5G1         (1)*( 2.5)  4353613.5 
   389     2    2S2 2P2 5G1         (1)*( 3.5)  4353613.5 
   390     2    2S2 2P2 5G1         (1)*( 4.5)  4353613.5 
   391     2    2S2 2P2 5G1         (1)*( 3.5)  4353613.5 
   392     2    2S2 2P2 5G1         (1)*( 4.5)  4353613.5 
   393     2    2S2 2P2 5G1         (1)*( 5.5)  4353613.5 
   394     2    2S2 2P2 5F1         (4)3( 2.5)  4353836.8 
   395     3    2S2 2P2 5D1         (2)3( 3.5)  4355691.7 
   396     3    2S2 2P2 5D1         (2)2( 1.5)  4356560.9 
   397     3    2S2 2P2 5D1         (2)2( 2.5)  4358319.2 
   398     4    2S2 2P2 5S1         (2)2( 2.5)  4360963.6 
   399     4    2S2 2P2 5S1         (2)2( 1.5)  4361045.8 
   400     3    2S2 2P2 5F1         (4)2( 0.5)  4363942.7 
   401     3    2S2 2P2 5F1         (4)2( 1.5)  4364064.3 
   402     3    2S2 2P2 5F1         (4)4( 5.5)  4364177.1 
   403     3    2S2 2P2 5F1         (2)4( 4.5)  4364702.0 
   404     3    2S2 2P2 5F1         (2)2( 1.5)  4364864.4 
   405     3    2S2 2P2 5F1         (4)2( 2.5)  4364949.5 
   406     3    2S2 2P2 5F1         (4)3( 3.5)  4365387.7 
   407     3    2S2 2P2 5G1         (1)*( 1.5)  4365614.4 
   408     3    2S2 2P2 5G1         (1)*( 2.5)  4365614.4 
   409     3    2S2 2P2 5G1         (1)*( 3.5)  4365614.4 
   410     3    2S2 2P2 5G1         (1)*( 4.5)  4365614.4 
   411     3    2S2 2P2 5G1         (1)*( 5.5)  4365614.4 
   412     3    2S2 2P2 5G1         (1)*( 2.5)  4365614.4 
   413     3    2S2 2P2 5G1         (1)*( 3.5)  4365614.4 
   414     3    2S2 2P2 5G1         (1)*( 4.5)  4365614.4 
   415     3    2S2 2P2 5G1         (1)*( 5.5)  4365614.4 
   416     3    2S2 2P2 5G1         (1)*( 6.5)  4365614.4 
   417     3    2S2 2P2 5F1         (4)3( 4.5)  4365771.3 
   418     3    2S2 2P2 5F1         (2)3( 2.5)  4366012.2 
   419     3    2S2 2P2 5F1         (2)3( 3.5)  4366529.7 
   420     7    2S1 2P3 4D1         (4)3( 1.5)  4374325.4 
   421     7    2S1 2P3 4D1         (4)3( 2.5)  4374925.1 
   422     7    2S1 2P3 4D1         (4)3( 3.5)  4376014.3 
   423     7    2S1 2P3 4D1         (4)3( 4.5)  4377834.4 
   424     7    2S1 2P3 4D1         (4)4( 3.5)  4378250.2 
   425     7    2S1 2P3 4D1         (4)2( 0.5)  4382048.3 
   426     7    2S1 2P3 4D1         (4)2( 1.5)  4382442.5 
   427     8    2S1 2P3 4D1         (4)2( 2.5)  4383070.1 
   428     8    2S1 2P3 4D1         (4)2( 3.5)  4383708.6 
   429     4    2S2 2P2 5P1         (2)3( 2.5)  4386456.2 
   430     4    2S2 2P2 5P1         (2)3( 3.5)  4387124.2 
   431     7    2S1 2P3 4D1         (2)0( 0.5)  4387343.3 
   432     9    2S1 2P3 4D1         (2)4( 3.5)  4387638.3 
   433     4    2S2 2P2 5P1         (2)2( 2.5)  4388778.0 
   434     4    2S2 2P2 5P1         (2)2( 1.5)  4388994.9 
   435     8    2S1 2P3 4D1         (4)1( 2.5)  4389511.5 
   436     8    2S1 2P3 4D1         (4)1( 0.5)  4389932.1 
   437     8    2S1 2P3 4D1         (4)1( 1.5)  4390110.0 
   438     4    2S2 2P2 5P1         (2)1( 0.5)  4391307.3 
   439    10    2S1 2P3 4P1         (4)0( 1.5)  4392194.5 
   440    10    2S1 2P3 4P1         (4)2( 0.5)  4392356.6 
   441     4    2S2 2P2 5P1         (2)1( 1.5)  4392973.0 
   442    11    2S1 2P3 4P1         (4)2( 1.5)  4392998.7 
   443     8    2S1 2P3 4D1         (2)1( 1.5)  4393015.7 
   444    11    2S1 2P3 4P1         (4)2( 2.5)  4393811.0 
   445     9    2S1 2P3 4D1         (2)1( 0.5)  4394788.4 
   446    11    2S1 2P3 4P1         (2)1( 0.5)  4399762.6 
   447     9    2S1 2P3 4D1         (2)2( 2.5)  4399780.0 
   448    11    2S1 2P3 4P1         (4)1( 0.5)  4401980.1 
   449    11    2S1 2P3 4P1         (2)1( 1.5)  4402142.7 
   450     9    2S1 2P3 4D1         (2)2( 1.5)  4402567.5 
   451    12    2S1 2P3 4P1         (4)1( 1.5)  4402618.2 
   452    12    2S1 2P3 4P1         (4)1( 2.5)  4403124.4 
   453     9    2S1 2P3 4D1         (2)3( 3.5)  4404614.2 
   454     9    2S1 2P3 4D1         (2)3( 2.5)  4404625.4 
   455     7    2S1 2P3 4F1         (4)4( 3.5)  4408601.8 
   456     7    2S1 2P3 4F1         (4)4( 4.5)  4408904.4 
   457     7    2S1 2P3 4F1         (4)2( 3.5)  4409225.2 
   458     7    2S1 2P3 4F1         (2)2( 2.5)  4409527.9 
   459     7    2S1 2P3 4F1         (4)3( 1.5)  4410105.2 
   460     8    2S1 2P3 4F1         (4)1( 2.5)  4411020.9 
   461     8    2S1 2P3 4F1         (2)4( 3.5)  4411093.3 
   462     9    2S1 2P3 4F1         (4)3( 4.5)  4411629.9 
   463     8    2S1 2P3 4F1         (4)3( 2.5)  4411729.9 
   464     9    2S1 2P3 4F1         (4)3( 3.5)  4411766.7 
   465     9    2S1 2P3 4F1         (4)2( 2.5)  4411991.6 
   466     9    2S1 2P3 4F1         (4)1( 1.5)  4412219.6 
   467     9    2S1 2P3 4F1         (2)2( 1.5)  4413371.6 
   468     9    2S1 2P3 4F1         (2)4( 4.5)  4413748.1 
   469     4    2S2 2P2 5D1         (2)4( 3.5)  4414069.1 
   470     4    2S2 2P2 5D1         (2)4( 4.5)  4414805.0 
   471     4    2S2 2P2 5D1         (2)3( 3.5)  4415531.2 
   472     4    2S2 2P2 5D1         (2)3( 2.5)  4415863.0 
   473     4    2S2 2P2 5D1         (2)2( 1.5)  4416775.6 
   474     4    2S2 2P2 5D1         (2)2( 2.5)  4417518.3 
   475     4    2S2 2P2 5D1         (2)1( 0.5)  4419091.2 
   476     4    2S2 2P2 5D1         (2)1( 1.5)  4420377.4 
   477     4    2S2 2P2 5D1         (2)0( 0.5)  4421379.8 
   478    12    2S1 2P3 4P1         (2)0( 0.5)  4425980.9 
   479     4    2S2 2P2 5F1         (2)4( 4.5)  4427798.0 
   480     4    2S2 2P2 5F1         (2)4( 3.5)  4427854.7 
   481     4    2S2 2P2 5F1         (2)3( 2.5)  4428231.8 
   482     4    2S2 2P2 5F1         (2)3( 3.5)  4428339.3 
   483     4    2S2 2P2 5G1         (1)*( 1.5)  4429916.1 
   484     4    2S2 2P2 5G1         (1)*( 2.5)  4429916.1 
   485     4    2S2 2P2 5G1         (1)*( 3.5)  4429916.1 
   486     4    2S2 2P2 5G1         (1)*( 4.5)  4429916.1 
   487     4    2S2 2P2 5G1         (1)*( 5.5)  4429916.1 
   488     4    2S2 2P2 5G1         (1)*( 2.5)  4429916.1 
   489     4    2S2 2P2 5G1         (1)*( 3.5)  4429916.1 
   490     4    2S2 2P2 5G1         (1)*( 4.5)  4429916.1 
   491     4    2S2 2P2 5G1         (1)*( 5.5)  4429916.1 
   492     4    2S2 2P2 5G1         (1)*( 6.5)  4429916.1 
   493     4    2S2 2P2 5F1         (2)2( 1.5)  4430070.7 
   494     4    2S2 2P2 5F1         (2)5( 4.5)  4430138.2 
   495     4    2S2 2P2 5F1         (2)5( 5.5)  4430223.8 
   496     4    2S2 2P2 5F1         (2)2( 2.5)  4430270.2 
   497     5    2S2 2P2 5S1         (2)0( 0.5)  4431071.6 
   498     4    2S2 2P2 5F1         (2)1( 0.5)  4432018.2 
   499     4    2S2 2P2 5F1         (2)1( 1.5)  4432113.2 
   500    10    2S1 2P3 4D1         (4)3( 1.5)  4448581.9 
   501    10    2S1 2P3 4D1         (4)3( 2.5)  4448652.9 
   502    11    2S1 2P3 4D1         (4)3( 3.5)  4448759.0 
   503    11    2S1 2P3 4D1         (4)1( 0.5)  4450989.6 
   504    11    2S1 2P3 4D1         (4)1( 1.5)  4451178.6 
   505    11    2S1 2P3 4D1         (4)1( 2.5)  4451407.5 
   506    12    2S1 2P3 4D1         (4)2( 0.5)  4455973.2 
   507    11    2S1 2P3 4D1         (4)2( 1.5)  4456216.3 
   508    11    2S1 2P3 4D1         (4)2( 2.5)  4456573.0 
   509    12    2S1 2P3 4D1         (4)2( 3.5)  4456773.9 
   510     5    2S2 2P2 5P1         (2)1( 0.5)  4458231.5 
   511     5    2S2 2P2 5P1         (2)1( 1.5)  4458590.7 
   512    12    2S1 2P3 4D1         (2)2( 1.5)  4459765.0 
   513    12    2S1 2P3 4D1         (2)2( 2.5)  4463135.3 
   514    12    2S1 2P3 4D1         (2)3( 3.5)  4467584.8 
   515    12    2S1 2P3 4D1         (2)1( 0.5)  4476349.4 
   516    12    2S1 2P3 4D1         (2)1( 1.5)  4478536.9 
   517    10    2S1 2P3 4F1         (4)3( 2.5)  4480148.4 
   518    11    2S1 2P3 4F1         (4)3( 1.5)  4480387.6 
   519    13    2S1 2P3 4S1         (4)0( 1.5)  4485560.6 
   520     5    2S2 2P2 5D1         (2)2( 2.5)  4486118.8 
   521     5    2S2 2P2 5D1         (2)2( 1.5)  4486468.3 
   522     6    2S1 2P3 5S1         (6)0( 2.5)  4490615.5 
   523     1    2S2 2P2 6S1         (4)1( 0.5)  4498790.3 
   524     5    2S2 2P2 5F1         (2)3( 2.5)  4499382.8 
   525     5    2S2 2P2 5F1         (2)3( 3.5)  4499436.5 
   526     5    2S2 2P2 5G1         (1)*( 3.5)  4499871.4 
   527     5    2S2 2P2 5G1         (1)*( 4.5)  4499871.4 
   528     6    2S1 2P3 5S1         (4)0( 1.5)  4500097.5 
   529     2    2S2 2P2 6S1         (4)1( 1.5)  4507647.6 
   530     2    2S2 2P2 6S1         (2)1( 0.5)  4509003.4 
   531     1    2S2 2P2 6P1         (4)2( 0.5)  4512887.5 
   532     1    2S2 2P2 6P1         (4)1( 1.5)  4514490.5 
   533     6    2S1 2P3 5P1         (6)1( 1.5)  4516591.9 
   534     6    2S1 2P3 5P1         (6)1( 2.5)  4516891.3 
   535     6    2S1 2P3 5P1         (6)1( 3.5)  4517369.4 
   536     3    2S2 2P2 6S1         (4)1( 2.5)  4519329.5 
   537     2    2S2 2P2 6P1         (2)0( 0.5)  4521278.9 
   538     3    2S2 2P2 6S1         (2)1( 1.5)  4521306.9 
   539     2    2S2 2P2 6P1         (4)2( 2.5)  4522591.4 
   540     2    2S2 2P2 6P1         (4)2( 1.5)  4523365.8 
   541     2    2S2 2P2 6P1         (4)1( 0.5)  4524528.2 
   542     2    2S2 2P2 6P1         (2)2( 1.5)  4525251.6 
   543     6    2S1 2P3 5P1         (4)1( 2.5)  4526209.8 
   544     6    2S1 2P3 5P1         (4)1( 1.5)  4526343.5 
   545     6    2S1 2P3 5P1         (4)1( 0.5)  4526478.4 
   546     1    2S2 2P2 6D1         (4)3( 1.5)  4528793.9 
   547     1    2S2 2P2 6D1         (4)1( 2.5)  4529974.3 
   548    13    2S1 2P3 4P1         (2)1( 1.5)  4533761.7 
   549    13    2S1 2P3 4P1         (2)1( 0.5)  4533826.0 
   550     3    2S2 2P2 6P1         (4)2( 3.5)  4533865.1 
   551     3    2S2 2P2 6P1         (4)1( 2.5)  4534038.9 
   552    14    2S1 2P3 4P1         (4)1( 0.5)  4535894.3 
   553     3    2S2 2P2 6P1         (4)0( 1.5)  4536045.3 
   554    13    2S1 2P3 4P1         (4)1( 2.5)  4536249.1 
   555     3    2S2 2P2 6P1         (2)1( 0.5)  4536350.7 
   556    13    2S1 2P3 4P1         (4)1( 1.5)  4536618.0 
   557     1    2S2 2P2 6F1         (2)2( 2.5)  4537429.9 
   558     3    2S2 2P2 6P1         (2)2( 2.5)  4537522.7 
   559     1    2S2 2P2 6F1         (4)4( 3.5)  4537632.4 
   560     2    2S2 2P2 6D1         (2)1( 1.5)  4537848.2 
   561     2    2S2 2P2 6D1         (4)3( 3.5)  4537854.2 
   562     1    2S2 2P2 6G1         (1)*( 3.5)  4538033.3 
   563     1    2S2 2P2 6G1         (1)*( 4.5)  4538033.3 
   564     2    2S2 2P2 6D1         (4)2( 0.5)  4538126.9 
   565     3    2S2 2P2 6P1         (2)1( 1.5)  4538341.2 
   566     1    2S2 2P2 6H1         (1)*( 4.5)  4538344.5 
   567     1    2S2 2P2 6H1         (1)*( 5.5)  4538344.5 
   568     2    2S2 2P2 6D1         (4)3( 2.5)  4538787.4 
   569     2    2S2 2P2 6D1         (4)2( 1.5)  4540609.5 
   570     2    2S2 2P2 6D1         (2)3( 2.5)  4541115.4 
   571     6    2S1 2P3 5D1         (6)2( 0.5)  4543248.5 
   572     6    2S1 2P3 5D1         (6)2( 1.5)  4543277.7 
   573     6    2S1 2P3 5D1         (6)2( 2.5)  4543326.6 
   574     6    2S1 2P3 5D1         (6)2( 3.5)  4543395.9 
   575     6    2S1 2P3 5D1         (6)2( 4.5)  4543488.0 
   576     2    2S2 2P2 6F1         (4)4( 2.5)  4546195.4 
   577     2    2S2 2P2 6F1         (4)2( 3.5)  4546374.5 
   578     2    2S2 2P2 6F1         (4)4( 4.5)  4546735.3 
   579     2    2S2 2P2 6F1         (4)3( 1.5)  4546892.5 
   580     2    2S2 2P2 6F1         (2)4( 3.5)  4547024.9 
   581     2    2S2 2P2 6G1         (1)*( 2.5)  4547219.2 
   582     2    2S2 2P2 6G1         (1)*( 3.5)  4547219.2 
   583     2    2S2 2P2 6G1         (1)*( 4.5)  4547219.2 
   584     2    2S2 2P2 6G1         (1)*( 3.5)  4547219.2 
   585     2    2S2 2P2 6G1         (1)*( 4.5)  4547219.2 
   586     2    2S2 2P2 6G1         (1)*( 5.5)  4547219.2 
   587     2    2S2 2P2 6F1         (4)3( 2.5)  4547264.8 
   588     2    2S2 2P2 6H1         (1)*( 3.5)  4547530.4 
   589     2    2S2 2P2 6H1         (1)*( 4.5)  4547530.4 
   590     2    2S2 2P2 6H1         (1)*( 5.5)  4547530.4 
   591     2    2S2 2P2 6H1         (1)*( 4.5)  4547530.4 
   592     2    2S2 2P2 6H1         (1)*( 5.5)  4547530.4 
   593     2    2S2 2P2 6H1         (1)*( 6.5)  4547530.4 
   594     3    2S2 2P2 6D1         (4)3( 4.5)  4548873.5 
   595     3    2S2 2P2 6D1         (4)2( 3.5)  4549429.1 
   596     3    2S2 2P2 6D1         (4)2( 2.5)  4550395.3 
   597     3    2S2 2P2 6D1         (2)1( 0.5)  4551020.8 
   598     3    2S2 2P2 6D1         (4)1( 1.5)  4551135.3 
   599     3    2S2 2P2 6D1         (4)1( 0.5)  4551607.4 
   600     3    2S2 2P2 6D1         (2)3( 3.5)  4553415.9 
   601     3    2S2 2P2 6D1         (2)2( 1.5)  4553443.7 
   602     3    2S2 2P2 6D1         (2)2( 2.5)  4554660.1 
   603     6    2S1 2P3 5D1         (4)2( 1.5)  4555674.8 
   604     6    2S1 2P3 5D1         (4)2( 0.5)  4555681.7 
   605     6    2S1 2P3 5D1         (4)2( 2.5)  4555688.2 
   606     6    2S1 2P3 5D1         (4)2( 3.5)  4555758.6 
   607     3    2S2 2P2 6F1         (4)2( 0.5)  4558140.2 
   608     3    2S2 2P2 6F1         (4)2( 1.5)  4558210.8 
   609     3    2S2 2P2 6F1         (4)4( 5.5)  4558224.7 
   610     3    2S2 2P2 6F1         (2)4( 4.5)  4558542.6 
   611     3    2S2 2P2 6F1         (2)2( 1.5)  4558626.9 
   612     3    2S2 2P2 6F1         (4)2( 2.5)  4558654.9 
   613     3    2S2 2P2 6F1         (4)3( 3.5)  4558893.0 
   614     3    2S2 2P2 6F1         (4)3( 4.5)  4559154.0 
   615     3    2S2 2P2 6G1         (1)*( 1.5)  4559220.1 
   616     3    2S2 2P2 6G1         (1)*( 2.5)  4559220.1 
   617     3    2S2 2P2 6G1         (1)*( 3.5)  4559220.1 
   618     3    2S2 2P2 6G1         (1)*( 4.5)  4559220.1 
   619     3    2S2 2P2 6G1         (1)*( 5.5)  4559220.1 
   620     3    2S2 2P2 6G1         (1)*( 2.5)  4559220.1 
   621     3    2S2 2P2 6G1         (1)*( 3.5)  4559220.1 
   622     3    2S2 2P2 6G1         (1)*( 4.5)  4559220.1 
   623     3    2S2 2P2 6G1         (1)*( 5.5)  4559220.1 
   624     3    2S2 2P2 6G1         (1)*( 6.5)  4559220.1 
   625     3    2S2 2P2 6F1         (2)3( 2.5)  4559282.9 
   626     3    2S2 2P2 6H1         (1)*( 2.5)  4559531.3 
   627     3    2S2 2P2 6H1         (1)*( 3.5)  4559531.3 
   628     3    2S2 2P2 6H1         (1)*( 4.5)  4559531.3 
   629     3    2S2 2P2 6H1         (1)*( 5.5)  4559531.3 
   630     3    2S2 2P2 6H1         (1)*( 6.5)  4559531.3 
   631     3    2S2 2P2 6H1         (1)*( 3.5)  4559531.3 
   632     3    2S2 2P2 6H1         (1)*( 4.5)  4559531.3 
   633     3    2S2 2P2 6H1         (1)*( 5.5)  4559531.3 
   634     3    2S2 2P2 6H1         (1)*( 6.5)  4559531.3 
   635     3    2S2 2P2 6H1         (1)*( 7.5)  4559531.3 
   636     3    2S2 2P2 6F1         (2)3( 3.5)  4559600.2 
   637     6    2S1 2P3 5F1         (6)3( 0.5)  4560266.6 
   638     6    2S1 2P3 5F1         (6)3( 1.5)  4560275.1 
   639     6    2S1 2P3 5F1         (6)3( 2.5)  4560289.4 
   640     6    2S1 2P3 5F1         (6)3( 3.5)  4560310.3 
   641     6    2S1 2P3 5F1         (6)3( 4.5)  4560338.6 
   642     6    2S1 2P3 5F1         (6)3( 5.5)  4560375.7 
   643     6    2S1 2P3 5G1         (1)*( 1.5)  4561438.8 
   644     6    2S1 2P3 5G1         (1)*( 2.5)  4561438.8 
   645     6    2S1 2P3 5G1         (1)*( 3.5)  4561438.8 
   646     6    2S1 2P3 5G1         (1)*( 4.5)  4561438.8 
   647     6    2S1 2P3 5G1         (1)*( 5.5)  4561438.8 
   648     6    2S1 2P3 5G1         (1)*( 2.5)  4561438.8 
   649     6    2S1 2P3 5G1         (1)*( 3.5)  4561438.8 
   650     6    2S1 2P3 5G1         (1)*( 4.5)  4561438.8 
   651     6    2S1 2P3 5G1         (1)*( 5.5)  4561438.8 
   652     6    2S1 2P3 5G1         (1)*( 6.5)  4561438.8 
   653     6    2S1 2P3 5F1         (4)3( 4.5)  4562012.2 
   654     6    2S1 2P3 5F1         (4)3( 3.5)  4562027.0 
   655     6    2S1 2P3 5F1         (4)3( 2.5)  4562041.8 
   656     6    2S1 2P3 5F1         (4)3( 1.5)  4562054.1 
   657     4    2S2 2P2 6S1         (2)2( 2.5)  4584382.9 
   658     4    2S2 2P2 6S1         (2)2( 1.5)  4584427.3 
   659    13    2S1 2P3 4D1         (4)2( 1.5)  4591697.3 
   660    13    2S1 2P3 4D1         (4)2( 0.5)  4592391.3 
   661     4    2S2 2P2 6P1         (2)3( 2.5)  4598861.2 
   662     4    2S2 2P2 6P1         (2)3( 3.5)  4599240.6 
   663     4    2S2 2P2 6P1         (2)2( 2.5)  4599946.2 
   664     4    2S2 2P2 6P1         (2)2( 1.5)  4600085.0 
   665     4    2S2 2P2 6P1         (2)1( 0.5)  4601403.5 
   666     4    2S2 2P2 6P1         (2)1( 1.5)  4602264.6 
   667     4    2S2 2P2 6D1         (2)3( 3.5)  4614309.4 
   668     4    2S2 2P2 6D1         (2)4( 4.5)  4614769.7 
   669     4    2S2 2P2 6D1         (2)4( 3.5)  4615083.6 
   670     4    2S2 2P2 6D1         (2)3( 2.5)  4615242.9 
   671     4    2S2 2P2 6D1         (2)2( 1.5)  4615877.0 
   672     4    2S2 2P2 6D1         (2)2( 2.5)  4616257.8 
   673     4    2S2 2P2 6D1         (2)1( 0.5)  4617088.2 
   674     4    2S2 2P2 6D1         (2)1( 1.5)  4617834.9 
   675     4    2S2 2P2 6D1         (2)0( 0.5)  4618422.4 
   676     4    2S2 2P2 6F1         (2)4( 4.5)  4622174.1 
   677     4    2S2 2P2 6F1         (2)4( 3.5)  4622216.3 
   678     4    2S2 2P2 6F1         (2)3( 2.5)  4622451.5 
   679     4    2S2 2P2 6F1         (2)3( 3.5)  4622513.9 
   680     4    2S2 2P2 6F1         (2)2( 1.5)  4623463.2 
   681     4    2S2 2P2 6F1         (2)5( 4.5)  4623474.5 
   682     4    2S2 2P2 6G1         (1)*( 1.5)  4623521.8 
   683     4    2S2 2P2 6G1         (1)*( 2.5)  4623521.8 
   684     4    2S2 2P2 6G1         (1)*( 3.5)  4623521.8 
   685     4    2S2 2P2 6G1         (1)*( 4.5)  4623521.8 
   686     4    2S2 2P2 6G1         (1)*( 5.5)  4623521.8 
   687     4    2S2 2P2 6G1         (1)*( 2.5)  4623521.8 
   688     4    2S2 2P2 6G1         (1)*( 3.5)  4623521.8 
   689     4    2S2 2P2 6G1         (1)*( 4.5)  4623521.8 
   690     4    2S2 2P2 6G1         (1)*( 5.5)  4623521.8 
   691     4    2S2 2P2 6G1         (1)*( 6.5)  4623521.8 
   692     4    2S2 2P2 6F1         (2)5( 5.5)  4623522.6 
   693     4    2S2 2P2 6F1         (2)2( 2.5)  4623587.9 
   694     4    2S2 2P2 6H1         (1)*( 2.5)  4623833.0 
   695     4    2S2 2P2 6H1         (1)*( 3.5)  4623833.0 
   696     4    2S2 2P2 6H1         (1)*( 4.5)  4623833.0 
   697     4    2S2 2P2 6H1         (1)*( 5.5)  4623833.0 
   698     4    2S2 2P2 6H1         (1)*( 6.5)  4623833.0 
   699     4    2S2 2P2 6H1         (1)*( 3.5)  4623833.0 
   700     4    2S2 2P2 6H1         (1)*( 4.5)  4623833.0 
   701     4    2S2 2P2 6H1         (1)*( 5.5)  4623833.0 
   702     4    2S2 2P2 6H1         (1)*( 6.5)  4623833.0 
   703     4    2S2 2P2 6H1         (1)*( 7.5)  4623833.0 
   704     4    2S2 2P2 6F1         (2)1( 0.5)  4624563.7 
   705     4    2S2 2P2 6F1         (2)1( 1.5)  4624618.9 
   706     1    2S2 2P2 7S1         (4)1( 0.5)  4630356.1 
   707     1    2S2 2P2 7P1         (4)2( 0.5)  4639151.3 
   708     2    2S2 2P2 7S1         (4)1( 1.5)  4639327.9 
   709     2    2S2 2P2 7S1         (2)1( 0.5)  4640111.5 
   710     1    2S2 2P2 7P1         (4)1( 1.5)  4640172.6 
   711     2    2S2 2P2 7P1         (2)0( 0.5)  4647808.8 
   712     2    2S2 2P2 7P1         (4)2( 2.5)  4648629.7 
   713     1    2S2 2P2 7D1         (4)3( 1.5)  4648991.9 
   714     2    2S2 2P2 7P1         (4)2( 1.5)  4649080.3 
   715     1    2S2 2P2 7D1         (4)1( 2.5)  4649767.7 
   716     2    2S2 2P2 7P1         (4)1( 0.5)  4649924.4 
   717     2    2S2 2P2 7P1         (2)2( 1.5)  4650209.1 
   718     3    2S2 2P2 7S1         (4)1( 2.5)  4651123.0 
   719     3    2S2 2P2 7S1         (2)1( 1.5)  4652310.9 
   720     1    2S2 2P2 7F1         (2)2( 2.5)  4654298.1 
   721     5    2S2 2P2 6S1         (2)0( 0.5)  4654421.9 
   722     1    2S2 2P2 7F1         (4)4( 3.5)  4654429.7 
   723     1    2S2 2P2 7G1         (1)*( 3.5)  4654727.2 
   724     1    2S2 2P2 7G1         (1)*( 4.5)  4654727.2 
   725     1    2S2 2P2 7H1         (1)*( 4.5)  4654923.1 
   726     1    2S2 2P2 7H1         (1)*( 5.5)  4654923.1 
   727     1    2S2 2P2 7I1         (1)*( 5.5)  4655010.6 
   728     1    2S2 2P2 7I1         (1)*( 6.5)  4655010.6 
   729     2    2S2 2P2 7D1         (2)1( 1.5)  4658014.1 
   730     2    2S2 2P2 7D1         (4)3( 3.5)  4658069.7 
   731     2    2S2 2P2 7D1         (4)2( 0.5)  4658195.9 
   732     2    2S2 2P2 7D1         (4)3( 2.5)  4658628.9 
   733     2    2S2 2P2 7D1         (4)2( 1.5)  4659824.9 
   734     2    2S2 2P2 7D1         (2)3( 2.5)  4660018.9 
   735     3    2S2 2P2 7P1         (4)2( 3.5)  4660151.8 
   736     3    2S2 2P2 7P1         (4)1( 2.5)  4660248.2 
