 Be Density=1.848 Thickness=50. microns
 Photon Energy (eV), Transmission
    6386.0      0.98170    
    6402.0      0.98184    
    6418.0      0.98197    
    6434.0      0.98211    
    6449.9      0.98224    
    6465.9      0.98237    
    6481.9      0.98251    
    6497.9      0.98264    
    6513.9      0.98276    
    6529.8      0.98289    
    6545.8      0.98302    
    6561.8      0.98314    
    6577.8      0.98326    
    6593.8      0.98339    
    6609.7      0.98351    
    6625.7      0.98363    
    6641.7      0.98374    
    6657.7      0.98386    
    6673.7      0.98398    
    6689.6      0.98409    
    6705.6      0.98421    
    6721.6      0.98432    
    6737.6      0.98443    
    6753.6      0.98454    
    6769.5      0.98465    
    6785.5      0.98476    
    6801.5      0.98486    
    6817.5      0.98497    
    6833.5      0.98507    
    6849.4      0.98518    
    6865.4      0.98528    
    6881.4      0.98538    
    6897.4      0.98548    
    6913.4      0.98558    
    6929.3      0.98568    
    6945.3      0.98578    
    6961.3      0.98588    
    6977.3      0.98597    
    6993.3      0.98607    
    7009.2      0.98616    
    7025.2      0.98625    
    7041.2      0.98635    
    7057.2      0.98644    
    7073.2      0.98653    
    7089.1      0.98662    
    7105.1      0.98671    
    7121.1      0.98679    
    7137.1      0.98688    
    7153.1      0.98697    
    7169.0      0.98705    
    7185.0      0.98714    
    7201.0      0.98722    
    7217.0      0.98730    
    7233.0      0.98739    
    7248.9      0.98747    
    7264.9      0.98755    
    7280.9      0.98763    
    7296.9      0.98771    
    7312.9      0.98779    
    7328.8      0.98786    
    7344.8      0.98794    
    7360.8      0.98802    
    7376.8      0.98809    
    7392.8      0.98817    
    7408.7      0.98824    
    7424.7      0.98832    
    7440.7      0.98839    
    7456.7      0.98846    
    7472.7      0.98853    
    7488.6      0.98860    
    7504.6      0.98867    
    7520.6      0.98874    
    7536.6      0.98881    
    7552.6      0.98888    
    7568.5      0.98895    
    7584.5      0.98902    
    7600.5      0.98908    
    7616.5      0.98915    
    7632.5      0.98921    
    7648.4      0.98928    
    7664.4      0.98934    
    7680.4      0.98941    
    7696.4      0.98947    
    7712.4      0.98953    
    7728.3      0.98959    
    7744.3      0.98966    
    7760.3      0.98972    
    7776.3      0.98978    
    7792.3      0.98984    
    7808.2      0.98990    
    7824.2      0.98995    
    7840.2      0.99001    
    7856.2      0.99007    
    7872.2      0.99013    
    7888.1      0.99018    
    7904.1      0.99024    
    7920.1      0.99030    
    7936.1      0.99035    
    7952.1      0.99041    
    7968.0      0.99046    
    7984.0      0.99052    
    8000.0      0.99057    
