SEQ='HE'     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 198292067.8   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S1                 (2)0( 0.5)        0.0 
     2          2S1                 (2)1( 0.5)148410541.6 
     3          2P1                 (2)0( 0.5)148419969.7 

   IC RESOLVED LEVEL INDEXING           BWNR= 246379823.7   NLVL= 300
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   185     2    2S1 5G1             (3)4( 5.0)189112789.1*     7.02E+07
   186     2    2S1 5G1             (1)4( 4.0)189112912.7*     5.41E+09
   187     3    2P1 5F1             (3)2( 3.0)189114527.3*     8.25E+09  0.00E+00
   188     3    2P1 5F1             (3)3( 4.0)189114638.0*     2.03E+11  0.00E+00
   189     3    2P1 5G1             (3)5( 4.0)189115458.3*     4.46E+09  0.00E+00
   190     3    2P1 5G1             (3)3( 3.0)189115618.5*     5.50E+08  0.00E+00
   191     3    2P1 5G1             (3)3( 4.0)189122355.4*     7.84E+07  0.00E+00
   192     3    2P1 5G1             (1)5( 5.0)189122394.1*     5.04E+09  0.00E+00
   193     2    2S1 6S1             (3)0( 1.0)191264114.3*     1.07E+11
   194     2    2S1 6S1             (1)0( 0.0)191270874.5*     1.82E+13
   195     2    2S1 6P1             (3)1( 0.0)191272452.0*     8.40E+11
   196     3    2P1 6S1             (3)1( 1.0)191278639.4*     5.64E+11  0.00E+00
   197     2    2S1 6P1             (3)1( 1.0)191280916.5*     2.49E+12
   198     3    2P1 6P1             (3)2( 1.0)191286504.4*     3.29E+10  0.00E+00
   199     3    2P1 6S1             (3)1( 0.0)191289672.5*     3.73E+10  0.00E+00
   200     3    2P1 6P1             (3)1( 0.0)191310551.3*     9.78E+10  0.00E+00
   201     2    2S1 6P1             (3)1( 2.0)191319533.0*     7.34E+11
   202     2    2S1 6P1             (1)1( 1.0)191328955.8*     6.16E+12
   203     2    2S1 6D1             (3)2( 2.0)191330312.1*     2.99E+12
   204     2    2S1 6D1             (3)2( 1.0)191331882.0*     2.79E+11
   205     3    2P1 6P1             (1)2( 2.0)191336156.9*     1.58E+12  0.00E+00
   206     3    2P1 6D1             (3)3( 2.0)191338152.3*     5.03E+11  0.00E+00
   207     3    2P1 6P1             (3)0( 1.0)191338811.3*     1.34E+11  0.00E+00
   208     2    2S1 6D1             (3)2( 3.0)191344472.1*     3.30E+11
   209     3    2P1 6D1             (3)2( 1.0)191352986.6*     5.99E+10  0.00E+00
   210     2    2S1 6F1             (3)3( 3.0)191354429.9*     2.78E+11
   211     2    2S1 6D1             (1)2( 2.0)191356017.9*     1.81E+12
   212     2    2S1 6F1             (3)3( 2.0)191356341.1*     8.31E+10
   213     2    2S1 6F1             (3)3( 4.0)191361633.1*     9.95E+09
   214     3    2P1 6D1             (1)2( 2.0)191361797.5*     3.13E+10  0.00E+00
   215     2    2S1 6F1             (1)3( 3.0)191361845.8*     7.43E+11
   216     2    2S1 6G1             (3)4( 3.0)191363854.3*     3.12E+10
   217     2    2S1 6G1             (3)4( 4.0)191364408.2*     2.62E+08
   218     3    2P1 6D1             (1)3( 3.0)191365182.3*     5.49E+11  0.00E+00
   219     3    2P1 6F1             (3)4( 3.0)191365267.3*     7.34E+10  0.00E+00
   220     3    2P1 6F1             (3)2( 2.0)191367305.1*     7.99E+09  0.00E+00
   221     2    2S1 6G1             (3)4( 5.0)191368254.5*     7.87E+07
   222     2    2S1 6G1             (1)4( 4.0)191368406.4*     2.19E+08
   223     3    2P1 6F1             (3)2( 3.0)191373145.1*     4.26E+09  0.00E+00
   224     3    2P1 6F1             (3)3( 4.0)191373253.9*     1.45E+11  0.00E+00
   225     3    2P1 6G1             (3)5( 4.0)191373789.7*     4.71E+09  0.00E+00
   226     3    2P1 6G1             (3)3( 3.0)191373941.0*     6.07E+08  0.00E+00
   227     3    2P1 6G1             (3)3( 4.0)191377816.3*     7.37E+07  0.00E+00
   228     3    2P1 6G1             (1)5( 5.0)191377852.6*     5.33E+09  0.00E+00
   229     2    2S1 7S1             (3)0( 1.0)192663950.7*     6.98E+10
   230     2    2S1 7S1             (1)0( 0.0)192668412.9*     1.13E+13
   231     2    2S1 7P1             (3)1( 0.0)192669885.1*     5.44E+11
   232     2    2S1 7P1             (3)1( 1.0)192673338.5*     1.35E+12
   233     3    2P1 7S1             (3)1( 1.0)192676801.2*     5.16E+11  0.00E+00
   234     3    2P1 7P1             (3)2( 1.0)192681088.3*     1.88E+10  0.00E+00
   235     3    2P1 7S1             (3)1( 0.0)192682232.3*     3.49E+09  0.00E+00
   236     3    2P1 7P1             (3)1( 0.0)192695554.0*     5.17E+09  0.00E+00
   237     2    2S1 7P1             (3)1( 2.0)192698683.7*     4.63E+11
