SEQ='AL'     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 143750963.6   NPRNTI= 2   NPRNTF=14
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2                 (1)0( 0.0)        0.0 
   298     2    3S1 3P1 7F1         (2)2( 4.5)  1184533.6 
   299     5    3P2 5P1             (2)1( 2.5)  1185177.9 
   300    10    3P1 3D1 4P1         (2)2( 4.5)  1186830.2 
   301     9    3P1 3D1 4P1         (2)4( 8.5)  1188693.5*
   302     3    3S1 3P1 6D1         (2)2( 4.5)  1189478.3*
   303     3    3S1 3P1 6D1         (2)3( 6.5)  1190537.2*
   304     3    3S1 3P1 6D1         (2)1( 2.5)  1191413.8*
   305     2    3S1 3P1 8S1         (4)1( 5.5)  1197456.8*
   306     2    3S1 3P1 8S1         (2)1( 2.5)  1198563.6*
   307     3    3S1 3P1 6F1         (2)3( 6.5)  1199965.2*
   308    11    3P1 3D1 4P1         (2)1( 2.5)  1200619.3*
   309     3    3S1 3P1 6F1         (2)4( 8.5)  1200908.1*
   310    11    3P1 3D1 4P1         (4)2( 9.5)  1201169.9*
   311     3    3S1 3P1 6F1         (2)2( 4.5)  1201950.9*
   312    11    3P1 3D1 4P1         (4)1( 5.5)  1203017.8*
   313     2    3S1 3P1 8P1         (4)2( 9.5)  1203450.2*
   314     2    3S1 3P1 8P1         (2)1( 2.5)  1203455.1*
   315     2    3S1 3P1 8P1         (4)1( 5.5)  1203791.8*
   316     2    3S1 3P1 8P1         (4)0( 1.5)  1204231.0*
   317     2    3S1 3P1 8P1         (2)2( 4.5)  1204729.5*
   318    13    3P1 3D1 4S1         (2)3( 6.5)  1205787.3*
   319     2    3S1 3P1 8P1         (2)0( 0.5)  1205988.0*
   320    11    3P1 3D1 4P1         (4)0( 1.5)  1206008.0*
   321    12    3P1 3D1 4P1         (4)3(13.5)  1207363.4*
   322    12    3P1 3D1 4P1         (4)2( 9.5)  1211397.1*
   323     2    3S1 3P1 8D1         (4)2( 9.5)  1212011.0*
   324     2    3S1 3P1 8D1         (2)2( 4.5)  1212095.7*
   325     2    3S1 3P1 8D1         (4)3(13.5)  1212481.1*
   326     2    3S1 3P1 8D1         (4)1( 5.5)  1212940.3*
   327     2    3S1 3P1 8D1         (2)3( 6.5)  1213055.4*
   328     2    3S1 3P1 8D1         (2)1( 2.5)  1213489.8*
   329    14    3P1 3D1 4S1         (2)1( 2.5)  1214350.1*
   330    12    3P1 3D1 4P1         (4)1( 5.5)  1215003.7*
   331     2    3S1 3P1 8F1         (4)3(13.5)  1216203.6*
   332     2    3S1 3P1 8F1         (2)3( 6.5)  1216415.6*
   333     2    3S1 3P1 8F1         (4)4(17.5)  1216431.3*
   334     2    3S1 3P1 8F1         (4)2( 9.5)  1217056.1*
   335    12    3P1 3D1 4P1         (2)3( 6.5)  1217704.4*
   336     2    3S1 3P1 8F1         (2)4( 8.5)  1217866.3*
   337     2    3S1 3P1 8G1         (4)3(13.5)  1217877.6*
   338     2    3S1 3P1 8G1         (2)3( 6.5)  1217877.6*
   339     2    3S1 3P1 8G1         (4)4(17.5)  1217877.6*
   340     2    3S1 3P1 8G1         (2)4( 8.5)  1217877.6*
   341     2    3S1 3P1 8G1         (4)5(21.5)  1217877.6*
   342     2    3S1 3P1 8G1         (2)5(10.5)  1217877.6*
   343     2    3S1 3P1 8H1         (4)4(17.5)  1218057.3*
   344     2    3S1 3P1 8H1         (2)4( 8.5)  1218057.3*
   345     2    3S1 3P1 8H1         (4)5(21.5)  1218057.3*
   346     2    3S1 3P1 8H1         (2)5(10.5)  1218057.3*
   347     2    3S1 3P1 8H1         (4)6(25.5)  1218057.3*
   348     2    3S1 3P1 8H1         (2)6(12.5)  1218057.3*
   349     2    3S1 3P1 8F1         (2)2( 4.5)  1218102.9*
   350     2    3S1 3P1 8I1         (4)5(21.5)  1218137.4*
   351     2    3S1 3P1 8I1         (2)5(10.5)  1218137.4*
   352     2    3S1 3P1 8I1         (4)6(25.5)  1218137.4*
   353     2    3S1 3P1 8I1         (2)6(12.5)  1218137.4*
   354     2    3S1 3P1 8I1         (4)7(29.5)  1218137.4*
   355     2    3S1 3P1 8I1         (2)7(14.5)  1218137.4*
   356     2    3S1 3P1 8J1         (4)6(25.5)  1218178.3*
   357     2    3S1 3P1 8J1         (2)6(12.5)  1218178.3*
   358     2    3S1 3P1 8J1         (4)7(29.5)  1218178.3*
   359     2    3S1 3P1 8J1         (2)7(14.5)  1218178.3*
   360     2    3S1 3P1 8J1         (4)8(33.5)  1218178.3*
   361     2    3S1 3P1 8J1         (2)8(16.5)  1218178.3*
   362    11    3P1 3D1 4P1         (2)2( 4.5)  1218660.7*
   363     3    3S1 3P1 7S1         (2)1( 2.5)  1224692.3*
   364    12    3P1 3D1 4P1         (2)2( 4.5)  1226586.5*
   365    11    3P1 3D1 4P1         (2)0( 0.5)  1226759.8*
   366    12    3P1 3D1 4P1         (2)1( 2.5)  1227010.9*
   367     3    3S1 3P1 7P1         (2)1( 2.5)  1233941.4*
   368     3    3S1 3P1 7P1         (2)2( 4.5)  1233966.4*
   369     3    3S1 3P1 7P1         (2)0( 0.5)  1235026.9*
   370     9    3P1 3D1 4D1         (2)4( 8.5)  1245899.1*
   371     3    3S1 3P1 7D1         (2)2( 4.5)  1246759.6*
   372     3    3S1 3P1 7D1         (2)3( 6.5)  1247399.4*
   373     3    3S1 3P1 7D1         (2)1( 2.5)  1247920.1*
   374     9    3P1 3D1 4D1         (4)5(21.5)  1248868.1*
   375     9    3P1 3D1 4D1         (4)3(13.5)  1249794.1*
   376     9    3P1 3D1 4D1         (2)3( 6.5)  1251591.8*
