SEQ='BE'     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  94355335.6   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   288366.5 

   LS RESOLVED TERM INDEXING            BWNR= 103074250.9   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             2.60E-15  8.14E-16  3.32E-16  1.34E-16  3.97E-17  1.56E-17  6.08E-18  1.71E-18  6.45E-19
    22       2.19E-12  1.47E-12  8.09E-13  4.85E-13  2.73E-13  1.16E-13  5.66E-14  2.63E-14  8.98E-15  3.85E-15
             1.61E-15  4.96E-16  2.01E-16  8.03E-17  2.36E-17  9.26E-18  3.59E-18  1.01E-18  3.78E-19
    23       1.94E-12  1.28E-12  6.94E-13  4.08E-13  2.25E-13  9.31E-14  4.47E-14  2.05E-14  6.90E-15  2.93E-15
             1.22E-15  3.72E-16  1.50E-16  5.98E-17  1.75E-17  6.85E-18  2.65E-18  7.41E-19  2.78E-19
    24       1.64E-12  1.07E-12  5.62E-13  3.22E-13  1.73E-13  6.92E-14  3.26E-14  1.47E-14  4.85E-15  2.04E-15
             8.39E-16  2.54E-16  1.02E-16  4.04E-17  1.18E-17  4.59E-18  1.77E-18  4.94E-19  1.85E-19
    25       1.49E-12  9.57E-13  4.93E-13  2.78E-13  1.47E-13  5.77E-14  2.68E-14  1.20E-14  3.92E-15  1.64E-15
             6.71E-16  2.02E-16  8.08E-17  3.20E-17  9.30E-18  3.62E-18  1.39E-18  3.88E-19  1.46E-19
    26       1.29E-12  8.18E-13  4.11E-13  2.26E-13  1.17E-13  4.49E-14  2.06E-14  9.07E-15  2.93E-15  1.21E-15
             4.95E-16  1.48E-16  5.90E-17  2.33E-17  6.74E-18  2.62E-18  1.01E-18  2.80E-19  1.05E-19
    27       1.13E-12  7.07E-13  3.46E-13  1.87E-13  9.51E-14  3.57E-14  1.62E-14  7.05E-15  2.25E-15  9.28E-16
             3.76E-16  1.12E-16  4.44E-17  1.75E-17  5.05E-18  1.96E-18  7.51E-19  2.08E-19  7.79E-20
    28       9.46E-13  5.77E-13  2.73E-13  1.44E-13  7.16E-14  2.62E-14  1.17E-14  5.02E-15  1.58E-15  6.48E-16
             2.61E-16  7.73E-17  3.05E-17  1.20E-17  3.44E-18  1.33E-18  5.09E-19  1.41E-19  5.26E-20
    29       7.74E-13  4.61E-13  2.10E-13  1.08E-13  5.24E-14  1.87E-14  8.19E-15  3.48E-15  1.09E-15  4.41E-16
             1.77E-16  5.19E-17  2.04E-17  7.97E-18  2.28E-18  8.81E-19  3.37E-19  9.31E-20  3.47E-20
    30       5.69E-13  3.26E-13  1.41E-13  7.00E-14  3.29E-14  1.14E-14  4.88E-15  2.04E-15  6.27E-16  2.52E-16
             1.00E-16  2.92E-17  1.14E-17  4.44E-18  1.26E-18  4.86E-19  1.85E-19  5.11E-20  1.90E-20
    31       4.58E-13  2.56E-13  1.07E-13  5.19E-14  2.39E-14  8.10E-15  3.44E-15  1.43E-15  4.34E-16  1.73E-16
             6.86E-17  1.99E-17  7.75E-18  3.00E-18  8.53E-19  3.27E-19  1.25E-19  3.43E-20  1.27E-20
    32       3.32E-13  1.78E-13  7.15E-14  3.36E-14  1.51E-14  4.99E-15  2.09E-15  8.57E-16  2.57E-16  1.02E-16
             4.01E-17  1.16E-17  4.48E-18  1.73E-18  4.90E-19  1.87E-19  7.12E-20  1.95E-20  7.24E-21
    33       2.58E-13  1.35E-13  5.23E-14  2.41E-14  1.07E-14  3.47E-15  1.44E-15  5.85E-16  1.74E-16  6.88E-17
             2.69E-17  7.72E-18  2.99E-18  1.15E-18  3.24E-19  1.24E-19  4.69E-20  1.28E-20  4.76E-21
    34       1.75E-13  8.82E-14  3.28E-14  1.48E-14  6.40E-15  2.03E-15  8.33E-16  3.35E-16  9.88E-17  3.88E-17
             1.51E-17  4.30E-18  1.66E-18  6.36E-19  1.79E-19  6.80E-20  2.57E-20  7.03E-21  2.61E-21
    35       1.28E-13  6.29E-14  2.27E-14  1.00E-14  4.29E-15  1.34E-15  5.46E-16  2.18E-16  6.38E-17  2.49E-17
             9.67E-18  2.74E-18  1.05E-18  4.04E-19  1.13E-19  4.30E-20  1.62E-20  4.43E-21  1.64E-21
    36       7.80E-14  3.69E-14  1.28E-14  5.53E-15  2.32E-15  7.12E-16  2.86E-16  1.13E-16  3.28E-17  1.27E-17
             4.91E-18  1.39E-18  5.31E-19  2.03E-19  5.65E-20  2.14E-20  8.07E-21  2.19E-21  8.10E-22
    37       5.52E-14  2.55E-14  8.66E-15  3.68E-15  1.53E-15  4.64E-16  1.85E-16  7.30E-17  2.10E-17  8.13E-18
             3.13E-18  8.79E-19  3.35E-19  1.28E-19  3.55E-20  1.34E-20  5.06E-21  1.37E-21  5.06E-22
    38       3.23E-14  1.45E-14  4.77E-15  1.99E-15  8.15E-16  2.44E-16  9.64E-17  3.77E-17  1.08E-17  4.14E-18
             1.59E-18  4.44E-19  1.69E-19  6.42E-20  1.78E-20  6.71E-21  2.52E-21  6.84E-22  2.52E-22
    39       2.17E-14  9.57E-15  3.09E-15  1.28E-15  5.17E-16  1.53E-16  6.03E-17  2.35E-17  6.67E-18  2.56E-18
             9.78E-19  2.73E-19  1.03E-19  3.92E-20  1.08E-20  4.09E-21  1.53E-21  4.15E-22  1.53E-22
    40       1.14E-14  4.92E-15  1.55E-15  6.31E-16  2.53E-16  7.40E-17  2.89E-17  1.12E-17  3.16E-18  1.21E-18
             4.58E-19  1.27E-19  4.82E-20  1.82E-20  5.02E-21  1.89E-21  7.07E-22  1.91E-22  7.01E-23
    41       7.95E-15  3.38E-15  1.05E-15  4.26E-16  1.70E-16  4.94E-17  1.92E-17  7.42E-18  2.09E-18  7.96E-19
             3.02E-19  8.37E-20  3.16E-20  1.19E-20  3.29E-21  1.23E-21  4.61E-22  1.24E-22  4.56E-23
    42       4.65E-15  1.96E-15  6.01E-16  2.41E-16  9.57E-17  2.77E-17  1.07E-17  4.12E-18  1.16E-18  4.39E-19
             1.66E-19  4.60E-20  1.74E-20  6.54E-21  1.80E-21  6.74E-22  2.52E-22  6.79E-23  2.50E-23



 --------------------------------
 PRTI= 2  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  2.89E+03  5.78E+03  1.45E+04  2.89E+04  5.78E+04  1.45E+05  2.89E+05  5.78E+05  1.45E+06  2.89E+06
   ---- ---  5.78E+06  1.45E+07  2.89E+07  5.78E+07  1.45E+08  2.89E+08  5.78E+08  1.45E+09  2.89E+09
     1       1.66E-13  1.17E-13  7.41E-14  5.23E-14  3.69E-14  2.31E-14  1.61E-14  1.11E-14  6.54E-15  4.18E-15
             2.52E-15  1.15E-15  5.77E-16  2.68E-16  8.70E-17  3.48E-17  1.34E-17  3.60E-18  1.31E-18
     2       1.11E-11  7.88E-12  4.98E-12  3.52E-12  2.49E-12  1.57E-12  1.11E-12  7.86E-13  4.96E-13  3.47E-13
             2.40E-13  1.42E-13  9.00E-14  5.38E-14  2.44E-14  1.23E-14  5.85E-15  1.99E-15  8.28E-16
     3       3.41E-12  2.41E-12  1.53E-12  1.08E-12  7.64E-13  4.83E-13  3.42E-13  2.42E-13  1.53E-13  1.08E-13
             7.53E-14  4.49E-14  2.88E-14  1.74E-14  7.95E-15  4.04E-15  1.92E-15  6.55E-16  2.73E-16
     4       2.16E-11  1.53E-11  9.65E-12  6.81E-12  4.81E-12  3.02E-12  2.11E-12  1.46E-12  8.68E-13  5.62E-13
             3.44E-13  1.61E-13  8.23E-14  3.87E-14  1.28E-14  5.15E-15  1.99E-15  5.39E-16  1.96E-16
     5       1.16E-11  8.24E-12  5.20E-12  3.68E-12  2.59E-12  1.63E-12  1.14E-12  7.88E-13  4.69E-13  3.04E-13
             1.87E-13  8.77E-14  4.49E-14  2.12E-14  7.00E-15  2.83E-15  1.09E-15  2.96E-16  1.08E-16
     6       2.07E-12  1.46E-12  9.23E-13  6.52E-13  4.60E-13  2.89E-13  2.02E-13  1.40E-13  8.37E-14  5.45E-14
             3.36E-14  1.59E-14  8.18E-15  3.88E-15  1.29E-15  5.21E-16  2.01E-16  5.46E-17  1.99E-17
    13       3.34E-12  2.36E-12  1.49E-12  1.06E-12  7.46E-13  4.72E-13  3.34E-13  2.36E-13  1.49E-13  1.05E-13
             7.21E-14  4.21E-14  2.65E-14  1.57E-14  7.06E-15  3.55E-15  1.68E-15  5.69E-16  2.37E-16
    14       1.09E-12  7.71E-13  4.88E-13  3.45E-13  2.44E-13  1.54E-13  1.09E-13  7.73E-14  4.89E-14  3.44E-14
             2.38E-14  1.39E-14  8.79E-15  5.21E-15  2.34E-15  1.18E-15  5.58E-16  1.89E-16  7.89E-17
    15       1.28E-12  9.04E-13  5.71E-13  4.04E-13  2.85E-13  1.79E-13  1.25E-13  8.65E-14  5.15E-14  3.33E-14
             2.03E-14  9.46E-15  4.81E-15  2.25E-15  7.40E-16  2.98E-16  1.15E-16  3.10E-17  1.13E-17
    16       6.33E-12  4.47E-12  2.83E-12  2.00E-12  1.41E-12  8.85E-13  6.19E-13  4.28E-13  2.55E-13  1.65E-13
             1.01E-13  4.70E-14  2.39E-14  1.12E-14  3.69E-15  1.48E-15  5.72E-16  1.55E-16  5.63E-17
    17       1.25E-12  8.81E-13  5.56E-13  3.93E-13  2.77E-13  1.74E-13  1.22E-13  8.45E-14  5.04E-14  3.26E-14
             2.00E-14  9.33E-15  4.76E-15  2.23E-15  7.34E-16  2.96E-16  1.14E-16  3.08E-17  1.12E-17
    18       3.64E-12  2.58E-12  1.63E-12  1.15E-12  8.11E-13  5.10E-13  3.57E-13  2.47E-13  1.48E-13  9.61E-14
             5.90E-14  2.76E-14  1.41E-14  6.63E-15  2.18E-15  8.80E-16  3.39E-16  9.19E-17  3.34E-17
    19       1.42E-12  1.00E-12  6.32E-13  4.45E-13  3.12E-13  1.93E-13  1.32E-13  8.73E-14  4.70E-14  2.70E-14
             1.42E-14  5.29E-15  2.28E-15  9.16E-16  2.56E-16  9.40E-17  3.40E-17  8.72E-18  3.10E-18
    20       5.95E-12  4.21E-12  2.65E-12  1.87E-12  1.31E-12  8.11E-13  5.53E-13  3.66E-13  1.97E-13  1.13E-13
             5.97E-14  2.22E-14  9.55E-15  3.84E-15  1.07E-15  3.95E-16  1.43E-16  3.66E-17  1.30E-17
    21       1.97E-12  1.39E-12  8.79E-13  6.21E-13  4.38E-13  2.76E-13  1.93E-13  1.34E-13  8.03E-14  5.23E-14
             3.22E-14  1.51E-14  7.75E-15  3.65E-15  1.20E-15  4.85E-16  1.87E-16  5.07E-17  1.84E-17
    22       4.12E-12  2.91E-12  1.84E-12  1.29E-12  9.08E-13  5.61E-13  3.83E-13  2.54E-13  1.37E-13  7.90E-14
             4.17E-14  1.56E-14  6.70E-15  2.70E-15  7.54E-16  2.77E-16  1.00E-16  2.57E-17  9.15E-18
    23       2.46E-12  1.74E-12  1.10E-12  7.72E-13  5.42E-13  3.35E-13  2.29E-13  1.52E-13  8.19E-14  4.72E-14
             2.49E-14  9.31E-15  4.01E-15  1.61E-15  4.51E-16  1.66E-16  6.00E-17  1.54E-17  5.47E-18
    24       3.77E-13  2.67E-13  1.69E-13  1.19E-13  8.41E-14  5.29E-14  3.71E-14  2.58E-14  1.55E-14  1.01E-14
             6.27E-15  2.96E-15  1.52E-15  7.18E-16  2.37E-16  9.59E-17  3.70E-17  1.00E-17  3.65E-18
    25       7.82E-13  5.52E-13  3.48E-13  2.45E-13  1.72E-13  1.07E-13  7.29E-14  4.85E-14  2.62E-14  1.52E-14
             8.04E-15  3.01E-15  1.30E-15  5.25E-16  1.47E-16  5.40E-17  1.95E-17  5.02E-18  1.78E-18
    26       1.82E-12  1.28E-12  8.09E-13  5.70E-13  4.00E-13  2.48E-13  1.69E-13  1.13E-13  6.09E-14  3.53E-14
             1.87E-14  7.01E-15  3.03E-15  1.22E-15  3.42E-16  1.26E-16  4.55E-17  1.17E-17  4.15E-18
    35       1.50E-12  1.06E-12  6.71E-13  4.75E-13  3.36E-13  2.12E-13  1.50E-13  1.06E-13  6.67E-14  4.65E-14
             3.17E-14  1.83E-14  1.14E-14  6.68E-15  2.98E-15  1.49E-15  7.02E-16  2.37E-16  9.89E-17
    36       4.94E-13  3.50E-13  2.21E-13  1.56E-13  1.11E-13  7.00E-14  4.95E-14  3.50E-14  2.20E-14  1.54E-14
             1.05E-14  6.06E-15  3.78E-15  2.22E-15  9.91E-16  4.97E-16  2.34E-16  7.91E-17  3.29E-17
    37       5.86E-13  4.14E-13  2.62E-13  1.85E-13  1.30E-13  8.19E-14  5.73E-14  3.96E-14  2.35E-14  1.52E-14
             9.24E-15  4.28E-15  2.17E-15  1.01E-15  3.31E-16  1.33E-16  5.12E-17  1.38E-17  5.03E-18
    38       2.91E-12  2.05E-12  1.30E-12  9.17E-13  6.47E-13  4.07E-13  2.84E-13  1.97E-13  1.17E-13  7.56E-14
             4.60E-14  2.13E-14  1.08E-14  5.05E-15  1.65E-15  6.65E-16  2.56E-16  6.91E-17  2.51E-17
    39       5.75E-13  4.06E-13  2.57E-13  1.81E-13  1.28E-13  8.04E-14  5.63E-14  3.90E-14  2.32E-14  1.50E-14
             9.15E-15  4.24E-15  2.15E-15  1.01E-15  3.30E-16  1.33E-16  5.10E-17  1.38E-17  5.01E-18
    40       1.71E-12  1.21E-12  7.63E-13  5.39E-13  3.80E-13  2.39E-13  1.67E-13  1.16E-13  6.91E-14  4.47E-14
             2.73E-14  1.27E-14  6.44E-15  3.01E-15  9.88E-16  3.97E-16  1.53E-16  4.13E-17  1.50E-17
    41       8.65E-13  6.11E-13  3.86E-13  2.72E-13  1.91E-13  1.18E-13  8.05E-14  5.34E-14  2.87E-14  1.65E-14
             8.70E-15  3.23E-15  1.39E-15  5.58E-16  1.56E-16  5.73E-17  2.07E-17  5.31E-18  1.89E-18
    42       3.63E-12  2.56E-12  1.62E-12  1.14E-12  8.00E-13  4.95E-13  3.38E-13  2.24E-13  1.20E-13  6.93E-14
             3.65E-14  1.36E-14  5.83E-15  2.34E-15  6.54E-16  2.40E-16  8.68E-17  2.23E-17  7.92E-18
    43       9.31E-13  6.58E-13  4.16E-13  2.94E-13  2.07E-13  1.30E-13  9.14E-14  6.34E-14  3.79E-14  2.46E-14
             1.50E-14  6.99E-15  3.56E-15  1.67E-15  5.46E-16  2.20E-16  8.46E-17  2.29E-17  8.31E-18
    44       2.55E-12  1.80E-12  1.13E-12  7.99E-13  5.61E-13  3.47E-13  2.37E-13  1.57E-13  8.49E-14  4.89E-14
             2.58E-14  9.60E-15  4.13E-15  1.66E-15  4.63E-16  1.70E-16  6.16E-17  1.58E-17  5.61E-18
    45       1.52E-12  1.07E-12  6.78E-13  4.78E-13  3.35E-13  2.08E-13  1.42E-13  9.41E-14  5.08E-14  2.93E-14
             1.54E-14  5.75E-15  2.47E-15  9.94E-16  2.78E-16  1.02E-16  3.69E-17  9.47E-18  3.36E-18
    46       6.20E-13  4.38E-13  2.75E-13  1.93E-13  1.34E-13  8.09E-14  5.32E-14  3.32E-14  1.58E-14  8.08E-15
             3.75E-15  1.19E-15  4.67E-16  1.75E-16  4.61E-17  1.65E-17  5.89E-18  1.50E-18  5.30E-19
    47       1.86E-12  1.31E-12  8.25E-13  5.79E-13  4.02E-13  2.42E-13  1.59E-13  9.94E-14  4.74E-14  2.42E-14
             1.12E-14  3.58E-15  1.40E-15  5.25E-16  1.38E-16  4.95E-17  1.76E-17  4.48E-18  1.59E-18
    48       1.81E-13  1.28E-13  8.09E-14  5.72E-14  4.04E-14  2.54E-14  1.78E-14  1.24E-14  7.42E-15  4.83E-15
             2.96E-15  1.38E-15  7.05E-16  3.30E-16  1.09E-16  4.37E-17  1.68E-17  4.55E-18  1.65E-18
    49       2.37E-12  1.67E-12  1.05E-12  7.37E-13  5.13E-13  3.09E-13  2.03E-13  1.27E-13  6.04E-14  3.09E-14
             1.44E-14  4.58E-15  1.79E-15  6.71E-16  1.77E-16  6.34E-17  2.26E-17  5.73E-18  2.03E-18
    50       1.31E-12  9.23E-13  5.80E-13  4.07E-13  2.83E-13  1.71E-13  1.12E-13  7.01E-14  3.34E-14  1.71E-14
             7.95E-15  2.53E-15  9.91E-16  3.72E-16  9.78E-17  3.51E-17  1.25E-17  3.17E-18  1.12E-18
    51       7.84E-13  5.53E-13  3.48E-13  2.44E-13  1.70E-13  1.02E-13  6.73E-14  4.20E-14  2.00E-14  1.03E-14
             4.77E-15  1.52E-15  5.94E-16  2.23E-16  5.87E-17  2.10E-17  7.49E-18  1.90E-18  6.74E-19
    52       4.34E-13  3.06E-13  1.93E-13  1.35E-13  9.40E-14  5.67E-14  3.73E-14  2.33E-14  1.11E-14  5.69E-15
             2.64E-15  8.42E-16  3.29E-16  1.24E-16  3.25E-17  1.17E-17  4.15E-18  1.06E-18  3.74E-19
    53       4.92E-13  3.48E-13  2.19E-13  1.55E-13  1.09E-13  6.73E-14  4.60E-14  3.06E-14  1.65E-14  9.56E-15
             5.06E-15  1.89E-15  8.13E-16  3.27E-16  9.14E-17  3.36E-17  1.22E-17  3.12E-18  1.11E-18
    54       1.15E-12  8.10E-13  5.11E-13  3.60E-13  2.53E-13  1.57E-13  1.07E-13  7.12E-14  3.85E-14  2.23E-14
             1.18E-14  4.40E-15  1.89E-15  7.63E-16  2.13E-16  7.84E-17  2.83E-17  7.27E-18  2.58E-18
    65       8.22E-13  5.81E-13  3.67E-13  2.60E-13  1.84E-13  1.16E-13  8.19E-14  5.77E-14  3.60E-14  2.49E-14
             1.68E-14  9.54E-15  5.90E-15  3.44E-15  1.52E-15  7.62E-16  3.58E-16  1.21E-16  5.03E-17
    66       2.71E-13  1.92E-13  1.21E-13  8.58E-14  6.07E-14  3.84E-14  2.71E-14  1.91E-14  1.19E-14  8.25E-15
             5.58E-15  3.17E-15  1.96E-15  1.14E-15  5.08E-16  2.54E-16  1.19E-16  4.03E-17  1.68E-17
    67       3.22E-13  2.27E-13  1.44E-13  1.01E-13  7.15E-14  4.49E-14  3.14E-14  2.16E-14  1.28E-14  8.21E-15
             4.97E-15  2.29E-15  1.15E-15  5.37E-16  1.75E-16  7.03E-17  2.70E-17  7.30E-18  2.65E-18
    68       1.60E-12  1.13E-12  7.14E-13  5.04E-13  3.56E-13  2.23E-13  1.56E-13  1.08E-13  6.37E-14  4.09E-14
             2.48E-14  1.14E-14  5.76E-15  2.68E-15  8.75E-16  3.51E-16  1.35E-16  3.65E-17  1.32E-17
    69       3.17E-13  2.24E-13  1.42E-13  9.99E-14  7.05E-14  4.43E-14  3.10E-14  2.14E-14  1.27E-14  8.15E-15
             4.94E-15  2.27E-15  1.15E-15  5.35E-16  1.75E-16  7.01E-17  2.70E-17  7.28E-18  2.65E-18
    70       9.45E-13  6.68E-13  4.22E-13  2.98E-13  2.10E-13  1.32E-13  9.24E-14  6.39E-14  3.79E-14  2.44E-14
             1.48E-14  6.81E-15  3.44E-15  1.60E-15  5.24E-16  2.10E-16  8.08E-17  2.18E-17  7.93E-18
    71       5.18E-13  3.66E-13  2.31E-13  1.63E-13  1.15E-13  7.25E-14  5.07E-14  3.51E-14  2.08E-14  1.34E-14
             8.16E-15  3.77E-15  1.90E-15  8.88E-16  2.90E-16  1.16E-16  4.48E-17  1.21E-17  4.40E-18
    72       5.23E-13  3.70E-13  2.33E-13  1.64E-13  1.15E-13  7.13E-14  4.87E-14  3.22E-14  1.73E-14  9.93E-15
             5.22E-15  1.93E-15  8.29E-16  3.33E-16  9.28E-17  3.41E-17  1.23E-17  3.16E-18  1.12E-18
    73       2.20E-12  1.55E-12  9.78E-13  6.89E-13  4.84E-13  2.99E-13  2.04E-13  1.35E-13  7.26E-14  4.17E-14
             2.19E-14  8.12E-15  3.48E-15  1.40E-15  3.90E-16  1.43E-16  5.17E-17  1.33E-17  4.71E-18
    74       1.55E-12  1.09E-12  6.90E-13  4.86E-13  3.41E-13  2.11E-13  1.44E-13  9.56E-14  5.14E-14  2.96E-14
             1.55E-14  5.77E-15  2.47E-15  9.94E-16  2.77E-16  1.02E-16  3.68E-17  9.44E-18  3.35E-18
    75       9.26E-13  6.54E-13  4.13E-13  2.91E-13  2.04E-13  1.26E-13  8.63E-14  5.72E-14  3.08E-14  1.77E-14
             9.31E-15  3.46E-15  1.48E-15  5.95E-16  1.66E-16  6.10E-17  2.20E-17  5.66E-18  2.01E-18
    76       5.45E-13  3.84E-13  2.42E-13  1.69E-13  1.18E-13  7.11E-14  4.67E-14  2.92E-14  1.39E-14  7.09E-15
             3.29E-15  1.05E-15  4.09E-16  1.53E-16  4.03E-17  1.45E-17  5.15E-18  1.31E-18  4.63E-19
    77       1.63E-12  1.15E-12  7.24E-13  5.08E-13  3.53E-13  2.13E-13  1.40E-13  8.73E-14  4.16E-14  2.12E-14
             9.85E-15  3.14E-15  1.23E-15  4.59E-16  1.21E-16  4.33E-17  1.54E-17  3.92E-18  1.39E-18
    78       1.01E-13  7.17E-14  4.53E-14  3.20E-14  2.26E-14  1.42E-14  9.96E-15  6.90E-15  4.11E-15  2.66E-15
             1.62E-15  7.48E-16  3.79E-16  1.77E-16  5.78E-17  2.32E-17  8.93E-18  2.41E-18  8.77E-19
    79       2.09E-12  1.47E-12  9.26E-13  6.49E-13  4.51E-13  2.72E-13  1.79E-13  1.12E-13  5.32E-14  2.72E-14
             1.26E-14  4.02E-15  1.57E-15  5.89E-16  1.55E-16  5.55E-17  1.98E-17  5.03E-18  1.78E-18
    80       6.87E-13  4.84E-13  3.03E-13  2.11E-13  1.45E-13  8.42E-14  5.27E-14  3.06E-14  1.29E-14  5.97E-15
             2.53E-15  7.32E-16  2.73E-16  9.94E-17  2.56E-17  9.11E-18  3.23E-18  8.19E-19  2.90E-19
    81       2.29E-13  1.61E-13  1.01E-13  7.03E-14  4.82E-14  2.81E-14  1.76E-14  1.02E-14  4.30E-15  1.99E-15
             8.42E-16  2.44E-16  9.10E-17  3.31E-17  8.54E-18  3.04E-18  1.08E-18  2.73E-19  9.66E-20
    82       8.83E-13  6.22E-13  3.90E-13  2.71E-13  1.86E-13  1.08E-13  6.78E-14  3.94E-14  1.66E-14  7.67E-15
             3.25E-15  9.41E-16  3.51E-16  1.28E-16  3.29E-17  1.17E-17  4.15E-18  1.05E-18  3.73E-19
    83       2.94E-13  2.07E-13  1.30E-13  9.04E-14  6.20E-14  3.61E-14  2.26E-14  1.31E-14  5.53E-15  2.56E-15
             1.08E-15  3.14E-16  1.17E-16  4.26E-17  1.10E-17  3.90E-18  1.38E-18  3.51E-19  1.24E-19
    84       1.08E-12  7.60E-13  4.76E-13  3.32E-13  2.27E-13  1.32E-13  8.28E-14  4.81E-14  2.03E-14  9.37E-15
             3.97E-15  1.15E-15  4.29E-16  1.56E-16  4.02E-17  1.43E-17  5.08E-18  1.29E-18  4.55E-19
    85       3.60E-13  2.53E-13  1.59E-13  1.11E-13  7.58E-14  4.41E-14  2.76E-14  1.60E-14  6.76E-15  3.12E-15
             1.32E-15  3.84E-16  1.43E-16  5.21E-17  1.34E-17  4.77E-18  1.69E-18  4.29E-19  1.52E-19
    86       1.15E-12  8.13E-13  5.12E-13  3.59E-13  2.50E-13  1.51E-13  9.90E-14  6.18E-14  2.95E-14  1.51E-14
             6.99E-15  2.23E-15  8.70E-16  3.26E-16  8.58E-17  3.08E-17  1.10E-17  2.78E-18  9.86E-19
    87       6.90E-13  4.87E-13  3.06E-13  2.15E-13  1.49E-13  9.02E-14  5.93E-14  3.70E-14  1.76E-14  9.03E-15
             4.19E-15  1.33E-15  5.21E-16  1.96E-16  5.14E-17  1.84E-17  6.57E-18  1.67E-18  5.91E-19
    88       3.83E-13  2.70E-13  1.70E-13  1.19E-13  8.29E-14  5.00E-14  3.29E-14  2.05E-14  9.79E-15  5.01E-15
             2.32E-15  7.40E-16  2.89E-16  1.09E-16  2.86E-17  1.02E-17  3.65E-18  9.27E-19  3.28E-19
    89       3.02E-13  2.13E-13  1.35E-13  9.48E-14  6.66E-14  4.13E-14  2.82E-14  1.87E-14  1.01E-14  5.82E-15
             3.07E-15  1.14E-15  4.90E-16  1.97E-16  5.49E-17  2.02E-17  7.30E-18  1.87E-18  6.65E-19
    90       7.04E-13  4.97E-13  3.14E-13  2.21E-13  1.55E-13  9.62E-14  6.58E-14  4.37E-14  2.36E-14  1.36E-14
             7.15E-15  2.66E-15  1.14E-15  4.59E-16  1.28E-16  4.71E-17  1.70E-17  4.37E-18  1.55E-18
   117       5.06E-13  3.58E-13  2.26E-13  1.60E-13  1.13E-13  7.13E-14  5.02E-14  3.52E-14  2.18E-14  1.49E-14
             9.98E-15  5.61E-15  3.44E-15  2.00E-15  8.83E-16  4.41E-16  2.07E-16  6.97E-17  2.90E-17
   118       1.67E-13  1.18E-13  7.48E-14  5.29E-14  3.74E-14  2.36E-14  1.66E-14  1.17E-14  7.23E-15  4.95E-15
             3.32E-15  1.87E-15  1.15E-15  6.66E-16  2.94E-16  1.47E-16  6.89E-17  2.32E-17  9.67E-18
   119       1.98E-13  1.40E-13  8.83E-14  6.24E-14  4.40E-14  2.76E-14  1.92E-14  1.32E-14  7.76E-15  4.95E-15
             2.98E-15  1.36E-15  6.84E-16  3.18E-16  1.03E-16  4.15E-17  1.59E-17  4.30E-18  1.56E-18
   120       9.85E-13  6.96E-13  4.40E-13  3.10E-13  2.19E-13  1.37E-13  9.57E-14  6.59E-14  3.87E-14  2.47E-14
             1.49E-14  6.79E-15  3.42E-15  1.59E-15  5.17E-16  2.07E-16  7.96E-17  2.15E-17  7.81E-18
   121       1.96E-13  1.38E-13  8.73E-14  6.17E-14  4.35E-14  2.73E-14  1.90E-14  1.31E-14  7.71E-15  4.92E-15
             2.97E-15  1.36E-15  6.82E-16  3.17E-16  1.03E-16  4.14E-17  1.59E-17  4.29E-18  1.56E-18
   122       5.84E-13  4.13E-13  2.61E-13  1.84E-13  1.30E-13  8.15E-14  5.69E-14  3.92E-14  2.31E-14  1.47E-14
             8.88E-15  4.06E-15  2.04E-15  9.50E-16  3.10E-16  1.24E-16  4.77E-17  1.29E-17  4.68E-18
   123       3.21E-13  2.27E-13  1.43E-13  1.01E-13  7.14E-14  4.48E-14  3.13E-14  2.16E-14  1.27E-14  8.15E-15
             4.91E-15  2.25E-15  1.13E-15  5.27E-16  1.72E-16  6.89E-17  2.65E-17  7.14E-18  2.60E-18
   124       3.36E-13  2.37E-13  1.50E-13  1.05E-13  7.39E-14  4.57E-14  3.12E-14  2.06E-14  1.10E-14  6.30E-15
             3.30E-15  1.22E-15  5.22E-16  2.09E-16  5.83E-17  2.14E-17  7.73E-18  1.98E-18  7.04E-19
   125       1.41E-12  9.95E-13  6.28E-13  4.42E-13  3.10E-13  1.92E-13  1.31E-13  8.64E-14  4.62E-14  2.65E-14
             1.39E-14  5.12E-15  2.19E-15  8.78E-16  2.45E-16  8.99E-17  3.25E-17  8.33E-18  2.96E-18
   126       9.96E-13  7.04E-13  4.44E-13  3.13E-13  2.19E-13  1.36E-13  9.26E-14  6.13E-14  3.28E-14  1.88E-14
             9.85E-15  3.64E-15  1.56E-15  6.25E-16  1.74E-16  6.40E-17  2.31E-17  5.93E-18  2.11E-18
   127       5.96E-13  4.21E-13  2.66E-13  1.87E-13  1.31E-13  8.12E-14  5.54E-14  3.67E-14  1.97E-14  1.13E-14
             5.90E-15  2.18E-15  9.35E-16  3.75E-16  1.04E-16  3.84E-17  1.39E-17  3.56E-18  1.26E-18
