SEQ='BE'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  94846886.9   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 0.5)   295528.9 
     3          2P1                 (2)1( 1.5)   334397.6 

   IC RESOLVED LEVEL INDEXING           BWNR= 103612964.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             2.12E-18  5.92E-19  2.25E-19  8.55E-20  2.37E-20  8.95E-21  3.36E-21  9.12E-22  3.36E-22
    39       2.90E-14  1.28E-14  4.12E-15  1.70E-15  6.90E-16  2.04E-16  8.04E-17  3.13E-17  8.90E-18  3.41E-18
             1.30E-18  3.63E-19  1.38E-19  5.23E-20  1.45E-20  5.45E-21  2.04E-21  5.53E-22  2.04E-22
    40       1.53E-14  6.56E-15  2.07E-15  8.41E-16  3.37E-16  9.87E-17  3.85E-17  1.49E-17  4.21E-18  1.61E-18
             6.11E-19  1.70E-19  6.42E-20  2.43E-20  6.69E-21  2.52E-21  9.42E-22  2.54E-22  9.35E-23
    41       1.06E-14  4.51E-15  1.40E-15  5.68E-16  2.26E-16  6.59E-17  2.56E-17  9.89E-18  2.78E-18  1.06E-18
             4.03E-19  1.12E-19  4.22E-20  1.59E-20  4.38E-21  1.65E-21  6.15E-22  1.66E-22  6.09E-23
    42       6.20E-15  2.61E-15  8.02E-16  3.22E-16  1.28E-16  3.69E-17  1.43E-17  5.50E-18  1.54E-18  5.86E-19
             2.22E-19  6.13E-20  2.31E-20  8.72E-21  2.40E-21  8.99E-22  3.36E-22  9.05E-23  3.33E-23



 --------------------------
 PRTI= 2  LVLPRT= (2P  0.5)

   INDX TE=  2.89E+03  5.78E+03  1.45E+04  2.89E+04  5.78E+04  1.45E+05  2.89E+05  5.78E+05  1.45E+06  2.89E+06
   ---- ---  5.78E+06  1.45E+07  2.89E+07  5.78E+07  1.45E+08  2.89E+08  5.78E+08  1.45E+09  2.89E+09
     1       1.71E-13  1.21E-13  7.65E-14  5.40E-14  3.81E-14  2.39E-14  1.66E-14  1.15E-14  6.74E-15  4.30E-15
             2.59E-15  1.18E-15  5.92E-16  2.74E-16  8.89E-17  3.56E-17  1.36E-17  3.68E-18  1.34E-18
     2       3.78E-12  2.67E-12  1.69E-12  1.20E-12  8.45E-13  5.35E-13  3.78E-13  2.67E-13  1.68E-13  1.18E-13
             8.12E-14  4.77E-14  3.03E-14  1.80E-14  8.17E-15  4.13E-15  1.96E-15  6.65E-16  2.77E-16
     3       8.24E-12  5.83E-12  3.69E-12  2.61E-12  1.84E-12  1.17E-12  8.24E-13  5.82E-13  3.66E-13  2.57E-13
             1.77E-13  1.04E-13  6.61E-14  3.94E-14  1.79E-14  9.04E-15  4.28E-15  1.45E-15  6.05E-16
     4       3.69E-38  2.61E-38  1.65E-38  1.17E-38  8.25E-39  5.22E-39  3.69E-39  2.61E-39  1.64E-39  1.15E-39
             7.96E-40  4.68E-40  2.98E-40  1.78E-40  8.06E-41  4.08E-41  1.93E-41  6.56E-42  2.73E-42
     5       2.80E-12  1.98E-12  1.25E-12  8.85E-13  6.26E-13  3.96E-13  2.80E-13  1.98E-13  1.25E-13  8.84E-14
             6.16E-14  3.67E-14  2.35E-14  1.42E-14  6.47E-15  3.29E-15  1.56E-15  5.33E-16  2.22E-16
     6       5.59E-12  3.95E-12  2.50E-12  1.76E-12  1.24E-12  7.81E-13  5.46E-13  3.77E-13  2.24E-13  1.45E-13
             8.89E-14  4.15E-14  2.12E-14  9.98E-15  3.29E-15  1.33E-15  5.12E-16  1.39E-16  5.04E-17
     7       1.08E-11  7.66E-12  4.84E-12  3.42E-12  2.41E-12  1.51E-12  1.06E-12  7.32E-13  4.35E-13  2.82E-13
             1.73E-13  8.07E-14  4.12E-14  1.94E-14  6.40E-15  2.58E-15  9.96E-16  2.70E-16  9.81E-17
     8       1.01E-11  7.14E-12  4.51E-12  3.19E-12  2.25E-12  1.41E-12  9.87E-13  6.82E-13  4.06E-13  2.63E-13
             1.61E-13  7.53E-14  3.85E-14  1.81E-14  5.99E-15  2.42E-15  9.32E-16  2.53E-16  9.19E-17
     9       7.61E-12  5.38E-12  3.40E-12  2.40E-12  1.69E-12  1.06E-12  7.44E-13  5.15E-13  3.07E-13  1.99E-13
             1.22E-13  5.73E-14  2.94E-14  1.39E-14  4.58E-15  1.85E-15  7.15E-16  1.94E-16  7.05E-17
    10       1.39E-12  9.83E-13  6.21E-13  4.39E-13  3.10E-13  1.95E-13  1.36E-13  9.43E-14  5.64E-14  3.67E-14
             2.26E-14  1.07E-14  5.51E-15  2.61E-15  8.66E-16  3.51E-16  1.36E-16  3.68E-17  1.34E-17
    21       1.13E-12  7.98E-13  5.05E-13  3.57E-13  2.52E-13  1.60E-13  1.13E-13  7.98E-14  5.03E-14  3.52E-14
             2.42E-14  1.41E-14  8.88E-15  5.25E-15  2.36E-15  1.19E-15  5.60E-16  1.90E-16  7.91E-17
    22       3.20E-12  2.26E-12  1.43E-12  1.01E-12  7.14E-13  4.52E-13  3.20E-13  2.26E-13  1.43E-13  9.98E-14
             6.88E-14  4.01E-14  2.52E-14  1.49E-14  6.70E-15  3.37E-15  1.59E-15  5.40E-16  2.25E-16
    23       9.25E-40  6.55E-40  4.14E-40  2.93E-40  2.07E-40  1.31E-40  9.26E-41  6.55E-41  4.14E-41  2.91E-41
             2.01E-41  1.18E-41  7.44E-42  4.41E-42  1.99E-42  1.00E-42  4.72E-43  1.60E-43  6.68E-44
    24       1.68E-13  1.19E-13  7.50E-14  5.30E-14  3.75E-14  2.37E-14  1.68E-14  1.19E-14  7.54E-15  5.30E-15
             3.67E-15  2.16E-15  1.36E-15  8.09E-16  3.64E-16  1.84E-16  8.68E-17  2.94E-17  1.23E-17
    25       3.78E-12  2.67E-12  1.69E-12  1.19E-12  8.40E-13  5.28E-13  3.69E-13  2.55E-13  1.52E-13  9.81E-14
             5.99E-14  2.78E-14  1.42E-14  6.63E-15  2.18E-15  8.76E-16  3.37E-16  9.12E-17  3.32E-17
    26       4.33E-12  3.06E-12  1.93E-12  1.36E-12  9.63E-13  6.05E-13  4.23E-13  2.93E-13  1.75E-13  1.13E-13
             6.91E-14  3.22E-14  1.64E-14  7.70E-15  2.53E-15  1.02E-15  3.92E-16  1.06E-16  3.86E-17
    27       2.36E-12  1.67E-12  1.05E-12  7.44E-13  5.25E-13  3.30E-13  2.31E-13  1.60E-13  9.52E-14  6.16E-14
             3.77E-14  1.76E-14  8.96E-15  4.20E-15  1.38E-15  5.56E-16  2.14E-16  5.79E-17  2.11E-17
    28       7.33E-40  5.19E-40  3.27E-40  2.31E-40  1.63E-40  1.03E-40  7.19E-41  4.98E-41  2.97E-41  1.92E-41
             1.18E-41  5.48E-42  2.79E-42  1.31E-42  4.28E-43  1.72E-43  6.62E-44  1.79E-44  6.50E-45
    29       7.76E-13  5.49E-13  3.47E-13  2.45E-13  1.73E-13  1.09E-13  7.60E-14  5.27E-14  3.15E-14  2.04E-14
             1.25E-14  5.86E-15  2.99E-15  1.41E-15  4.63E-16  1.86E-16  7.18E-17  1.94E-17  7.07E-18
    30       1.04E-12  7.33E-13  4.63E-13  3.27E-13  2.31E-13  1.45E-13  1.02E-13  7.04E-14  4.21E-14  2.73E-14
             1.68E-14  7.84E-15  4.01E-15  1.88E-15  6.20E-16  2.50E-16  9.63E-17  2.61E-17  9.48E-18
    31       4.21E-12  2.97E-12  1.88E-12  1.32E-12  9.27E-13  5.73E-13  3.91E-13  2.59E-13  1.39E-13  8.01E-14
             4.22E-14  1.57E-14  6.74E-15  2.71E-15  7.57E-16  2.79E-16  1.01E-16  2.58E-17  9.18E-18
    32       6.67E-13  4.71E-13  2.98E-13  2.10E-13  1.48E-13  9.34E-14  6.54E-14  4.53E-14  2.71E-14  1.76E-14
             1.08E-14  5.08E-15  2.60E-15  1.22E-15  4.03E-16  1.62E-16  6.26E-17  1.70E-17  6.17E-18
    33       1.16E-12  8.18E-13  5.17E-13  3.65E-13  2.58E-13  1.62E-13  1.14E-13  7.88E-14  4.72E-14  3.07E-14
             1.89E-14  8.86E-15  4.53E-15  2.13E-15  7.03E-16  2.84E-16  1.09E-16  2.96E-17  1.08E-17
    34       4.08E-12  2.89E-12  1.82E-12  1.28E-12  9.00E-13  5.56E-13  3.80E-13  2.52E-13  1.35E-13  7.80E-14
             4.11E-14  1.53E-14  6.59E-15  2.65E-15  7.40E-16  2.72E-16  9.84E-17  2.53E-17  8.98E-18
    35       2.70E-12  1.91E-12  1.20E-12  8.47E-13  5.94E-13  3.68E-13  2.51E-13  1.66E-13  8.96E-14  5.16E-14
             2.72E-14  1.01E-14  4.36E-15  1.76E-15  4.91E-16  1.80E-16  6.52E-17  1.67E-17  5.95E-18
    36       1.41E-40  9.95E-41  6.28E-41  4.42E-41  3.10E-41  1.92E-41  1.31E-41  8.69E-42  4.68E-42  2.69E-42
             1.42E-42  5.29E-43  2.28E-43  9.16E-44  2.56E-44  9.41E-45  3.40E-45  8.72E-46  3.10E-46
    37       6.88E-13  4.87E-13  3.08E-13  2.17E-13  1.53E-13  9.65E-14  6.76E-14  4.70E-14  2.82E-14  1.84E-14
             1.13E-14  5.34E-15  2.74E-15  1.29E-15  4.26E-16  1.72E-16  6.64E-17  1.80E-17  6.54E-18
    38       2.12E-12  1.50E-12  9.44E-13  6.65E-13  4.67E-13  2.89E-13  1.97E-13  1.31E-13  7.05E-14  4.07E-14
             2.15E-14  8.01E-15  3.45E-15  1.39E-15  3.88E-16  1.43E-16  5.17E-17  1.33E-17  4.71E-18
    39       1.39E-12  9.81E-13  6.19E-13  4.36E-13  3.06E-13  1.89E-13  1.29E-13  8.58E-14  4.63E-14  2.67E-14
             1.41E-14  5.27E-15  2.27E-15  9.15E-16  2.56E-16  9.41E-17  3.40E-17  8.73E-18  3.10E-18
    40       6.85E-13  4.84E-13  3.05E-13  2.15E-13  1.51E-13  9.34E-14  6.38E-14  4.24E-14  2.29E-14  1.32E-14
             6.99E-15  2.61E-15  1.13E-15  4.54E-16  1.27E-16  4.67E-17  1.69E-17  4.34E-18  1.54E-18
    41       1.04E-13  7.36E-14  4.64E-14  3.27E-14  2.29E-14  1.42E-14  9.70E-15  6.44E-15  3.48E-15  2.01E-15
             1.06E-15  3.98E-16  1.72E-16  6.92E-17  1.94E-17  7.13E-18  2.58E-18  6.61E-19  2.35E-19
    42       2.03E-14  1.44E-14  9.07E-15  6.39E-15  4.48E-15  2.77E-15  1.90E-15  1.26E-15  6.80E-16  3.93E-16
             2.08E-16  7.78E-17  3.36E-17  1.35E-17  3.78E-18  1.39E-18  5.04E-19  1.29E-19  4.59E-20
    43       1.16E-40  8.23E-41  5.19E-41  3.66E-41  2.58E-41  1.61E-41  1.11E-41  7.55E-42  4.26E-42  2.58E-42
             1.43E-42  5.71E-43  2.56E-43  1.06E-43  3.03E-44  1.13E-44  4.10E-45  1.06E-45  3.76E-46
    44       1.66E-13  1.17E-13  7.42E-14  5.24E-14  3.70E-14  2.33E-14  1.63E-14  1.14E-14  6.85E-15  4.49E-15
             2.78E-15  1.32E-15  6.77E-16  3.20E-16  1.06E-16  4.28E-17  1.65E-17  4.48E-18  1.63E-18
    45       2.99E-13  2.11E-13  1.33E-13  9.40E-14  6.60E-14  4.09E-14  2.80E-14  1.86E-14  1.01E-14  5.84E-15
             3.10E-15  1.16E-15  5.03E-16  2.03E-16  5.69E-17  2.09E-17  7.58E-18  1.95E-18  6.91E-19
    46       9.80E-13  6.92E-13  4.37E-13  3.08E-13  2.16E-13  1.34E-13  9.16E-14  6.09E-14  3.30E-14  1.91E-14
             1.02E-14  3.82E-15  1.65E-15  6.66E-16  1.87E-16  6.87E-17  2.49E-17  6.38E-18  2.27E-18
    61       5.06E-13  3.58E-13  2.26E-13  1.60E-13  1.13E-13  7.16E-14  5.06E-14  3.57E-14  2.24E-14  1.56E-14
             1.06E-14  6.11E-15  3.80E-15  2.23E-15  9.94E-16  4.98E-16  2.34E-16  7.92E-17  3.30E-17
    62       1.50E-12  1.06E-12  6.71E-13  4.74E-13  3.35E-13  2.12E-13  1.50E-13  1.06E-13  6.65E-14  4.63E-14
             3.16E-14  1.81E-14  1.13E-14  6.63E-15  2.95E-15  1.48E-15  6.96E-16  2.35E-16  9.80E-17
    63       1.76E-12  1.24E-12  7.85E-13  5.55E-13  3.91E-13  2.46E-13  1.72E-13  1.19E-13  7.06E-14  4.55E-14
             2.77E-14  1.28E-14  6.49E-15  3.03E-15  9.91E-16  3.98E-16  1.53E-16  4.14E-17  1.50E-17
    64       4.70E-40  3.33E-40  2.10E-40  1.49E-40  1.05E-40  6.67E-41  4.72E-41  3.35E-41  2.12E-41  1.48E-41
             1.02E-41  5.90E-42  3.69E-42  2.17E-42  9.71E-43  4.87E-43  2.29E-43  7.76E-44  3.23E-44
    65       1.25E-14  8.87E-15  5.61E-15  3.97E-15  2.81E-15  1.78E-15  1.26E-15  8.93E-16  5.65E-16  3.96E-16
             2.73E-16  1.58E-16  9.90E-17  5.83E-17  2.61E-17  1.31E-17  6.16E-18  2.09E-18  8.69E-19
    66       1.65E-12  1.17E-12  7.39E-13  5.22E-13  3.68E-13  2.31E-13  1.62E-13  1.12E-13  6.67E-14  4.31E-14
             2.63E-14  1.22E-14  6.18E-15  2.89E-15  9.46E-16  3.80E-16  1.46E-16  3.96E-17  1.44E-17
    67       2.65E-12  1.87E-12  1.18E-12  8.37E-13  5.90E-13  3.71E-13  2.60E-13  1.80E-13  1.07E-13  6.91E-14
             4.21E-14  1.95E-14  9.91E-15  4.63E-15  1.52E-15  6.10E-16  2.35E-16  6.34E-17  2.31E-17
    68       5.35E-13  3.78E-13  2.39E-13  1.69E-13  1.19E-13  7.49E-14  5.24E-14  3.63E-14  2.16E-14  1.40E-14
             8.55E-15  3.97E-15  2.02E-15  9.43E-16  3.09E-16  1.24E-16  4.78E-17  1.29E-17  4.70E-18
    69       2.59E-12  1.83E-12  1.16E-12  8.14E-13  5.71E-13  3.53E-13  2.41E-13  1.60E-13  8.60E-14  4.95E-14
             2.60E-14  9.68E-15  4.16E-15  1.67E-15  4.66E-16  1.71E-16  6.19E-17  1.59E-17  5.64E-18
    70       3.23E-12  2.29E-12  1.44E-12  1.02E-12  7.13E-13  4.41E-13  3.01E-13  2.00E-13  1.08E-13  6.20E-14
             3.27E-14  1.22E-14  5.23E-15  2.10E-15  5.87E-16  2.16E-16  7.80E-17  2.00E-17  7.11E-18
    71       2.48E-12  1.75E-12  1.10E-12  7.78E-13  5.46E-13  3.38E-13  2.31E-13  1.53E-13  8.25E-14  4.75E-14
             2.51E-14  9.32E-15  4.01E-15  1.61E-15  4.50E-16  1.65E-16  5.98E-17  1.53E-17  5.45E-18
    72       6.88E-14  4.87E-14  3.08E-14  2.17E-14  1.53E-14  9.65E-15  6.76E-15  4.70E-15  2.81E-15  1.82E-15
             1.12E-15  5.21E-16  2.65E-16  1.24E-16  4.08E-17  1.64E-17  6.32E-18  1.71E-18  6.21E-19
    73       9.37E-40  6.62E-40  4.19E-40  2.96E-40  2.09E-40  1.31E-40  9.22E-41  6.40E-41  3.84E-41  2.49E-41
             1.53E-41  7.13E-42  3.63E-42  1.70E-42  5.55E-43  2.23E-43  8.58E-44  2.32E-44  8.42E-45
    74       1.46E-12  1.03E-12  6.49E-13  4.57E-13  3.21E-13  1.99E-13  1.36E-13  9.01E-14  4.86E-14  2.80E-14
             1.48E-14  5.51E-15  2.37E-15  9.52E-16  2.66E-16  9.78E-17  3.53E-17  9.07E-18  3.22E-18
    75       1.23E-14  8.71E-15  5.50E-15  3.89E-15  2.75E-15  1.73E-15  1.21E-15  8.42E-16  5.04E-16  3.28E-16
             2.01E-16  9.39E-17  4.78E-17  2.24E-17  7.36E-18  2.96E-18  1.14E-18  3.09E-19  1.12E-19
    76       1.43E-13  1.01E-13  6.38E-14  4.51E-14  3.18E-14  2.00E-14  1.40E-14  9.76E-15  5.85E-15  3.80E-15
             2.33E-15  1.09E-15  5.55E-16  2.60E-16  8.55E-17  3.44E-17  1.32E-17  3.58E-18  1.30E-18
    77       1.84E-12  1.30E-12  8.15E-13  5.72E-13  3.97E-13  2.40E-13  1.58E-13  9.83E-14  4.68E-14  2.40E-14
             1.11E-14  3.54E-15  1.39E-15  5.20E-16  1.37E-16  4.90E-17  1.75E-17  4.44E-18  1.57E-18
    78       1.81E-12  1.28E-12  8.05E-13  5.65E-13  3.93E-13  2.37E-13  1.56E-13  9.71E-14  4.63E-14  2.37E-14
             1.10E-14  3.50E-15  1.37E-15  5.14E-16  1.35E-16  4.85E-17  1.73E-17  4.39E-18  1.55E-18
    79       1.29E-12  9.10E-13  5.72E-13  4.01E-13  2.79E-13  1.68E-13  1.11E-13  6.90E-14  3.29E-14  1.68E-14
             7.81E-15  2.49E-15  9.74E-16  3.65E-16  9.61E-17  3.45E-17  1.23E-17  3.12E-18  1.10E-18
    80       2.34E-12  1.65E-12  1.04E-12  7.30E-13  5.07E-13  3.06E-13  2.01E-13  1.26E-13  5.98E-14  3.06E-14
             1.42E-14  4.53E-15  1.77E-15  6.64E-16  1.75E-16  6.27E-17  2.23E-17  5.67E-18  2.01E-18
    81       7.61E-14  5.38E-14  3.40E-14  2.40E-14  1.70E-14  1.07E-14  7.50E-15  5.21E-15  3.13E-15  2.04E-15
             1.26E-15  5.88E-16  3.00E-16  1.41E-16  4.63E-17  1.86E-17  7.17E-18  1.94E-18  7.05E-19
    82       1.68E-41  1.19E-41  7.47E-42  5.26E-42  3.70E-42  2.30E-42  1.58E-42  1.05E-42  5.67E-43  3.28E-43
             1.73E-43  6.47E-44  2.78E-44  1.12E-44  3.13E-45  1.15E-45  4.16E-46  1.07E-46  3.79E-47
    83       7.01E-14  4.95E-14  3.13E-14  2.20E-14  1.55E-14  9.58E-15  6.56E-15  4.36E-15  2.36E-15  1.37E-15
             7.22E-16  2.70E-16  1.16E-16  4.68E-17  1.31E-17  4.81E-18  1.74E-18  4.46E-19  1.59E-19
    84       1.05E-13  7.43E-14  4.69E-14  3.30E-14  2.32E-14  1.44E-14  9.84E-15  6.55E-15  3.55E-15  2.05E-15
             1.09E-15  4.07E-16  1.75E-16  7.06E-17  1.97E-17  7.26E-18  2.62E-18  6.73E-19  2.39E-19
    85       3.16E-14  2.24E-14  1.41E-14  1.00E-14  7.06E-15  4.45E-15  3.12E-15  2.18E-15  1.31E-15  8.58E-16
             5.29E-16  2.48E-16  1.27E-16  5.97E-17  1.96E-17  7.91E-18  3.05E-18  8.25E-19  3.00E-19
    86       1.39E-14  9.82E-15  6.20E-15  4.37E-15  3.07E-15  1.90E-15  1.30E-15  8.66E-16  4.69E-16  2.72E-16
             1.44E-16  5.39E-17  2.32E-17  9.36E-18  2.62E-18  9.63E-19  3.48E-19  8.93E-20  3.17E-20
    87       2.74E-15  1.94E-15  1.22E-15  8.61E-16  6.04E-16  3.75E-16  2.57E-16  1.71E-16  9.26E-17  5.36E-17
             2.84E-17  1.06E-17  4.58E-18  1.85E-18  5.16E-19  1.90E-19  6.87E-20  1.76E-20  6.26E-21
    88       7.72E-42  5.45E-42  3.44E-42  2.43E-42  1.71E-42  1.06E-42  7.26E-43  4.85E-43  2.65E-43  1.55E-43
             8.33E-44  3.17E-44  1.38E-44  5.61E-45  1.58E-45  5.83E-46  2.11E-46  5.43E-47  1.93E-47
    89       1.13E-14  7.96E-15  5.01E-15  3.51E-15  2.44E-15  1.47E-15  9.71E-16  6.08E-16  2.91E-16  1.49E-16
             6.95E-17  2.22E-17  8.69E-18  3.26E-18  8.59E-19  3.08E-19  1.10E-19  2.79E-20  9.88E-21
    90       1.59E-14  1.12E-14  7.08E-15  4.96E-15  3.45E-15  2.08E-15  1.37E-15  8.59E-16  4.11E-16  2.11E-16
             9.83E-17  3.14E-17  1.23E-17  4.61E-18  1.22E-18  4.36E-19  1.55E-19  3.95E-20  1.40E-20
    91       3.23E-14  2.28E-14  1.43E-14  1.01E-14  7.00E-15  4.22E-15  2.78E-15  1.74E-15  8.34E-16  4.28E-16
             1.99E-16  6.37E-17  2.50E-17  9.37E-18  2.47E-18  8.85E-19  3.15E-19  8.01E-20  2.84E-20
    92       2.55E-14  1.80E-14  1.13E-14  7.95E-15  5.53E-15  3.34E-15  2.20E-15  1.38E-15  6.59E-16  3.38E-16
             1.58E-16  5.04E-17  1.97E-17  7.40E-18  1.95E-18  6.99E-19  2.49E-19  6.33E-20  2.24E-20
    93       2.21E-40  1.56E-40  9.80E-41  6.87E-41  4.78E-41  2.89E-41  1.90E-41  1.19E-41  5.69E-42  2.92E-42
             1.36E-42  4.34E-43  1.70E-43  6.38E-44  1.68E-44  6.03E-45  2.15E-45  5.46E-46  1.93E-46
    94       9.92E-15  7.00E-15  4.41E-15  3.09E-15  2.15E-15  1.30E-15  8.55E-16  5.35E-16  2.56E-16  1.32E-16
             6.14E-17  1.96E-17  7.69E-18  2.88E-18  7.60E-19  2.73E-19  9.71E-20  2.47E-20  8.74E-21
    95       6.90E-43  4.87E-43  3.07E-43  2.16E-43  1.51E-43  9.20E-44  6.16E-44  3.95E-44  1.98E-44  1.05E-44
             5.08E-45  1.68E-45  6.70E-46  2.54E-46  6.75E-47  2.43E-47  8.66E-48  2.20E-48  7.80E-49
    96       2.43E-15  1.71E-15  1.08E-15  7.57E-16  5.26E-16  3.18E-16  2.10E-16  1.31E-16  6.28E-17  3.23E-17
             1.50E-17  4.81E-18  1.89E-18  7.08E-19  1.86E-19  6.69E-20  2.38E-20  6.05E-21  2.14E-21
    97       2.18E-13  1.54E-13  9.71E-14  6.84E-14  4.81E-14  2.98E-14  2.04E-14  1.36E-14  7.40E-15  4.30E-15
             2.28E-15  8.55E-16  3.69E-16  1.49E-16  4.16E-17  1.53E-17  5.54E-18  1.42E-18  5.05E-19
    98       5.61E-14  3.96E-14  2.50E-14  1.76E-14  1.24E-14  7.68E-15  5.26E-15  3.51E-15  1.91E-15  1.11E-15
             5.87E-16  2.20E-16  9.51E-17  3.83E-17  1.07E-17  3.95E-18  1.43E-18  3.66E-19  1.30E-19
   117       2.77E-13  1.95E-13  1.24E-13  8.74E-14  6.18E-14  3.90E-14  2.75E-14  1.94E-14  1.21E-14  8.33E-15
             5.63E-15  3.19E-15  1.97E-15  1.15E-15  5.09E-16  2.54E-16  1.19E-16  4.03E-17  1.68E-17
   118       8.26E-13  5.83E-13  3.69E-13  2.61E-13  1.84E-13  1.17E-13  8.23E-14  5.79E-14  3.61E-14  2.49E-14
             1.68E-14  9.54E-15  5.89E-15  3.43E-15  1.52E-15  7.61E-16  3.57E-16  1.21E-16  5.02E-17
   119       9.68E-13  6.84E-13  4.32E-13  3.05E-13  2.15E-13  1.35E-13  9.43E-14  6.51E-14  3.85E-14  2.47E-14
             1.49E-14  6.86E-15  3.46E-15  1.61E-15  5.25E-16  2.11E-16  8.10E-17  2.19E-17  7.95E-18
   120       9.47E-13  6.69E-13  4.23E-13  2.99E-13  2.11E-13  1.32E-13  9.25E-14  6.39E-14  3.78E-14  2.43E-14
             1.47E-14  6.78E-15  3.42E-15  1.59E-15  5.21E-16  2.09E-16  8.03E-17  2.17E-17  7.88E-18
   121       1.56E-12  1.10E-12  6.95E-13  4.91E-13  3.46E-13  2.18E-13  1.52E-13  1.05E-13  6.22E-14  4.00E-14
             2.43E-14  1.12E-14  5.64E-15  2.62E-15  8.57E-16  3.44E-16  1.32E-16  3.57E-17  1.30E-17
   122       3.08E-13  2.18E-13  1.38E-13  9.72E-14  6.86E-14  4.31E-14  3.01E-14  2.08E-14  1.23E-14  7.95E-15
             4.82E-15  2.22E-15  1.12E-15  5.23E-16  1.71E-16  6.85E-17  2.63E-17  7.12E-18  2.59E-18
   123       1.57E-12  1.11E-12  7.00E-13  4.93E-13  3.46E-13  2.14E-13  1.46E-13  9.68E-14  5.19E-14  2.98E-14
             1.57E-14  5.80E-15  2.49E-15  9.98E-16  2.78E-16  1.02E-16  3.69E-17  9.48E-18  3.37E-18
   124       6.11E-41  4.32E-41  2.73E-41  1.93E-41  1.37E-41  8.65E-42  6.14E-42  4.36E-42  2.75E-42  1.92E-42
             1.31E-42  7.51E-43  4.67E-43  2.74E-43  1.22E-43  6.10E-44  2.87E-44  9.69E-45  4.03E-45
   125       1.54E-12  1.09E-12  6.88E-13  4.85E-13  3.40E-13  2.11E-13  1.44E-13  9.53E-14  5.12E-14  2.94E-14
             1.55E-14  5.74E-15  2.46E-15  9.89E-16  2.76E-16  1.01E-16  3.66E-17  9.40E-18  3.34E-18
   126       2.11E-12  1.49E-12  9.40E-13  6.62E-13  4.65E-13  2.88E-13  1.96E-13  1.30E-13  7.00E-14  4.02E-14
             2.12E-14  7.85E-15  3.37E-15  1.35E-15  3.77E-16  1.39E-16  5.01E-17  1.28E-17  4.56E-18
   127       1.59E-15  1.13E-15  7.13E-16  5.04E-16  3.57E-16  2.26E-16  1.61E-16  1.14E-16  7.20E-17  5.03E-17
             3.44E-17  1.97E-17  1.23E-17  7.19E-18  3.20E-18  1.60E-18  7.54E-19  2.55E-19  1.06E-19
   128       9.14E-13  6.45E-13  4.07E-13  2.87E-13  2.01E-13  1.25E-13  8.51E-14  5.65E-14  3.04E-14  1.75E-14
             9.19E-15  3.41E-15  1.46E-15  5.88E-16  1.64E-16  6.02E-17  2.18E-17  5.58E-18  1.98E-18
   129       1.63E-12  1.15E-12  7.22E-13  5.06E-13  3.52E-13  2.12E-13  1.40E-13  8.71E-14  4.14E-14  2.12E-14
             9.83E-15  3.13E-15  1.22E-15  4.58E-16  1.21E-16  4.32E-17  1.54E-17  3.91E-18  1.38E-18
   130       1.62E-12  1.14E-12  7.18E-13  5.03E-13  3.50E-13  2.11E-13  1.39E-13  8.67E-14  4.13E-14  2.11E-14
             9.79E-15  3.12E-15  1.22E-15  4.56E-16  1.20E-16  4.31E-17  1.53E-17  3.90E-18  1.38E-18
   131       1.15E-12  8.13E-13  5.12E-13  3.59E-13  2.50E-13  1.51E-13  9.90E-14  6.18E-14  2.94E-14  1.50E-14
             6.98E-15  2.22E-15  8.68E-16  3.25E-16  8.56E-17  3.07E-17  1.09E-17  2.78E-18  9.84E-19
   132       2.08E-12  1.47E-12  9.23E-13  6.47E-13  4.50E-13  2.72E-13  1.79E-13  1.11E-13  5.31E-14  2.71E-14
             1.26E-14  4.01E-15  1.57E-15  5.87E-16  1.54E-16  5.54E-17  1.97E-17  5.01E-18  1.77E-18
   133       6.87E-13  4.84E-13  3.03E-13  2.11E-13  1.45E-13  8.42E-14  5.27E-14  3.06E-14  1.29E-14  5.97E-15
             2.53E-15  7.32E-16  2.73E-16  9.94E-17  2.56E-17  9.11E-18  3.23E-18  8.19E-19  2.90E-19
   134       8.83E-13  6.22E-13  3.90E-13  2.71E-13  1.86E-13  1.08E-13  6.78E-14  3.94E-14  1.66E-14  7.67E-15
             3.25E-15  9.41E-16  3.51E-16  1.28E-16  3.29E-17  1.17E-17  4.15E-18  1.05E-18  3.73E-19
   135       8.83E-13  6.22E-13  3.90E-13  2.71E-13  1.86E-13  1.08E-13  6.78E-14  3.94E-14  1.66E-14  7.67E-15
             3.25E-15  9.41E-16  3.51E-16  1.28E-16  3.29E-17  1.17E-17  4.15E-18  1.05E-18  3.73E-19
   136       1.08E-12  7.60E-13  4.76E-13  3.32E-13  2.27E-13  1.32E-13  8.28E-14  4.81E-14  2.03E-14  9.37E-15
             3.97E-15  1.15E-15  4.29E-16  1.56E-16  4.02E-17  1.43E-17  5.08E-18  1.29E-18  4.55E-19
