SEQ='C '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 111450792.5   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   259     3    2S1 2P2 4P1         (5)2( 2.0)  5829291.1 
   260     3    2S1 2P2 4P1         (3)0( 1.0)  5835819.8 
   261     4    2S1 2P2 4P1         (5)2( 3.0)  5840465.5 
   262     4    2S1 2P2 4P1         (5)1( 1.0)  5843133.5 
   263     4    2S1 2P2 4P1         (5)1( 2.0)  5843954.7 
   264     4    2S1 2P2 4P1         (3)2( 1.0)  5851156.4 
   265     5    2S1 2P2 4P1         (5)2( 4.0)  5856927.7 
   266     5    2S1 2P2 4P1         (5)1( 3.0)  5857985.9 
   267     4    2S1 2P2 4P1         (3)2( 2.0)  5858851.0 
   268     4    2S1 2P2 4P1         (3)1( 0.0)  5866693.2 
   269     5    2S1 2P2 4P1         (5)0( 2.0)  5868832.9 
   270     5    2S1 2P2 4P1         (3)2( 3.0)  5876239.0 
   271     5    2S1 2P2 4P1         (3)1( 1.0)  5876991.0 
   272     3    2S1 2P2 4D1         (5)3( 1.0)  5877578.8 
   273     3    2S1 2P2 4D1         (5)3( 2.0)  5879421.4 
   274     5    2S1 2P2 4P1         (3)1( 2.0)  5882308.9 
   275     3    2S1 2P2 4D1         (5)3( 3.0)  5883166.6 
   276     4    2S1 2P2 4D1         (5)3( 4.0)  5893206.1 
   277     4    2S1 2P2 4D1         (5)2( 0.0)  5895667.9 
   278     4    2S1 2P2 4D1         (5)2( 1.0)  5896001.7 
   279     3    2S1 2P2 4D1         (5)2( 2.0)  5896444.0 
   280     4    2S1 2P2 4D1         (5)2( 3.0)  5897816.1 
   281     4    2S1 2P2 4D1         (3)1( 2.0)  5904191.7 
   282     5    2S1 2P2 4D1         (5)3( 5.0)  5908452.8 
   283     5    2S1 2P2 4D1         (5)2( 4.0)  5911877.5 
   284     4    2S1 2P2 4D1         (3)3( 2.0)  5912805.1 
   285     4    2S1 2P2 4D1         (5)1( 3.0)  5916362.9 
   286     3    2S1 2P2 4F1         (5)4( 2.0)  5916713.5 
   287     3    2S1 2P2 4F1         (5)4( 3.0)  5917184.5 
   288     4    2S1 2P2 4D1         (3)1( 1.0)  5917245.5 
   289     3    2S1 2P2 4F1         (5)2( 4.0)  5917759.6 
   290     5    2S1 2P2 4D1         (5)1( 2.0)  5919558.2 
   291     3    2S1 2P2 4F1         (3)4( 3.0)  5920087.9 
   292     5    2S1 2P2 4D1         (3)3( 3.0)  5920635.5 
   293     5    2S1 2P2 4D1         (5)1( 1.0)  5921463.7 
   294     5    2S1 2P2 4D1         (3)1( 0.0)  5926430.1 
