SEQ='N '     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 118056189.4   NPRNTI= 4   NPRNTF=12
   --------------------
   INDP         CODE                 S L   WI        WNP
   249     1    2S2 2P2 7P1         (2)2( 4.5)  6132936.3 
   250     1    2S2 2P2 7P1         (2)1( 2.5)  6134345.0 
   251     3    2S2 2P2 6D1         (2)2( 4.5)  6135262.3 
   252     1    2S2 2P2 7D1         (4)3(13.5)  6140745.8 
   253     1    2S2 2P2 7D1         (4)2( 9.5)  6141629.5 
   254     1    2S2 2P2 7D1         (2)1( 2.5)  6142046.6 
   255     1    2S2 2P2 7D1         (4)1( 5.5)  6142925.6 
   256     3    2S2 2P2 6F1         (2)3( 6.5)  6144301.6 
   257     1    2S2 2P2 7D1         (2)3( 6.5)  6144315.9 
   258     3    2S2 2P2 6G1         (2)4( 8.5)  6144814.0 
   259     3    2S2 2P2 6H1         (2)5(10.5)  6145188.9 
   260     1    2S2 2P2 7D1         (2)2( 4.5)  6146247.8 
   261     1    2S2 2P2 7F1         (4)4(17.5)  6147698.6 
   262     1    2S2 2P2 7F1         (4)2( 9.5)  6147701.2 
   263     1    2S2 2P2 7F1         (2)2( 4.5)  6147752.6 
   264     1    2S2 2P2 7F1         (2)4( 8.5)  6148281.0 
   265     1    2S2 2P2 7G1         (4)3(13.5)  6148575.8 
   266     1    2S2 2P2 7G1         (2)3( 6.5)  6148575.8 
   267     1    2S2 2P2 7G1         (4)4(17.5)  6148575.8 
   268     1    2S2 2P2 7G1         (2)4( 8.5)  6148575.8 
   269     1    2S2 2P2 7G1         (4)5(21.5)  6148575.8 
   270     1    2S2 2P2 7G1         (2)5(10.5)  6148575.8 
   271     1    2S2 2P2 7F1         (4)3(13.5)  6148578.1 
   272     1    2S2 2P2 7H1         (4)4(17.5)  6148811.8 
   273     1    2S2 2P2 7H1         (2)4( 8.5)  6148811.8 
   274     1    2S2 2P2 7H1         (4)5(21.5)  6148811.8 
   275     1    2S2 2P2 7H1         (2)5(10.5)  6148811.8 
   276     1    2S2 2P2 7H1         (4)6(25.5)  6148811.8 
   277     1    2S2 2P2 7H1         (2)6(12.5)  6148811.8 
   278     1    2S2 2P2 7I1         (4)5(21.5)  6148917.3 
   279     1    2S2 2P2 7I1         (2)5(10.5)  6148917.3 
   280     1    2S2 2P2 7I1         (4)6(25.5)  6148917.3 
   281     1    2S2 2P2 7I1         (2)6(12.5)  6148917.3 
   282     1    2S2 2P2 7I1         (4)7(29.5)  6148917.3 
   283     1    2S2 2P2 7I1         (2)7(14.5)  6148917.3 
   284     1    2S2 2P2 7F1         (2)3( 6.5)  6149369.1 
   285     5    2S1 2P3 5D1         (4)2( 9.5)  6152635.3 
   286     4    2S1 2P3 6S1         (6)0( 2.5)  6153524.2 
   287     4    2S1 2P3 6S1         (4)0( 1.5)  6159484.3 
   288     5    2S1 2P3 5F1         (4)3(13.5)  6169156.8 
   289     4    2S1 2P3 6P1         (6)1( 8.5)  6170660.3 
   290     4    2S1 2P3 6P1         (4)1( 5.5)  6176571.6 
   291     4    2S1 2P3 6D1         (6)2(14.5)  6187567.4 
   292    10    2P4 4P1             (2)2( 4.5)  6191517.4 
   293    10    2P4 4P1             (2)0( 0.5)  6195107.7 
   294     4    2S1 2P3 6D1         (4)2( 9.5)  6195753.2 
   295     2    2S2 2P2 7S1         (2)2( 4.5)  6197799.0 
   296     4    2S1 2P3 6F1         (6)3(20.5)  6198939.3 
   297     4    2S1 2P3 6G1         (6)4(26.5)  6199951.4 
   298     4    2S1 2P3 6G1         (4)4(17.5)  6199951.4 
   299     4    2S1 2P3 6H1         (6)5(32.5)  6200326.4 
   300     4    2S1 2P3 6H1         (4)5(21.5)  6200326.4 
   301     4    2S1 2P3 6F1         (4)3(13.5)  6200351.8 
   302     6    2S1 2P3 5P1         (4)1( 5.5)  6201628.9 
   303     2    2S2 2P2 7P1         (2)3( 6.5)  6208246.9 
   304     2    2S2 2P2 7P1         (2)2( 4.5)  6208848.3 
   305     2    2S2 2P2 7P1         (2)1( 2.5)  6210113.0 
   306     2    2S2 2P2 7D1         (2)4( 8.5)  6219353.4 
   307     2    2S2 2P2 7D1         (2)3( 6.5)  6219443.0 
   308     2    2S2 2P2 7D1         (2)2( 4.5)  6220302.0 
   309     2    2S2 2P2 7D1         (2)1( 2.5)  6221411.2 
   310     2    2S2 2P2 7D1         (2)0( 0.5)  6222052.3 
   311     2    2S2 2P2 7F1         (2)4( 8.5)  6224890.1 
   312     2    2S2 2P2 7F1         (2)3( 6.5)  6225125.8 
   313     2    2S2 2P2 7F1         (2)5(10.5)  6225887.0 
   314     2    2S2 2P2 7F1         (2)2( 4.5)  6225937.5 
   315     2    2S2 2P2 7G1         (2)2( 4.5)  6225970.3 
   316     2    2S2 2P2 7G1         (2)3( 6.5)  6225970.3 
   317     2    2S2 2P2 7G1         (2)4( 8.5)  6225970.3 
   318     2    2S2 2P2 7G1         (2)5(10.5)  6225970.3 
   319     2    2S2 2P2 7G1         (2)6(12.5)  6225970.3 
   320     2    2S2 2P2 7H1         (2)3( 6.5)  6226206.4 
   321     2    2S2 2P2 7H1         (2)4( 8.5)  6226206.4 
   322     2    2S2 2P2 7H1         (2)5(10.5)  6226206.4 
   323     2    2S2 2P2 7H1         (2)6(12.5)  6226206.4 
   324     2    2S2 2P2 7H1         (2)7(14.5)  6226206.4 
   325     2    2S2 2P2 7I1         (2)4( 8.5)  6226311.8 
   326     2    2S2 2P2 7I1         (2)5(10.5)  6226311.8 
   327     2    2S2 2P2 7I1         (2)6(12.5)  6226311.8 
   328     2    2S2 2P2 7I1         (2)7(14.5)  6226311.8 
   329     2    2S2 2P2 7I1         (2)8(16.5)  6226311.8 
   330     2    2S2 2P2 7F1         (2)1( 2.5)  6226760.6 
   331     6    2S1 2P3 5D1         (4)2( 9.5)  6231727.8 
   332     1    2S2 2P2 8S1         (4)1( 5.5)  6232537.1 
   333     1    2S2 2P2 8S1         (2)1( 2.5)  6233625.7 
   334     1    2S2 2P2 8P1         (2)0( 0.5)  6238673.6 
   335     1    2S2 2P2 8P1         (4)2( 9.5)  6239307.7 
   336     1    2S2 2P2 8P1         (4)1( 5.5)  6239730.3 
   337     1    2S2 2P2 8P1         (4)0( 1.5)  6241105.9 
   338     1    2S2 2P2 8P1         (2)2( 4.5)  6241214.0 
   339     1    2S2 2P2 8P1         (2)1( 2.5)  6242142.4 
   340     1    2S2 2P2 8D1         (4)3(13.5)  6246389.3 
   341     6    2S1 2P3 5F1         (4)3(13.5)  6246941.2 
   342     1    2S2 2P2 8D1         (4)2( 9.5)  6246970.4 
   343     1    2S2 2P2 8D1         (2)1( 2.5)  6247255.8 
   344     1    2S2 2P2 8D1         (4)1( 5.5)  6247826.2 
   345     1    2S2 2P2 8D1         (2)3( 6.5)  6248763.5 
   346     1    2S2 2P2 8D1         (2)2( 4.5)  6250022.9 
   347     1    2S2 2P2 8F1         (4)4(17.5)  6250999.3 
   348     1    2S2 2P2 8F1         (4)2( 9.5)  6251010.2 
   349     1    2S2 2P2 8F1         (2)2( 4.5)  6251046.1 
   350     1    2S2 2P2 8F1         (2)4( 8.5)  6251401.9 
   351     1    2S2 2P2 8F1         (4)3(13.5)  6251580.3 
   352     1    2S2 2P2 8G1         (4)3(13.5)  6251615.5 
   353     1    2S2 2P2 8G1         (2)3( 6.5)  6251615.5 
   354     1    2S2 2P2 8G1         (4)4(17.5)  6251615.5 
   355     1    2S2 2P2 8G1         (2)4( 8.5)  6251615.5 
   356     1    2S2 2P2 8G1         (4)5(21.5)  6251615.5 
   357     1    2S2 2P2 8G1         (2)5(10.5)  6251615.5 
   358     1    2S2 2P2 8H1         (4)4(17.5)  6251773.6 
   359     1    2S2 2P2 8H1         (2)4( 8.5)  6251773.6 
   360     1    2S2 2P2 8H1         (4)5(21.5)  6251773.6 
   361     1    2S2 2P2 8H1         (2)5(10.5)  6251773.6 
   362     1    2S2 2P2 8H1         (4)6(25.5)  6251773.6 
   363     1    2S2 2P2 8H1         (2)6(12.5)  6251773.6 
   364     1    2S2 2P2 8I1         (4)5(21.5)  6251844.2 
   365     1    2S2 2P2 8I1         (2)5(10.5)  6251844.2 
   366     1    2S2 2P2 8I1         (4)6(25.5)  6251844.2 
   367     1    2S2 2P2 8I1         (2)6(12.5)  6251844.2 
   368     1    2S2 2P2 8I1         (4)7(29.5)  6251844.2 
   369     1    2S2 2P2 8I1         (2)7(14.5)  6251844.2 
   370     1    2S2 2P2 8J1         (4)6(25.5)  6251880.3 
   371     1    2S2 2P2 8J1         (2)6(12.5)  6251880.3 
   372     1    2S2 2P2 8J1         (4)7(29.5)  6251880.3 
   373     1    2S2 2P2 8J1         (2)7(14.5)  6251880.3 
   374     1    2S2 2P2 8J1         (4)8(33.5)  6251880.3 
   375     1    2S2 2P2 8J1         (2)8(16.5)  6251880.3 
   376     1    2S2 2P2 8F1         (2)3( 6.5)  6252126.8 
   377    10    2P4 4D1             (2)3( 6.5)  6256555.2 
   378    10    2P4 4D1             (2)1( 2.5)  6266826.2 
   379     3    2S2 2P2 7S1         (2)0( 0.5)  6275490.2 
   380     3    2S2 2P2 7P1         (2)1( 2.5)  6286468.1 
   381     3    2S2 2P2 7D1         (2)2( 4.5)  6297581.1 
   382     3    2S2 2P2 7F1         (2)3( 6.5)  6303219.7 
   383     3    2S2 2P2 7G1         (2)4( 8.5)  6303610.3 
