SEQ='N '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 118652915.6   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   117    11    2S1 2P3 3P1         (2)1( 1.5)  4521046.3 
   118    12    2S1 2P3 3P1         (4)1( 2.5)  4522628.8 
   119    12    2S1 2P3 3P1         (4)1( 1.5)  4524950.1 
   120    11    2S1 2P3 3P1         (4)1( 0.5)  4525463.8 
   121    12    2S1 2P3 3P1         (2)2( 1.5)  4529218.5 
   122    12    2S1 2P3 3P1         (2)2( 2.5)  4538294.1 
   123     7    2S1 2P3 3D1         (4)3( 1.5)  4563935.9 
   124     7    2S1 2P3 3D1         (4)3( 2.5)  4566138.8 
   125     7    2S1 2P3 3D1         (4)3( 3.5)  4569607.7 
   126     7    2S1 2P3 3D1         (4)3( 4.5)  4574795.6 
   127     7    2S1 2P3 3D1         (4)4( 2.5)  4579863.7 
   128     7    2S1 2P3 3D1         (4)4( 3.5)  4580565.8 
   129     9    2S1 2P3 3D1         (4)4( 4.5)  4581894.0 
   130    12    2S1 2P3 3P1         (2)0( 0.5)  4586569.8 
   131    15    2S1 2P3 3S1         (2)1( 1.5)  4592704.0 
   132     7    2S1 2P3 3D1         (4)2( 0.5)  4595499.3 
   133     7    2S1 2P3 3D1         (4)2( 1.5)  4597011.7 
   134     8    2S1 2P3 3D1         (4)2( 2.5)  4599572.6 
   135     8    2S1 2P3 3D1         (4)2( 3.5)  4601940.1 
   136     7    2S1 2P3 3D1         (2)0( 0.5)  4605836.6 
   137     9    2S1 2P3 3D1         (2)4( 3.5)  4611111.8 
   138     8    2S1 2P3 3D1         (4)1( 2.5)  4613662.4 
   139     8    2S1 2P3 3D1         (4)1( 1.5)  4617580.8 
   140     8    2S1 2P3 3D1         (4)1( 0.5)  4618321.7 
   141     8    2S1 2P3 3D1         (2)1( 1.5)  4624207.6 
   142     9    2S1 2P3 3D1         (2)1( 0.5)  4629990.9 
