SEQ='F '     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 130484355.7   NPRNTI= 3   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)    73376.4 
     3          2S2 2P4             (1)0( 0.0)   151241.8 
     4          2S1 2P5             (3)1( 4.0)   591443.8*
     5          2S1 2P5             (1)1( 1.0)   820055.2*
     6          2P6                 (1)0( 0.0)  1400782.1*

   LS RESOLVED TERM INDEXING            BWNR= 135776773.9   NTRM= 340
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   156     2    2S2 2P4 6D1         (2)0( 0.5)  4916426.7 
   157     2    2S2 2P4 6D1         (2)3( 6.5)  4916814.1 
   158     2    2S2 2P4 6D1         (2)1( 2.5)  4916982.3 
   159     2    2S2 2P4 6D1         (2)2( 4.5)  4917290.8 
   160     2    2S2 2P4 6F1         (2)1( 2.5)  4924634.9 
   161     2    2S2 2P4 6F1         (2)5(10.5)  4925148.6 
   162     2    2S2 2P4 6F1         (2)2( 4.5)  4925571.1 
   163     2    2S2 2P4 6G1         (2)2( 4.5)  4925921.5 
   164     2    2S2 2P4 6G1         (2)3( 6.5)  4925921.5 
   165     2    2S2 2P4 6G1         (2)4( 8.5)  4925921.5 
   166     2    2S2 2P4 6G1         (2)5(10.5)  4925921.5 
   167     2    2S2 2P4 6G1         (2)6(12.5)  4925921.5 
   168     2    2S2 2P4 6H1         (2)3( 6.5)  4926368.9 
   169     2    2S2 2P4 6H1         (2)4( 8.5)  4926368.9 
   170     2    2S2 2P4 6H1         (2)5(10.5)  4926368.9 
   171     2    2S2 2P4 6H1         (2)6(12.5)  4926368.9 
   172     2    2S2 2P4 6H1         (2)7(14.5)  4926368.9 
   173     2    2S2 2P4 6F1         (2)3( 6.5)  4926415.9 
   174     2    2S2 2P4 6F1         (2)4( 8.5)  4926579.6 
   175     1    2S2 2P4 7S1         (4)1( 5.5)  4937828.4 
   176     1    2S2 2P4 7S1         (2)1( 2.5)  4939260.7 
   177     1    2S2 2P4 7P1         (4)1( 5.5)  4948262.3 
   178     1    2S2 2P4 7P1         (4)2( 9.5)  4949214.4 
   179     1    2S2 2P4 7P1         (2)2( 4.5)  4950138.3 
   180     1    2S2 2P4 7P1         (2)0( 0.5)  4950642.5 
   181     1    2S2 2P4 7P1         (4)0( 1.5)  4950642.5 
   182     1    2S2 2P4 7P1         (2)1( 2.5)  4953033.8 
   183     3    2S2 2P4 6S1         (2)0( 0.5)  4953776.4 
   184     1    2S2 2P4 7D1         (4)2( 9.5)  4961322.2 
   185     1    2S2 2P4 7D1         (4)3(13.5)  4962574.0 
   186     1    2S2 2P4 7D1         (4)1( 5.5)  4963269.5 
   187     1    2S2 2P4 7D1         (2)3( 6.5)  4963573.8 
   188     1    2S2 2P4 7D1         (2)1( 2.5)  4965451.8 
   189     1    2S2 2P4 7D1         (2)2( 4.5)  4966019.1 
   190     1    2S2 2P4 7F1         (4)3(13.5)  4968536.1 
   191     1    2S2 2P4 7F1         (2)3( 6.5)  4969085.3 
   192     1    2S2 2P4 7F1         (4)4(17.5)  4969288.4 
   193     1    2S2 2P4 7G1         (4)3(13.5)  4969343.2 
   194     1    2S2 2P4 7G1         (2)3( 6.5)  4969343.2 
   195     1    2S2 2P4 7G1         (4)4(17.5)  4969343.2 
   196     1    2S2 2P4 7G1         (2)4( 8.5)  4969343.2 
   197     1    2S2 2P4 7G1         (4)5(21.5)  4969343.2 
   198     1    2S2 2P4 7G1         (2)5(10.5)  4969343.2 
   199     1    2S2 2P4 7F1         (2)4( 8.5)  4969441.0 
   200     1    2S2 2P4 7F1         (4)2( 9.5)  4969551.7 
   201     1    2S2 2P4 7H1         (4)4(17.5)  4969624.9 
   202     1    2S2 2P4 7H1         (2)4( 8.5)  4969624.9 
   203     1    2S2 2P4 7H1         (4)5(21.5)  4969624.9 
   204     1    2S2 2P4 7H1         (2)5(10.5)  4969624.9 
   205     1    2S2 2P4 7H1         (4)6(25.5)  4969624.9 
   206     1    2S2 2P4 7H1         (2)6(12.5)  4969624.9 
   207     1    2S2 2P4 7I1         (4)5(21.5)  4969750.6 
   208     1    2S2 2P4 7I1         (2)5(10.5)  4969750.6 
   209     1    2S2 2P4 7I1         (4)6(25.5)  4969750.6 
   210     1    2S2 2P4 7I1         (2)6(12.5)  4969750.6 
   211     1    2S2 2P4 7I1         (4)7(29.5)  4969750.6 
   212     1    2S2 2P4 7I1         (2)7(14.5)  4969750.6 
   213     1    2S2 2P4 7F1         (2)2( 4.5)  4969853.2 
   214     3    2S2 2P4 6P1         (2)1( 2.5)  4972332.8 
   215     3    2S2 2P4 6D1         (2)2( 4.5)  4993998.9 
   216     3    2S2 2P4 6F1         (2)3( 6.5)  5003675.0 
   217     3    2S2 2P4 6G1         (2)4( 8.5)  5003786.9 
   218     3    2S2 2P4 6H1         (2)5(10.5)  5004234.3 
   219     2    2S2 2P4 7S1         (2)2( 4.5)  5011682.2 
   220     2    2S2 2P4 7P1         (2)3( 6.5)  5022526.0 
   221     2    2S2 2P4 7P1         (2)2( 4.5)  5023647.0 
   222     2    2S2 2P4 7P1         (2)1( 2.5)  5023929.0 
   223     1    2S2 2P4 8S1         (4)1( 5.5)  5024247.7 
   224     1    2S2 2P4 8S1         (2)1( 2.5)  5025180.5 
   225     1    2S2 2P4 8P1         (4)1( 5.5)  5031145.1 
   226     1    2S2 2P4 8P1         (4)2( 9.5)  5031768.9 
   227     1    2S2 2P4 8P1         (2)2( 4.5)  5032375.5 
   228     1    2S2 2P4 8P1         (2)0( 0.5)  5032704.6 
   229     1    2S2 2P4 8P1         (4)0( 1.5)  5032704.6 
   230     1    2S2 2P4 8P1         (2)1( 2.5)  5034294.7 
   231     2    2S2 2P4 7D1         (2)4( 8.5)  5035616.9 
   232     2    2S2 2P4 7D1         (2)0( 0.5)  5036729.3 
   233     2    2S2 2P4 7D1         (2)3( 6.5)  5036954.3 
   234     2    2S2 2P4 7D1         (2)1( 2.5)  5037022.8 
   235     2    2S2 2P4 7D1         (2)2( 4.5)  5037221.9 
   236     1    2S2 2P4 8D1         (4)2( 9.5)  5039757.8 
   237     1    2S2 2P4 8D1         (4)3(13.5)  5040583.9 
   238     1    2S2 2P4 8D1         (4)1( 5.5)  5041042.8 
   239     1    2S2 2P4 8D1         (2)3( 6.5)  5041247.7 
   240     2    2S2 2P4 7F1         (2)1( 2.5)  5041876.2 
   241     2    2S2 2P4 7F1         (2)5(10.5)  5042182.0 
   242     2    2S2 2P4 7F1         (2)2( 4.5)  5042453.4 
   243     1    2S2 2P4 8D1         (2)1( 2.5)  5042503.2 
   244     2    2S2 2P4 7G1         (2)2( 4.5)  5042719.6 
   245     2    2S2 2P4 7G1         (2)3( 6.5)  5042719.6 
   246     2    2S2 2P4 7G1         (2)4( 8.5)  5042719.6 
   247     2    2S2 2P4 7G1         (2)5(10.5)  5042719.6 
   248     2    2S2 2P4 7G1         (2)6(12.5)  5042719.6 
   249     1    2S2 2P4 8D1         (2)2( 4.5)  5042881.1 
   250     2    2S2 2P4 7F1         (2)3( 6.5)  5042977.8 
   251     2    2S2 2P4 7H1         (2)3( 6.5)  5043001.2 
   252     2    2S2 2P4 7H1         (2)4( 8.5)  5043001.2 
   253     2    2S2 2P4 7H1         (2)5(10.5)  5043001.2 
   254     2    2S2 2P4 7H1         (2)6(12.5)  5043001.2 
