SEQ='BE'     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 426200573.2   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   630287.2 

   LS RESOLVED TERM INDEXING            BWNR= 469748931.7   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    26       2.96E-12  1.88E-12  9.42E-13  5.20E-13  2.69E-13  1.03E-13  4.72E-14  2.08E-14  6.72E-15  2.78E-15
             1.13E-15  3.38E-16  1.34E-16  5.24E-17  1.50E-17  5.77E-18  2.20E-18  6.06E-19  2.26E-19
    27       2.60E-12  1.62E-12  7.94E-13  4.30E-13  2.18E-13  8.20E-14  3.71E-14  1.62E-14  5.17E-15  2.13E-15
             8.60E-16  2.55E-16  1.01E-16  3.94E-17  1.13E-17  4.32E-18  1.64E-18  4.52E-19  1.68E-19
    28       2.17E-12  1.32E-12  6.27E-13  3.31E-13  1.64E-13  6.01E-14  2.67E-14  1.15E-14  3.63E-15  1.48E-15
             5.97E-16  1.76E-16  6.91E-17  2.69E-17  7.67E-18  2.94E-18  1.12E-18  3.06E-19  1.13E-19
    29       1.78E-12  1.06E-12  4.83E-13  2.48E-13  1.20E-13  4.29E-14  1.88E-14  7.99E-15  2.49E-15  1.01E-15
             4.04E-16  1.18E-16  4.63E-17  1.80E-17  5.10E-18  1.95E-18  7.39E-19  2.03E-19  7.53E-20
    30       1.31E-12  7.48E-13  3.24E-13  1.61E-13  7.55E-14  2.61E-14  1.12E-14  4.69E-15  1.44E-15  5.77E-16
             2.29E-16  6.65E-17  2.59E-17  1.00E-17  2.83E-18  1.08E-18  4.07E-19  1.11E-19  4.12E-20
    31       1.05E-12  5.87E-13  2.46E-13  1.19E-13  5.49E-14  1.86E-14  7.89E-15  3.28E-15  9.95E-16  3.97E-16
             1.57E-16  4.53E-17  1.76E-17  6.78E-18  1.91E-18  7.26E-19  2.74E-19  7.47E-20  2.76E-20
    32       7.61E-13  4.09E-13  1.64E-13  7.71E-14  3.47E-14  1.15E-14  4.80E-15  1.97E-15  5.90E-16  2.34E-16
             9.18E-17  2.64E-17  1.02E-17  3.91E-18  1.10E-18  4.16E-19  1.57E-19  4.26E-20  1.57E-20
    33       5.91E-13  3.09E-13  1.20E-13  5.54E-14  2.45E-14  7.96E-15  3.30E-15  1.34E-15  3.99E-16  1.58E-16
             6.16E-17  1.76E-17  6.78E-18  2.60E-18  7.26E-19  2.75E-19  1.03E-19  2.80E-20  1.03E-20
    34       4.01E-13  2.02E-13  7.53E-14  3.39E-14  1.47E-14  4.66E-15  1.91E-15  7.69E-16  2.27E-16  8.88E-17
             3.45E-17  9.81E-18  3.76E-18  1.44E-18  4.00E-19  1.51E-19  5.68E-20  1.54E-20  5.68E-21
    35       2.94E-13  1.44E-13  5.22E-14  2.30E-14  9.85E-15  3.08E-15  1.25E-15  5.01E-16  1.46E-16  5.71E-17
             2.21E-17  6.26E-18  2.40E-18  9.13E-19  2.54E-19  9.57E-20  3.59E-20  9.70E-21  3.57E-21
    36       1.79E-13  8.47E-14  2.94E-14  1.27E-14  5.32E-15  1.63E-15  6.56E-16  2.60E-16  7.52E-17  2.92E-17
             1.12E-17  3.16E-18  1.21E-18  4.58E-19  1.27E-19  4.77E-20  1.78E-20  4.81E-21  1.77E-21
    37       1.27E-13  5.86E-14  1.99E-14  8.45E-15  3.51E-15  1.07E-15  4.25E-16  1.67E-16  4.82E-17  1.86E-17
             7.15E-18  2.01E-18  7.63E-19  2.89E-19  7.98E-20  3.00E-20  1.12E-20  3.01E-21  1.10E-21
    38       7.41E-14  3.33E-14  1.09E-14  4.57E-15  1.87E-15  5.59E-16  2.21E-16  8.65E-17  2.47E-17  9.50E-18
             3.63E-18  1.01E-18  3.84E-19  1.45E-19  4.00E-20  1.50E-20  5.59E-21  1.50E-21  5.52E-22
    39       4.98E-14  2.20E-14  7.08E-15  2.93E-15  1.19E-15  3.52E-16  1.38E-16  5.39E-17  1.53E-17  5.87E-18
             2.24E-18  6.22E-19  2.36E-19  8.89E-20  2.44E-20  9.13E-21  3.40E-21  9.13E-22  3.35E-22
    40       2.62E-14  1.13E-14  3.55E-15  1.45E-15  5.80E-16  1.70E-16  6.63E-17  2.56E-17  7.24E-18  2.76E-18
             1.05E-18  2.91E-19  1.10E-19  4.13E-20  1.13E-20  4.22E-21  1.57E-21  4.20E-22  1.54E-22
    41       1.82E-14  7.76E-15  2.41E-15  9.77E-16  3.89E-16  1.13E-16  4.41E-17  1.70E-17  4.79E-18  1.82E-18
             6.92E-19  1.91E-19  7.20E-20  2.71E-20  7.40E-21  2.76E-21  1.03E-21  2.74E-22  1.00E-22
    42       1.07E-14  4.49E-15  1.38E-15  5.54E-16  2.19E-16  6.35E-17  2.46E-17  9.46E-18  2.65E-18  1.01E-18
             3.81E-19  1.05E-19  3.95E-20  1.48E-20  4.05E-21  1.51E-21  5.60E-22  1.50E-22  5.48E-23



 --------------------------------
 PRTI= 2  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  1.52E+04  3.04E+04  7.61E+04  1.52E+05  3.04E+05  7.61E+05  1.52E+06  3.04E+06  7.61E+06  1.52E+07
   ---- ---  3.04E+07  7.61E+07  1.52E+08  3.04E+08  7.60E+08  1.52E+09  3.04E+09  7.61E+09  1.52E+10
     1       2.89E-13  2.04E-13  1.29E-13  9.11E-14  6.43E-14  4.03E-14  2.81E-14  1.94E-14  1.15E-14  7.35E-15
             4.44E-15  2.04E-15  1.03E-15  4.76E-16  1.54E-16  6.16E-17  2.36E-17  6.35E-18  2.30E-18
     2       2.38E-11  1.68E-11  1.06E-11  7.52E-12  5.32E-12  3.36E-12  2.37E-12  1.68E-12  1.05E-12  7.36E-13
             5.06E-13  2.94E-13  1.84E-13  1.08E-13  4.80E-14  2.39E-14  1.11E-14  3.72E-15  1.54E-15
     3       7.64E-12  5.41E-12  3.42E-12  2.42E-12  1.71E-12  1.08E-12  7.64E-13  5.40E-13  3.40E-13  2.38E-13
             1.64E-13  9.59E-14  6.03E-14  3.56E-14  1.58E-14  7.90E-15  3.69E-15  1.23E-15  5.10E-16
     4       4.46E-11  3.15E-11  1.99E-11  1.41E-11  9.93E-12  6.23E-12  4.35E-12  3.01E-12  1.79E-12  1.15E-12
             7.02E-13  3.25E-13  1.65E-13  7.70E-14  2.52E-14  1.01E-14  3.87E-15  1.04E-15  3.79E-16
     5       2.45E-11  1.73E-11  1.09E-11  7.72E-12  5.45E-12  3.42E-12  2.39E-12  1.65E-12  9.80E-13  6.33E-13
             3.86E-13  1.79E-13  9.10E-14  4.25E-14  1.39E-14  5.57E-15  2.14E-15  5.77E-16  2.09E-16
     6       4.51E-12  3.19E-12  2.02E-12  1.42E-12  1.00E-12  6.31E-13  4.41E-13  3.05E-13  1.81E-13  1.17E-13
             7.16E-14  3.34E-14  1.70E-14  7.94E-15  2.60E-15  1.04E-15  4.01E-16  1.08E-16  3.93E-17
    13       7.61E-12  5.38E-12  3.40E-12  2.40E-12  1.70E-12  1.07E-12  7.60E-13  5.37E-13  3.37E-13  2.35E-13
             1.60E-13  9.19E-14  5.68E-14  3.30E-14  1.44E-14  7.14E-15  3.31E-15  1.10E-15  4.55E-16
    14       2.51E-12  1.78E-12  1.12E-12  7.94E-13  5.62E-13  3.55E-13  2.51E-13  1.77E-13  1.12E-13  7.77E-14
             5.32E-14  3.05E-14  1.89E-14  1.10E-14  4.81E-15  2.38E-15  1.10E-15  3.67E-16  1.52E-16
    15       2.74E-12  1.94E-12  1.22E-12  8.65E-13  6.10E-13  3.83E-13  2.68E-13  1.85E-13  1.10E-13  7.09E-14
             4.31E-14  1.99E-14  1.00E-14  4.66E-15  1.51E-15  6.05E-16  2.32E-16  6.23E-17  2.26E-17
    16       1.36E-11  9.65E-12  6.09E-12  4.30E-12  3.04E-12  1.91E-12  1.33E-12  9.22E-13  5.48E-13  3.53E-13
             2.15E-13  9.91E-14  5.00E-14  2.33E-14  7.56E-15  3.02E-15  1.16E-15  3.11E-16  1.13E-16
    17       2.71E-12  1.92E-12  1.21E-12  8.55E-13  6.03E-13  3.79E-13  2.65E-13  1.83E-13  1.09E-13  7.03E-14
             4.28E-14  1.97E-14  9.98E-15  4.64E-15  1.51E-15  6.03E-16  2.31E-16  6.22E-17  2.25E-17
    18       8.05E-12  5.69E-12  3.59E-12  2.54E-12  1.79E-12  1.13E-12  7.87E-13  5.45E-13  3.24E-13  2.09E-13
             1.27E-13  5.89E-14  2.98E-14  1.39E-14  4.51E-15  1.80E-15  6.91E-16  1.86E-16  6.75E-17
    19       3.11E-12  2.20E-12  1.39E-12  9.77E-13  6.86E-13  4.24E-13  2.89E-13  1.92E-13  1.03E-13  5.92E-14
             3.11E-14  1.15E-14  4.95E-15  1.99E-15  5.53E-16  2.03E-16  7.34E-17  1.88E-17  6.69E-18
    20       1.31E-11  9.24E-12  5.83E-12  4.10E-12  2.88E-12  1.78E-12  1.21E-12  8.05E-13  4.32E-13  2.48E-13
             1.31E-13  4.85E-14  2.08E-14  8.34E-15  2.32E-15  8.54E-16  3.08E-16  7.91E-17  2.81E-17
    21       4.42E-12  3.12E-12  1.97E-12  1.39E-12  9.83E-13  6.18E-13  4.32E-13  2.99E-13  1.78E-13  1.15E-13
             7.03E-14  3.25E-14  1.65E-14  7.66E-15  2.49E-15  9.98E-16  3.82E-16  1.03E-16  3.74E-17
    22       9.20E-12  6.50E-12  4.10E-12  2.89E-12  2.03E-12  1.25E-12  8.56E-13  5.67E-13  3.05E-13  1.75E-13
             9.23E-14  3.43E-14  1.47E-14  5.91E-15  1.65E-15  6.05E-16  2.19E-16  5.61E-17  1.99E-17
    23       5.51E-12  3.89E-12  2.46E-12  1.73E-12  1.21E-12  7.51E-13  5.12E-13  3.40E-13  1.83E-13  1.05E-13
             5.53E-14  2.06E-14  8.82E-15  3.54E-15  9.87E-16  3.63E-16  1.31E-16  3.36E-17  1.19E-17
    24       8.67E-13  6.13E-13  3.87E-13  2.74E-13  1.93E-13  1.21E-13  8.49E-14  5.88E-14  3.51E-14  2.27E-14
             1.39E-14  6.45E-15  3.27E-15  1.52E-15  4.96E-16  1.98E-16  7.61E-17  2.05E-17  7.44E-18
    25       1.80E-12  1.27E-12  8.01E-13  5.64E-13  3.96E-13  2.45E-13  1.67E-13  1.11E-13  5.98E-14  3.45E-14
             1.82E-14  6.76E-15  2.90E-15  1.17E-15  3.25E-16  1.20E-16  4.32E-17  1.11E-17  3.94E-18
    26       4.18E-12  2.96E-12  1.86E-12  1.31E-12  9.22E-13  5.70E-13  3.90E-13  2.58E-13  1.39E-13  8.02E-14
             4.23E-14  1.57E-14  6.77E-15  2.72E-15  7.58E-16  2.79E-16  1.01E-16  2.58E-17  9.18E-18
    35       3.50E-12  2.47E-12  1.56E-12  1.11E-12  7.82E-13  4.94E-13  3.49E-13  2.46E-13  1.54E-13  1.06E-13
             7.17E-14  4.04E-14  2.47E-14  1.42E-14  6.17E-15  3.04E-15  1.40E-15  4.66E-16  1.92E-16
    36       1.16E-12  8.21E-13  5.19E-13  3.67E-13  2.59E-13  1.64E-13  1.16E-13  8.17E-14  5.10E-14  3.53E-14
             2.39E-14  1.35E-14  8.24E-15  4.74E-15  2.06E-15  1.01E-15  4.68E-16  1.55E-16  6.40E-17
    37       1.29E-12  9.10E-13  5.75E-13  4.06E-13  2.86E-13  1.80E-13  1.26E-13  8.68E-14  5.14E-14  3.30E-14
             2.00E-14  9.15E-15  4.59E-15  2.13E-15  6.88E-16  2.74E-16  1.05E-16  2.82E-17  1.02E-17
    38       6.41E-12  4.53E-12  2.86E-12  2.02E-12  1.43E-12  8.96E-13  6.26E-13  4.33E-13  2.57E-13  1.65E-13
             9.98E-14  4.57E-14  2.29E-14  1.06E-14  3.44E-15  1.37E-15  5.24E-16  1.41E-16  5.11E-17
    39       1.28E-12  9.02E-13  5.70E-13  4.03E-13  2.84E-13  1.78E-13  1.25E-13  8.62E-14  5.11E-14  3.29E-14
             1.99E-14  9.12E-15  4.58E-15  2.12E-15  6.86E-16  2.74E-16  1.05E-16  2.82E-17  1.02E-17
    40       3.81E-12  2.70E-12  1.70E-12  1.20E-12  8.49E-13  5.33E-13  3.73E-13  2.58E-13  1.53E-13  9.84E-14
             5.96E-14  2.73E-14  1.37E-14  6.35E-15  2.06E-15  8.21E-16  3.14E-16  8.44E-17  3.06E-17
    41       1.92E-12  1.36E-12  8.58E-13  6.04E-13  4.24E-13  2.62E-13  1.79E-13  1.19E-13  6.38E-14  3.66E-14
             1.92E-14  7.12E-15  3.05E-15  1.22E-15  3.40E-16  1.25E-16  4.51E-17  1.16E-17  4.11E-18
    42       2.10E-12  1.49E-12  9.39E-13  6.63E-13  4.68E-13  2.94E-13  2.06E-13  1.42E-13  8.45E-14  5.44E-14
             3.30E-14  1.51E-14  7.61E-15  3.52E-15  1.14E-15  4.55E-16  1.74E-16  4.68E-17  1.70E-17
    43       8.08E-12  5.71E-12  3.60E-12  2.54E-12  1.78E-12  1.10E-12  7.51E-13  4.98E-13  2.68E-13  1.54E-13
             8.08E-14  2.99E-14  1.28E-14  5.13E-15  1.43E-15  5.25E-16  1.89E-16  4.86E-17  1.73E-17
    44       5.72E-12  4.04E-12  2.55E-12  1.80E-12  1.26E-12  7.80E-13  5.33E-13  3.53E-13  1.90E-13  1.09E-13
             5.74E-14  2.13E-14  9.11E-15  3.65E-15  1.02E-15  3.74E-16  1.35E-16  3.46E-17  1.23E-17
    45       3.43E-12  2.42E-12  1.53E-12  1.08E-12  7.55E-13  4.67E-13  3.19E-13  2.12E-13  1.14E-13  6.55E-14
             3.44E-14  1.28E-14  5.46E-15  2.19E-15  6.10E-16  2.24E-16  8.09E-17  2.07E-17  7.37E-18
    46       1.41E-12  9.95E-13  6.26E-13  4.39E-13  3.05E-13  1.84E-13  1.21E-13  7.55E-14  3.59E-14  1.84E-14
             8.52E-15  2.71E-15  1.06E-15  3.97E-16  1.04E-16  3.75E-17  1.33E-17  3.39E-18  1.20E-18
    47       4.23E-12  2.98E-12  1.88E-12  1.32E-12  9.15E-13  5.52E-13  3.63E-13  2.26E-13  1.08E-13  5.51E-14
             2.56E-14  8.13E-15  3.18E-15  1.19E-15  3.13E-16  1.12E-16  4.00E-17  1.02E-17  3.60E-18
    48       4.15E-13  2.94E-13  1.86E-13  1.31E-13  9.25E-14  5.81E-14  4.07E-14  2.82E-14  1.67E-14  1.08E-14
             6.55E-15  3.01E-15  1.51E-15  7.02E-16  2.27E-16  9.08E-17  3.47E-17  9.34E-18  3.39E-18
    49       5.41E-12  3.82E-12  2.40E-12  1.69E-12  1.17E-12  7.06E-13  4.65E-13  2.90E-13  1.38E-13  7.06E-14
             3.28E-14  1.04E-14  4.08E-15  1.53E-15  4.02E-16  1.44E-16  5.13E-17  1.30E-17  4.62E-18
    50       3.00E-12  2.12E-12  1.33E-12  9.34E-13  6.49E-13  3.91E-13  2.57E-13  1.61E-13  7.65E-14  3.91E-14
             1.82E-14  5.78E-15  2.26E-15  8.47E-16  2.23E-16  7.99E-17  2.85E-17  7.23E-18  2.56E-18
    51       1.80E-12  1.27E-12  7.99E-13  5.60E-13  3.89E-13  2.35E-13  1.54E-13  9.63E-14  4.59E-14  2.35E-14
             1.09E-14  3.47E-15  1.36E-15  5.08E-16  1.34E-16  4.79E-17  1.71E-17  4.34E-18  1.54E-18
    52       9.98E-13  7.04E-13  4.43E-13  3.11E-13  2.16E-13  1.30E-13  8.56E-14  5.34E-14  2.55E-14  1.30E-14
             6.05E-15  1.93E-15  7.52E-16  2.82E-16  7.42E-17  2.66E-17  9.47E-18  2.41E-18  8.52E-19
    53       1.13E-12  7.97E-13  5.03E-13  3.54E-13  2.49E-13  1.54E-13  1.05E-13  6.97E-14  3.76E-14  2.16E-14
             1.14E-14  4.22E-15  1.81E-15  7.26E-16  2.02E-16  7.43E-17  2.68E-17  6.88E-18  2.44E-18
    54       2.63E-12  1.86E-12  1.17E-12  8.26E-13  5.80E-13  3.59E-13  2.45E-13  1.63E-13  8.76E-14  5.04E-14
             2.65E-14  9.85E-15  4.22E-15  1.69E-15  4.72E-16  1.73E-16  6.25E-17  1.60E-17  5.70E-18
    65       1.94E-12  1.37E-12  8.67E-13  6.13E-13  4.33E-13  2.73E-13  1.93E-13  1.35E-13  8.38E-14  5.74E-14
             3.83E-14  2.13E-14  1.29E-14  7.38E-15  3.19E-15  1.56E-15  7.21E-16  2.39E-16  9.84E-17
    66       6.44E-13  4.55E-13  2.88E-13  2.04E-13  1.44E-13  9.08E-14  6.40E-14  4.50E-14  2.79E-14  1.91E-14
             1.28E-14  7.10E-15  4.31E-15  2.46E-15  1.06E-15  5.21E-16  2.40E-16  7.97E-17  3.28E-17
    67       7.15E-13  5.05E-13  3.19E-13  2.26E-13  1.59E-13  9.98E-14  6.97E-14  4.80E-14  2.83E-14  1.81E-14
             1.09E-14  4.93E-15  2.46E-15  1.14E-15  3.66E-16  1.46E-16  5.57E-17  1.50E-17  5.42E-18
    68       3.57E-12  2.52E-12  1.59E-12  1.12E-12  7.93E-13  4.98E-13  3.47E-13  2.40E-13  1.41E-13  9.02E-14
             5.42E-14  2.46E-14  1.23E-14  5.67E-15  1.83E-15  7.28E-16  2.78E-16  7.48E-17  2.71E-17
    69       7.11E-13  5.02E-13  3.17E-13  2.24E-13  1.58E-13  9.92E-14  6.93E-14  4.78E-14  2.82E-14  1.80E-14
             1.08E-14  4.92E-15  2.46E-15  1.13E-15  3.66E-16  1.46E-16  5.56E-17  1.49E-17  5.42E-18
    70       2.13E-12  1.50E-12  9.50E-13  6.71E-13  4.73E-13  2.97E-13  2.07E-13  1.43E-13  8.43E-14  5.39E-14
             3.24E-14  1.47E-14  7.37E-15  3.40E-15  1.10E-15  4.37E-16  1.67E-16  4.48E-17  1.62E-17
    71       1.17E-12  8.30E-13  5.25E-13  3.70E-13  2.61E-13  1.64E-13  1.15E-13  7.91E-14  4.67E-14  2.99E-14
             1.80E-14  8.18E-15  4.09E-15  1.89E-15  6.08E-16  2.42E-16  9.26E-17  2.49E-17  9.02E-18
    72       1.17E-12  8.28E-13  5.22E-13  3.68E-13  2.58E-13  1.60E-13  1.09E-13  7.21E-14  3.87E-14  2.21E-14
             1.16E-14  4.28E-15  1.83E-15  7.33E-16  2.04E-16  7.48E-17  2.70E-17  6.92E-18  2.46E-18
    73       4.92E-12  3.47E-12  2.19E-12  1.54E-12  1.08E-12  6.70E-13  4.57E-13  3.03E-13  1.62E-13  9.30E-14
             4.87E-14  1.80E-14  7.69E-15  3.08E-15  8.55E-16  3.14E-16  1.13E-16  2.90E-17  1.03E-17
    74       3.49E-12  2.47E-12  1.56E-12  1.10E-12  7.70E-13  4.76E-13  3.25E-13  2.15E-13  1.15E-13  6.62E-14
             3.47E-14  1.28E-14  5.48E-15  2.19E-15  6.10E-16  2.24E-16  8.08E-17  2.07E-17  7.36E-18
    75       2.09E-12  1.48E-12  9.33E-13  6.57E-13  4.61E-13  2.85E-13  1.95E-13  1.29E-13  6.92E-14  3.97E-14
             2.08E-14  7.68E-15  3.28E-15  1.32E-15  3.66E-16  1.34E-16  4.84E-17  1.24E-17  4.41E-18
    76       1.24E-12  8.75E-13  5.50E-13  3.86E-13  2.68E-13  1.62E-13  1.06E-13  6.64E-14  3.16E-14  1.61E-14
             7.48E-15  2.38E-15  9.28E-16  3.48E-16  9.15E-17  3.28E-17  1.17E-17  2.97E-18  1.05E-18
    77       2.33E-13  1.64E-13  1.04E-13  7.34E-14  5.18E-14  3.25E-14  2.27E-14  1.57E-14  9.28E-15  5.94E-15
             3.58E-15  1.63E-15  8.16E-16  3.76E-16  1.21E-16  4.84E-17  1.85E-17  4.97E-18  1.80E-18
    78       3.72E-12  2.62E-12  1.65E-12  1.16E-12  8.04E-13  4.85E-13  3.19E-13  1.99E-13  9.47E-14  4.84E-14
             2.24E-14  7.13E-15  2.78E-15  1.04E-15  2.74E-16  9.83E-17  3.50E-17  8.90E-18  3.15E-18
    79       4.77E-12  3.36E-12  2.12E-12  1.48E-12  1.03E-12  6.22E-13  4.09E-13  2.55E-13  1.21E-13  6.21E-14
             2.88E-14  9.15E-15  3.57E-15  1.34E-15  3.52E-16  1.26E-16  4.50E-17  1.14E-17  4.04E-18
    80       1.58E-12  1.11E-12  6.95E-13  4.84E-13  3.32E-13  1.93E-13  1.21E-13  7.02E-14  2.96E-14  1.37E-14
             5.79E-15  1.68E-15  6.27E-16  2.28E-16  5.88E-17  2.09E-17  7.41E-18  1.88E-18  6.65E-19
    81       5.25E-13  3.70E-13  2.32E-13  1.61E-13  1.11E-13  6.44E-14  4.03E-14  2.34E-14  9.86E-15  4.56E-15
             1.93E-15  5.60E-16  2.09E-16  7.60E-17  1.96E-17  6.97E-18  2.47E-18  6.26E-19  2.22E-19
    82       2.03E-12  1.43E-12  8.94E-13  6.22E-13  4.27E-13  2.48E-13  1.56E-13  9.03E-14  3.80E-14  1.76E-14
             7.45E-15  2.16E-15  8.06E-16  2.93E-16  7.55E-17  2.69E-17  9.53E-18  2.42E-18  8.55E-19
    83       6.75E-13  4.76E-13  2.98E-13  2.07E-13  1.42E-13  8.28E-14  5.18E-14  3.01E-14  1.27E-14  5.87E-15
             2.48E-15  7.20E-16  2.69E-16  9.77E-17  2.52E-17  8.96E-18  3.18E-18  8.05E-19  2.85E-19
    84       2.48E-12  1.74E-12  1.09E-12  7.61E-13  5.22E-13  3.03E-13  1.90E-13  1.10E-13  4.65E-14  2.15E-14
             9.10E-15  2.64E-15  9.85E-16  3.58E-16  9.23E-17  3.28E-17  1.16E-17  2.95E-18  1.04E-18
    85       8.26E-13  5.81E-13  3.64E-13  2.54E-13  1.74E-13  1.01E-13  6.34E-14  3.68E-14  1.55E-14  7.17E-15
             3.03E-15  8.80E-16  3.28E-16  1.19E-16  3.08E-17  1.09E-17  3.88E-18  9.84E-19  3.48E-19
    86       2.64E-12  1.86E-12  1.17E-12  8.22E-13  5.72E-13  3.45E-13  2.27E-13  1.42E-13  6.74E-14  3.44E-14
             1.60E-14  5.08E-15  1.98E-15  7.43E-16  1.95E-16  7.01E-17  2.49E-17  6.34E-18  2.24E-18
    87       1.58E-12  1.12E-12  7.03E-13  4.93E-13  3.43E-13  2.07E-13  1.36E-13  8.48E-14  4.04E-14  2.06E-14
             9.57E-15  3.04E-15  1.19E-15  4.46E-16  1.17E-16  4.20E-17  1.50E-17  3.80E-18  1.35E-18
    88       8.79E-13  6.20E-13  3.90E-13  2.74E-13  1.90E-13  1.15E-13  7.55E-14  4.71E-14  2.24E-14  1.15E-14
             5.31E-15  1.69E-15  6.60E-16  2.47E-16  6.51E-17  2.33E-17  8.31E-18  2.11E-18  7.47E-19
    89       6.91E-13  4.88E-13  3.08E-13  2.17E-13  1.52E-13  9.42E-14  6.44E-14  4.27E-14  2.29E-14  1.32E-14
             6.90E-15  2.55E-15  1.09E-15  4.37E-16  1.21E-16  4.46E-17  1.61E-17  4.13E-18  1.47E-18
    90       1.61E-12  1.14E-12  7.18E-13  5.06E-13  3.55E-13  2.20E-13  1.50E-13  9.95E-14  5.35E-14  3.07E-14
             1.61E-14  5.95E-15  2.54E-15  1.02E-15  2.83E-16  1.04E-16  3.76E-17  9.63E-18  3.42E-18
   103       1.21E-12  8.52E-13  5.39E-13  3.81E-13  2.69E-13  1.69E-13  1.19E-13  8.32E-14  5.10E-14  3.46E-14
             2.29E-14  1.26E-14  7.59E-15  4.31E-15  1.85E-15  9.08E-16  4.18E-16  1.39E-16  5.70E-17
   104       4.01E-13  2.83E-13  1.79E-13  1.26E-13  8.93E-14  5.63E-14  3.96E-14  2.77E-14  1.70E-14  1.15E-14
             7.62E-15  4.19E-15  2.53E-15  1.44E-15  6.18E-16  3.03E-16  1.39E-16  4.62E-17  1.90E-17
   105       4.43E-13  3.13E-13  1.98E-13  1.40E-13  9.85E-14  6.17E-14  4.30E-14  2.95E-14  1.73E-14  1.09E-14
             6.54E-15  2.95E-15  1.47E-15  6.75E-16  2.17E-16  8.63E-17  3.30E-17  8.85E-18  3.21E-18
   106       2.21E-12  1.56E-12  9.88E-13  6.97E-13  4.92E-13  3.08E-13  2.15E-13  1.47E-13  8.62E-14  5.47E-14
             3.27E-14  1.47E-14  7.34E-15  3.37E-15  1.09E-15  4.32E-16  1.65E-16  4.43E-17  1.60E-17
   107       4.41E-13  3.12E-13  1.97E-13  1.39E-13  9.80E-14  6.14E-14  4.28E-14  2.94E-14  1.72E-14  1.09E-14
             6.53E-15  2.94E-15  1.47E-15  6.74E-16  2.17E-16  8.63E-17  3.30E-17  8.85E-18  3.21E-18
   108       1.32E-12  9.34E-13  5.90E-13  4.17E-13  2.94E-13  1.84E-13  1.28E-13  8.81E-14  5.16E-14  3.27E-14
             1.96E-14  8.83E-15  4.40E-15  2.02E-15  6.51E-16  2.59E-16  9.88E-17  2.65E-17  9.62E-18
   109       7.31E-13  5.16E-13  3.26E-13  2.30E-13  1.62E-13  1.02E-13  7.09E-14  4.88E-14  2.86E-14  1.81E-14
             1.08E-14  4.90E-15  2.44E-15  1.12E-15  3.61E-16  1.44E-16  5.49E-17  1.47E-17  5.34E-18
   110       7.55E-13  5.33E-13  3.36E-13  2.37E-13  1.66E-13  1.03E-13  7.00E-14  4.62E-14  2.47E-14  1.41E-14
             7.36E-15  2.71E-15  1.15E-15  4.62E-16  1.28E-16  4.70E-17  1.70E-17  4.35E-18  1.55E-18
   111       3.17E-12  2.24E-12  1.41E-12  9.95E-13  6.98E-13  4.31E-13  2.94E-13  1.94E-13  1.04E-13  5.92E-14
             3.09E-14  1.14E-14  4.85E-15  1.94E-15  5.38E-16  1.98E-16  7.13E-17  1.83E-17  6.49E-18
   112       2.25E-12  1.59E-12  1.00E-12  7.07E-13  4.96E-13  3.07E-13  2.09E-13  1.38E-13  7.39E-14  4.22E-14
             2.20E-14  8.10E-15  3.46E-15  1.38E-15  3.84E-16  1.41E-16  5.09E-17  1.30E-17  4.63E-18
   113       1.35E-12  9.54E-13  6.02E-13  4.24E-13  2.97E-13  1.84E-13  1.25E-13  8.29E-14  4.43E-14  2.53E-14
             1.32E-14  4.86E-15  2.07E-15  8.29E-16  2.30E-16  8.45E-17  3.05E-17  7.82E-18  2.78E-18
   114       1.45E-13  1.02E-13  6.48E-14  4.57E-14  3.22E-14  2.02E-14  1.41E-14  9.70E-15  5.69E-15  3.62E-15
             2.16E-15  9.78E-16  4.87E-16  2.24E-16  7.21E-17  2.87E-17  1.10E-17  2.94E-18  1.07E-18
   115       9.23E-13  6.52E-13  4.10E-13  2.87E-13  2.00E-13  1.20E-13  7.92E-14  4.94E-14  2.34E-14  1.20E-14
             5.54E-15  1.76E-15  6.86E-16  2.57E-16  6.75E-17  2.42E-17  8.62E-18  2.19E-18  7.75E-19
   116       2.77E-12  1.95E-12  1.23E-12  8.62E-13  5.99E-13  3.61E-13  2.37E-13  1.48E-13  7.03E-14  3.59E-14
             1.66E-14  5.27E-15  2.06E-15  7.70E-16  2.02E-16  7.26E-17  2.58E-17  6.57E-18  2.32E-18
   117       3.55E-12  2.51E-12  1.58E-12  1.11E-12  7.69E-13  4.64E-13  3.05E-13  1.90E-13  9.03E-14  4.61E-14
             2.13E-14  6.77E-15  2.64E-15  9.89E-16  2.60E-16  9.32E-17  3.32E-17  8.43E-18  2.99E-18
   118       1.79E-12  1.26E-12  7.92E-13  5.51E-13  3.78E-13  2.20E-13  1.38E-13  8.00E-14  3.37E-14  1.56E-14
