SEQ='B '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 469748931.9   NPRNTI= 2   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2                 (1)0( 0.0)        0.0 
     2          2S1 2P1             (3)1( 4.0)   571855.3 
     3          2S1 2P1             (1)1( 1.0)  1096879.4*
     4          2P2                 (3)1( 4.0)  1470156.1*
     5          2P2                 (1)2( 2.0)  1653649.1*
     6          2P2                 (1)0( 0.0)  2036068.3*

   LS RESOLVED TERM INDEXING            BWNR= 511255702.8   NTRM= 289
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   240       2.73E-13  1.93E-13  1.22E-13  8.58E-14  6.04E-14  3.77E-14  2.61E-14  1.78E-14  1.03E-14  6.48E-15
             3.85E-15  1.73E-15  8.61E-16  3.96E-16  1.28E-16  5.09E-17  1.95E-17  5.23E-18  1.90E-18
   241       1.82E-13  1.28E-13  8.10E-14  5.71E-14  4.02E-14  2.51E-14  1.74E-14  1.19E-14  6.86E-15  4.32E-15
             2.56E-15  1.15E-15  5.74E-16  2.64E-16  8.52E-17  3.39E-17  1.30E-17  3.49E-18  1.26E-18
   242       5.44E-13  3.84E-13  2.43E-13  1.71E-13  1.21E-13  7.53E-14  5.21E-14  3.55E-14  2.06E-14  1.29E-14
             7.69E-15  3.46E-15  1.72E-15  7.92E-16  2.55E-16  1.02E-16  3.89E-17  1.05E-17  3.79E-18
   243       4.52E-13  3.19E-13  2.02E-13  1.42E-13  1.00E-13  6.25E-14  4.33E-14  2.96E-14  1.71E-14  1.08E-14
             6.40E-15  2.88E-15  1.43E-15  6.60E-16  2.13E-16  8.48E-17  3.24E-17  8.72E-18  3.16E-18
   244       8.99E-14  6.36E-14  4.01E-14  2.83E-14  1.99E-14  1.25E-14  8.64E-15  5.89E-15  3.41E-15  2.15E-15
             1.28E-15  5.75E-16  2.86E-16  1.32E-16  4.25E-17  1.70E-17  6.48E-18  1.74E-18  6.32E-19
   245       1.35E-12  9.52E-13  6.00E-13  4.23E-13  2.96E-13  1.82E-13  1.24E-13  8.14E-14  4.31E-14  2.45E-14
             1.27E-14  4.67E-15  1.99E-15  7.97E-16  2.21E-16  8.13E-17  2.93E-17  7.52E-18  2.67E-18
   246       9.60E-13  6.78E-13  4.27E-13  3.01E-13  2.11E-13  1.30E-13  8.82E-14  5.80E-14  3.07E-14  1.75E-14
             9.09E-15  3.33E-15  1.42E-15  5.69E-16  1.58E-16  5.80E-17  2.09E-17  5.37E-18  1.91E-18
   247       4.80E-13  3.39E-13  2.14E-13  1.50E-13  1.05E-13  6.49E-14  4.41E-14  2.90E-14  1.54E-14  8.73E-15
             4.54E-15  1.67E-15  7.11E-16  2.84E-16  7.90E-17  2.90E-17  1.05E-17  2.68E-18  9.53E-19
   248       5.75E-13  4.06E-13  2.56E-13  1.80E-13  1.26E-13  7.79E-14  5.29E-14  3.48E-14  1.84E-14  1.05E-14
             5.45E-15  2.00E-15  8.53E-16  3.41E-16  9.48E-17  3.48E-17  1.26E-17  3.22E-18  1.14E-18
   249       1.31E-12  9.23E-13  5.81E-13  4.07E-13  2.83E-13  1.70E-13  1.12E-13  6.93E-14  3.28E-14  1.67E-14
             7.70E-15  2.44E-15  9.51E-16  3.56E-16  9.36E-17  3.36E-17  1.19E-17  3.04E-18  1.07E-18
   250       6.54E-13  4.61E-13  2.90E-13  2.03E-13  1.41E-13  8.51E-14  5.58E-14  3.47E-14  1.64E-14  8.33E-15
             3.85E-15  1.22E-15  4.76E-16  1.78E-16  4.68E-17  1.68E-17  5.97E-18  1.52E-18  5.37E-19
   251       6.67E-13  4.71E-13  2.97E-13  2.09E-13  1.47E-13  9.04E-14  6.14E-14  4.04E-14  2.14E-14  1.22E-14
             6.34E-15  2.33E-15  9.94E-16  3.98E-16  1.10E-16  4.05E-17  1.46E-17  3.75E-18  1.33E-18
   252       1.68E-12  1.19E-12  7.46E-13  5.23E-13  3.63E-13  2.19E-13  1.43E-13  8.91E-14  4.21E-14  2.14E-14
             9.89E-15  3.13E-15  1.22E-15  4.58E-16  1.20E-16  4.31E-17  1.54E-17  3.90E-18  1.38E-18
   253       2.86E-13  2.02E-13  1.27E-13  8.96E-14  6.28E-14  3.87E-14  2.63E-14  1.73E-14  9.18E-15  5.22E-15
             2.72E-15  9.98E-16  4.26E-16  1.70E-16  4.73E-17  1.74E-17  6.27E-18  1.61E-18  5.71E-19
   254       9.32E-13  6.58E-13  4.14E-13  2.90E-13  2.02E-13  1.21E-13  7.96E-14  4.94E-14  2.34E-14  1.19E-14
             5.49E-15  1.74E-15  6.79E-16  2.54E-16  6.68E-17  2.39E-17  8.53E-18  2.17E-18  7.67E-19
   255       1.12E-12  7.90E-13  4.95E-13  3.44E-13  2.36E-13  1.37E-13  8.59E-14  4.98E-14  2.09E-14  9.66E-15
             4.08E-15  1.18E-15  4.40E-16  1.60E-16  4.13E-17  1.47E-17  5.21E-18  1.32E-18  4.67E-19
   256       5.60E-13  3.95E-13  2.47E-13  1.72E-13  1.18E-13  6.86E-14  4.29E-14  2.49E-14  1.05E-14  4.83E-15
             2.04E-15  5.91E-16  2.20E-16  8.01E-17  2.06E-17  7.34E-18  2.60E-18  6.60E-19  2.34E-19
   257       1.44E-12  1.02E-12  6.36E-13  4.43E-13  3.04E-13  1.76E-13  1.10E-13  6.40E-14  2.69E-14  1.24E-14
             5.25E-15  1.52E-15  5.66E-16  2.06E-16  5.31E-17  1.89E-17  6.70E-18  1.70E-18  6.00E-19
   258       7.21E-13  5.08E-13  3.18E-13  2.21E-13  1.52E-13  8.82E-14  5.52E-14  3.20E-14  1.34E-14  6.21E-15
             2.62E-15  7.60E-16  2.83E-16  1.03E-16  2.65E-17  9.44E-18  3.35E-18  8.49E-19  3.00E-19
   259       1.76E-12  1.24E-12  7.78E-13  5.41E-13  3.71E-13  2.16E-13  1.35E-13  7.83E-14  3.29E-14  1.52E-14
             6.41E-15  1.86E-15  6.92E-16  2.52E-16  6.49E-17  2.31E-17  8.18E-18  2.07E-18  7.34E-19
   260       8.81E-13  6.21E-13  3.89E-13  2.71E-13  1.86E-13  1.08E-13  6.75E-14  3.91E-14  1.64E-14  7.59E-15
             3.21E-15  9.29E-16  3.46E-16  1.26E-16  3.24E-17  1.15E-17  4.09E-18  1.04E-18  3.67E-19
   261       1.01E-12  7.07E-13  4.40E-13  3.03E-13  2.04E-13  1.13E-13  6.71E-14  3.62E-14  1.36E-14  5.84E-15
             2.32E-15  6.39E-16  2.33E-16  8.37E-17  2.14E-17  7.58E-18  2.69E-18  6.80E-19  2.41E-19
   262       5.03E-13  3.53E-13  2.20E-13  1.52E-13  1.02E-13  5.67E-14  3.35E-14  1.81E-14  6.82E-15  2.92E-15
             1.16E-15  3.20E-16  1.16E-16  4.18E-17  1.07E-17  3.79E-18  1.34E-18  3.40E-19  1.20E-19
   263       1.23E-12  8.64E-13  5.38E-13  3.71E-13  2.50E-13  1.39E-13  8.20E-14  4.42E-14  1.67E-14  7.14E-15
             2.84E-15  7.81E-16  2.85E-16  1.02E-16  2.61E-17  9.27E-18  3.28E-18  8.31E-19  2.94E-19
   264       6.14E-13  4.32E-13  2.69E-13  1.85E-13  1.25E-13  6.93E-14  4.10E-14  2.21E-14  8.34E-15  3.57E-15
             1.42E-15  3.91E-16  1.42E-16  5.11E-17  1.31E-17  4.63E-18  1.64E-18  4.16E-19  1.47E-19
   265       1.45E-12  1.02E-12  6.36E-13  4.38E-13  2.95E-13  1.64E-13  9.69E-14  5.22E-14  1.97E-14  8.44E-15
             3.36E-15  9.23E-16  3.36E-16  1.21E-16  3.09E-17  1.10E-17  3.88E-18  9.82E-19  3.47E-19
   266       7.26E-13  5.10E-13  3.18E-13  2.19E-13  1.47E-13  8.19E-14  4.84E-14  2.61E-14  9.85E-15  4.22E-15
             1.68E-15  4.62E-16  1.68E-16  6.04E-17  1.54E-17  5.48E-18  1.94E-18  4.91E-19  1.74E-19
   267       6.09E-13  4.27E-13  2.63E-13  1.79E-13  1.18E-13  6.20E-14  3.46E-14  1.74E-14  5.99E-15  2.43E-15
             9.29E-16  2.48E-16  8.93E-17  3.19E-17  8.11E-18  2.87E-18  1.02E-18  2.57E-19  9.10E-20
   268       3.04E-13  2.13E-13  1.32E-13  8.96E-14  5.89E-14  3.10E-14  1.73E-14  8.69E-15  2.99E-15  1.21E-15
             4.64E-16  1.24E-16  4.46E-17  1.59E-17  4.05E-18  1.44E-18  5.08E-19  1.29E-19  4.55E-20
   269       7.19E-13  5.04E-13  3.11E-13  2.12E-13  1.39E-13  7.33E-14  4.09E-14  2.05E-14  7.07E-15  2.87E-15
             1.10E-15  2.93E-16  1.05E-16  3.77E-17  9.58E-18  3.39E-18  1.20E-18  3.04E-19  1.08E-19
   270       3.60E-13  2.52E-13  1.56E-13  1.06E-13  6.96E-14  3.66E-14  2.04E-14  1.03E-14  3.54E-15  1.43E-15
             5.49E-16  1.46E-16  5.27E-17  1.88E-17  4.79E-18  1.70E-18  6.01E-19  1.52E-19  5.38E-20
   271       8.30E-13  5.82E-13  3.59E-13  2.44E-13  1.61E-13  8.46E-14  4.71E-14  2.37E-14  8.16E-15  3.31E-15
             1.27E-15  3.38E-16  1.22E-16  4.35E-17  1.11E-17  3.92E-18  1.39E-18  3.51E-19  1.24E-19
   272       4.15E-13  2.91E-13  1.80E-13  1.22E-13  8.04E-14  4.23E-14  2.36E-14  1.18E-14  4.08E-15  1.65E-15
             6.33E-16  1.69E-16  6.09E-17  2.17E-17  5.53E-18  1.96E-18  6.93E-19  1.75E-19  6.20E-20
   273       1.89E-13  1.32E-13  8.05E-14  5.39E-14  3.45E-14  1.71E-14  8.98E-15  4.24E-15  1.36E-15  5.30E-16
             1.98E-16  5.19E-17  1.86E-17  6.60E-18  1.68E-18  5.94E-19  2.10E-19  5.31E-20  1.88E-20
   274       9.43E-14  6.59E-14  4.02E-14  2.69E-14  1.72E-14  8.54E-15  4.49E-15  2.12E-15  6.79E-16  2.65E-16
             9.90E-17  2.59E-17  9.28E-18  3.30E-18  8.38E-19  2.97E-19  1.05E-19  2.66E-20  9.40E-21
   275       2.18E-13  1.52E-13  9.29E-14  6.21E-14  3.98E-14  1.97E-14  1.04E-14  4.89E-15  1.57E-15  6.11E-16
             2.28E-16  5.98E-17  2.14E-17  7.62E-18  1.93E-18  6.85E-19  2.42E-19  6.13E-20  2.17E-20
   276       1.09E-13  7.60E-14  4.64E-14  3.11E-14  1.99E-14  9.86E-15  5.18E-15  2.44E-15  7.84E-16  3.06E-16
             1.14E-16  2.99E-17  1.07E-17  3.81E-18  9.67E-19  3.42E-19  1.21E-19  3.07E-20  1.08E-20
   277       2.47E-13  1.72E-13  1.05E-13  7.04E-14  4.51E-14  2.23E-14  1.17E-14  5.54E-15  1.78E-15  6.93E-16
             2.59E-16  6.78E-17  2.43E-17  8.63E-18  2.19E-18  7.76E-19  2.75E-19  6.95E-20  2.46E-20
   278       1.23E-13  8.62E-14  5.26E-14  3.52E-14  2.25E-14  1.12E-14  5.87E-15  2.77E-15  8.88E-16  3.47E-16
             1.29E-16  3.39E-17  1.21E-17  4.32E-18  1.10E-18  3.88E-19  1.37E-19  3.47E-20  1.23E-20
   279       8.37E-13  5.91E-13  3.72E-13  2.61E-13  1.81E-13  1.09E-13  7.15E-14  4.44E-14  2.10E-14  1.07E-14
             4.94E-15  1.57E-15  6.11E-16  2.29E-16  6.01E-17  2.15E-17  7.67E-18  1.95E-18  6.90E-19
   280       4.65E-13  3.28E-13  2.06E-13  1.45E-13  1.01E-13  6.05E-14  3.97E-14  2.47E-14  1.17E-14  5.94E-15
             2.74E-15  8.70E-16  3.39E-16  1.27E-16  3.34E-17  1.20E-17  4.26E-18  1.08E-18  3.83E-19
   281       4.05E-19  2.87E-19  1.83E-19  1.31E-19  9.46E-20  6.30E-20  4.72E-20  3.57E-20  2.43E-20  1.77E-20
             1.24E-20  7.16E-21  4.44E-21  2.57E-21  1.13E-21  5.57E-22  2.59E-22  8.64E-23  3.57E-23
   282       2.56E-18  1.81E-18  1.16E-18  8.27E-19  5.97E-19  3.96E-19  2.94E-19  2.19E-19  1.42E-19  9.69E-20
             6.12E-20  2.91E-20  1.49E-20  6.96E-21  2.28E-21  9.13E-22  3.50E-22  9.45E-23  3.43E-23
   283       2.95E-18  2.09E-18  1.33E-18  9.54E-19  6.89E-19  4.57E-19  3.40E-19  2.52E-19  1.64E-19  1.12E-19
             7.06E-20  3.35E-20  1.71E-20  8.03E-21  2.63E-21  1.05E-21  4.05E-22  1.09E-22  3.96E-23
   284       1.38E-18  9.77E-19  6.23E-19  4.45E-19  3.22E-19  2.13E-19  1.59E-19  1.18E-19  7.69E-20  5.24E-20
             3.31E-20  1.57E-20  8.03E-21  3.76E-21  1.23E-21  4.93E-22  1.89E-22  5.11E-23  1.85E-23
   285       6.35E-18  4.50E-18  2.86E-18  2.04E-18  1.47E-18  9.61E-19  6.98E-19  4.98E-19  2.94E-19  1.79E-19
             9.79E-20  3.76E-20  1.64E-20  6.64E-21  1.86E-21  6.86E-22  2.48E-22  6.37E-23  2.27E-23
   286       5.37E-18  3.80E-18  2.42E-18  1.73E-18  1.24E-18  8.12E-19  5.90E-19  4.21E-19  2.48E-19  1.51E-19
             8.27E-20  3.18E-20  1.38E-20  5.61E-21  1.57E-21  5.80E-22  2.10E-22  5.39E-23  1.91E-23
   287       1.56E-19  1.10E-19  7.02E-20  5.01E-20  3.60E-20  2.36E-20  1.71E-20  1.22E-20  7.22E-21  4.39E-21
             2.41E-21  9.25E-22  4.03E-22  1.63E-22  4.58E-23  1.69E-23  6.11E-24  1.57E-24  5.57E-25
   288       6.73E-19  4.77E-19  3.03E-19  2.15E-19  1.53E-19  9.76E-20  6.82E-20  4.55E-20  2.36E-20  1.27E-20
             6.10E-21  2.00E-21  7.92E-22  2.99E-22  7.90E-23  2.84E-23  1.01E-23  2.57E-24  9.11E-25
   289       1.25E-19  8.84E-20  5.61E-20  3.99E-20  2.84E-20  1.81E-20  1.26E-20  8.45E-21  4.38E-21  2.36E-21
             1.13E-21  3.72E-22  1.47E-22  5.55E-23  1.47E-23  5.27E-24  1.88E-24  4.78E-25  1.69E-25


 -----------------------------------------
 PRTF= 2  TRMPRT= (3P)  SPNPRT= 3  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     2       5.10E-11  3.60E-11  2.28E-11  1.61E-11  1.14E-11  7.15E-12  5.01E-12  3.49E-12  2.12E-12  1.41E-12
             8.99E-13  4.59E-13  2.58E-13  1.36E-13  5.34E-14  2.47E-14  1.09E-14  3.45E-15  1.39E-15
     3       2.56E-11  1.81E-11  1.14E-11  8.07E-12  5.68E-12  3.55E-12  2.46E-12  1.68E-12  9.65E-13  6.05E-13
             3.58E-13  1.63E-13  8.41E-14  4.10E-14  1.47E-14  6.43E-15  2.71E-15  8.26E-16  3.25E-16
     4       1.95E-11  1.38E-11  8.69E-12  6.12E-12  4.29E-12  2.65E-12  1.81E-12  1.20E-12  6.59E-13  3.93E-13
             2.20E-13  9.32E-14  4.57E-14  2.13E-14  7.32E-15  3.13E-15  1.29E-15  3.86E-16  1.50E-16
     5       1.57E-11  1.10E-11  6.96E-12  4.89E-12  3.41E-12  2.08E-12  1.40E-12  9.05E-13  4.72E-13  2.69E-13
             1.45E-13  5.81E-14  2.75E-14  1.25E-14  4.17E-15  1.75E-15  7.17E-16  2.12E-16  8.19E-17
     6       1.31E-11  9.23E-12  5.80E-12  4.06E-12  2.82E-12  1.70E-12  1.12E-12  7.06E-13  3.53E-13  1.94E-13
             1.01E-13  3.89E-14  1.80E-14  8.00E-15  2.62E-15  1.09E-15  4.41E-16  1.29E-16  4.96E-17
     7       1.12E-11  7.92E-12  4.97E-12  3.47E-12  2.40E-12  1.42E-12  9.18E-13  5.65E-13  2.71E-13  1.45E-13
             7.32E-14  2.74E-14  1.24E-14  5.45E-15  1.76E-15  7.23E-16  2.91E-16  8.46E-17  3.25E-17
     8       9.86E-12  6.94E-12  4.35E-12  3.02E-12  2.07E-12  1.21E-12  7.67E-13  4.61E-13  2.14E-13  1.12E-13
             5.51E-14  2.01E-14  8.99E-15  3.90E-15  1.24E-15  5.07E-16  2.03E-16  5.87E-17  2.25E-17
     9       8.78E-12  6.18E-12  3.86E-12  2.67E-12  1.82E-12  1.04E-12  6.50E-13  3.83E-13  1.73E-13  8.80E-14
             4.26E-14  1.52E-14  6.73E-15  2.89E-15  9.09E-16  3.70E-16  1.47E-16  4.25E-17  1.62E-17
    10       7.91E-12  5.56E-12  3.46E-12  2.39E-12  1.61E-12  9.09E-13  5.57E-13  3.22E-13  1.41E-13  7.07E-14
             3.37E-14  1.19E-14  5.18E-15  2.20E-15  6.88E-16  2.79E-16  1.11E-16  3.18E-17  1.21E-17
    11       7.20E-12  5.06E-12  3.14E-12  2.15E-12  1.44E-12  8.00E-13  4.82E-13  2.73E-13  1.17E-13  5.78E-14
             2.71E-14  9.41E-15  4.08E-15  1.72E-15  5.34E-16  2.15E-16  8.53E-17  2.44E-17  9.28E-18
    12       6.61E-12  4.63E-12  2.86E-12  1.95E-12  1.30E-12  7.09E-13  4.21E-13  2.35E-13  9.85E-14  4.79E-14
             2.22E-14  7.61E-15  3.27E-15  1.37E-15  4.24E-16  1.70E-16  6.73E-17  1.92E-17  7.29E-18
    13       6.10E-12  4.27E-12  2.63E-12  1.79E-12  1.18E-12  6.32E-13  3.70E-13  2.03E-13  8.37E-14  4.02E-14
             1.84E-14  6.25E-15  2.67E-15  1.12E-15  3.42E-16  1.37E-16  5.40E-17  1.54E-17  5.83E-18
    14       5.66E-12  3.96E-12  2.43E-12  1.64E-12  1.07E-12  5.67E-13  3.27E-13  1.77E-13  7.17E-14  3.40E-14
             1.55E-14  5.20E-15  2.21E-15  9.19E-16  2.80E-16  1.12E-16  4.40E-17  1.25E-17  4.74E-18
    15       5.30E-12  3.70E-12  2.26E-12  1.52E-12  9.84E-13  5.13E-13  2.92E-13  1.56E-13  6.21E-14  2.92E-14
             1.32E-14  4.38E-15  1.85E-15  7.66E-16  2.33E-16  9.28E-17  3.64E-17  1.03E-17  3.91E-18
    16       4.97E-12  3.47E-12  2.11E-12  1.41E-12  9.05E-13  4.64E-13  2.61E-13  1.38E-13  5.40E-14  2.51E-14
             1.13E-14  3.71E-15  1.56E-15  6.45E-16  1.95E-16  7.77E-17  3.05E-17  8.62E-18  3.26E-18
    17       4.41E-12  3.06E-12  1.85E-12  1.22E-12  7.69E-13  3.84E-13  2.11E-13  1.09E-13  4.16E-14  1.91E-14
             8.44E-15  2.75E-15  1.15E-15  4.72E-16  1.42E-16  5.63E-17  2.20E-17  6.20E-18  2.33E-18
    18       3.96E-12  2.74E-12  1.64E-12  1.07E-12  6.63E-13  3.23E-13  1.74E-13  8.80E-14  3.30E-14  1.49E-14
             6.53E-15  2.11E-15  8.73E-16  3.57E-16  1.07E-16  4.22E-17  1.64E-17  4.62E-18  1.73E-18
    19       3.59E-12  2.48E-12  1.46E-12  9.42E-13  5.76E-13  2.74E-13  1.45E-13  7.22E-14  2.66E-14  1.19E-14
             5.16E-15  1.65E-15  6.80E-16  2.76E-16  8.23E-17  3.24E-17  1.26E-17  3.54E-18  1.33E-18
    20       3.14E-12  2.15E-12  1.25E-12  7.91E-13  4.74E-13  2.18E-13  1.13E-13  5.51E-14  1.98E-14  8.75E-15
             3.75E-15  1.19E-15  4.86E-16  1.96E-16  5.81E-17  2.28E-17  8.84E-18  2.48E-18  9.30E-19
    21       2.68E-12  1.82E-12  1.03E-12  6.40E-13  3.73E-13  1.66E-13  8.35E-14  3.99E-14  1.40E-14  6.09E-15
             2.58E-15  8.05E-16  3.27E-16  1.31E-16  3.87E-17  1.51E-17  5.85E-18  1.63E-18  6.12E-19
    22       2.18E-12  1.46E-12  8.04E-13  4.82E-13  2.71E-13  1.15E-13  5.62E-14  2.61E-14  8.92E-15  3.82E-15
             1.60E-15  4.91E-16  1.98E-16  7.90E-17  2.31E-17  8.98E-18  3.46E-18  9.62E-19  3.60E-19
    23       1.93E-12  1.27E-12  6.89E-13  4.05E-13  2.24E-13  9.25E-14  4.44E-14  2.04E-14  6.85E-15  2.91E-15
             1.21E-15  3.69E-16  1.48E-16  5.88E-17  1.71E-17  6.64E-18  2.55E-18  7.09E-19  2.65E-19
    24       1.63E-12  1.06E-12  5.59E-13  3.20E-13  1.72E-13  6.88E-14  3.23E-14  1.46E-14  4.81E-15  2.02E-15
             8.32E-16  2.52E-16  1.01E-16  3.98E-17  1.15E-17  4.46E-18  1.71E-18  4.73E-19  1.77E-19
    25       1.48E-12  9.51E-13  4.90E-13  2.76E-13  1.46E-13  5.74E-14  2.67E-14  1.19E-14  3.89E-15  1.63E-15
             6.66E-16  2.00E-16  7.98E-17  3.15E-17  9.09E-18  3.51E-18  1.35E-18  3.72E-19  1.39E-19
    26       1.28E-12  8.13E-13  4.08E-13  2.25E-13  1.16E-13  4.46E-14  2.04E-14  9.01E-15  2.91E-15  1.21E-15
             4.91E-16  1.47E-16  5.83E-17  2.29E-17  6.59E-18  2.54E-18  9.72E-19  2.68E-19  9.99E-20
    27       1.13E-12  7.02E-13  3.44E-13  1.86E-13  9.45E-14  3.55E-14  1.61E-14  7.00E-15  2.24E-15  9.22E-16
             3.74E-16  1.11E-16  4.39E-17  1.72E-17  4.94E-18  1.90E-18  7.26E-19  2.00E-19  7.44E-20
    28       9.39E-13  5.74E-13  2.72E-13  1.43E-13  7.11E-14  2.60E-14  1.16E-14  4.99E-15  1.57E-15  6.43E-16
             2.59E-16  7.66E-17  3.01E-17  1.18E-17  3.37E-18  1.29E-18  4.92E-19  1.35E-19  5.02E-20
    29       7.69E-13  4.58E-13  2.09E-13  1.07E-13  5.20E-14  1.86E-14  8.14E-15  3.46E-15  1.08E-15  4.38E-16
             1.75E-16  5.15E-17  2.02E-17  7.86E-18  2.24E-18  8.58E-19  3.26E-19  8.95E-20  3.32E-20
    30       5.65E-13  3.24E-13  1.40E-13  6.96E-14  3.27E-14  1.13E-14  4.85E-15  2.03E-15  6.23E-16  2.50E-16
             9.94E-17  2.89E-17  1.13E-17  4.37E-18  1.24E-18  4.73E-19  1.80E-19  4.91E-20  1.82E-20
    31       4.55E-13  2.54E-13  1.06E-13  5.16E-14  2.38E-14  8.05E-15  3.42E-15  1.42E-15  4.31E-16  1.72E-16
             6.81E-17  1.97E-17  7.66E-18  2.96E-18  8.36E-19  3.19E-19  1.21E-19  3.30E-20  1.22E-20
    32       3.29E-13  1.77E-13  7.10E-14  3.34E-14  1.50E-14  4.96E-15  2.08E-15  8.52E-16  2.56E-16  1.01E-16
             3.98E-17  1.15E-17  4.44E-18  1.71E-18  4.81E-19  1.83E-19  6.90E-20  1.88E-20  6.95E-21
    33       2.56E-13  1.34E-13  5.20E-14  2.40E-14  1.06E-14  3.45E-15  1.43E-15  5.81E-16  1.73E-16  6.83E-17
             2.67E-17  7.65E-18  2.95E-18  1.13E-18  3.18E-19  1.21E-19  4.56E-20  1.24E-20  4.57E-21
    34       1.74E-13  8.76E-14  3.26E-14  1.47E-14  6.36E-15  2.02E-15  8.27E-16  3.33E-16  9.81E-17  3.85E-17
             1.50E-17  4.26E-18  1.64E-18  6.28E-19  1.75E-19  6.64E-20  2.50E-20  6.79E-21  2.51E-21
    35       1.27E-13  6.25E-14  2.26E-14  9.97E-15  4.26E-15  1.33E-15  5.42E-16  2.17E-16  6.34E-17  2.48E-17
             9.60E-18  2.72E-18  1.04E-18  3.99E-19  1.11E-19  4.20E-20  1.58E-20  4.27E-21  1.58E-21
    36       7.75E-14  3.67E-14  1.27E-14  5.49E-15  2.30E-15  7.07E-16  2.84E-16  1.13E-16  3.26E-17  1.26E-17
             4.88E-18  1.37E-18  5.25E-19  2.00E-19  5.55E-20  2.09E-20  7.85E-21  2.12E-21  7.80E-22
    37       5.48E-14  2.54E-14  8.61E-15  3.66E-15  1.52E-15  4.61E-16  1.84E-16  7.25E-17  2.09E-17  8.07E-18
             3.10E-18  8.71E-19  3.32E-19  1.26E-19  3.49E-20  1.32E-20  4.92E-21  1.33E-21  4.88E-22
    38       3.21E-14  1.44E-14  4.74E-15  1.98E-15  8.10E-16  2.42E-16  9.57E-17  3.75E-17  1.07E-17  4.12E-18
             1.58E-18  4.40E-19  1.67E-19  6.34E-20  1.75E-20  6.57E-21  2.46E-21  6.62E-22  2.43E-22
    39       2.16E-14  9.51E-15  3.07E-15  1.27E-15  5.14E-16  1.52E-16  5.99E-17  2.33E-17  6.63E-18  2.54E-18
             9.70E-19  2.70E-19  1.02E-19  3.87E-20  1.07E-20  4.00E-21  1.49E-21  4.02E-22  1.48E-22
    40       1.14E-14  4.89E-15  1.54E-15  6.27E-16  2.51E-16  7.35E-17  2.87E-17  1.11E-17  3.14E-18  1.20E-18
             4.55E-19  1.26E-19  4.77E-20  1.80E-20  4.94E-21  1.85E-21  6.89E-22  1.85E-22  6.77E-23
    41       7.89E-15  3.36E-15  1.05E-15  4.23E-16  1.69E-16  4.91E-17  1.91E-17  7.37E-18  2.07E-18  7.90E-19
             3.00E-19  8.30E-20  3.13E-20  1.18E-20  3.23E-21  1.21E-21  4.50E-22  1.21E-22  4.41E-23
    42       4.62E-15  1.94E-15  5.97E-16  2.40E-16  9.50E-17  2.75E-17  1.06E-17  4.10E-18  1.15E-18  4.36E-19
             1.65E-19  4.56E-20  1.72E-20  6.46E-21  1.77E-21  6.61E-22  2.46E-22  6.58E-23  2.41E-23

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 4
   IREP
   ----
     2       4.20E-11  2.97E-11  1.88E-11  1.32E-11  9.34E-12  5.87E-12  4.10E-12  2.83E-12  1.68E-12  1.09E-12
             6.63E-13  3.08E-13  1.57E-13  7.34E-14  2.40E-14  9.65E-15  3.71E-15  1.00E-15  3.64E-16
     3       5.34E-11  3.77E-11  2.38E-11  1.68E-11  1.18E-11  7.38E-12  5.12E-12  3.48E-12  2.00E-12  1.25E-12
             7.40E-13  3.36E-13  1.73E-13  8.38E-14  3.00E-14  1.31E-14  5.52E-15  1.68E-15  6.59E-16
     4       3.94E-11  2.79E-11  1.76E-11  1.24E-11  8.68E-12  5.37E-12  3.66E-12  2.43E-12  1.33E-12  7.92E-13
             4.43E-13  1.88E-13  9.19E-14  4.29E-14  1.47E-14  6.27E-15  2.60E-15  7.75E-16  3.02E-16
     5       3.15E-11  2.22E-11  1.40E-11  9.84E-12  6.87E-12  4.19E-12  2.81E-12  1.82E-12  9.49E-13  5.41E-13
             2.90E-13  1.17E-13  5.52E-14  2.51E-14  8.36E-15  3.51E-15  1.44E-15  4.24E-16  1.64E-16
     6       2.63E-11  1.85E-11  1.16E-11  8.16E-12  5.66E-12  3.41E-12  2.24E-12  1.42E-12  7.07E-13  3.89E-13
             2.02E-13  7.79E-14  3.60E-14  1.60E-14  5.24E-15  2.18E-15  8.82E-16  2.58E-16  9.94E-17
     7       2.25E-11  1.59E-11  9.97E-12  6.96E-12  4.80E-12  2.85E-12  1.84E-12  1.13E-12  5.44E-13  2.91E-13
             1.47E-13  5.49E-14  2.49E-14  1.09E-14  3.51E-15  1.45E-15  5.83E-16  1.69E-16  6.50E-17
     8       1.98E-11  1.39E-11  8.71E-12  6.06E-12  4.15E-12  2.42E-12  1.54E-12  9.24E-13  4.29E-13  2.24E-13
             1.10E-13  4.03E-14  1.80E-14  7.80E-15  2.48E-15  1.01E-15  4.06E-16  1.17E-16  4.49E-17
