SEQ='MG'     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 710995688.1   NPRNTI= 2   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 2.5)   534947.7 
     3          3D1                 (2)2( 4.5)  1276560.9*

   LS RESOLVED TERM INDEXING            BWNR= 724641922.7   NTRM= 267
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
    45       1.49E-12  1.05E-12  6.64E-13  4.65E-13  3.24E-13  1.96E-13  1.29E-13  8.08E-14  3.88E-14  2.00E-14
             9.36E-15  3.01E-15  1.19E-15  4.47E-16  1.18E-16  4.24E-17  1.51E-17  3.84E-18  1.36E-18
    62       1.49E-12  1.06E-12  6.67E-13  4.72E-13  3.34E-13  2.11E-13  1.50E-13  1.06E-13  6.66E-14  4.65E-14
             3.20E-14  1.88E-14  1.20E-14  7.27E-15  3.38E-15  1.75E-15  8.43E-16  2.93E-16  1.24E-16
    63       4.95E-13  3.50E-13  2.21E-13  1.56E-13  1.11E-13  7.01E-14  4.96E-14  3.51E-14  2.21E-14  1.55E-14
             1.06E-14  6.26E-15  4.00E-15  2.42E-15  1.13E-15  5.82E-16  2.81E-16  9.76E-17  4.13E-17
    64       6.00E-13  4.24E-13  2.68E-13  1.89E-13  1.34E-13  8.44E-14  5.94E-14  4.15E-14  2.53E-14  1.67E-14
             1.05E-14  5.14E-15  2.72E-15  1.32E-15  4.49E-16  1.85E-16  7.22E-17  1.98E-17  7.24E-18
    65       2.98E-12  2.11E-12  1.33E-12  9.41E-13  6.65E-13  4.20E-13  2.95E-13  2.07E-13  1.26E-13  8.34E-14
             5.26E-14  2.57E-14  1.36E-14  6.58E-15  2.24E-15  9.22E-16  3.61E-16  9.89E-17  3.62E-17
    66       1.78E-12  1.26E-12  7.95E-13  5.62E-13  3.97E-13  2.51E-13  1.76E-13  1.23E-13  7.52E-14  4.99E-14
             3.15E-14  1.54E-14  8.12E-15  3.94E-15  1.35E-15  5.53E-16  2.16E-16  5.93E-17  2.17E-17
    67       5.90E-13  4.17E-13  2.64E-13  1.86E-13  1.32E-13  8.32E-14  5.86E-14  4.10E-14  2.50E-14  1.66E-14
             1.05E-14  5.12E-15  2.71E-15  1.31E-15  4.48E-16  1.84E-16  7.21E-17  1.98E-17  7.22E-18
    68       9.77E-13  6.91E-13  4.37E-13  3.09E-13  2.18E-13  1.38E-13  9.70E-14  6.79E-14  4.15E-14  2.76E-14
             1.74E-14  8.51E-15  4.50E-15  2.19E-15  7.46E-16  3.07E-16  1.20E-16  3.29E-17  1.20E-17
    69       1.92E-13  1.36E-13  8.59E-14  6.07E-14  4.29E-14  2.71E-14  1.91E-14  1.34E-14  8.20E-15  5.46E-15
             3.46E-15  1.69E-15  8.96E-16  4.36E-16  1.49E-16  6.12E-17  2.39E-17  6.56E-18  2.40E-18
    70       1.06E-12  7.50E-13  4.73E-13  3.34E-13  2.34E-13  1.45E-13  9.97E-14  6.66E-14  3.64E-14  2.13E-14
             1.14E-14  4.37E-15  1.92E-15  7.83E-16  2.22E-16  8.23E-17  2.99E-17  7.69E-18  2.74E-18
    71       3.18E-12  2.25E-12  1.42E-12  9.99E-13  7.02E-13  4.35E-13  2.99E-13  1.99E-13  1.09E-13  6.37E-14
             3.42E-14  1.31E-14  5.74E-15  2.35E-15  6.66E-16  2.47E-16  8.96E-17  2.31E-17  8.20E-18
    72       4.43E-12  3.13E-12  1.97E-12  1.39E-12  9.77E-13  6.07E-13  4.16E-13  2.78E-13  1.52E-13  8.89E-14
             4.78E-14  1.83E-14  8.02E-15  3.28E-15  9.31E-16  3.45E-16  1.25E-16  3.22E-17  1.15E-17
    73       1.89E-12  1.33E-12  8.40E-13  5.92E-13  4.16E-13  2.58E-13  1.77E-13  1.18E-13  6.48E-14  3.80E-14
             2.04E-14  7.82E-15  3.43E-15  1.40E-15  3.98E-16  1.47E-16  5.35E-17  1.38E-17  4.90E-18
    74       1.46E-12  1.03E-12  6.53E-13  4.60E-13  3.23E-13  2.01E-13  1.38E-13  9.20E-14  5.04E-14  2.95E-14
             1.59E-14  6.08E-15  2.67E-15  1.09E-15  3.09E-16  1.15E-16  4.16E-17  1.07E-17  3.81E-18
    75       6.24E-13  4.41E-13  2.78E-13  1.96E-13  1.38E-13  8.56E-14  5.88E-14  3.93E-14  2.15E-14  1.26E-14
             6.78E-15  2.60E-15  1.14E-15  4.67E-16  1.32E-16  4.91E-17  1.78E-17  4.59E-18  1.63E-18
    76       1.05E-12  7.41E-13  4.66E-13  3.27E-13  2.27E-13  1.37E-13  9.04E-14  5.65E-14  2.71E-14  1.39E-14
             6.50E-15  2.09E-15  8.19E-16  3.08E-16  8.14E-17  2.92E-17  1.04E-17  2.65E-18  9.37E-19
    77       3.14E-12  2.21E-12  1.39E-12  9.77E-13  6.80E-13  4.10E-13  2.70E-13  1.69E-13  8.10E-14  4.16E-14
             1.94E-14  6.24E-15  2.45E-15  9.23E-16  2.44E-16  8.75E-17  3.12E-17  7.93E-18  2.81E-18
    78       4.02E-12  2.84E-12  1.79E-12  1.25E-12  8.71E-13  5.26E-13  3.47E-13  2.17E-13  1.04E-13  5.34E-14
             2.50E-14  8.01E-15  3.15E-15  1.18E-15  3.13E-16  1.12E-16  4.00E-17  1.02E-17  3.60E-18
    79       2.21E-12  1.56E-12  9.83E-13  6.90E-13  4.80E-13  2.90E-13  1.91E-13  1.20E-13  5.73E-14  2.95E-14
             1.38E-14  4.43E-15  1.74E-15  6.55E-16  1.73E-16  6.21E-17  2.21E-17  5.63E-18  1.99E-18
    80       1.25E-12  8.82E-13  5.53E-13  3.85E-13  2.64E-13  1.53E-13  9.61E-14  5.58E-14  2.35E-14  1.09E-14
             4.60E-15  1.34E-15  4.98E-16  1.81E-16  4.67E-17  1.66E-17  5.89E-18  1.49E-18  5.28E-19
    81       4.18E-13  2.94E-13  1.84E-13  1.28E-13  8.80E-14  5.12E-14  3.20E-14  1.86E-14  7.84E-15  3.63E-15
             1.53E-15  4.45E-16  1.66E-16  6.04E-17  1.56E-17  5.54E-18  1.96E-18  4.98E-19  1.76E-19
    82       1.61E-12  1.13E-12  7.11E-13  4.95E-13  3.39E-13  1.97E-13  1.24E-13  7.18E-14  3.02E-14  1.40E-14
             5.92E-15  1.72E-15  6.40E-16  2.33E-16  6.00E-17  2.14E-17  7.58E-18  1.92E-18  6.79E-19
    83       5.37E-13  3.78E-13  2.37E-13  1.65E-13  1.13E-13  6.58E-14  4.12E-14  2.39E-14  1.01E-14  4.66E-15
             1.97E-15  5.72E-16  2.13E-16  7.77E-17  2.00E-17  7.12E-18  2.53E-18  6.40E-19  2.26E-19
    84       1.97E-12  1.39E-12  8.69E-13  6.05E-13  4.15E-13  2.41E-13  1.51E-13  8.77E-14  3.70E-14  1.71E-14
             7.24E-15  2.10E-15  7.83E-16  2.85E-16  7.34E-17  2.61E-17  9.26E-18  2.35E-18  8.30E-19
    85       6.56E-13  4.62E-13  2.90E-13  2.02E-13  1.38E-13  8.04E-14  5.04E-14  2.92E-14  1.23E-14  5.70E-15
             2.41E-15  6.99E-16  2.61E-16  9.49E-17  2.45E-17  8.70E-18  3.09E-18  7.82E-19  2.77E-19
    86       1.32E-12  9.29E-13  5.84E-13  4.10E-13  2.85E-13  1.72E-13  1.14E-13  7.12E-14  3.42E-14  1.76E-14
             8.23E-15  2.64E-15  1.04E-15  3.91E-16  1.03E-16  3.71E-17  1.32E-17  3.36E-18  1.19E-18
    87       7.30E-13  5.15E-13  3.24E-13  2.27E-13  1.58E-13  9.57E-14  6.31E-14  3.95E-14  1.90E-14  9.77E-15
             4.57E-15  1.47E-15  5.77E-16  2.17E-16  5.74E-17  2.06E-17  7.34E-18  1.87E-18  6.61E-19
   106       9.03E-13  6.38E-13  4.03E-13  2.85E-13  2.02E-13  1.28E-13  9.01E-14  6.35E-14  3.96E-14  2.74E-14
             1.87E-14  1.09E-14  6.92E-15  4.17E-15  1.93E-15  9.95E-16  4.79E-16  1.66E-16  7.04E-17
   107       3.00E-13  2.12E-13  1.34E-13  9.47E-14  6.70E-14  4.23E-14  2.99E-14  2.11E-14  1.32E-14  9.13E-15
             6.23E-15  3.63E-15  2.30E-15  1.39E-15  6.43E-16  3.32E-16  1.60E-16  5.55E-17  2.35E-17
   108       3.58E-13  2.53E-13  1.60E-13  1.13E-13  7.98E-14  5.03E-14  3.54E-14  2.47E-14  1.50E-14  9.86E-15
             6.18E-15  3.00E-15  1.58E-15  7.65E-16  2.61E-16  1.07E-16  4.18E-17  1.15E-17  4.19E-18
   109       1.78E-12  1.26E-12  7.95E-13  5.62E-13  3.97E-13  2.50E-13  1.76E-13  1.23E-13  7.45E-14  4.92E-14
             3.09E-14  1.50E-14  7.89E-15  3.82E-15  1.30E-15  5.35E-16  2.09E-16  5.73E-17  2.09E-17
   110       1.06E-12  7.52E-13  4.76E-13  3.36E-13  2.38E-13  1.50E-13  1.05E-13  7.36E-14  4.46E-14  2.95E-14
             1.85E-14  8.98E-15  4.73E-15  2.29E-15  7.81E-16  3.21E-16  1.25E-16  3.44E-17  1.26E-17
   111       3.53E-13  2.50E-13  1.58E-13  1.12E-13  7.88E-14  4.97E-14  3.50E-14  2.44E-14  1.48E-14  9.80E-15
             6.15E-15  2.99E-15  1.58E-15  7.64E-16  2.60E-16  1.07E-16  4.18E-17  1.14E-17  4.18E-18
   112       5.86E-13  4.14E-13  2.62E-13  1.85E-13  1.31E-13  8.26E-14  5.81E-14  4.06E-14  2.47E-14  1.63E-14
             1.02E-14  4.98E-15  2.62E-15  1.27E-15  4.33E-16  1.78E-16  6.96E-17  1.91E-17  6.97E-18
   113       1.16E-13  8.18E-14  5.17E-14  3.66E-14  2.59E-14  1.63E-14  1.15E-14  8.05E-15  4.90E-15  3.24E-15
             2.04E-15  9.93E-16  5.24E-16  2.54E-16  8.65E-17  3.55E-17  1.39E-17  3.81E-18  1.39E-18
   114       6.66E-13  4.70E-13  2.97E-13  2.09E-13  1.47E-13  9.12E-14  6.25E-14  4.17E-14  2.27E-14  1.33E-14
             7.10E-15  2.71E-15  1.19E-15  4.85E-16  1.37E-16  5.09E-17  1.85E-17  4.75E-18  1.69E-18
   115       1.99E-12  1.41E-12  8.89E-13  6.27E-13  4.40E-13  2.73E-13  1.87E-13  1.25E-13  6.81E-14  3.97E-14
             2.13E-14  8.12E-15  3.56E-15  1.45E-15  4.12E-16  1.53E-16  5.54E-17  1.43E-17  5.07E-18
   116       2.78E-12  1.96E-12  1.24E-12  8.74E-13  6.14E-13  3.81E-13  2.61E-13  1.74E-13  9.50E-14  5.55E-14
             2.97E-14  1.14E-14  4.97E-15  2.03E-15  5.76E-16  2.13E-16  7.75E-17  1.99E-17  7.09E-18
   117       1.19E-12  8.38E-13  5.29E-13  3.73E-13  2.62E-13  1.63E-13  1.11E-13  7.44E-14  4.06E-14  2.37E-14
             1.27E-14  4.86E-15  2.13E-15  8.70E-16  2.47E-16  9.14E-17  3.32E-17  8.54E-18  3.04E-18
   118       9.21E-13  6.51E-13  4.11E-13  2.90E-13  2.03E-13  1.26E-13  8.66E-14  5.78E-14  3.16E-14  1.84E-14
             9.89E-15  3.78E-15  1.65E-15  6.76E-16  1.92E-16  7.10E-17  2.58E-17  6.64E-18  2.36E-18
   119       3.93E-13  2.78E-13  1.75E-13  1.24E-13  8.69E-14  5.39E-14  3.70E-14  2.47E-14  1.35E-14  7.89E-15
             4.23E-15  1.62E-15  7.08E-16  2.90E-16  8.21E-17  3.04E-17  1.10E-17  2.84E-18  1.01E-18
   120       7.74E-13  5.46E-13  3.44E-13  2.41E-13  1.68E-13  1.01E-13  6.67E-14  4.17E-14  1.99E-14  1.02E-14
             4.77E-15  1.53E-15  6.01E-16  2.26E-16  5.96E-17  2.14E-17  7.63E-18  1.94E-18  6.87E-19
   121       2.32E-12  1.63E-12  1.03E-12  7.21E-13  5.02E-13  3.03E-13  2.00E-13  1.25E-13  5.97E-14  3.07E-14
             1.43E-14  4.58E-15  1.80E-15  6.77E-16  1.79E-16  6.42E-17  2.29E-17  5.81E-18  2.06E-18
   122       2.97E-12  2.09E-12  1.32E-12  9.24E-13  6.43E-13  3.88E-13  2.56E-13  1.60E-13  7.66E-14  3.93E-14
             1.83E-14  5.88E-15  2.31E-15  8.69E-16  2.29E-16  8.24E-17  2.93E-17  7.46E-18  2.64E-18
   123       1.64E-12  1.16E-12  7.28E-13  5.10E-13  3.55E-13  2.15E-13  1.41E-13  8.85E-14  4.24E-14  2.18E-14
             1.02E-14  3.26E-15  1.28E-15  4.82E-16  1.27E-16  4.56E-17  1.63E-17  4.13E-18  1.46E-18
   124       9.78E-13  6.90E-13  4.34E-13  3.05E-13  2.12E-13  1.28E-13  8.44E-14  5.28E-14  2.53E-14  1.30E-14
             6.08E-15  1.95E-15  7.66E-16  2.88E-16  7.61E-17  2.73E-17  9.73E-18  2.47E-18  8.76E-19
   125       5.42E-13  3.83E-13  2.41E-13  1.69E-13  1.18E-13  7.10E-14  4.68E-14  2.93E-14  1.41E-14  7.23E-15
             3.37E-15  1.08E-15  4.25E-16  1.60E-16  4.22E-17  1.52E-17  5.40E-18  1.37E-18  4.87E-19
   126       1.43E-12  1.01E-12  6.30E-13  4.38E-13  3.01E-13  1.75E-13  1.10E-13  6.36E-14  2.68E-14  1.24E-14
             5.24E-15  1.52E-15  5.66E-16  2.06E-16  5.31E-17  1.89E-17  6.70E-18  1.70E-18  6.01E-19
   127       4.76E-13  3.35E-13  2.10E-13  1.46E-13  1.00E-13  5.83E-14  3.65E-14  2.12E-14  8.93E-15  4.13E-15
             1.75E-15  5.06E-16  1.89E-16  6.87E-17  1.77E-17  6.30E-18  2.23E-18  5.66E-19  2.00E-19
   128       1.83E-12  1.29E-12  8.10E-13  5.63E-13  3.87E-13  2.25E-13  1.41E-13  8.18E-14  3.44E-14  1.59E-14
             6.74E-15  1.95E-15  7.28E-16  2.65E-16  6.83E-17  2.43E-17  8.61E-18  2.18E-18  7.72E-19
   129       6.11E-13  4.31E-13  2.70E-13  1.88E-13  1.29E-13  7.49E-14  4.69E-14  2.73E-14  1.15E-14  5.31E-15
             2.25E-15  6.51E-16  2.43E-16  8.83E-17  2.28E-17  8.10E-18  2.87E-18  7.28E-19  2.57E-19
   130       2.24E-12  1.58E-12  9.89E-13  6.89E-13  4.72E-13  2.75E-13  1.72E-13  1.00E-13  4.21E-14  1.95E-14
             8.24E-15  2.39E-15  8.90E-16  3.24E-16  8.34E-17  2.97E-17  1.05E-17  2.67E-18  9.44E-19
   131       7.47E-13  5.27E-13  3.30E-13  2.30E-13  1.57E-13  9.16E-14  5.74E-14  3.33E-14  1.40E-14  6.49E-15
             2.75E-15  7.96E-16  2.97E-16  1.08E-16  2.78E-17  9.89E-18  3.51E-18  8.89E-19  3.15E-19
   132       6.49E-13  4.56E-13  2.84E-13  1.96E-13  1.32E-13  7.32E-14  4.33E-14  2.34E-14  8.82E-15  3.78E-15
             1.51E-15  4.14E-16  1.51E-16  5.42E-17  1.38E-17  4.91E-18  1.74E-18  4.41E-19  1.56E-19
   133       2.16E-13  1.52E-13  9.47E-14  6.52E-14  4.39E-14  2.44E-14  1.44E-14  7.79E-15  2.94E-15  1.26E-15
             5.02E-16  1.38E-16  5.03E-17  1.81E-17  4.62E-18  1.64E-18  5.80E-19  1.47E-19  5.19E-20
   134       7.93E-13  5.58E-13  3.47E-13  2.39E-13  1.61E-13  8.95E-14  5.30E-14  2.86E-14  1.08E-14  4.62E-15
             1.84E-15  5.06E-16  1.84E-16  6.62E-17  1.69E-17  6.00E-18  2.13E-18  5.38E-19  1.90E-19
   135       2.64E-13  1.86E-13  1.16E-13  7.97E-14  5.37E-14  2.98E-14  1.77E-14  9.52E-15  3.59E-15  1.54E-15
             6.13E-16  1.69E-16  6.15E-17  2.21E-17  5.64E-18  2.00E-18  7.09E-19  1.79E-19  6.35E-20
   136       9.38E-13  6.59E-13  4.10E-13  2.83E-13  1.90E-13  1.06E-13  6.26E-14  3.38E-14  1.27E-14  5.46E-15
             2.17E-15  5.98E-16  2.18E-16  7.83E-17  2.00E-17  7.10E-18  2.51E-18  6.36E-19  2.25E-19
   137       3.13E-13  2.20E-13  1.37E-13  9.42E-14  6.35E-14  3.52E-14  2.09E-14  1.13E-14  4.25E-15  1.82E-15
             7.25E-16  1.99E-16  7.26E-17  2.61E-17  6.67E-18  2.37E-18  8.38E-19  2.12E-19  7.50E-20
   154       5.94E-13  4.20E-13  2.66E-13  1.88E-13  1.33E-13  8.37E-14  5.90E-14  4.14E-14  2.56E-14  1.76E-14
             1.19E-14  6.86E-15  4.34E-15  2.60E-15  1.20E-15  6.20E-16  2.98E-16  1.04E-16  4.38E-17
   155       1.97E-13  1.40E-13  8.83E-14  6.24E-14  4.41E-14  2.78E-14  1.96E-14  1.38E-14  8.52E-15  5.86E-15
             3.97E-15  2.29E-15  1.45E-15  8.68E-16  4.01E-16  2.07E-16  9.95E-17  3.45E-17  1.46E-17
   159       2.33E-13  1.65E-13  1.04E-13  7.36E-14  5.20E-14  3.27E-14  2.30E-14  1.60E-14  9.62E-15  6.32E-15
             3.94E-15  1.90E-15  1.00E-15  4.83E-16  1.64E-16  6.74E-17  2.63E-17  7.21E-18  2.64E-18
   160       1.16E-12  8.21E-13  5.19E-13  3.67E-13  2.59E-13  1.63E-13  1.14E-13  7.97E-14  4.80E-14  3.15E-14
             1.97E-14  9.51E-15  5.00E-15  2.41E-15  8.21E-16  3.37E-16  1.32E-16  3.61E-17  1.32E-17
   161       6.95E-13  4.91E-13  3.11E-13  2.20E-13  1.55E-13  9.77E-14  6.86E-14  4.77E-14  2.88E-14  1.89E-14
             1.18E-14  5.70E-15  3.00E-15  1.45E-15  4.92E-16  2.02E-16  7.90E-17  2.16E-17  7.91E-18
   165       2.31E-13  1.63E-13  1.03E-13  7.29E-14  5.15E-14  3.24E-14  2.28E-14  1.59E-14  9.57E-15  6.29E-15
             3.93E-15  1.90E-15  9.98E-16  4.82E-16  1.64E-16  6.73E-17  2.63E-17  7.21E-18  2.64E-18
   166       3.83E-13  2.71E-13  1.71E-13  1.21E-13  8.56E-14  5.39E-14  3.79E-14  2.64E-14  1.59E-14  1.05E-14
             6.54E-15  3.16E-15  1.66E-15  8.04E-16  2.73E-16  1.12E-16  4.39E-17  1.20E-17  4.39E-18
   167       7.59E-14  5.36E-14  3.39E-14  2.40E-14  1.69E-14  1.07E-14  7.51E-15  5.24E-15  3.17E-15  2.08E-15
             1.30E-15  6.31E-16  3.32E-16  1.61E-16  5.46E-17  2.24E-17  8.76E-18  2.40E-18  8.77E-19
   171       4.46E-13  3.15E-13  1.99E-13  1.40E-13  9.83E-14  6.09E-14  4.17E-14  2.77E-14  1.51E-14  8.76E-15
             4.69E-15  1.78E-15  7.80E-16  3.19E-16  9.02E-17  3.34E-17  1.21E-17  3.12E-18  1.11E-18
   172       1.33E-12  9.43E-13  5.95E-13  4.19E-13  2.94E-13  1.82E-13  1.25E-13  8.31E-14  4.51E-14  2.63E-14
             1.41E-14  5.35E-15  2.34E-15  9.55E-16  2.71E-16  1.00E-16  3.64E-17  9.36E-18  3.33E-18
   174       1.86E-12  1.32E-12  8.30E-13  5.85E-13  4.11E-13  2.55E-13  1.74E-13  1.16E-13  6.31E-14  3.67E-14
             1.96E-14  7.48E-15  3.27E-15  1.34E-15  3.79E-16  1.40E-16  5.09E-17  1.31E-17  4.66E-18
   175       7.95E-13  5.62E-13  3.54E-13  2.50E-13  1.75E-13  1.09E-13  7.45E-14  4.96E-14  2.70E-14  1.57E-14
             8.41E-15  3.20E-15  1.40E-15  5.72E-16  1.62E-16  6.00E-17  2.18E-17  5.61E-18  1.99E-18
   177       6.18E-13  4.36E-13  2.75E-13  1.94E-13  1.36E-13  8.45E-14  5.79E-14  3.86E-14  2.10E-14  1.22E-14
             6.54E-15  2.49E-15  1.09E-15  4.45E-16  1.26E-16  4.67E-17  1.69E-17  4.36E-18  1.55E-18
   179       2.64E-13  1.86E-13  1.18E-13  8.29E-14  5.83E-14  3.61E-14  2.47E-14  1.65E-14  8.97E-15  5.23E-15
             2.80E-15  1.07E-15  4.67E-16  1.91E-16  5.40E-17  2.00E-17  7.25E-18  1.87E-18  6.64E-19
   188       5.63E-13  3.97E-13  2.50E-13  1.75E-13  1.22E-13  7.36E-14  4.84E-14  3.02E-14  1.44E-14  7.39E-15
             3.44E-15  1.10E-15  4.33E-16  1.63E-16  4.29E-17  1.54E-17  5.49E-18  1.40E-18  4.95E-19
   189       1.69E-12  1.19E-12  7.49E-13  5.25E-13  3.65E-13  2.20E-13  1.45E-13  9.05E-14  4.32E-14  2.22E-14
             1.03E-14  3.31E-15  1.30E-15  4.88E-16  1.29E-16  4.62E-17  1.65E-17  4.19E-18  1.48E-18
   190       2.16E-12  1.52E-12  9.59E-13  6.73E-13  4.68E-13  2.82E-13  1.86E-13  1.16E-13  5.54E-14  2.84E-14
             1.33E-14  4.24E-15  1.67E-15  6.27E-16  1.65E-16  5.93E-17  2.11E-17  5.38E-18  1.90E-18
   191       1.19E-12  8.43E-13  5.31E-13  3.72E-13  2.59E-13  1.56E-13  1.03E-13  6.43E-14  3.07E-14  1.58E-14
             7.34E-15  2.35E-15  9.24E-16  3.48E-16  9.17E-17  3.29E-17  1.17E-17  2.98E-18  1.06E-18
   192       7.14E-13  5.04E-13  3.17E-13  2.22E-13  1.55E-13  9.34E-14  6.15E-14  3.85E-14  1.84E-14  9.43E-15
             4.40E-15  1.41E-15  5.53E-16  2.08E-16  5.49E-17  1.97E-17  7.03E-18  1.79E-18  6.33E-19
   193       3.96E-13  2.79E-13  1.76E-13  1.23E-13  8.58E-14  5.18E-14  3.41E-14  2.13E-14  1.02E-14  5.24E-15
             2.44E-15  7.83E-16  3.07E-16  1.16E-16  3.05E-17  1.09E-17  3.90E-18  9.92E-19  3.51E-19
   194       1.25E-12  8.84E-13  5.54E-13  3.86E-13  2.64E-13  1.54E-13  9.63E-14  5.59E-14  2.35E-14  1.09E-14
             4.59E-15  1.33E-15  4.96E-16  1.80E-16  4.65E-17  1.65E-17  5.87E-18  1.49E-18  5.26E-19
   195       4.18E-13  2.95E-13  1.85E-13  1.29E-13  8.82E-14  5.13E-14  3.21E-14  1.86E-14  7.84E-15  3.62E-15
             1.53E-15  4.43E-16  1.65E-16  6.02E-17  1.55E-17  5.51E-18  1.96E-18  4.96E-19  1.75E-19
   196       1.61E-12  1.14E-12  7.12E-13  4.96E-13  3.40E-13  1.98E-13  1.24E-13  7.19E-14  3.02E-14  1.40E-14
             5.90E-15  1.71E-15  6.38E-16  2.32E-16  5.98E-17  2.13E-17  7.54E-18  1.91E-18  6.76E-19
   197       5.38E-13  3.79E-13  2.37E-13  1.65E-13  1.13E-13  6.59E-14  4.13E-14  2.40E-14  1.01E-14  4.65E-15
             1.97E-15  5.70E-16  2.13E-16  7.73E-17  1.99E-17  7.09E-18  2.51E-18  6.37E-19  2.25E-19
   198       1.97E-12  1.39E-12  8.70E-13  6.06E-13  4.16E-13  2.42E-13  1.51E-13  8.78E-14  3.69E-14  1.71E-14
             7.22E-15  2.09E-15  7.79E-16  2.84E-16  7.31E-17  2.60E-17  9.22E-18  2.34E-18  8.27E-19
   199       6.57E-13  4.63E-13  2.90E-13  2.02E-13  1.39E-13  8.06E-14  5.05E-14  2.93E-14  1.23E-14  5.69E-15
             2.41E-15  6.97E-16  2.60E-16  9.45E-17  2.44E-17  8.66E-18  3.07E-18  7.79E-19  2.76E-19
   200       9.10E-13  6.40E-13  3.98E-13  2.74E-13  1.85E-13  1.03E-13  6.08E-14  3.28E-14  1.24E-14  5.29E-15
             2.11E-15  5.80E-16  2.11E-16  7.59E-17  1.94E-17  6.88E-18  2.44E-18  6.17E-19  2.18E-19
   201       3.03E-13  2.13E-13  1.33E-13  9.15E-14  6.16E-14  3.42E-14  2.03E-14  1.09E-14  4.12E-15  1.76E-15
             7.03E-16  1.93E-16  7.04E-17  2.53E-17  6.46E-18  2.29E-18  8.12E-19  2.06E-19  7.27E-20
   202       1.11E-12  7.82E-13  4.87E-13  3.35E-13  2.26E-13  1.25E-13  7.43E-14  4.01E-14  1.51E-14  6.47E-15
             2.58E-15  7.08E-16  2.58E-16  9.28E-17  2.37E-17  8.41E-18  2.98E-18  7.54E-19  2.67E-19
   203       3.71E-13  2.61E-13  1.62E-13  1.12E-13  7.53E-14  4.18E-14  2.48E-14  1.34E-14  5.04E-15  2.16E-15
             8.59E-16  2.36E-16  8.61E-17  3.09E-17  7.90E-18  2.80E-18  9.92E-19  2.51E-19  8.89E-20
   204       1.31E-12  9.24E-13  5.75E-13  3.96E-13  2.67E-13  1.48E-13  8.78E-14  4.73E-14  1.79E-14  7.65E-15
             3.04E-15  8.37E-16  3.05E-16  1.10E-16  2.80E-17  9.93E-18  3.52E-18  8.91E-19  3.15E-19
   205       4.38E-13  3.08E-13  1.92E-13  1.32E-13  8.90E-14  4.94E-14  2.93E-14  1.58E-14  5.95E-15  2.55E-15
             1.01E-15  2.79E-16  1.02E-16  3.65E-17  9.33E-18  3.31E-18  1.17E-18  2.97E-19  1.05E-19
   206       3.35E-13  2.35E-13  1.45E-13  9.87E-14  6.49E-14  3.42E-14  1.91E-14  9.58E-15  3.30E-15  1.34E-15
             5.12E-16  1.37E-16  4.92E-17  1.76E-17  4.47E-18  1.58E-18  5.60E-19  1.42E-19  5.01E-20
   207       1.12E-13  7.83E-14  4.84E-14  3.29E-14  2.16E-14  1.14E-14  6.35E-15  3.19E-15  1.10E-15  4.46E-16
             1.71E-16  4.55E-17  1.64E-17  5.85E-18  1.49E-18  5.28E-19  1.87E-19  4.73E-20  1.67E-20
   208       3.96E-13  2.78E-13  1.71E-13  1.17E-13  7.67E-14  4.04E-14  2.25E-14  1.13E-14  3.90E-15  1.58E-15
             6.05E-16  1.61E-16  5.81E-17  2.08E-17  5.28E-18  1.87E-18  6.62E-19  1.68E-19  5.93E-20
   209       1.32E-13  9.26E-14  5.72E-14  3.89E-14  2.56E-14  1.35E-14  7.50E-15  3.77E-15  1.30E-15  5.27E-16
             2.02E-16  5.38E-17  1.94E-17  6.92E-18  1.76E-18  6.24E-19  2.21E-19  5.59E-20  1.98E-20
   210       4.57E-13  3.21E-13  1.98E-13  1.35E-13  8.85E-14  4.66E-14  2.60E-14  1.31E-14  4.50E-15  1.82E-15
             6.98E-16  1.86E-16  6.71E-17  2.39E-17  6.09E-18  2.16E-18  7.64E-19  1.93E-19  6.84E-20
   211       1.52E-13  1.07E-13  6.59E-14  4.49E-14  2.95E-14  1.55E-14  8.66E-15  4.35E-15  1.50E-15  6.08E-16
             2.33E-16  6.21E-17  2.24E-17  7.98E-18  2.03E-18  7.20E-19  2.55E-19  6.45E-20  2.28E-20
   212       4.16E-13  2.94E-13  1.86E-13  1.31E-13  9.27E-14  5.84E-14  4.10E-14  2.86E-14  1.75E-14  1.20E-14
             8.04E-15  4.60E-15  2.90E-15  1.74E-15  8.01E-16  4.12E-16  1.98E-16  6.87E-17  2.90E-17
   213       1.38E-13  9.77E-14  6.18E-14  4.37E-14  3.08E-14  1.94E-14  1.36E-14  9.51E-15  5.84E-15  3.98E-15
             2.68E-15  1.53E-15  9.66E-16  5.79E-16  2.67E-16  1.37E-16  6.60E-17  2.29E-17  9.68E-18
   214       1.62E-13  1.14E-13  7.23E-14  5.11E-14  3.61E-14  2.27E-14  1.59E-14  1.10E-14  6.57E-15  4.29E-15
             2.67E-15  1.28E-15  6.72E-16  3.24E-16  1.10E-16  4.52E-17  1.76E-17  4.83E-18  1.77E-18
