SEQ='F '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 627005032.4   NPRNTI= 3   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)   174974.5 
     3          2S2 2P4             (1)0( 0.0)   369237.5 
     4          2S1 2P5             (3)1( 4.0)  1422111.5*
     5          2S1 2P5             (1)1( 1.0)  1935406.6*
     6          2P6                 (1)0( 0.0)  3334907.6*

   LS RESOLVED TERM INDEXING            BWNR= 662593533.5   NTRM= 342
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    13       1.52E-11  1.07E-11  6.77E-12  4.78E-12  3.38E-12  2.13E-12  1.49E-12  1.04E-12  6.24E-13  4.09E-13
             2.55E-13  1.22E-13  6.33E-14  3.02E-14  1.01E-14  4.12E-15  1.60E-15  4.34E-16  1.58E-16
    14       1.06E-11  7.51E-12  4.75E-12  3.35E-12  2.37E-12  1.49E-12  1.05E-12  7.27E-13  4.38E-13  2.88E-13
             1.79E-13  8.59E-14  4.47E-14  2.14E-14  7.15E-15  2.91E-15  1.13E-15  3.07E-16  1.12E-16
    15       2.21E-12  1.56E-12  9.86E-13  6.97E-13  4.92E-13  3.10E-13  2.17E-13  1.51E-13  9.15E-14  6.02E-14
             3.76E-14  1.81E-14  9.43E-15  4.52E-15  1.52E-15  6.17E-16  2.39E-16  6.52E-17  2.38E-17
    16       1.29E-12  9.11E-13  5.76E-13  4.07E-13  2.87E-13  1.81E-13  1.27E-13  8.85E-14  5.36E-14  3.53E-14
             2.21E-14  1.06E-14  5.56E-15  2.66E-15  8.94E-16  3.64E-16  1.41E-16  3.85E-17  1.40E-17
    20       1.52E-13  1.07E-13  6.78E-14  4.78E-14  3.35E-14  2.07E-14  1.42E-14  9.41E-15  5.08E-15  2.94E-15
             1.56E-15  5.88E-16  2.55E-16  1.03E-16  2.91E-17  1.07E-17  3.89E-18  9.99E-19  3.55E-19
    21       1.63E-12  1.15E-12  7.28E-13  5.13E-13  3.60E-13  2.23E-13  1.52E-13  1.01E-13  5.46E-14  3.16E-14
             1.68E-14  6.32E-15  2.74E-15  1.11E-15  3.13E-16  1.15E-16  4.18E-17  1.07E-17  3.82E-18
    22       2.64E-12  1.86E-12  1.18E-12  8.29E-13  5.82E-13  3.60E-13  2.46E-13  1.63E-13  8.83E-14  5.11E-14
             2.71E-14  1.02E-14  4.44E-15  1.80E-15  5.07E-16  1.87E-16  6.78E-17  1.74E-17  6.19E-18
    23       1.32E-11  9.35E-12  5.90E-12  4.15E-12  2.92E-12  1.81E-12  1.23E-12  8.20E-13  4.43E-13  2.57E-13
             1.37E-13  5.16E-14  2.24E-14  9.09E-15  2.56E-15  9.44E-16  3.42E-16  8.79E-17  3.13E-17
    24       1.45E-12  1.03E-12  6.47E-13  4.56E-13  3.20E-13  1.98E-13  1.35E-13  8.99E-14  4.87E-14  2.83E-14
             1.50E-14  5.68E-15  2.47E-15  1.00E-15  2.82E-16  1.04E-16  3.78E-17  9.71E-18  3.45E-18
    25       9.99E-12  7.06E-12  4.45E-12  3.14E-12  2.20E-12  1.36E-12  9.32E-13  6.19E-13  3.35E-13  1.95E-13
             1.04E-13  3.91E-14  1.70E-14  6.91E-15  1.95E-15  7.18E-16  2.60E-16  6.69E-17  2.38E-17
    26       4.58E-12  3.24E-12  2.04E-12  1.44E-12  1.01E-12  6.26E-13  4.28E-13  2.85E-13  1.54E-13  8.97E-14
             4.78E-14  1.81E-14  7.88E-15  3.20E-15  9.02E-16  3.33E-16  1.21E-16  3.10E-17  1.10E-17
    27       2.71E-12  1.92E-12  1.21E-12  8.51E-13  5.98E-13  3.70E-13  2.53E-13  1.68E-13  9.13E-14  5.31E-14
             2.83E-14  1.07E-14  4.66E-15  1.89E-15  5.33E-16  1.97E-16  7.14E-17  1.83E-17  6.52E-18
    28       1.22E-17  8.64E-18  5.45E-18  3.84E-18  2.70E-18  1.67E-18  1.14E-18  7.61E-19  4.13E-19  2.40E-19
             1.28E-19  4.87E-20  2.12E-20  8.62E-21  2.43E-21  8.98E-22  3.25E-22  8.36E-23  2.97E-23
    31       6.29E-18  4.45E-18  2.81E-18  1.98E-18  1.40E-18  8.77E-19  6.10E-19  4.18E-19  2.41E-19  1.48E-19
             8.35E-20  3.38E-20  1.53E-20  6.38E-21  1.84E-21  6.85E-22  2.50E-22  6.44E-23  2.29E-23
    35       4.08E-12  2.88E-12  1.82E-12  1.29E-12  9.12E-13  5.77E-13  4.08E-13  2.89E-13  1.82E-13  1.27E-13
             8.74E-14  5.09E-14  3.21E-14  1.91E-14  8.68E-15  4.40E-15  2.09E-15  7.12E-16  2.98E-16
    37       4.76E-15  3.37E-15  2.13E-15  1.50E-15  1.06E-15  6.67E-16  4.67E-16  3.24E-16  1.94E-16  1.26E-16
             7.80E-17  3.69E-17  1.90E-17  9.03E-18  3.01E-18  1.22E-18  4.72E-19  1.28E-19  4.67E-20
    40       3.71E-13  2.62E-13  1.66E-13  1.17E-13  8.26E-14  5.19E-14  3.64E-14  2.53E-14  1.51E-14  9.87E-15
             6.10E-15  2.89E-15  1.49E-15  7.08E-16  2.36E-16  9.57E-17  3.71E-17  1.01E-17  3.67E-18
    41       6.70E-12  4.74E-12  3.00E-12  2.12E-12  1.49E-12  9.41E-13  6.60E-13  4.60E-13  2.77E-13  1.82E-13
             1.13E-13  5.37E-14  2.78E-14  1.32E-14  4.42E-15  1.79E-15  6.95E-16  1.89E-16  6.89E-17
    43       4.75E-12  3.36E-12  2.12E-12  1.50E-12  1.06E-12  6.67E-13  4.68E-13  3.26E-13  1.97E-13  1.29E-13
             8.01E-14  3.82E-14  1.98E-14  9.43E-15  3.15E-15  1.28E-15  4.96E-16  1.35E-16  4.91E-17
    45       2.48E-12  1.75E-12  1.11E-12  7.83E-13  5.53E-13  3.48E-13  2.45E-13  1.70E-13  1.03E-13  6.75E-14
             4.20E-14  2.00E-14  1.04E-14  4.95E-15  1.66E-15  6.72E-16  2.61E-16  7.08E-17  2.58E-17
    48       1.29E-14  9.08E-15  5.73E-15  4.04E-15  2.83E-15  1.75E-15  1.20E-15  7.93E-16  4.28E-16  2.47E-16
             1.31E-16  4.91E-17  2.12E-17  8.60E-18  2.42E-18  8.91E-19  3.23E-19  8.29E-20  2.95E-20
    49       2.10E-13  1.48E-13  9.35E-14  6.59E-14  4.62E-14  2.86E-14  1.95E-14  1.30E-14  6.99E-15  4.04E-15
             2.14E-15  8.04E-16  3.48E-16  1.41E-16  3.96E-17  1.46E-17  5.29E-18  1.36E-18  4.83E-19
    50       2.92E-13  2.07E-13  1.30E-13  9.18E-14  6.44E-14  3.99E-14  2.72E-14  1.81E-14  9.75E-15  5.64E-15
             2.99E-15  1.12E-15  4.87E-16  1.97E-16  5.54E-17  2.04E-17  7.40E-18  1.90E-18  6.75E-19
    52       8.64E-16  6.10E-16  3.83E-16  2.69E-16  1.87E-16  1.12E-16  7.39E-17  4.60E-17  2.18E-17  1.11E-17
             5.17E-18  1.65E-18  6.44E-19  2.42E-19  6.37E-20  2.28E-20  8.14E-21  2.07E-21  7.32E-22
    54       1.92E-16  1.35E-16  8.51E-17  5.96E-17  4.14E-17  2.50E-17  1.64E-17  1.02E-17  4.85E-18  2.48E-18
             1.15E-18  3.66E-19  1.43E-19  5.37E-20  1.41E-20  5.07E-21  1.81E-21  4.59E-22  1.63E-22
    56       1.83E-15  1.29E-15  8.12E-16  5.69E-16  3.96E-16  2.38E-16  1.56E-16  9.74E-17  4.63E-17  2.36E-17
             1.10E-17  3.50E-18  1.37E-18  5.13E-19  1.35E-19  4.85E-20  1.73E-20  4.39E-21  1.55E-21
    57       7.09E-16  5.01E-16  3.17E-16  2.24E-16  1.58E-16  9.98E-17  7.02E-17  4.91E-17  2.99E-17  1.97E-17
             1.24E-17  5.94E-18  3.09E-18  1.48E-18  4.96E-19  2.02E-19  7.82E-20  2.13E-20  7.75E-21
    58       7.91E-12  5.59E-12  3.53E-12  2.49E-12  1.74E-12  1.08E-12  7.39E-13  4.92E-13  2.66E-13  1.55E-13
             8.22E-14  3.10E-14  1.35E-14  5.46E-15  1.54E-15  5.67E-16  2.05E-16  5.28E-17  1.88E-17
    59       8.72E-13  6.16E-13  3.89E-13  2.74E-13  1.92E-13  1.19E-13  8.15E-14  5.43E-14  2.94E-14  1.71E-14
             9.09E-15  3.43E-15  1.49E-15  6.05E-16  1.70E-16  6.28E-17  2.27E-17  5.84E-18  2.08E-18
    60       6.08E-12  4.30E-12  2.71E-12  1.91E-12  1.34E-12  8.31E-13  5.69E-13  3.78E-13  2.05E-13  1.19E-13
             6.35E-14  2.40E-14  1.04E-14  4.22E-15  1.19E-15  4.38E-16  1.59E-16  4.08E-17  1.45E-17
    61       2.40E-12  1.70E-12  1.07E-12  7.55E-13  5.30E-13  3.28E-13  2.25E-13  1.50E-13  8.12E-14  4.72E-14
             2.51E-14  9.49E-15  4.12E-15  1.67E-15  4.70E-16  1.74E-16  6.29E-17  1.62E-17  5.75E-18
    62       4.05E-12  2.86E-12  1.80E-12  1.27E-12  8.92E-13  5.53E-13  3.78E-13  2.52E-13  1.37E-13  7.94E-14
             4.23E-14  1.60E-14  6.94E-15  2.82E-15  7.92E-16  2.92E-16  1.06E-16  2.72E-17  9.68E-18
    63       1.29E-12  9.09E-13  5.72E-13  4.01E-13  2.79E-13  1.68E-13  1.11E-13  6.90E-14  3.29E-14  1.69E-14
             7.85E-15  2.51E-15  9.83E-16  3.69E-16  9.73E-17  3.49E-17  1.24E-17  3.16E-18  1.12E-18
    64       4.71E-12  3.32E-12  2.09E-12  1.47E-12  1.02E-12  6.15E-13  4.04E-13  2.52E-13  1.20E-13  6.17E-14
             2.87E-14  9.18E-15  3.60E-15  1.35E-15  3.56E-16  1.28E-16  4.55E-17  1.16E-17  4.10E-18
    65       2.13E-12  1.51E-12  9.47E-13  6.64E-13  4.62E-13  2.79E-13  1.83E-13  1.14E-13  5.46E-14  2.80E-14
             1.30E-14  4.17E-15  1.63E-15  6.13E-16  1.62E-16  5.80E-17  2.07E-17  5.25E-18  1.86E-18
    66       2.95E-12  2.09E-12  1.31E-12  9.20E-13  6.40E-13  3.86E-13  2.54E-13  1.59E-13  7.57E-14  3.88E-14
             1.81E-14  5.78E-15  2.26E-15  8.51E-16  2.24E-16  8.05E-17  2.87E-17  7.29E-18  2.58E-18
    67       3.82E-12  2.70E-12  1.70E-12  1.19E-12  8.28E-13  4.99E-13  3.29E-13  2.05E-13  9.80E-14  5.02E-14
             2.34E-14  7.48E-15  2.93E-15  1.10E-15  2.90E-16  1.04E-16  3.71E-17  9.43E-18  3.34E-18
    68       9.37E-15  6.62E-15  4.18E-15  2.95E-15  2.07E-15  1.28E-15  8.81E-16  5.89E-16  3.22E-16  1.88E-16
             1.01E-16  3.82E-17  1.67E-17  6.77E-18  1.91E-18  7.05E-19  2.56E-19  6.57E-20  2.34E-20
    69       2.02E-14  1.43E-14  8.99E-15  6.31E-15  4.39E-15  2.65E-15  1.75E-15  1.10E-15  5.26E-16  2.71E-16
             1.27E-16  4.06E-17  1.60E-17  6.00E-18  1.58E-18  5.68E-19  2.03E-19  5.15E-20  1.82E-20
    74       6.08E-16  4.29E-16  2.71E-16  1.92E-16  1.35E-16  8.48E-17  5.92E-17  4.08E-17  2.42E-17  1.56E-17
             9.56E-18  4.47E-18  2.29E-18  1.08E-18  3.60E-19  1.46E-19  5.63E-20  1.53E-20  5.57E-21
    77       4.26E-14  3.01E-14  1.90E-14  1.34E-14  9.47E-15  5.94E-15  4.15E-15  2.87E-15  1.70E-15  1.10E-15
             6.73E-16  3.16E-16  1.62E-16  7.66E-17  2.54E-17  1.03E-17  3.98E-18  1.08E-18  3.93E-19
    78       2.21E-12  1.56E-12  9.87E-13  6.98E-13  4.93E-13  3.12E-13  2.20E-13  1.55E-13  9.73E-14  6.74E-14
             4.59E-14  2.64E-14  1.65E-14  9.76E-15  4.40E-15  2.23E-15  1.05E-15  3.59E-16  1.50E-16
    82       1.83E-15  1.29E-15  8.14E-16  5.73E-16  4.02E-16  2.48E-16  1.69E-16  1.12E-16  5.98E-17  3.43E-17
             1.81E-17  6.75E-18  2.91E-18  1.18E-18  3.30E-19  1.22E-19  4.40E-20  1.13E-20  4.02E-21
    84       2.69E-14  1.90E-14  1.20E-14  8.44E-15  5.92E-15  3.66E-15  2.49E-15  1.65E-15  8.82E-16  5.07E-16
             2.67E-16  9.97E-17  4.31E-17  1.74E-17  4.88E-18  1.80E-18  6.51E-19  1.67E-19  5.94E-20
    85       3.41E-14  2.41E-14  1.52E-14  1.07E-14  7.51E-15  4.64E-15  3.16E-15  2.09E-15  1.12E-15  6.43E-16
             3.39E-16  1.27E-16  5.47E-17  2.21E-17  6.20E-18  2.29E-18  8.27E-19  2.13E-19  7.55E-20
    87       3.61E-12  2.55E-12  1.61E-12  1.14E-12  8.04E-13  5.06E-13  3.55E-13  2.47E-13  1.48E-13  9.68E-14
             5.98E-14  2.83E-14  1.46E-14  6.93E-15  2.31E-15  9.35E-16  3.62E-16  9.84E-17  3.58E-17
    88       3.57E-16  2.52E-16  1.58E-16  1.11E-16  7.70E-17  4.63E-17  3.03E-17  1.88E-17  8.89E-18  4.52E-18
             2.09E-18  6.64E-19  2.59E-19  9.73E-20  2.56E-20  9.18E-21  3.27E-21  8.31E-22  2.94E-22
    90       7.96E-17  5.62E-17  3.53E-17  2.47E-17  1.72E-17  1.03E-17  6.77E-18  4.20E-18  1.99E-18  1.01E-18
             4.67E-19  1.48E-19  5.80E-20  2.17E-20  5.72E-21  2.05E-21  7.31E-22  1.86E-22  6.57E-23
    98       2.56E-12  1.81E-12  1.14E-12  8.09E-13  5.71E-13  3.60E-13  2.52E-13  1.75E-13  1.05E-13  6.89E-14
             4.26E-14  2.02E-14  1.04E-14  4.94E-15  1.65E-15  6.67E-16  2.58E-16  7.02E-17  2.56E-17
    99       6.53E-16  4.60E-16  2.90E-16  2.03E-16  1.41E-16  8.48E-17  5.55E-17  3.45E-17  1.63E-17  8.29E-18
             3.83E-18  1.22E-18  4.76E-19  1.78E-19  4.69E-20  1.68E-20  6.00E-21  1.52E-21  5.40E-22
   100       1.50E-12  1.06E-12  6.68E-13  4.72E-13  3.33E-13  2.10E-13  1.47E-13  1.02E-13  6.16E-14  4.02E-14
             2.49E-14  1.18E-14  6.08E-15  2.89E-15  9.62E-16  3.90E-16  1.51E-16  4.10E-17  1.49E-17
   102       4.73E-12  3.34E-12  2.11E-12  1.48E-12  1.04E-12  6.46E-13  4.42E-13  2.94E-13  1.59E-13  9.20E-14
             4.89E-14  1.84E-14  7.97E-15  3.23E-15  9.07E-16  3.35E-16  1.21E-16  3.11E-17  1.11E-17
   103       5.22E-13  3.69E-13  2.33E-13  1.64E-13  1.15E-13  7.14E-14  4.88E-14  3.25E-14  1.76E-14  1.02E-14
             5.41E-15  2.04E-15  8.84E-16  3.58E-16  1.01E-16  3.71E-17  1.34E-17  3.45E-18  1.23E-18
   104       3.65E-12  2.58E-12  1.63E-12  1.15E-12  8.05E-13  4.99E-13  3.41E-13  2.27E-13  1.23E-13  7.13E-14
             3.78E-14  1.43E-14  6.18E-15  2.50E-15  7.04E-16  2.60E-16  9.40E-17  2.42E-17  8.59E-18
   105       1.54E-12  1.09E-12  6.86E-13  4.83E-13  3.39E-13  2.10E-13  1.44E-13  9.57E-14  5.18E-14  3.00E-14
             1.60E-14  6.01E-15  2.61E-15  1.06E-15  2.97E-16  1.10E-16  3.97E-17  1.02E-17  3.62E-18
   106       2.57E-12  1.81E-12  1.15E-12  8.07E-13  5.67E-13  3.51E-13  2.40E-13  1.60E-13  8.66E-14  5.02E-14
             2.67E-14  1.00E-14  4.36E-15  1.77E-15  4.96E-16  1.83E-16  6.63E-17  1.70E-17  6.06E-18
   107       1.13E-12  7.98E-13  5.02E-13  3.52E-13  2.45E-13  1.48E-13  9.72E-14  6.07E-14  2.89E-14  1.48E-14
             6.89E-15  2.20E-15  8.61E-16  3.23E-16  8.52E-17  3.06E-17  1.09E-17  2.77E-18  9.80E-19
   108       4.14E-12  2.92E-12  1.84E-12  1.29E-12  8.96E-13  5.41E-13  3.56E-13  2.22E-13  1.06E-13  5.42E-14
             2.52E-14  8.05E-15  3.15E-15  1.18E-15  3.12E-16  1.12E-16  3.99E-17  1.01E-17  3.59E-18
   109       1.88E-12  1.32E-12  8.33E-13  5.84E-13  4.06E-13  2.45E-13  1.61E-13  1.01E-13  4.81E-14  2.46E-14
             1.14E-14  3.66E-15  1.43E-15  5.38E-16  1.42E-16  5.08E-17  1.81E-17  4.60E-18  1.63E-18
   110       2.62E-12  1.85E-12  1.16E-12  8.15E-13  5.67E-13  3.42E-13  2.25E-13  1.41E-13  6.70E-14  3.44E-14
             1.60E-14  5.10E-15  2.00E-15  7.51E-16  1.98E-16  7.10E-17  2.53E-17  6.42E-18  2.27E-18
   111       7.85E-13  5.53E-13  3.46E-13  2.41E-13  1.65E-13  9.62E-14  6.03E-14  3.50E-14  1.47E-14  6.82E-15
             2.89E-15  8.37E-16  3.12E-16  1.14E-16  2.93E-17  1.04E-17  3.69E-18  9.36E-19  3.31E-19
   112       1.10E-12  7.74E-13  4.85E-13  3.38E-13  2.32E-13  1.35E-13  8.44E-14  4.90E-14  2.06E-14  9.55E-15
             4.04E-15  1.17E-15  4.37E-16  1.59E-16  4.10E-17  1.46E-17  5.17E-18  1.31E-18  4.64E-19
   113       1.41E-12  9.95E-13  6.24E-13  4.34E-13  2.98E-13  1.73E-13  1.08E-13  6.30E-14  2.65E-14  1.23E-14
             5.19E-15  1.51E-15  5.62E-16  2.04E-16  5.27E-17  1.87E-17  6.65E-18  1.68E-18  5.96E-19
   114       1.73E-12  1.22E-12  7.62E-13  5.30E-13  3.64E-13  2.12E-13  1.33E-13  7.70E-14  3.24E-14  1.50E-14
             6.35E-15  1.84E-15  6.87E-16  2.50E-16  6.44E-17  2.29E-17  8.12E-18  2.06E-18  7.29E-19
   115       2.04E-12  1.44E-12  9.01E-13  6.27E-13  4.30E-13  2.50E-13  1.57E-13  9.10E-14  3.83E-14  1.77E-14
             7.50E-15  2.18E-15  8.11E-16  2.95E-16  7.61E-17  2.71E-17  9.60E-18  2.43E-18  8.61E-19
   116       3.37E-12  2.38E-12  1.50E-12  1.05E-12  7.29E-13  4.40E-13  2.90E-13  1.81E-13  8.63E-14  4.42E-14
             2.06E-14  6.57E-15  2.57E-15  9.66E-16  2.55E-16  9.14E-17  3.25E-17  8.27E-18  2.93E-18
   117       3.02E-16  2.14E-16  1.35E-16  9.55E-17  6.75E-17  4.27E-17  3.01E-17  2.11E-17  1.29E-17  8.54E-18
             5.35E-18  2.56E-18  1.33E-18  6.36E-19  2.13E-19  8.64E-20  3.35E-20  9.10E-21  3.32E-21
   118       1.56E-15  1.10E-15  6.94E-16  4.89E-16  3.44E-16  2.14E-16  1.47E-16  9.88E-17  5.43E-17  3.18E-17
             1.71E-17  6.49E-18  2.83E-18  1.15E-18  3.24E-19  1.20E-19  4.34E-20  1.11E-20  3.96E-21
   119       3.71E-15  2.61E-15  1.65E-15  1.16E-15  8.05E-16  4.88E-16  3.23E-16  2.03E-16  9.79E-17  5.06E-17
             2.37E-17  7.61E-18  2.99E-18  1.12E-18  2.97E-19  1.07E-19  3.80E-20  9.65E-21  3.42E-21
   125       1.20E-16  8.46E-17  5.35E-17  3.77E-17  2.66E-17  1.66E-17  1.15E-17  7.89E-18  4.61E-18  2.94E-18
             1.78E-18  8.26E-19  4.21E-19  1.98E-19  6.57E-20  2.65E-20  1.03E-20  2.78E-21  1.01E-21
   128       7.46E-15  5.27E-15  3.33E-15  2.35E-15  1.65E-15  1.03E-15  7.18E-16  4.92E-16  2.88E-16  1.84E-16
             1.12E-16  5.18E-17  2.64E-17  1.24E-17  4.12E-18  1.67E-18  6.44E-19  1.75E-19  6.36E-20
   132       3.78E-16  2.67E-16  1.69E-16  1.19E-16  8.30E-17  5.11E-17  3.46E-17  2.27E-17  1.20E-17  6.85E-18
             3.58E-18  1.33E-18  5.72E-19  2.31E-19  6.46E-20  2.38E-20  8.61E-21  2.21E-21  7.86E-22
   133       5.13E-15  3.62E-15  2.29E-15  1.61E-15  1.13E-15  6.93E-16  4.70E-16  3.08E-16  1.64E-16  9.32E-17
             4.88E-17  1.81E-17  7.80E-18  3.14E-18  8.80E-19  3.24E-19  1.17E-19  3.01E-20  1.07E-20
   134       6.31E-15  4.45E-15  2.81E-15  1.98E-15  1.38E-15  8.52E-16  5.77E-16  3.79E-16  2.01E-16  1.15E-16
             6.00E-17  2.23E-17  9.59E-18  3.87E-18  1.08E-18  3.99E-19  1.44E-19  3.71E-20  1.32E-20
   136       1.13E-16  7.95E-17  4.99E-17  3.50E-17  2.43E-17  1.45E-17  9.49E-18  5.86E-18  2.75E-18  1.39E-18
             6.40E-19  2.02E-19  7.89E-20  2.96E-20  7.78E-21  2.79E-21  9.93E-22  2.52E-22  8.93E-23
   138       2.54E-17  1.79E-17  1.12E-17  7.87E-18  5.46E-18  3.27E-18  2.14E-18  1.32E-18  6.19E-19  3.13E-19
             1.44E-19  4.56E-20  1.78E-20  6.66E-21  1.75E-21  6.28E-22  2.24E-22  5.68E-23  2.01E-23
   146       1.95E-16  1.38E-16  8.65E-17  6.06E-17  4.20E-17  2.52E-17  1.64E-17  1.02E-17  4.76E-18  2.41E-18
             1.11E-18  3.51E-19  1.37E-19  5.13E-20  1.35E-20  4.84E-21  1.72E-21  4.38E-22  1.55E-22
   153       1.35E-12  9.55E-13  6.04E-13  4.27E-13  3.02E-13  1.90E-13  1.34E-13  9.43E-14  5.85E-14  4.02E-14
             2.71E-14  1.54E-14  9.58E-15  5.64E-15  2.53E-15  1.28E-15  6.05E-16  2.06E-16  8.61E-17
   154       2.19E-12  1.55E-12  9.79E-13  6.92E-13  4.88E-13  3.07E-13  2.15E-13  1.49E-13  8.91E-14  5.78E-14
             3.55E-14  1.67E-14  8.59E-15  4.07E-15  1.35E-15  5.47E-16  2.12E-16  5.75E-17  2.09E-17
   155       1.56E-12  1.10E-12  6.96E-13  4.92E-13  3.47E-13  2.18E-13  1.53E-13  1.06E-13  6.34E-14  4.12E-14
             2.53E-14  1.19E-14  6.13E-15  2.90E-15  9.65E-16  3.91E-16  1.51E-16  4.11E-17  1.50E-17
   156       9.28E-13  6.56E-13  4.15E-13  2.93E-13  2.07E-13  1.30E-13  9.12E-14  6.32E-14  3.78E-14  2.45E-14
             1.51E-14  7.10E-15  3.65E-15  1.73E-15  5.75E-16  2.33E-16  9.01E-17  2.45E-17  8.91E-18
   157       3.01E-12  2.13E-12  1.34E-12  9.45E-13  6.63E-13  4.11E-13  2.81E-13  1.86E-13  1.01E-13  5.80E-14
             3.07E-14  1.15E-14  4.99E-15  2.02E-15  5.67E-16  2.09E-16  7.57E-17  1.94E-17  6.91E-18
   158       3.33E-13  2.35E-13  1.48E-13  1.05E-13  7.34E-14  4.54E-14  3.11E-14  2.06E-14  1.11E-14  6.43E-15
             3.41E-15  1.28E-15  5.53E-16  2.24E-16  6.29E-17  2.32E-17  8.40E-18  2.16E-18  7.67E-19
   159       2.33E-12  1.64E-12  1.04E-12  7.31E-13  5.13E-13  3.18E-13  2.17E-13  1.44E-13  7.79E-14  4.50E-14
             2.38E-14  8.94E-15  3.87E-15  1.57E-15  4.40E-16  1.62E-16  5.87E-17  1.51E-17  5.37E-18
   160       9.92E-13  7.01E-13  4.42E-13  3.12E-13  2.19E-13  1.36E-13  9.26E-14  6.15E-14  3.32E-14  1.92E-14
             1.02E-14  3.81E-15  1.65E-15  6.68E-16  1.88E-16  6.92E-17  2.51E-17  6.44E-18  2.29E-18
   161       1.65E-12  1.17E-12  7.37E-13  5.19E-13  3.65E-13  2.26E-13  1.54E-13  1.03E-13  5.54E-14  3.20E-14
             1.70E-14  6.36E-15  2.75E-15  1.11E-15  3.13E-16  1.15E-16  4.18E-17  1.07E-17  3.82E-18
   162       8.41E-13  5.94E-13  3.74E-13  2.62E-13  1.82E-13  1.10E-13  7.23E-14  4.51E-14  2.15E-14  1.10E-14
             5.10E-15  1.62E-15  6.36E-16  2.39E-16  6.28E-17  2.25E-17  8.03E-18  2.04E-18  7.23E-19
   163       3.08E-12  2.17E-12  1.37E-12  9.59E-13  6.67E-13  4.02E-13  2.65E-13  1.65E-13  7.86E-14  4.02E-14
             1.87E-14  5.95E-15  2.33E-15  8.74E-16  2.30E-16  8.26E-17  2.94E-17  7.48E-18  2.65E-18
   164       1.40E-12  9.87E-13  6.21E-13  4.35E-13  3.03E-13  1.83E-13  1.20E-13  7.50E-14  3.57E-14  1.83E-14
             8.48E-15  2.70E-15  1.06E-15  3.97E-16  1.05E-16  3.75E-17  1.34E-17  3.40E-18  1.20E-18
   165       1.95E-12  1.38E-12  8.67E-13  6.08E-13  4.23E-13  2.55E-13  1.68E-13  1.05E-13  4.99E-14  2.55E-14
             1.18E-14  3.78E-15  1.48E-15  5.55E-16  1.46E-16  5.24E-17  1.87E-17  4.75E-18  1.68E-18
   166       2.51E-12  1.77E-12  1.11E-12  7.81E-13  5.43E-13  3.28E-13  2.16E-13  1.35E-13  6.41E-14  3.28E-14
             1.52E-14  4.86E-15  1.90E-15  7.14E-16  1.88E-16  6.74E-17  2.40E-17  6.11E-18  2.16E-18
   167       8.94E-13  6.30E-13  3.95E-13  2.75E-13  1.88E-13  1.10E-13  6.87E-14  3.99E-14  1.68E-14  7.76E-15
             3.28E-15  9.52E-16  3.55E-16  1.29E-16  3.33E-17  1.18E-17  4.20E-18  1.06E-18  3.77E-19
   168       1.25E-12  8.82E-13  5.52E-13  3.85E-13  2.64E-13  1.53E-13  9.61E-14  5.58E-14  2.35E-14  1.09E-14
             4.60E-15  1.33E-15  4.97E-16  1.81E-16  4.66E-17  1.66E-17  5.88E-18  1.49E-18  5.27E-19
   169       1.61E-12  1.13E-12  7.10E-13  4.94E-13  3.39E-13  1.97E-13  1.24E-13  7.18E-14  3.02E-14  1.40E-14
             5.91E-15  1.71E-15  6.39E-16  2.32E-16  5.99E-17  2.13E-17  7.56E-18  1.92E-18  6.78E-19
   170       1.97E-12  1.39E-12  8.68E-13  6.04E-13  4.15E-13  2.41E-13  1.51E-13  8.77E-14  3.69E-14  1.71E-14
             7.23E-15  2.09E-15  7.81E-16  2.84E-16  7.32E-17  2.60E-17  9.24E-18  2.34E-18  8.28E-19
   171       2.32E-12  1.64E-12  1.03E-12  7.14E-13  4.90E-13  2.85E-13  1.78E-13  1.04E-13  4.37E-14  2.02E-14
             8.54E-15  2.47E-15  9.23E-16  3.36E-16  8.65E-17  3.08E-17  1.09E-17  2.77E-18  9.79E-19
   172       4.43E-13  3.11E-13  1.94E-13  1.34E-13  8.99E-14  5.00E-14  2.96E-14  1.60E-14  6.02E-15  2.58E-15
             1.03E-15  2.82E-16  1.03E-16  3.70E-17  9.45E-18  3.35E-18  1.19E-18  3.01E-19  1.06E-19
   173       5.70E-13  4.00E-13  2.49E-13  1.72E-13  1.16E-13  6.42E-14  3.80E-14  2.05E-14  7.74E-15  3.32E-15
             1.32E-15  3.63E-16  1.32E-16  4.76E-17  1.22E-17  4.31E-18  1.53E-18  3.87E-19  1.37E-19
   174       6.96E-13  4.89E-13  3.05E-13  2.10E-13  1.41E-13  7.85E-14  4.65E-14  2.51E-14  9.46E-15  4.05E-15
             1.61E-15  4.44E-16  1.62E-16  5.81E-17  1.49E-17  5.27E-18  1.87E-18  4.72E-19  1.67E-19
