SEQ='NE'     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 662593533.5   NPRNTI= 1   NPRNTF= 1
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 2.5)        0.0 

   LS RESOLVED TERM INDEXING            BWNR= 696858141.5   NTRM= 175
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   145       1.93E-13  1.36E-13  8.59E-14  6.05E-14  4.25E-14  2.62E-14  1.79E-14  1.19E-14  6.37E-15  3.67E-15
             1.94E-15  7.27E-16  3.15E-16  1.28E-16  3.59E-17  1.32E-17  4.80E-18  1.23E-18  4.38E-19
   146       9.25E-13  6.53E-13  4.11E-13  2.88E-13  2.00E-13  1.21E-13  7.91E-14  4.92E-14  2.33E-14  1.19E-14
             5.50E-15  1.75E-15  6.85E-16  2.57E-16  6.76E-17  2.43E-17  8.64E-18  2.20E-18  7.78E-19
   147       1.66E-12  1.17E-12  7.39E-13  5.18E-13  3.60E-13  2.17E-13  1.42E-13  8.84E-14  4.19E-14  2.14E-14
             9.90E-15  3.15E-15  1.23E-15  4.62E-16  1.22E-16  4.37E-17  1.56E-17  3.95E-18  1.40E-18
   148       5.54E-13  3.91E-13  2.46E-13  1.72E-13  1.20E-13  7.22E-14  4.74E-14  2.95E-14  1.40E-14  7.12E-15
             3.30E-15  1.05E-15  4.11E-16  1.54E-16  4.06E-17  1.46E-17  5.18E-18  1.32E-18  4.66E-19
   149       3.08E-13  2.17E-13  1.37E-13  9.57E-14  6.65E-14  4.01E-14  2.63E-14  1.64E-14  7.75E-15  3.95E-15
             1.83E-15  5.83E-16  2.28E-16  8.55E-17  2.25E-17  8.08E-18  2.88E-18  7.32E-19  2.59E-19
   150       1.29E-12  9.11E-13  5.73E-13  4.02E-13  2.79E-13  1.68E-13  1.10E-13  6.87E-14  3.26E-14  1.66E-14
             7.69E-15  2.45E-15  9.57E-16  3.59E-16  9.46E-17  3.39E-17  1.21E-17  3.07E-18  1.09E-18
   151       4.30E-13  3.04E-13  1.91E-13  1.34E-13  9.31E-14  5.60E-14  3.68E-14  2.29E-14  1.09E-14  5.53E-15
             2.56E-15  8.16E-16  3.19E-16  1.20E-16  3.15E-17  1.13E-17  4.03E-18  1.02E-18  3.63E-19
   152       1.10E-12  7.72E-13  4.83E-13  3.36E-13  2.31E-13  1.34E-13  8.39E-14  4.87E-14  2.04E-14  9.44E-15
             3.99E-15  1.15E-15  4.30E-16  1.57E-16  4.03E-17  1.43E-17  5.09E-18  1.29E-18  4.56E-19
   153       3.65E-13  2.57E-13  1.61E-13  1.12E-13  7.69E-14  4.47E-14  2.80E-14  1.62E-14  6.81E-15  3.15E-15
             1.33E-15  3.85E-16  1.43E-16  5.22E-17  1.34E-17  4.78E-18  1.70E-18  4.30E-19  1.52E-19
   154       1.41E-12  9.92E-13  6.22E-13  4.33E-13  2.97E-13  1.72E-13  1.08E-13  6.26E-14  2.63E-14  1.21E-14
             5.13E-15  1.48E-15  5.53E-16  2.01E-16  5.19E-17  1.84E-17  6.54E-18  1.66E-18  5.87E-19
   155       4.69E-13  3.31E-13  2.07E-13  1.44E-13  9.89E-14  5.75E-14  3.60E-14  2.09E-14  8.76E-15  4.04E-15
             1.71E-15  4.95E-16  1.84E-16  6.71E-17  1.73E-17  6.15E-18  2.18E-18  5.53E-19  1.96E-19
   156       1.72E-12  1.21E-12  7.60E-13  5.29E-13  3.63E-13  2.11E-13  1.32E-13  7.65E-14  3.21E-14  1.48E-14
             6.27E-15  1.81E-15  6.76E-16  2.46E-16  6.34E-17  2.25E-17  8.00E-18  2.03E-18  7.17E-19
   157       5.74E-13  4.04E-13  2.53E-13  1.76E-13  1.21E-13  7.02E-14  4.39E-14  2.55E-14  1.07E-14  4.94E-15
             2.09E-15  6.05E-16  2.25E-16  8.20E-17  2.11E-17  7.51E-18  2.67E-18  6.76E-19  2.39E-19
   158       9.82E-13  6.91E-13  4.30E-13  2.96E-13  1.99E-13  1.11E-13  6.55E-14  3.53E-14  1.33E-14  5.71E-15
             2.27E-15  6.24E-16  2.28E-16  8.18E-17  2.09E-17  7.41E-18  2.62E-18  6.64E-19  2.35E-19
   159       3.27E-13  2.30E-13  1.43E-13  9.87E-14  6.65E-14  3.69E-14  2.18E-14  1.18E-14  4.44E-15  1.90E-15
             7.57E-16  2.08E-16  7.59E-17  2.73E-17  6.96E-18  2.47E-18  8.75E-19  2.21E-19  7.83E-20
   160       1.20E-12  8.44E-13  5.25E-13  3.62E-13  2.44E-13  1.35E-13  8.01E-14  4.32E-14  1.63E-14  6.97E-15
             2.78E-15  7.63E-16  2.78E-16  9.99E-17  2.55E-17  9.05E-18  3.21E-18  8.12E-19  2.87E-19
   161       4.00E-13  2.81E-13  1.75E-13  1.21E-13  8.13E-14  4.51E-14  2.67E-14  1.44E-14  5.43E-15  2.32E-15
             9.25E-16  2.54E-16  9.27E-17  3.33E-17  8.51E-18  3.02E-18  1.07E-18  2.71E-19  9.57E-20
   162       1.42E-12  9.97E-13  6.21E-13  4.28E-13  2.88E-13  1.60E-13  9.47E-14  5.10E-14  1.92E-14  8.24E-15
             3.28E-15  9.02E-16  3.29E-16  1.18E-16  3.02E-17  1.07E-17  3.79E-18  9.60E-19  3.39E-19
   163       4.73E-13  3.32E-13  2.07E-13  1.43E-13  9.60E-14  5.33E-14  3.16E-14  1.70E-14  6.42E-15  2.75E-15
             1.09E-15  3.01E-16  1.10E-16  3.94E-17  1.01E-17  3.57E-18  1.26E-18  3.20E-19  1.13E-19
   164       5.95E-13  4.17E-13  2.57E-13  1.75E-13  1.15E-13  6.06E-14  3.38E-14  1.70E-14  5.85E-15  2.37E-15
             9.08E-16  2.42E-16  8.72E-17  3.11E-17  7.92E-18  2.81E-18  9.93E-19  2.51E-19  8.89E-20
   165       1.98E-13  1.39E-13  8.58E-14  5.83E-14  3.84E-14  2.02E-14  1.13E-14  5.66E-15  1.95E-15  7.90E-16
             3.03E-16  8.07E-17  2.91E-17  1.04E-17  2.64E-18  9.35E-19  3.31E-19  8.38E-20  2.96E-20
   166       7.03E-13  4.93E-13  3.04E-13  2.07E-13  1.36E-13  7.16E-14  3.99E-14  2.01E-14  6.91E-15  2.80E-15
             1.07E-15  2.86E-16  1.03E-16  3.68E-17  9.36E-18  3.32E-18  1.17E-18  2.97E-19  1.05E-19
   167       2.34E-13  1.64E-13  1.01E-13  6.90E-14  4.54E-14  2.39E-14  1.33E-14  6.69E-15  2.30E-15  9.34E-16
             3.58E-16  9.54E-17  3.44E-17  1.23E-17  3.12E-18  1.11E-18  3.91E-19  9.90E-20  3.50E-20
   168       8.11E-13  5.68E-13  3.51E-13  2.39E-13  1.57E-13  8.26E-14  4.61E-14  2.32E-14  7.97E-15  3.23E-15
             1.24E-15  3.30E-16  1.19E-16  4.25E-17  1.08E-17  3.83E-18  1.35E-18  3.43E-19  1.21E-19
   169       2.70E-13  1.89E-13  1.17E-13  7.96E-14  5.23E-14  2.75E-14  1.54E-14  7.72E-15  2.66E-15  1.08E-15
             4.13E-16  1.10E-16  3.96E-17  1.42E-17  3.60E-18  1.28E-18  4.51E-19  1.14E-19  4.04E-20
   170       1.84E-13  1.29E-13  7.86E-14  5.26E-14  3.37E-14  1.67E-14  8.77E-15  4.14E-15  1.33E-15  5.18E-16
             1.93E-16  5.07E-17  1.81E-17  6.45E-18  1.64E-18  5.80E-19  2.05E-19  5.19E-20  1.84E-20
   171       6.14E-14  4.29E-14  2.62E-14  1.75E-14  1.12E-14  5.56E-15  2.92E-15  1.38E-15  4.42E-16  1.73E-16
             6.45E-17  1.69E-17  6.04E-18  2.15E-18  5.46E-19  1.93E-19  6.84E-20  1.73E-20  6.12E-21
   172       2.13E-13  1.49E-13  9.07E-14  6.07E-14  3.88E-14  1.93E-14  1.01E-14  4.78E-15  1.53E-15  5.97E-16
             2.23E-16  5.85E-17  2.09E-17  7.44E-18  1.89E-18  6.69E-19  2.37E-19  5.99E-20  2.12E-20
   173       7.09E-14  4.95E-14  3.02E-14  2.02E-14  1.29E-14  6.42E-15  3.37E-15  1.59E-15  5.11E-16  1.99E-16
             7.44E-17  1.95E-17  6.97E-18  2.48E-18  6.30E-19  2.23E-19  7.89E-20  2.00E-20  7.06E-21
   174       2.41E-13  1.68E-13  1.03E-13  6.88E-14  4.40E-14  2.18E-14  1.15E-14  5.41E-15  1.74E-15  6.77E-16
             2.53E-16  6.63E-17  2.37E-17  8.44E-18  2.14E-18  7.58E-19  2.68E-19  6.79E-20  2.40E-20
   175       8.04E-14  5.61E-14  3.43E-14  2.29E-14  1.47E-14  7.28E-15  3.82E-15  1.80E-15  5.79E-16  2.26E-16
             8.43E-17  2.21E-17  7.90E-18  2.81E-18  7.14E-19  2.53E-19  8.94E-20  2.26E-20  8.00E-21


 -----------------------------------------
 PRTF= 1  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       1.85E-11  1.31E-11  8.29E-12  5.85E-12  4.13E-12  2.60E-12  1.82E-12  1.26E-12  7.57E-13  4.96E-13
             3.09E-13  1.48E-13  7.74E-14  3.71E-14  1.25E-14  5.11E-15  1.99E-15  5.42E-16  1.98E-16
     3       1.91E-11  1.35E-11  8.51E-12  6.01E-12  4.23E-12  2.65E-12  1.84E-12  1.26E-12  7.31E-13  4.63E-13
             2.79E-13  1.31E-13  6.88E-14  3.43E-14  1.26E-14  5.64E-15  2.42E-15  7.49E-16  2.98E-16
     4       1.34E-11  9.49E-12  5.99E-12  4.22E-12  2.96E-12  1.83E-12  1.25E-12  8.38E-13  4.64E-13  2.80E-13
             1.60E-13  6.97E-14  3.50E-14  1.68E-14  5.94E-15  2.59E-15  1.09E-15  3.32E-16  1.31E-16
     5       1.05E-11  7.41E-12  4.67E-12  3.28E-12  2.29E-12  1.40E-12  9.42E-13  6.13E-13  3.23E-13  1.87E-13
             1.02E-13  4.23E-14  2.05E-14  9.56E-15  3.29E-15  1.41E-15  5.88E-16  1.77E-16  6.94E-17
     6       8.66E-12  6.11E-12  3.84E-12  2.69E-12  1.87E-12  1.13E-12  7.44E-13  4.72E-13  2.38E-13  1.33E-13
             6.99E-14  2.78E-14  1.32E-14  6.01E-15  2.03E-15  8.60E-16  3.55E-16  1.06E-16  4.13E-17
     7       7.39E-12  5.21E-12  3.27E-12  2.28E-12  1.58E-12  9.36E-13  6.07E-13  3.75E-13  1.82E-13  9.83E-14
             5.03E-14  1.94E-14  8.99E-15  4.04E-15  1.34E-15  5.65E-16  2.32E-16  6.87E-17  2.67E-17
     8       6.46E-12  4.55E-12  2.85E-12  1.98E-12  1.36E-12  7.93E-13  5.04E-13  3.04E-13  1.43E-13  7.52E-14
             3.76E-14  1.41E-14  6.44E-15  2.86E-15  9.38E-16  3.92E-16  1.60E-16  4.72E-17  1.83E-17
     9       5.74E-12  4.04E-12  2.52E-12  1.75E-12  1.19E-12  6.83E-13  4.27E-13  2.52E-13  1.14E-13  5.90E-14
             2.89E-14  1.06E-14  4.79E-15  2.10E-15  6.83E-16  2.84E-16  1.15E-16  3.38E-17  1.31E-17
    10       5.17E-12  3.63E-12  2.26E-12  1.56E-12  1.05E-12  5.95E-13  3.65E-13  2.11E-13  9.34E-14  4.72E-14
             2.28E-14  8.21E-15  3.66E-15  1.60E-15  5.13E-16  2.12E-16  8.59E-17  2.51E-17  9.70E-18
    11       4.70E-12  3.30E-12  2.05E-12  1.40E-12  9.41E-13  5.23E-13  3.16E-13  1.79E-13  7.74E-14  3.85E-14
             1.83E-14  6.49E-15  2.87E-15  1.24E-15  3.96E-16  1.63E-16  6.58E-17  1.92E-17  7.40E-18
    12       4.31E-12  3.02E-12  1.87E-12  1.27E-12  8.47E-13  4.63E-13  2.75E-13  1.54E-13  6.49E-14  3.18E-14
             1.49E-14  5.23E-15  2.30E-15  9.86E-16  3.13E-16  1.28E-16  5.16E-17  1.50E-17  5.78E-18
    13       3.97E-12  2.78E-12  1.71E-12  1.16E-12  7.67E-13  4.13E-13  2.42E-13  1.33E-13  5.51E-14  2.66E-14
             1.24E-14  4.29E-15  1.87E-15  7.98E-16  2.52E-16  1.03E-16  4.13E-17  1.20E-17  4.61E-18
    14       3.69E-12  2.58E-12  1.58E-12  1.07E-12  6.99E-13  3.70E-13  2.14E-13  1.16E-13  4.72E-14  2.26E-14
             1.04E-14  3.56E-15  1.54E-15  6.55E-16  2.06E-16  8.38E-17  3.36E-17  9.72E-18  3.73E-18
    15       3.46E-12  2.41E-12  1.47E-12  9.90E-13  6.41E-13  3.35E-13  1.91E-13  1.02E-13  4.08E-14  1.93E-14
             8.81E-15  2.99E-15  1.29E-15  5.45E-16  1.70E-16  6.92E-17  2.77E-17  7.99E-18  3.06E-18
    16       3.24E-12  2.26E-12  1.38E-12  9.18E-13  5.90E-13  3.03E-13  1.70E-13  9.00E-14  3.55E-14  1.66E-14
             7.53E-15  2.53E-15  1.09E-15  4.58E-16  1.43E-16  5.79E-17  2.31E-17  6.66E-18  2.55E-18
    17       2.87E-12  2.00E-12  1.20E-12  7.93E-13  5.01E-13  2.50E-13  1.38E-13  7.11E-14  2.74E-14  1.26E-14
             5.64E-15  1.87E-15  7.96E-16  3.33E-16  1.03E-16  4.17E-17  1.66E-17  4.77E-18  1.81E-18
    18       2.58E-12  1.79E-12  1.07E-12  6.95E-13  4.32E-13  2.10E-13  1.13E-13  5.75E-14  2.16E-14  9.86E-15
             4.35E-15  1.43E-15  6.03E-16  2.51E-16  7.72E-17  3.11E-17  1.23E-17  3.54E-18  1.34E-18
    19       2.34E-12  1.61E-12  9.53E-13  6.14E-13  3.76E-13  1.79E-13  9.46E-14  4.72E-14  1.74E-14  7.85E-15
             3.44E-15  1.12E-15  4.69E-16  1.94E-16  5.94E-17  2.39E-17  9.43E-18  2.70E-18  1.03E-18
    20       2.04E-12  1.40E-12  8.14E-13  5.15E-13  3.09E-13  1.42E-13  7.36E-14  3.60E-14  1.30E-14  5.77E-15
             2.49E-15  8.01E-16  3.34E-16  1.37E-16  4.17E-17  1.67E-17  6.58E-18  1.88E-18  7.15E-19
    21       1.74E-12  1.18E-12  6.74E-13  4.17E-13  2.43E-13  1.08E-13  5.44E-14  2.60E-14  9.16E-15  4.01E-15
             1.71E-15  5.43E-16  2.24E-16  9.17E-17  2.77E-17  1.10E-17  4.33E-18  1.23E-18  4.68E-19
    22       1.42E-12  9.48E-13  5.24E-13  3.14E-13  1.77E-13  7.50E-14  3.66E-14  1.70E-14  5.83E-15  2.51E-15
             1.06E-15  3.30E-16  1.35E-16  5.49E-17  1.64E-17  6.51E-18  2.55E-18  7.22E-19  2.74E-19
    23       1.25E-12  8.30E-13  4.49E-13  2.64E-13  1.46E-13  6.02E-14  2.89E-14  1.33E-14  4.48E-15  1.91E-15
             7.99E-16  2.47E-16  1.01E-16  4.08E-17  1.21E-17  4.80E-18  1.88E-18  5.31E-19  2.01E-19
    24       1.06E-12  6.92E-13  3.64E-13  2.08E-13  1.12E-13  4.48E-14  2.11E-14  9.50E-15  3.15E-15  1.33E-15
             5.50E-16  1.69E-16  6.84E-17  2.75E-17  8.15E-18  3.21E-18  1.25E-18  3.53E-19  1.33E-19
    25       9.62E-13  6.19E-13  3.19E-13  1.80E-13  9.51E-14  3.74E-14  1.74E-14  7.75E-15  2.54E-15  1.07E-15
             4.40E-16  1.34E-16  5.42E-17  2.17E-17  6.43E-18  2.53E-18  9.84E-19  2.77E-19  1.04E-19
    26       8.35E-13  5.29E-13  2.66E-13  1.47E-13  7.58E-14  2.91E-14  1.33E-14  5.87E-15  1.90E-15  7.91E-16
             3.24E-16  9.83E-17  3.95E-17  1.58E-17  4.65E-18  1.83E-18  7.09E-19  1.99E-19  7.50E-20
    27       7.33E-13  4.57E-13  2.24E-13  1.21E-13  6.15E-14  2.31E-14  1.05E-14  4.56E-15  1.46E-15  6.04E-16
             2.46E-16  7.43E-17  2.98E-17  1.19E-17  3.48E-18  1.36E-18  5.28E-19  1.48E-19  5.57E-20
    28       6.12E-13  3.73E-13  1.77E-13  9.33E-14  4.63E-14  1.69E-14  7.54E-15  3.25E-15  1.03E-15  4.22E-16
             1.71E-16  5.11E-17  2.04E-17  8.09E-18  2.36E-18  9.23E-19  3.57E-19  9.99E-20  3.75E-20
    29       5.01E-13  2.98E-13  1.36E-13  6.99E-14  3.39E-14  1.21E-14  5.30E-15  2.26E-15  7.05E-16  2.87E-16
             1.15E-16  3.43E-17  1.36E-17  5.39E-18  1.57E-18  6.11E-19  2.36E-19  6.59E-20  2.47E-20
    30       3.68E-13  2.11E-13  9.15E-14  4.53E-14  2.13E-14  7.35E-15  3.16E-15  1.32E-15  4.07E-16  1.64E-16
             6.54E-17  1.93E-17  7.61E-18  2.99E-18  8.66E-19  3.36E-19  1.29E-19  3.60E-20  1.35E-20
    31       2.96E-13  1.65E-13  6.93E-14  3.36E-14  1.55E-14  5.24E-15  2.23E-15  9.24E-16  2.81E-16  1.13E-16
             4.48E-17  1.31E-17  5.16E-18  2.02E-18  5.83E-19  2.26E-19  8.68E-20  2.41E-20  9.02E-21
    32       2.15E-13  1.15E-13  4.62E-14  2.18E-14  9.79E-15  3.23E-15  1.35E-15  5.55E-16  1.67E-16  6.64E-17
             2.62E-17  7.62E-18  2.98E-18  1.16E-18  3.34E-19  1.29E-19  4.95E-20  1.37E-20  5.11E-21
    33       1.67E-13  8.72E-14  3.39E-14  1.56E-14  6.91E-15  2.24E-15  9.30E-16  3.79E-16  1.13E-16  4.47E-17
             1.76E-17  5.08E-18  1.98E-18  7.73E-19  2.21E-19  8.52E-20  3.26E-20  9.00E-21  3.35E-21
    34       1.13E-13  5.71E-14  2.12E-14  9.55E-15  4.14E-15  1.32E-15  5.39E-16  2.17E-16  6.40E-17  2.52E-17
             9.84E-18  2.83E-18  1.10E-18  4.27E-19  1.21E-19  4.67E-20  1.78E-20  4.92E-21  1.83E-21
    35       8.29E-14  4.07E-14  1.47E-14  6.50E-15  2.78E-15  8.69E-16  3.53E-16  1.41E-16  4.14E-17  1.62E-17
             6.30E-18  1.80E-18  6.99E-19  2.70E-19  7.68E-20  2.95E-20  1.12E-20  3.09E-21  1.15E-21
    36       5.05E-14  2.39E-14  8.29E-15  3.58E-15  1.50E-15  4.61E-16  1.85E-16  7.33E-17  2.13E-17  8.27E-18
             3.20E-18  9.11E-19  3.51E-19  1.35E-19  3.83E-20  1.46E-20  5.57E-21  1.53E-21  5.67E-22
    37       3.57E-14  1.65E-14  5.60E-15  2.38E-15  9.89E-16  3.00E-16  1.20E-16  4.72E-17  1.36E-17  5.28E-18
             2.04E-18  5.77E-19  2.22E-19  8.54E-20  2.41E-20  9.19E-21  3.49E-21  9.55E-22  3.54E-22
    38       2.09E-14  9.38E-15  3.08E-15  1.29E-15  5.27E-16  1.58E-16  6.24E-17  2.44E-17  6.98E-18  2.69E-18
             1.03E-18  2.91E-19  1.12E-19  4.28E-20  1.20E-20  4.58E-21  1.73E-21  4.75E-22  1.76E-22
    39       1.41E-14  6.19E-15  2.00E-15  8.26E-16  3.35E-16  9.92E-17  3.90E-17  1.52E-17  4.32E-18  1.66E-18
             6.37E-19  1.79E-19  6.84E-20  2.62E-20  7.32E-21  2.79E-21  1.05E-21  2.88E-22  1.07E-22
    40       7.40E-15  3.18E-15  1.00E-15  4.08E-16  1.64E-16  4.79E-17  1.87E-17  7.24E-18  2.04E-18  7.82E-19
             2.98E-19  8.34E-20  3.18E-20  1.21E-20  3.38E-21  1.28E-21  4.84E-22  1.32E-22  4.87E-23
    41       5.14E-15  2.19E-15  6.81E-16  2.76E-16  1.10E-16  3.20E-17  1.24E-17  4.80E-18  1.35E-18  5.16E-19
             1.97E-19  5.48E-20  2.09E-20  7.95E-21  2.21E-21  8.39E-22  3.16E-22  8.59E-23  3.17E-23
    42       3.01E-15  1.27E-15  3.89E-16  1.56E-16  6.19E-17  1.79E-17  6.94E-18  2.67E-18  7.49E-19  2.85E-19
             1.08E-19  3.01E-20  1.15E-20  4.35E-21  1.21E-21  4.58E-22  1.72E-22  4.69E-23  1.73E-23

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       5.82E-11  4.11E-11  2.60E-11  1.83E-11  1.29E-11  8.07E-12  5.60E-12  3.83E-12  2.22E-12  1.41E-12
             8.45E-13  3.95E-13  2.08E-13  1.03E-13  3.81E-14  1.70E-14  7.28E-15  2.25E-15  8.95E-16
     4       4.06E-11  2.87E-11  1.81E-11  1.28E-11  8.95E-12  5.54E-12  3.79E-12  2.53E-12  1.40E-12  8.44E-13
             4.81E-13  2.10E-13  1.05E-13  5.05E-14  1.78E-14  7.78E-15  3.28E-15  9.97E-16  3.93E-16
     5       3.16E-11  2.23E-11  1.41E-11  9.88E-12  6.91E-12  4.22E-12  2.84E-12  1.85E-12  9.73E-13  5.63E-13
             3.07E-13  1.27E-13  6.17E-14  2.87E-14  9.88E-15  4.24E-15  1.77E-15  5.32E-16  2.08E-16
     6       2.61E-11  1.84E-11  1.16E-11  8.10E-12  5.63E-12  3.39E-12  2.24E-12  1.42E-12  7.16E-13  3.99E-13
             2.10E-13  8.35E-14  3.95E-14  1.80E-14  6.08E-15  2.58E-15  1.07E-15  3.18E-16  1.24E-16
     7       2.22E-11  1.57E-11  9.83E-12  6.87E-12  4.74E-12  2.81E-12  1.82E-12  1.13E-12  5.46E-13  2.95E-13
             1.51E-13  5.82E-14  2.70E-14  1.21E-14  4.03E-15  1.69E-15  6.95E-16  2.06E-16  8.01E-17
     8       1.94E-11  1.37E-11  8.56E-12  5.95E-12  4.08E-12  2.38E-12  1.52E-12  9.14E-13  4.29E-13  2.26E-13
             1.13E-13  4.23E-14  1.93E-14  8.58E-15  2.81E-15  1.18E-15  4.79E-16  1.42E-16  5.48E-17
     9       1.72E-11  1.21E-11  7.57E-12  5.25E-12  3.57E-12  2.05E-12  1.28E-12  7.56E-13  3.44E-13  1.77E-13
             8.68E-14  3.19E-14  1.44E-14  6.31E-15  2.05E-15  8.51E-16  3.46E-16  1.02E-16  3.93E-17
    10       1.55E-11  1.09E-11  6.79E-12  4.68E-12  3.16E-12  1.79E-12  1.10E-12  6.34E-13  2.80E-13  1.42E-13
             6.84E-14  2.46E-14  1.10E-14  4.79E-15  1.54E-15  6.37E-16  2.58E-16  7.54E-17  2.91E-17
    11       1.41E-11  9.90E-12  6.14E-12  4.22E-12  2.82E-12  1.57E-12  9.47E-13  5.38E-13  2.32E-13  1.15E-13
             5.49E-14  1.95E-14  8.62E-15  3.73E-15  1.19E-15  4.90E-16  1.97E-16  5.76E-17  2.22E-17
    12       1.29E-11  9.07E-12  5.60E-12  3.83E-12  2.54E-12  1.39E-12  8.26E-13  4.61E-13  1.95E-13  9.55E-14
             4.48E-14  1.57E-14  6.89E-15  2.96E-15  9.39E-16  3.85E-16  1.55E-16  4.51E-17  1.73E-17
    13       1.19E-11  8.36E-12  5.15E-12  3.49E-12  2.30E-12  1.24E-12  7.25E-13  3.99E-13  1.65E-13  8.00E-14
             3.71E-14  1.29E-14  5.60E-15  2.39E-15  7.55E-16  3.09E-16  1.24E-16  3.60E-17  1.38E-17
    14       1.11E-11  7.75E-12  4.75E-12  3.21E-12  2.10E-12  1.11E-12  6.41E-13  3.48E-13  1.42E-13  6.77E-14
             3.12E-14  1.07E-14  4.62E-15  1.96E-15  6.17E-16  2.51E-16  1.01E-16  2.92E-17  1.12E-17
    15       1.04E-11  7.24E-12  4.43E-12  2.97E-12  1.92E-12  1.00E-12  5.72E-13  3.06E-13  1.22E-13  5.80E-14
             2.64E-14  8.97E-15  3.86E-15  1.63E-15  5.11E-16  2.08E-16  8.30E-17  2.40E-17  9.19E-18
    16       9.73E-12  6.78E-12  4.13E-12  2.76E-12  1.77E-12  9.09E-13  5.11E-13  2.70E-13  1.07E-13  4.99E-14
             2.26E-14  7.60E-15  3.26E-15  1.37E-15  4.28E-16  1.74E-16  6.92E-17  2.00E-17  7.65E-18
    17       8.62E-12  5.99E-12  3.61E-12  2.38E-12  1.50E-12  7.51E-13  4.13E-13  2.13E-13  8.21E-14  3.79E-14
             1.69E-14  5.62E-15  2.39E-15  1.00E-15  3.09E-16  1.25E-16  4.97E-17  1.43E-17  5.44E-18
    18       7.75E-12  5.36E-12  3.20E-12  2.08E-12  1.30E-12  6.31E-13  3.40E-13  1.73E-13  6.49E-14  2.96E-14
             1.31E-14  4.29E-15  1.81E-15  7.54E-16  2.32E-16  9.33E-17  3.70E-17  1.06E-17  4.03E-18
    19       7.02E-12  4.84E-12  2.86E-12  1.84E-12  1.13E-12  5.36E-13  2.84E-13  1.42E-13  5.23E-14  2.36E-14
             1.03E-14  3.35E-15  1.41E-15  5.83E-16  1.78E-16  7.16E-17  2.83E-17  8.10E-18  3.09E-18
    20       6.13E-12  4.20E-12  2.44E-12  1.55E-12  9.26E-13  4.27E-13  2.21E-13  1.08E-13  3.90E-14  1.73E-14
             7.48E-15  2.40E-15  1.00E-15  4.12E-16  1.25E-16  5.01E-17  1.98E-17  5.64E-18  2.14E-18
    21       5.23E-12  3.55E-12  2.02E-12  1.25E-12  7.30E-13  3.24E-13  1.63E-13  7.80E-14  2.75E-14  1.20E-14
             5.14E-15  1.63E-15  6.73E-16  2.75E-16  8.30E-17  3.31E-17  1.30E-17  3.70E-18  1.40E-18
    22       4.25E-12  2.84E-12  1.57E-12  9.42E-13  5.30E-13  2.25E-13  1.10E-13  5.11E-14  1.75E-14  7.53E-15
             3.17E-15  9.90E-16  4.05E-16  1.65E-16  4.93E-17  1.95E-17  7.65E-18  2.17E-18  8.21E-19
    23       3.76E-12  2.49E-12  1.35E-12  7.92E-13  4.37E-13  1.81E-13  8.68E-14  3.98E-14  1.34E-14  5.73E-15
             2.40E-15  7.42E-16  3.02E-16  1.22E-16  3.64E-17  1.44E-17  5.63E-18  1.59E-18  6.02E-19
    24       3.19E-12  2.08E-12  1.09E-12  6.25E-13  3.36E-13  1.34E-13  6.32E-14  2.85E-14  9.44E-15  3.98E-15
             1.65E-15  5.06E-16  2.05E-16  8.25E-17  2.45E-17  9.64E-18  3.76E-18  1.06E-18  4.00E-19
    25       2.89E-12  1.86E-12  9.58E-13  5.40E-13  2.85E-13  1.12E-13  5.21E-14  2.33E-14  7.63E-15  3.20E-15
             1.32E-15  4.03E-16  1.63E-16  6.52E-17  1.93E-17  7.58E-18  2.95E-18  8.31E-19  3.13E-19
    26       2.51E-12  1.59E-12  7.97E-13  4.40E-13  2.27E-13  8.72E-14  3.99E-14  1.76E-14  5.71E-15  2.37E-15
             9.73E-16  2.95E-16  1.19E-16  4.74E-17  1.40E-17  5.48E-18  2.13E-18  5.97E-19  2.25E-19
    27       2.20E-12  1.37E-12  6.72E-13  3.63E-13  1.85E-13  6.93E-14  3.14E-14  1.37E-14  4.39E-15  1.81E-15
             7.39E-16  2.23E-16  8.93E-17  3.56E-17  1.04E-17  4.09E-18  1.58E-18  4.44E-19  1.67E-19
    28       1.84E-12  1.12E-12  5.31E-13  2.80E-13  1.39E-13  5.08E-14  2.26E-14  9.75E-15  3.08E-15  1.26E-15
             5.12E-16  1.53E-16  6.12E-17  2.43E-17  7.09E-18  2.77E-18  1.07E-18  3.00E-19  1.12E-19
    29       1.50E-12  8.94E-13  4.08E-13  2.10E-13  1.02E-13  3.63E-14  1.59E-14  6.77E-15  2.11E-15  8.60E-16
             3.46E-16  1.03E-16  4.09E-17  1.62E-17  4.70E-18  1.83E-18  7.07E-19  1.98E-19  7.42E-20
