SEQ='BE'     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 436244610.9   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 0.5)   704485.6 
     3          2P1                 (2)1( 1.5)  1647115.9 

   IC RESOLVED LEVEL INDEXING           BWNR= 480950912.4   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   268       1.67E-12  1.17E-12  7.36E-13  5.12E-13  3.51E-13  2.04E-13  1.28E-13  7.43E-14  3.13E-14  1.45E-14
             6.12E-15  1.77E-15  6.62E-16  2.41E-16  6.20E-17  2.21E-17  7.83E-18  1.98E-18  7.02E-19
   269       3.18E-13  2.23E-13  1.39E-13  9.58E-14  6.45E-14  3.58E-14  2.12E-14  1.14E-14  4.32E-15  1.85E-15
             7.36E-16  2.02E-16  7.38E-17  2.65E-17  6.78E-18  2.40E-18  8.51E-19  2.16E-19  7.62E-20
   270       4.08E-13  2.87E-13  1.79E-13  1.23E-13  8.29E-14  4.60E-14  2.73E-14  1.47E-14  5.55E-15  2.38E-15
             9.47E-16  2.60E-16  9.49E-17  3.41E-17  8.71E-18  3.09E-18  1.09E-18  2.77E-19  9.80E-20
   271       4.99E-13  3.51E-13  2.18E-13  1.50E-13  1.01E-13  5.63E-14  3.33E-14  1.80E-14  6.78E-15  2.91E-15
             1.16E-15  3.18E-16  1.16E-16  4.17E-17  1.06E-17  3.78E-18  1.34E-18  3.39E-19  1.20E-19
   272       5.90E-13  4.15E-13  2.58E-13  1.78E-13  1.20E-13  6.65E-14  3.94E-14  2.12E-14  8.02E-15  3.43E-15
             1.37E-15  3.76E-16  1.37E-16  4.92E-17  1.26E-17  4.46E-18  1.58E-18  4.00E-19  1.42E-19
   273       4.08E-13  2.87E-13  1.79E-13  1.23E-13  8.29E-14  4.60E-14  2.73E-14  1.47E-14  5.55E-15  2.38E-15
             9.47E-16  2.60E-16  9.49E-17  3.41E-17  8.71E-18  3.09E-18  1.09E-18  2.77E-19  9.80E-20
   274       4.99E-13  3.51E-13  2.18E-13  1.50E-13  1.01E-13  5.63E-14  3.33E-14  1.80E-14  6.78E-15  2.91E-15
             1.16E-15  3.18E-16  1.16E-16  4.17E-17  1.06E-17  3.78E-18  1.34E-18  3.39E-19  1.20E-19
   275       5.90E-13  4.15E-13  2.58E-13  1.78E-13  1.20E-13  6.65E-14  3.94E-14  2.12E-14  8.02E-15  3.43E-15
             1.37E-15  3.76E-16  1.37E-16  4.92E-17  1.26E-17  4.46E-18  1.58E-18  4.00E-19  1.42E-19
   276       6.81E-13  4.78E-13  2.98E-13  2.05E-13  1.38E-13  7.67E-14  4.54E-14  2.45E-14  9.25E-15  3.96E-15
             1.58E-15  4.34E-16  1.58E-16  5.68E-17  1.45E-17  5.15E-18  1.82E-18  4.62E-19  1.63E-19
   277       6.92E-43  4.89E-43  3.10E-43  2.18E-43  1.52E-43  9.18E-44  6.09E-44  3.92E-44  2.11E-44  1.29E-44
             7.79E-45  3.89E-45  2.22E-45  1.22E-45  5.10E-46  2.47E-46  1.13E-46  3.69E-47  1.51E-47
   278       1.93E-18  1.36E-18  8.54E-19  5.98E-19  4.15E-19  2.50E-19  1.66E-19  1.07E-19  5.79E-20  3.54E-20
             2.13E-20  1.06E-20  6.08E-21  3.34E-21  1.39E-21  6.72E-22  3.07E-22  1.01E-22  4.13E-23
   279       1.15E-18  8.11E-19  5.10E-19  3.56E-19  2.47E-19  1.48E-19  9.76E-20  6.22E-20  3.22E-20  1.87E-20
             1.03E-20  4.28E-21  2.04E-21  9.11E-22  2.86E-22  1.12E-22  4.26E-23  1.14E-23  4.12E-24
   280       1.03E-17  7.28E-18  4.57E-18  3.20E-18  2.22E-18  1.33E-18  8.77E-19  5.59E-19  2.90E-19  1.68E-19
             9.27E-20  3.86E-20  1.84E-20  8.21E-21  2.58E-21  1.01E-21  3.85E-22  1.03E-22  3.71E-23
   281       4.67E-18  3.29E-18  2.07E-18  1.45E-18  1.00E-18  6.02E-19  3.97E-19  2.53E-19  1.32E-19  7.64E-20
             4.22E-20  1.76E-20  8.39E-21  3.74E-21  1.18E-21  4.63E-22  1.76E-22  4.69E-23  1.69E-23
   282       2.90E-17  2.04E-17  1.28E-17  8.98E-18  6.22E-18  3.74E-18  2.46E-18  1.57E-18  8.18E-19  4.74E-19
             2.62E-19  1.09E-19  5.21E-20  2.33E-20  7.30E-21  2.87E-21  1.09E-21  2.91E-22  1.05E-22
   283       2.05E-18  1.45E-18  9.08E-19  6.34E-19  4.37E-19  2.59E-19  1.68E-19  1.04E-19  5.00E-20  2.65E-20
             1.30E-20  4.52E-21  1.87E-21  7.35E-22  2.01E-22  7.35E-23  2.64E-23  6.76E-24  2.40E-24
   284       1.59E-17  1.12E-17  7.02E-18  4.90E-18  3.38E-18  2.00E-18  1.30E-18  8.02E-19  3.87E-19  2.06E-19
             1.01E-19  3.50E-20  1.45E-20  5.70E-21  1.56E-21  5.69E-22  2.05E-22  5.24E-23  1.86E-23
   285       7.26E-18  5.12E-18  3.21E-18  2.24E-18  1.55E-18  9.16E-19  5.94E-19  3.67E-19  1.77E-19  9.41E-20
             4.62E-20  1.60E-20  6.65E-21  2.61E-21  7.15E-22  2.61E-22  9.38E-23  2.40E-23  8.52E-24
   286       8.02E-17  5.65E-17  3.54E-17  2.47E-17  1.71E-17  1.01E-17  6.56E-18  4.05E-18  1.96E-18  1.04E-18
             5.11E-19  1.77E-19  7.35E-20  2.89E-20  7.90E-21  2.88E-21  1.04E-21  2.65E-22  9.42E-23
   287       2.46E-18  1.73E-18  1.08E-18  7.52E-19  5.15E-19  2.98E-19  1.87E-19  1.10E-19  4.83E-20  2.33E-20
             1.03E-20  3.16E-21  1.21E-21  4.49E-22  1.17E-22  4.19E-23  1.49E-23  3.78E-24  1.34E-24
   288       1.01E-17  7.12E-18  4.46E-18  3.10E-18  2.12E-18  1.23E-18  7.72E-19  4.54E-19  1.99E-19  9.60E-20
             4.26E-20  1.30E-20  4.99E-21  1.85E-21  4.83E-22  1.73E-22  6.14E-23  1.56E-23  5.52E-24
   289       9.03E-18  6.36E-18  3.98E-18  2.77E-18  1.89E-18  1.10E-18  6.89E-19  4.06E-19  1.78E-19  8.58E-20
             3.80E-20  1.16E-20  4.46E-21  1.65E-21  4.31E-22  1.54E-22  5.49E-23  1.39E-23  4.93E-24
   290       1.11E-17  7.85E-18  4.91E-18  3.41E-18  2.33E-18  1.35E-18  8.51E-19  5.00E-19  2.19E-19  1.06E-19
             4.69E-20  1.43E-20  5.50E-21  2.04E-21  5.32E-22  1.90E-22  6.77E-23  1.72E-23  6.08E-24
   333       7.52E-43  5.34E-43  3.36E-43  2.35E-43  1.61E-43  9.54E-44  6.23E-44  3.94E-44  2.05E-44  1.22E-44
             7.15E-45  3.47E-45  1.95E-45  1.06E-45  4.39E-46  2.12E-46  9.66E-47  3.17E-47  1.30E-47
   334       7.15E-19  5.04E-19  3.16E-19  2.20E-19  1.51E-19  8.90E-20  5.77E-20  3.62E-20  1.87E-20  1.11E-20
             6.54E-21  3.19E-21  1.80E-21  9.83E-22  4.08E-22  1.96E-22  8.95E-23  2.94E-23  1.20E-23
   335       4.34E-19  3.06E-19  1.91E-19  1.33E-19  9.13E-20  5.36E-20  3.45E-20  2.13E-20  1.07E-20  6.01E-21
             3.25E-21  1.32E-21  6.26E-22  2.78E-22  8.69E-23  3.41E-23  1.29E-23  3.45E-24  1.25E-24
   336       3.91E-18  2.76E-18  1.72E-18  1.20E-18  8.23E-19  4.83E-19  3.11E-19  1.93E-19  9.62E-20  5.43E-20
             2.94E-20  1.20E-20  5.67E-21  2.52E-21  7.86E-22  3.09E-22  1.17E-22  3.12E-23  1.13E-23
   337       1.69E-18  1.19E-18  7.45E-19  5.18E-19  3.56E-19  2.09E-19  1.35E-19  8.34E-20  4.17E-20  2.36E-20
             1.27E-20  5.21E-21  2.47E-21  1.09E-21  3.42E-22  1.34E-22  5.09E-23  1.36E-23  4.91E-24
   338       1.05E-17  7.42E-18  4.65E-18  3.23E-18  2.22E-18  1.30E-18  8.39E-19  5.20E-19  2.60E-19  1.47E-19
             7.95E-20  3.25E-20  1.54E-20  6.82E-21  2.13E-21  8.38E-22  3.17E-22  8.47E-23  3.06E-23
   339       7.67E-19  5.40E-19  3.37E-19  2.34E-19  1.60E-19  9.29E-20  5.89E-20  3.54E-20  1.65E-20  8.59E-21
             4.15E-21  1.42E-21  5.85E-22  2.29E-22  6.24E-23  2.27E-23  8.18E-24  2.09E-24  7.42E-25
   340       5.99E-18  4.22E-18  2.64E-18  1.83E-18  1.25E-18  7.26E-19  4.60E-19  2.77E-19  1.29E-19  6.73E-20
             3.25E-20  1.11E-20  4.58E-21  1.79E-21  4.89E-22  1.78E-22  6.40E-23  1.64E-23  5.81E-24
   341       2.70E-18  1.90E-18  1.19E-18  8.25E-19  5.64E-19  3.27E-19  2.07E-19  1.25E-19  5.84E-20  3.03E-20
             1.47E-20  5.02E-21  2.07E-21  8.08E-22  2.21E-22  8.04E-23  2.89E-23  7.39E-24  2.62E-24
   342       2.98E-17  2.10E-17  1.31E-17  9.11E-18  6.23E-18  3.62E-18  2.29E-18  1.38E-18  6.45E-19  3.35E-19
             1.62E-19  5.54E-20  2.28E-20  8.93E-21  2.44E-21  8.88E-22  3.19E-22  8.17E-23  2.90E-23
   343       9.35E-19  6.58E-19  4.10E-19  2.83E-19  1.92E-19  1.09E-19  6.73E-20  3.87E-20  1.65E-20  7.84E-21
             3.44E-21  1.04E-21  3.97E-22  1.47E-22  3.83E-23  1.37E-23  4.87E-24  1.24E-24  4.37E-25
   344       4.00E-18  2.81E-18  1.75E-18  1.21E-18  8.23E-19  4.68E-19  2.88E-19  1.66E-19  7.06E-20  3.36E-20
             1.47E-20  4.45E-21  1.70E-21  6.29E-22  1.64E-22  5.86E-23  2.08E-23  5.29E-24  1.87E-24
   345       3.50E-18  2.46E-18  1.54E-18  1.06E-18  7.21E-19  4.10E-19  2.52E-19  1.45E-19  6.19E-20  2.94E-20
             1.29E-20  3.90E-21  1.49E-21  5.51E-22  1.44E-22  5.14E-23  1.83E-23  4.64E-24  1.64E-24
   346       4.51E-18  3.17E-18  1.98E-18  1.37E-18  9.28E-19  5.28E-19  3.25E-19  1.87E-19  7.97E-20  3.79E-20
             1.66E-20  5.03E-21  1.92E-21  7.10E-22  1.85E-22  6.61E-23  2.35E-23  5.97E-24  2.11E-24
   363       6.97E-13  4.93E-13  3.11E-13  2.20E-13  1.55E-13  9.72E-14  6.79E-14  4.70E-14  2.84E-14  1.90E-14
             1.24E-14  6.75E-15  4.04E-15  2.29E-15  9.78E-16  4.78E-16  2.20E-16  7.28E-17  2.99E-17
   364       4.18E-13  2.95E-13  1.86E-13  1.32E-13  9.28E-14  5.82E-14  4.07E-14  2.82E-14  1.70E-14  1.14E-14
             7.45E-15  4.05E-15  2.42E-15  1.37E-15  5.87E-16  2.87E-16  1.32E-16  4.37E-17  1.80E-17
   365       4.58E-13  3.23E-13  2.04E-13  1.44E-13  1.01E-13  6.33E-14  4.39E-14  2.99E-14  1.73E-14  1.08E-14
             6.42E-15  2.87E-15  1.42E-15  6.52E-16  2.09E-16  8.31E-17  3.17E-17  8.51E-18  3.08E-18
   366       7.62E-13  5.39E-13  3.40E-13  2.40E-13  1.69E-13  1.05E-13  7.30E-14  4.98E-14  2.88E-14  1.81E-14
             1.07E-14  4.79E-15  2.37E-15  1.09E-15  3.49E-16  1.38E-16  5.28E-17  1.42E-17  5.14E-18
   367       1.05E-12  7.43E-13  4.69E-13  3.31E-13  2.33E-13  1.46E-13  1.01E-13  6.90E-14  3.99E-14  2.51E-14
             1.49E-14  6.68E-15  3.31E-15  1.52E-15  4.87E-16  1.94E-16  7.39E-17  1.98E-17  7.18E-18
   368       4.51E-13  3.18E-13  2.01E-13  1.42E-13  9.99E-14  6.24E-14  4.33E-14  2.95E-14  1.71E-14  1.08E-14
             6.39E-15  2.86E-15  1.42E-15  6.50E-16  2.09E-16  8.29E-17  3.17E-17  8.49E-18  3.08E-18
   369       7.47E-13  5.28E-13  3.33E-13  2.35E-13  1.66E-13  1.04E-13  7.19E-14  4.91E-14  2.84E-14  1.79E-14
             1.06E-14  4.76E-15  2.36E-15  1.08E-15  3.48E-16  1.38E-16  5.27E-17  1.41E-17  5.13E-18
   370       1.49E-13  1.05E-13  6.63E-14  4.68E-14  3.30E-14  2.06E-14  1.43E-14  9.78E-15  5.67E-15  3.57E-15
             2.12E-15  9.51E-16  4.72E-16  2.16E-16  6.95E-17  2.76E-17  1.05E-17  2.83E-18  1.02E-18
   371       7.80E-13  5.51E-13  3.48E-13  2.45E-13  1.72E-13  1.06E-13  7.19E-14  4.73E-14  2.51E-14  1.43E-14
             7.41E-15  2.72E-15  1.16E-15  4.62E-16  1.28E-16  4.70E-17  1.70E-17  4.34E-18  1.54E-18
   372       1.09E-12  7.70E-13  4.86E-13  3.42E-13  2.40E-13  1.48E-13  1.00E-13  6.61E-14  3.51E-14  1.99E-14
             1.04E-14  3.80E-15  1.62E-15  6.46E-16  1.79E-16  6.57E-17  2.37E-17  6.08E-18  2.16E-18
   373       4.67E-13  3.30E-13  2.08E-13  1.46E-13  1.03E-13  6.33E-14  4.30E-14  2.83E-14  1.50E-14  8.54E-15
             4.44E-15  1.63E-15  6.93E-16  2.77E-16  7.68E-17  2.82E-17  1.02E-17  2.61E-18  9.25E-19
   374       1.56E-13  1.10E-13  6.93E-14  4.88E-14  3.42E-14  2.11E-14  1.43E-14  9.44E-15  5.01E-15  2.85E-15
             1.48E-15  5.43E-16  2.31E-16  9.23E-17  2.56E-17  9.39E-18  3.39E-18  8.68E-19  3.08E-19
   375       1.40E-12  9.88E-13  6.23E-13  4.39E-13  3.08E-13  1.90E-13  1.29E-13  8.49E-14  4.50E-14  2.56E-14
             1.33E-14  4.88E-15  2.08E-15  8.30E-16  2.30E-16  8.45E-17  3.05E-17  7.81E-18  2.77E-18
   376       7.75E-13  5.47E-13  3.45E-13  2.43E-13  1.70E-13  1.05E-13  7.15E-14  4.71E-14  2.50E-14  1.42E-14
             7.39E-15  2.71E-15  1.15E-15  4.61E-16  1.28E-16  4.69E-17  1.69E-17  4.34E-18  1.54E-18
   377       1.02E-12  7.21E-13  4.53E-13  3.18E-13  2.21E-13  1.33E-13  8.73E-14  5.43E-14  2.57E-14  1.31E-14
             6.04E-15  1.92E-15  7.47E-16  2.80E-16  7.35E-17  2.63E-17  9.38E-18  2.38E-18  8.43E-19
   378       1.08E-12  7.63E-13  4.81E-13  3.39E-13  2.38E-13  1.47E-13  9.98E-14  6.57E-14  3.49E-14  1.99E-14
             1.03E-14  3.79E-15  1.61E-15  6.45E-16  1.79E-16  6.56E-17  2.37E-17  6.07E-18  2.15E-18
   379       7.28E-13  5.14E-13  3.23E-13  2.27E-13  1.58E-13  9.49E-14  6.23E-14  3.87E-14  1.83E-14  9.33E-15
             4.31E-15  1.37E-15  5.33E-16  2.00E-16  5.24E-17  1.88E-17  6.69E-18  1.70E-18  6.02E-19
   380       1.31E-12  9.25E-13  5.82E-13  4.08E-13  2.83E-13  1.71E-13  1.12E-13  6.97E-14  3.30E-14  1.68E-14
             7.76E-15  2.46E-15  9.59E-16  3.59E-16  9.44E-17  3.38E-17  1.20E-17  3.06E-18  1.08E-18
   381       4.62E-13  3.26E-13  2.06E-13  1.45E-13  1.02E-13  6.28E-14  4.27E-14  2.81E-14  1.49E-14  8.50E-15
             4.43E-15  1.62E-15  6.91E-16  2.76E-16  7.66E-17  2.81E-17  1.01E-17  2.60E-18  9.23E-19
   382       4.36E-13  3.08E-13  1.94E-13  1.36E-13  9.44E-14  5.69E-14  3.73E-14  2.32E-14  1.10E-14  5.60E-15
             2.59E-15  8.20E-16  3.20E-16  1.20E-16  3.15E-17  1.13E-17  4.01E-18  1.02E-18  3.61E-19
   383       1.02E-12  7.18E-13  4.52E-13  3.17E-13  2.20E-13  1.33E-13  8.70E-14  5.41E-14  2.56E-14  1.31E-14
             6.03E-15  1.91E-15  7.46E-16  2.79E-16  7.34E-17  2.63E-17  9.36E-18  2.38E-18  8.42E-19
   384       1.60E-12  1.13E-12  7.09E-13  4.97E-13  3.46E-13  2.08E-13  1.37E-13  8.50E-14  4.03E-14  2.05E-14
             9.48E-15  3.00E-15  1.17E-15  4.39E-16  1.15E-16  4.13E-17  1.47E-17  3.74E-18  1.32E-18
   385       1.31E-12  9.22E-13  5.80E-13  4.07E-13  2.83E-13  1.70E-13  1.12E-13  6.96E-14  3.29E-14  1.68E-14
             7.75E-15  2.46E-15  9.58E-16  3.59E-16  9.43E-17  3.38E-17  1.20E-17  3.06E-18  1.08E-18
   386       7.24E-13  5.11E-13  3.22E-13  2.25E-13  1.57E-13  9.45E-14  6.20E-14  3.86E-14  1.83E-14  9.31E-15
             4.30E-15  1.36E-15  5.32E-16  1.99E-16  5.23E-17  1.88E-17  6.68E-18  1.70E-18  6.01E-19
   387       5.64E-13  3.97E-13  2.49E-13  1.73E-13  1.19E-13  6.91E-14  4.33E-14  2.51E-14  1.06E-14  4.88E-15
             2.06E-15  5.98E-16  2.23E-16  8.11E-17  2.09E-17  7.43E-18  2.64E-18  6.68E-19  2.36E-19
   388       7.89E-13  5.56E-13  3.48E-13  2.43E-13  1.66E-13  9.68E-14  6.06E-14  3.52E-14  1.48E-14  6.83E-15
             2.89E-15  8.37E-16  3.12E-16  1.14E-16  2.92E-17  1.04E-17  3.69E-18  9.35E-19  3.31E-19
   389       1.01E-12  7.15E-13  4.48E-13  3.12E-13  2.14E-13  1.24E-13  7.79E-14  4.52E-14  1.90E-14  8.78E-15
             3.71E-15  1.08E-15  4.01E-16  1.46E-16  3.76E-17  1.34E-17  4.74E-18  1.20E-18  4.25E-19
   390       1.24E-12  8.74E-13  5.47E-13  3.81E-13  2.61E-13  1.52E-13  9.52E-14  5.53E-14  2.32E-14  1.07E-14
             4.54E-15  1.31E-15  4.90E-16  1.78E-16  4.60E-17  1.63E-17  5.80E-18  1.47E-18  5.20E-19
   391       7.89E-13  5.56E-13  3.48E-13  2.43E-13  1.66E-13  9.68E-14  6.06E-14  3.52E-14  1.48E-14  6.83E-15
             2.89E-15  8.37E-16  3.12E-16  1.14E-16  2.92E-17  1.04E-17  3.69E-18  9.35E-19  3.31E-19
   392       1.01E-12  7.15E-13  4.48E-13  3.12E-13  2.14E-13  1.24E-13  7.79E-14  4.52E-14  1.90E-14  8.78E-15
             3.71E-15  1.08E-15  4.01E-16  1.46E-16  3.76E-17  1.34E-17  4.74E-18  1.20E-18  4.25E-19
   393       1.24E-12  8.74E-13  5.47E-13  3.81E-13  2.61E-13  1.52E-13  9.52E-14  5.53E-14  2.32E-14  1.07E-14
             4.54E-15  1.31E-15  4.90E-16  1.78E-16  4.60E-17  1.63E-17  5.80E-18  1.47E-18  5.20E-19
   394       1.47E-12  1.03E-12  6.47E-13  4.50E-13  3.09E-13  1.80E-13  1.13E-13  6.53E-14  2.75E-14  1.27E-14
             5.36E-15  1.55E-15  5.79E-16  2.11E-16  5.43E-17  1.93E-17  6.85E-18  1.74E-18  6.14E-19
   395       4.45E-13  3.13E-13  1.95E-13  1.34E-13  9.04E-14  5.02E-14  2.97E-14  1.60E-14  6.05E-15  2.59E-15
             1.03E-15  2.84E-16  1.03E-16  3.71E-17  9.49E-18  3.36E-18  1.19E-18  3.02E-19  1.07E-19
   396       5.72E-13  4.02E-13  2.50E-13  1.73E-13  1.16E-13  6.46E-14  3.82E-14  2.06E-14  7.78E-15  3.33E-15
             1.33E-15  3.65E-16  1.33E-16  4.77E-17  1.22E-17  4.33E-18  1.53E-18  3.88E-19  1.37E-19
   397       6.99E-13  4.92E-13  3.06E-13  2.11E-13  1.42E-13  7.89E-14  4.67E-14  2.52E-14  9.50E-15  4.07E-15
             1.62E-15  4.46E-16  1.62E-16  5.83E-17  1.49E-17  5.29E-18  1.87E-18  4.74E-19  1.68E-19
   398       8.26E-13  5.81E-13  3.62E-13  2.49E-13  1.68E-13  9.33E-14  5.52E-14  2.98E-14  1.12E-14  4.81E-15
             1.92E-15  5.27E-16  1.92E-16  6.90E-17  1.76E-17  6.25E-18  2.21E-18  5.60E-19  1.98E-19
   399       5.72E-13  4.02E-13  2.50E-13  1.73E-13  1.16E-13  6.46E-14  3.82E-14  2.06E-14  7.78E-15  3.33E-15
             1.33E-15  3.65E-16  1.33E-16  4.77E-17  1.22E-17  4.33E-18  1.53E-18  3.88E-19  1.37E-19
   400       6.99E-13  4.92E-13  3.06E-13  2.11E-13  1.42E-13  7.89E-14  4.67E-14  2.52E-14  9.50E-15  4.07E-15
             1.62E-15  4.46E-16  1.62E-16  5.83E-17  1.49E-17  5.29E-18  1.87E-18  4.74E-19  1.68E-19
   401       8.26E-13  5.81E-13  3.62E-13  2.49E-13  1.68E-13  9.33E-14  5.52E-14  2.98E-14  1.12E-14  4.81E-15
             1.92E-15  5.27E-16  1.92E-16  6.90E-17  1.76E-17  6.25E-18  2.21E-18  5.60E-19  1.98E-19
   402       9.54E-13  6.71E-13  4.17E-13  2.88E-13  1.94E-13  1.08E-13  6.37E-14  3.44E-14  1.30E-14  5.55E-15
             2.21E-15  6.08E-16  2.21E-16  7.96E-17  2.03E-17  7.21E-18  2.55E-18  6.47E-19  2.29E-19
   403       1.73E-13  1.21E-13  7.47E-14  5.08E-14  3.34E-14  1.76E-14  9.80E-15  4.93E-15  1.70E-15  6.88E-16
             2.64E-16  7.03E-17  2.53E-17  9.04E-18  2.30E-18  8.15E-19  2.88E-19  7.30E-20  2.58E-20
   404       2.11E-13  1.48E-13  9.13E-14  6.21E-14  4.08E-14  2.15E-14  1.20E-14  6.02E-15  2.08E-15  8.41E-16
             3.22E-16  8.59E-17  3.09E-17  1.10E-17  2.81E-18  9.96E-19  3.52E-19  8.92E-20  3.15E-20
   405       2.49E-13  1.75E-13  1.08E-13  7.34E-14  4.83E-14  2.54E-14  1.42E-14  7.12E-15  2.45E-15  9.94E-16
             3.81E-16  1.02E-16  3.66E-17  1.31E-17  3.32E-18  1.18E-18  4.16E-19  1.05E-19  3.73E-20
   406       2.88E-13  2.02E-13  1.24E-13  8.46E-14  5.57E-14  2.93E-14  1.63E-14  8.22E-15  2.83E-15  1.15E-15
             4.39E-16  1.17E-16  4.22E-17  1.51E-17  3.83E-18  1.36E-18  4.81E-19  1.22E-19  4.30E-20
   407       2.11E-13  1.48E-13  9.13E-14  6.21E-14  4.08E-14  2.15E-14  1.20E-14  6.02E-15  2.08E-15  8.41E-16
             3.22E-16  8.59E-17  3.09E-17  1.10E-17  2.81E-18  9.96E-19  3.52E-19  8.92E-20  3.15E-20
   408       2.49E-13  1.75E-13  1.08E-13  7.34E-14  4.83E-14  2.54E-14  1.42E-14  7.12E-15  2.45E-15  9.94E-16
             3.81E-16  1.02E-16  3.66E-17  1.31E-17  3.32E-18  1.18E-18  4.16E-19  1.05E-19  3.73E-20
   409       2.88E-13  2.02E-13  1.24E-13  8.46E-14  5.57E-14  2.93E-14  1.63E-14  8.22E-15  2.83E-15  1.15E-15
             4.39E-16  1.17E-16  4.22E-17  1.51E-17  3.83E-18  1.36E-18  4.81E-19  1.22E-19  4.30E-20
   410       3.26E-13  2.28E-13  1.41E-13  9.59E-14  6.31E-14  3.32E-14  1.85E-14  9.31E-15  3.21E-15  1.30E-15
             4.98E-16  1.33E-16  4.78E-17  1.71E-17  4.34E-18  1.54E-18  5.45E-19  1.38E-19  4.88E-20
   411       4.93E-13  3.48E-13  2.20E-13  1.55E-13  1.09E-13  6.84E-14  4.76E-14  3.27E-14  1.96E-14  1.30E-14
             8.46E-15  4.56E-15  2.72E-15  1.54E-15  6.57E-16  3.21E-16  1.48E-16  4.88E-17  2.00E-17
   412       2.95E-13  2.09E-13  1.32E-13  9.30E-14  6.55E-14  4.10E-14  2.85E-14  1.96E-14  1.17E-14  7.80E-15
             5.07E-15  2.74E-15  1.63E-15  9.22E-16  3.94E-16  1.92E-16  8.85E-17  2.92E-17  1.20E-17
   413       3.23E-13  2.28E-13  1.44E-13  1.02E-13  7.14E-14  4.44E-14  3.07E-14  2.08E-14  1.19E-14  7.45E-15
             4.39E-15  1.95E-15  9.66E-16  4.42E-16  1.42E-16  5.62E-17  2.15E-17  5.75E-18  2.08E-18
   414       5.38E-13  3.80E-13  2.40E-13  1.69E-13  1.19E-13  7.40E-14  5.11E-14  3.47E-14  1.99E-14  1.24E-14
             7.32E-15  3.26E-15  1.61E-15  7.37E-16  2.36E-16  9.37E-17  3.57E-17  9.59E-18  3.47E-18
   415       7.43E-13  5.25E-13  3.32E-13  2.34E-13  1.64E-13  1.02E-13  7.08E-14  4.81E-14  2.76E-14  1.73E-14
             1.02E-14  4.55E-15  2.25E-15  1.03E-15  3.30E-16  1.31E-16  5.00E-17  1.34E-17  4.86E-18
   416       3.18E-13  2.25E-13  1.42E-13  1.00E-13  7.05E-14  4.39E-14  3.03E-14  2.06E-14  1.18E-14  7.41E-15
             4.37E-15  1.95E-15  9.64E-16  4.41E-16  1.41E-16  5.62E-17  2.14E-17  5.75E-18  2.08E-18
   417       5.28E-13  3.73E-13  2.36E-13  1.66E-13  1.17E-13  7.29E-14  5.04E-14  3.43E-14  1.97E-14  1.23E-14
             7.28E-15  3.25E-15  1.61E-15  7.35E-16  2.36E-16  9.35E-17  3.57E-17  9.57E-18  3.47E-18
   418       1.05E-13  7.43E-14  4.69E-14  3.31E-14  2.33E-14  1.45E-14  1.00E-14  6.83E-15  3.93E-15  2.46E-15
             1.45E-15  6.48E-16  3.21E-16  1.47E-16  4.71E-17  1.87E-17  7.13E-18  1.91E-18  6.93E-19
   419       5.56E-13  3.93E-13  2.48E-13  1.74E-13  1.22E-13  7.51E-14  5.09E-14  3.34E-14  1.76E-14  9.98E-15
             5.17E-15  1.89E-15  8.03E-16  3.21E-16  8.89E-17  3.26E-17  1.18E-17  3.01E-18  1.07E-18
   420       7.77E-13  5.49E-13  3.46E-13  2.44E-13  1.71E-13  1.05E-13  7.12E-14  4.67E-14  2.47E-14  1.40E-14
             7.24E-15  2.64E-15  1.12E-15  4.49E-16  1.24E-16  4.56E-17  1.65E-17  4.22E-18  1.50E-18
   421       3.33E-13  2.35E-13  1.48E-13  1.04E-13  7.31E-14  4.50E-14  3.05E-14  2.00E-14  1.06E-14  5.98E-15
             3.10E-15  1.13E-15  4.82E-16  1.92E-16  5.33E-17  1.95E-17  7.05E-18  1.81E-18  6.42E-19
   422       1.11E-13  7.84E-14  4.94E-14  3.48E-14  2.44E-14  1.50E-14  1.02E-14  6.67E-15  3.52E-15  1.99E-15
             1.03E-15  3.78E-16  1.61E-16  6.41E-17  1.78E-17  6.51E-18  2.35E-18  6.02E-19  2.14E-19
   423       9.97E-13  7.04E-13  4.44E-13  3.13E-13  2.19E-13  1.35E-13  9.14E-14  5.99E-14  3.17E-14  1.79E-14
             9.30E-15  3.40E-15  1.44E-15  5.77E-16  1.60E-16  5.86E-17  2.11E-17  5.42E-18  1.92E-18
   424       5.53E-13  3.90E-13  2.46E-13  1.73E-13  1.21E-13  7.47E-14  5.07E-14  3.33E-14  1.76E-14  9.95E-15
             5.16E-15  1.89E-15  8.02E-16  3.20E-16  8.88E-17  3.25E-17  1.17E-17  3.01E-18  1.07E-18
   425       7.58E-13  5.35E-13  3.36E-13  2.36E-13  1.64E-13  9.85E-14  6.46E-14  4.01E-14  1.89E-14  9.61E-15
             4.43E-15  1.40E-15  5.47E-16  2.05E-16  5.38E-17  1.93E-17  6.86E-18  1.74E-18  6.17E-19
