SEQ='B '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 480950912.6   NPRNTI= 4   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   491       4.77E-13  3.37E-13  2.13E-13  1.50E-13  1.06E-13  6.61E-14  4.58E-14  3.13E-14  1.81E-14  1.14E-14
             6.81E-15  3.07E-15  1.53E-15  7.05E-16  2.27E-16  9.06E-17  3.47E-17  9.32E-18  3.38E-18
   492       7.15E-13  5.05E-13  3.19E-13  2.25E-13  1.59E-13  9.91E-14  6.87E-14  4.69E-14  2.72E-14  1.72E-14
             1.02E-14  4.60E-15  2.29E-15  1.06E-15  3.41E-16  1.36E-16  5.20E-17  1.40E-17  5.07E-18
   493       1.04E-18  7.30E-19  4.57E-19  3.18E-19  2.18E-19  1.27E-19  8.09E-20  4.91E-20  2.32E-20  1.22E-20
             5.93E-21  2.05E-21  8.49E-22  3.33E-22  9.12E-23  3.33E-23  1.20E-23  3.06E-24  1.09E-24
   494       2.85E-18  2.01E-18  1.26E-18  8.73E-19  5.98E-19  3.49E-19  2.23E-19  1.35E-19  6.38E-20  3.35E-20
             1.63E-20  5.64E-21  2.34E-21  9.17E-22  2.51E-22  9.17E-23  3.30E-23  8.44E-24  3.00E-24
   495       3.81E-18  2.69E-18  1.68E-18  1.17E-18  8.00E-19  4.67E-19  2.98E-19  1.81E-19  8.54E-20  4.48E-20
             2.19E-20  7.55E-21  3.13E-21  1.23E-21  3.36E-22  1.23E-22  4.41E-23  1.13E-23  4.01E-24
   496       3.12E-17  2.20E-17  1.37E-17  9.55E-18  6.54E-18  3.82E-18  2.43E-18  1.48E-18  6.99E-19  3.67E-19
             1.79E-19  6.18E-20  2.56E-20  1.00E-20  2.75E-21  1.00E-21  3.61E-22  9.25E-23  3.28E-23
   497       3.25E-18  2.29E-18  1.43E-18  9.97E-19  6.83E-19  3.99E-19  2.54E-19  1.54E-19  7.30E-20  3.83E-20
             1.87E-20  6.46E-21  2.67E-21  1.05E-21  2.88E-22  1.05E-22  3.78E-23  9.66E-24  3.43E-24
   498       1.20E-18  8.47E-19  5.30E-19  3.68E-19  2.52E-19  1.47E-19  9.39E-20  5.70E-20  2.70E-20  1.42E-20
             6.91E-21  2.39E-21  9.89E-22  3.88E-22  1.06E-22  3.88E-23  1.40E-23  3.57E-24  1.27E-24
   499       8.09E-19  5.69E-19  3.55E-19  2.46E-19  1.67E-19  9.54E-20  5.90E-20  3.42E-20  1.47E-20  7.03E-21
             3.10E-21  9.42E-22  3.61E-22  1.34E-22  3.48E-23  1.25E-23  4.43E-24  1.12E-24  3.98E-25
   500       2.59E-18  1.82E-18  1.14E-18  7.87E-19  5.35E-19  3.06E-19  1.89E-19  1.09E-19  4.71E-20  2.25E-20
             9.91E-21  3.02E-21  1.15E-21  4.28E-22  1.12E-22  3.99E-23  1.42E-23  3.60E-24  1.27E-24
   501       1.19E-18  8.40E-19  5.24E-19  3.63E-19  2.46E-19  1.41E-19  8.71E-20  5.04E-20  2.17E-20  1.04E-20
             4.57E-21  1.39E-21  5.32E-22  1.97E-22  5.14E-23  1.84E-23  6.54E-24  1.66E-24  5.87E-25
   502       9.40E-13  6.64E-13  4.20E-13  2.96E-13  2.09E-13  1.30E-13  9.05E-14  6.19E-14  3.60E-14  2.27E-14
             1.36E-14  6.12E-15  3.05E-15  1.41E-15  4.54E-16  1.81E-16  6.92E-17  1.86E-17  6.75E-18
   503       4.50E-18  3.17E-18  1.98E-18  1.37E-18  9.29E-19  5.31E-19  3.28E-19  1.90E-19  8.18E-20  3.91E-20
             1.72E-20  5.24E-21  2.01E-21  7.43E-22  1.94E-22  6.94E-23  2.47E-23  6.26E-24  2.22E-24
   504       2.27E-18  1.60E-18  9.98E-19  6.90E-19  4.69E-19  2.68E-19  1.66E-19  9.61E-20  4.13E-20  1.98E-20
             8.71E-21  2.65E-21  1.01E-21  3.76E-22  9.80E-23  3.50E-23  1.25E-23  3.16E-24  1.12E-24
   505       9.75E-19  6.86E-19  4.28E-19  2.96E-19  2.01E-19  1.15E-19  7.12E-20  4.13E-20  1.77E-20  8.49E-21
             3.74E-21  1.14E-21  4.35E-22  1.61E-22  4.21E-23  1.50E-23  5.35E-24  1.36E-24  4.81E-25
   506       4.69E-13  3.31E-13  2.09E-13  1.48E-13  1.04E-13  6.51E-14  4.52E-14  3.09E-14  1.80E-14  1.14E-14
             6.77E-15  3.06E-15  1.52E-15  7.03E-16  2.27E-16  9.04E-17  3.46E-17  9.30E-18  3.37E-18
   531       7.01E-13  4.96E-13  3.13E-13  2.21E-13  1.56E-13  9.73E-14  6.76E-14  4.63E-14  2.69E-14  1.70E-14
             1.02E-14  4.58E-15  2.29E-15  1.05E-15  3.40E-16  1.36E-16  5.19E-17  1.39E-17  5.06E-18
   532       2.33E-13  1.65E-13  1.04E-13  7.34E-14  5.17E-14  3.24E-14  2.25E-14  1.54E-14  8.95E-15  5.66E-15
             3.38E-15  1.53E-15  7.61E-16  3.51E-16  1.13E-16  4.52E-17  1.73E-17  4.65E-18  1.69E-18
   533       7.37E-13  5.20E-13  3.28E-13  2.31E-13  1.62E-13  1.00E-13  6.80E-14  4.48E-14  2.38E-14  1.36E-14
             7.07E-15  2.60E-15  1.11E-15  4.44E-16  1.23E-16  4.53E-17  1.64E-17  4.19E-18  1.49E-18
   534       9.82E-13  6.93E-13  4.37E-13  3.08E-13  2.16E-13  1.33E-13  9.06E-14  5.97E-14  3.17E-14  1.81E-14
             9.42E-15  3.46E-15  1.48E-15  5.92E-16  1.65E-16  6.04E-17  2.18E-17  5.59E-18  1.99E-18
   535       4.91E-13  3.47E-13  2.19E-13  1.54E-13  1.08E-13  6.66E-14  4.53E-14  2.98E-14  1.59E-14  9.03E-15
             4.71E-15  1.73E-15  7.40E-16  2.96E-16  8.23E-17  3.02E-17  1.09E-17  2.80E-18  9.93E-19
   536       2.45E-13  1.73E-13  1.09E-13  7.70E-14  5.40E-14  3.33E-14  2.26E-14  1.49E-14  7.93E-15  4.52E-15
             2.35E-15  8.66E-16  3.70E-16  1.48E-16  4.11E-17  1.51E-17  5.45E-18  1.40E-18  4.97E-19
   537       1.23E-12  8.65E-13  5.46E-13  3.84E-13  2.69E-13  1.66E-13  1.13E-13  7.45E-14  3.96E-14  2.26E-14
             1.18E-14  4.33E-15  1.85E-15  7.40E-16  2.06E-16  7.55E-17  2.73E-17  6.99E-18  2.48E-18
   538       7.31E-13  5.16E-13  3.26E-13  2.29E-13  1.61E-13  9.93E-14  6.76E-14  4.45E-14  2.37E-14  1.35E-14
             7.05E-15  2.59E-15  1.11E-15  4.43E-16  1.23E-16  4.52E-17  1.63E-17  4.19E-18  1.49E-18
   539       4.86E-13  3.44E-13  2.17E-13  1.53E-13  1.07E-13  6.61E-14  4.49E-14  2.96E-14  1.58E-14  8.99E-15
             4.69E-15  1.73E-15  7.38E-16  2.95E-16  8.21E-17  3.01E-17  1.09E-17  2.79E-18  9.91E-19
   540       9.72E-13  6.87E-13  4.33E-13  3.05E-13  2.14E-13  1.32E-13  8.99E-14  5.92E-14  3.15E-14  1.80E-14
             9.38E-15  3.45E-15  1.47E-15  5.90E-16  1.64E-16  6.03E-17  2.18E-17  5.58E-18  1.98E-18
   541       2.42E-13  1.71E-13  1.08E-13  7.60E-14  5.33E-14  3.29E-14  2.24E-14  1.48E-14  7.87E-15  4.49E-15
             2.34E-15  8.63E-16  3.68E-16  1.47E-16  4.10E-17  1.51E-17  5.44E-18  1.39E-18  4.95E-19
   542       9.12E-13  6.44E-13  4.05E-13  2.84E-13  1.97E-13  1.19E-13  7.80E-14  4.85E-14  2.30E-14  1.17E-14
             5.41E-15  1.72E-15  6.70E-16  2.51E-16  6.59E-17  2.36E-17  8.42E-18  2.14E-18  7.57E-19
   543       6.84E-13  4.83E-13  3.04E-13  2.13E-13  1.48E-13  8.91E-14  5.85E-14  3.64E-14  1.72E-14  8.78E-15
             4.06E-15  1.29E-15  5.02E-16  1.88E-16  4.95E-17  1.77E-17  6.31E-18  1.60E-18  5.68E-19
   544       1.14E-12  8.04E-13  5.06E-13  3.54E-13  2.46E-13  1.48E-13  9.74E-14  6.06E-14  2.87E-14  1.46E-14
             6.76E-15  2.14E-15  8.37E-16  3.13E-16  8.24E-17  2.95E-17  1.05E-17  2.67E-18  9.46E-19
   545       4.55E-13  3.21E-13  2.02E-13  1.42E-13  9.85E-14  5.93E-14  3.90E-14  2.42E-14  1.15E-14  5.85E-15
             2.70E-15  8.58E-16  3.35E-16  1.25E-16  3.30E-17  1.18E-17  4.21E-18  1.07E-18  3.78E-19
   546       2.28E-13  1.61E-13  1.01E-13  7.08E-14  4.92E-14  2.97E-14  1.95E-14  1.21E-14  5.74E-15  2.92E-15
             1.35E-15  4.29E-16  1.67E-16  6.27E-17  1.65E-17  5.91E-18  2.10E-18  5.34E-19  1.89E-19
   547       1.36E-12  9.62E-13  6.05E-13  4.24E-13  2.95E-13  1.78E-13  1.17E-13  7.26E-14  3.44E-14  1.75E-14
             8.10E-15  2.57E-15  1.00E-15  3.76E-16  9.88E-17  3.54E-17  1.26E-17  3.20E-18  1.13E-18
   548       9.09E-13  6.41E-13  4.03E-13  2.83E-13  1.97E-13  1.18E-13  7.78E-14  4.84E-14  2.29E-14  1.17E-14
             5.40E-15  1.71E-15  6.69E-16  2.50E-16  6.59E-17  2.36E-17  8.41E-18  2.14E-18  7.56E-19
   549       1.14E-12  8.01E-13  5.04E-13  3.53E-13  2.46E-13  1.48E-13  9.72E-14  6.05E-14  2.87E-14  1.46E-14
             6.75E-15  2.14E-15  8.36E-16  3.13E-16  8.23E-17  2.95E-17  1.05E-17  2.67E-18  9.45E-19
   550       6.81E-13  4.80E-13  3.02E-13  2.12E-13  1.47E-13  8.87E-14  5.83E-14  3.63E-14  1.72E-14  8.75E-15
             4.05E-15  1.28E-15  5.01E-16  1.88E-16  4.94E-17  1.77E-17  6.30E-18  1.60E-18  5.67E-19
   551       4.53E-13  3.20E-13  2.01E-13  1.41E-13  9.80E-14  5.91E-14  3.88E-14  2.41E-14  1.14E-14  5.83E-15
             2.70E-15  8.56E-16  3.34E-16  1.25E-16  3.29E-17  1.18E-17  4.20E-18  1.07E-18  3.78E-19
   552       3.52E-13  2.48E-13  1.55E-13  1.08E-13  7.41E-14  4.31E-14  2.70E-14  1.57E-14  6.59E-15  3.04E-15
             1.29E-15  3.73E-16  1.39E-16  5.06E-17  1.30E-17  4.63E-18  1.64E-18  4.17E-19  1.47E-19
   553       5.27E-13  3.72E-13  2.33E-13  1.62E-13  1.11E-13  6.46E-14  4.05E-14  2.35E-14  9.88E-15  4.56E-15
             1.93E-15  5.59E-16  2.08E-16  7.58E-17  1.95E-17  6.95E-18  2.47E-18  6.25E-19  2.21E-19
   554       7.03E-13  4.95E-13  3.10E-13  2.16E-13  1.48E-13  8.62E-14  5.40E-14  3.13E-14  1.32E-14  6.09E-15
             2.57E-15  7.45E-16  2.78E-16  1.01E-16  2.61E-17  9.27E-18  3.29E-18  8.33E-19  2.95E-19
   555       8.79E-13  6.19E-13  3.88E-13  2.70E-13  1.85E-13  1.08E-13  6.75E-14  3.92E-14  1.65E-14  7.61E-15
             3.22E-15  9.32E-16  3.47E-16  1.26E-16  3.26E-17  1.16E-17  4.11E-18  1.04E-18  3.68E-19
   556       1.05E-12  7.43E-13  4.66E-13  3.24E-13  2.22E-13  1.29E-13  8.10E-14  4.70E-14  1.98E-14  9.13E-15
             3.86E-15  1.12E-15  4.17E-16  1.52E-16  3.91E-17  1.39E-17  4.93E-18  1.25E-18  4.42E-19
   557       5.27E-13  3.72E-13  2.33E-13  1.62E-13  1.11E-13  6.46E-14  4.05E-14  2.35E-14  9.88E-15  4.56E-15
             1.93E-15  5.59E-16  2.08E-16  7.58E-17  1.95E-17  6.95E-18  2.47E-18  6.25E-19  2.21E-19
   558       7.03E-13  4.95E-13  3.10E-13  2.16E-13  1.48E-13  8.62E-14  5.40E-14  3.13E-14  1.32E-14  6.09E-15
             2.57E-15  7.45E-16  2.78E-16  1.01E-16  2.61E-17  9.27E-18  3.29E-18  8.33E-19  2.95E-19
   559       8.79E-13  6.19E-13  3.88E-13  2.70E-13  1.85E-13  1.08E-13  6.75E-14  3.92E-14  1.65E-14  7.61E-15
             3.22E-15  9.32E-16  3.47E-16  1.26E-16  3.26E-17  1.16E-17  4.11E-18  1.04E-18  3.68E-19
   560       1.05E-12  7.43E-13  4.66E-13  3.24E-13  2.22E-13  1.29E-13  8.10E-14  4.70E-14  1.98E-14  9.13E-15
             3.86E-15  1.12E-15  4.17E-16  1.52E-16  3.91E-17  1.39E-17  4.93E-18  1.25E-18  4.42E-19
   561       1.23E-12  8.67E-13  5.43E-13  3.78E-13  2.59E-13  1.51E-13  9.45E-14  5.48E-14  2.31E-14  1.06E-14
             4.50E-15  1.30E-15  4.86E-16  1.77E-16  4.56E-17  1.62E-17  5.75E-18  1.46E-18  5.16E-19
   562       2.97E-13  2.09E-13  1.30E-13  8.97E-14  6.04E-14  3.36E-14  1.99E-14  1.07E-14  4.04E-15  1.73E-15
             6.89E-16  1.89E-16  6.91E-17  2.48E-17  6.34E-18  2.25E-18  7.96E-19  2.02E-19  7.13E-20
   563       3.96E-13  2.79E-13  1.74E-13  1.20E-13  8.05E-14  4.47E-14  2.65E-14  1.43E-14  5.39E-15  2.31E-15
             9.19E-16  2.53E-16  9.21E-17  3.31E-17  8.45E-18  3.00E-18  1.06E-18  2.69E-19  9.51E-20
   564       4.96E-13  3.48E-13  2.17E-13  1.49E-13  1.01E-13  5.59E-14  3.31E-14  1.79E-14  6.73E-15  2.88E-15
             1.15E-15  3.16E-16  1.15E-16  4.13E-17  1.06E-17  3.75E-18  1.33E-18  3.36E-19  1.19E-19
   565       5.95E-13  4.18E-13  2.60E-13  1.79E-13  1.21E-13  6.71E-14  3.97E-14  2.14E-14  8.08E-15  3.46E-15
             1.38E-15  3.79E-16  1.38E-16  4.96E-17  1.27E-17  4.50E-18  1.59E-18  4.03E-19  1.43E-19
   566       6.94E-13  4.88E-13  3.04E-13  2.09E-13  1.41E-13  7.83E-14  4.63E-14  2.50E-14  9.43E-15  4.04E-15
             1.61E-15  4.42E-16  1.61E-16  5.79E-17  1.48E-17  5.25E-18  1.86E-18  4.70E-19  1.66E-19
   567       3.96E-13  2.79E-13  1.74E-13  1.20E-13  8.05E-14  4.47E-14  2.65E-14  1.43E-14  5.39E-15  2.31E-15
             9.19E-16  2.53E-16  9.21E-17  3.31E-17  8.45E-18  3.00E-18  1.06E-18  2.69E-19  9.51E-20
   568       4.96E-13  3.48E-13  2.17E-13  1.49E-13  1.01E-13  5.59E-14  3.31E-14  1.79E-14  6.73E-15  2.88E-15
             1.15E-15  3.16E-16  1.15E-16  4.13E-17  1.06E-17  3.75E-18  1.33E-18  3.36E-19  1.19E-19
   569       5.95E-13  4.18E-13  2.60E-13  1.79E-13  1.21E-13  6.71E-14  3.97E-14  2.14E-14  8.08E-15  3.46E-15
             1.38E-15  3.79E-16  1.38E-16  4.96E-17  1.27E-17  4.50E-18  1.59E-18  4.03E-19  1.43E-19
   570       6.94E-13  4.88E-13  3.04E-13  2.09E-13  1.41E-13  7.83E-14  4.63E-14  2.50E-14  9.43E-15  4.04E-15
             1.61E-15  4.42E-16  1.61E-16  5.79E-17  1.48E-17  5.25E-18  1.86E-18  4.70E-19  1.66E-19
   571       7.93E-13  5.58E-13  3.47E-13  2.39E-13  1.61E-13  8.95E-14  5.30E-14  2.86E-14  1.08E-14  4.62E-15
             1.84E-15  5.05E-16  1.84E-16  6.61E-17  1.69E-17  5.99E-18  2.12E-18  5.38E-19  1.90E-19
   572       1.20E-13  8.38E-14  5.17E-14  3.52E-14  2.31E-14  1.22E-14  6.79E-15  3.42E-15  1.18E-15  4.77E-16
             1.83E-16  4.87E-17  1.75E-17  6.26E-18  1.59E-18  5.65E-19  2.00E-19  5.06E-20  1.79E-20
   573       1.49E-13  1.05E-13  6.47E-14  4.40E-14  2.89E-14  1.52E-14  8.49E-15  4.27E-15  1.47E-15  5.96E-16
             2.28E-16  6.09E-17  2.19E-17  7.83E-18  1.99E-18  7.06E-19  2.50E-19  6.32E-20  2.24E-20
   574       1.79E-13  1.26E-13  7.76E-14  5.28E-14  3.47E-14  1.83E-14  1.02E-14  5.12E-15  1.76E-15  7.15E-16
             2.74E-16  7.30E-17  2.63E-17  9.39E-18  2.39E-18  8.47E-19  3.00E-19  7.59E-20  2.68E-20
   575       2.09E-13  1.47E-13  9.05E-14  6.16E-14  4.05E-14  2.13E-14  1.19E-14  5.98E-15  2.06E-15  8.35E-16
             3.20E-16  8.52E-17  3.07E-17  1.10E-17  2.79E-18  9.88E-19  3.50E-19  8.85E-20  3.13E-20
   576       2.39E-13  1.68E-13  1.03E-13  7.04E-14  4.63E-14  2.44E-14  1.36E-14  6.83E-15  2.35E-15  9.54E-16
             3.65E-16  9.74E-17  3.51E-17  1.25E-17  3.19E-18  1.13E-18  4.00E-19  1.01E-19  3.58E-20
   577       1.49E-13  1.05E-13  6.47E-14  4.40E-14  2.89E-14  1.52E-14  8.49E-15  4.27E-15  1.47E-15  5.96E-16
             2.28E-16  6.09E-17  2.19E-17  7.83E-18  1.99E-18  7.06E-19  2.50E-19  6.32E-20  2.24E-20
   578       1.79E-13  1.26E-13  7.76E-14  5.28E-14  3.47E-14  1.83E-14  1.02E-14  5.12E-15  1.76E-15  7.15E-16
             2.74E-16  7.30E-17  2.63E-17  9.39E-18  2.39E-18  8.47E-19  3.00E-19  7.59E-20  2.68E-20
   579       2.09E-13  1.47E-13  9.05E-14  6.16E-14  4.05E-14  2.13E-14  1.19E-14  5.98E-15  2.06E-15  8.35E-16
             3.20E-16  8.52E-17  3.07E-17  1.10E-17  2.79E-18  9.88E-19  3.50E-19  8.85E-20  3.13E-20
   580       2.39E-13  1.68E-13  1.03E-13  7.04E-14  4.63E-14  2.44E-14  1.36E-14  6.83E-15  2.35E-15  9.54E-16
             3.65E-16  9.74E-17  3.51E-17  1.25E-17  3.19E-18  1.13E-18  4.00E-19  1.01E-19  3.58E-20
   581       2.69E-13  1.89E-13  1.16E-13  7.92E-14  5.21E-14  2.74E-14  1.53E-14  7.68E-15  2.65E-15  1.07E-15
             4.11E-16  1.10E-16  3.95E-17  1.41E-17  3.59E-18  1.27E-18  4.50E-19  1.14E-19  4.02E-20
   582       9.14E-18  6.47E-18  4.10E-18  2.91E-18  2.07E-18  1.34E-18  9.64E-19  6.98E-19  4.52E-19  3.18E-19
             2.18E-19  1.24E-19  7.62E-20  4.40E-20  1.92E-20  9.49E-21  4.40E-21  1.47E-21  6.06E-22
   583       3.22E-18  2.28E-18  1.44E-18  1.02E-18  7.28E-19  4.67E-19  3.34E-19  2.38E-19  1.47E-19  9.72E-20
             6.01E-20  2.80E-20  1.42E-20  6.63E-21  2.16E-21  8.65E-22  3.32E-22  8.94E-23  3.24E-23
   585       5.72E-18  4.05E-18  2.57E-18  1.82E-18  1.30E-18  8.32E-19  5.97E-19  4.26E-19  2.64E-19  1.75E-19
             1.08E-19  5.07E-20  2.57E-20  1.20E-20  3.91E-21  1.57E-21  6.01E-22  1.62E-22  5.87E-23
   586       2.43E-17  1.72E-17  1.09E-17  7.72E-18  5.50E-18  3.53E-18  2.53E-18  1.81E-18  1.12E-18  7.43E-19
             4.60E-19  2.15E-19  1.09E-19  5.09E-20  1.66E-20  6.65E-21  2.55E-21  6.87E-22  2.49E-22
   587       2.37E-17  1.68E-17  1.07E-17  7.56E-18  5.38E-18  3.46E-18  2.48E-18  1.77E-18  1.10E-18  7.28E-19
             4.51E-19  2.11E-19  1.07E-19  4.99E-20  1.63E-20  6.52E-21  2.50E-21  6.74E-22  2.44E-22
   588       3.51E-17  2.48E-17  1.57E-17  1.11E-17  7.89E-18  5.00E-18  3.51E-18  2.40E-18  1.35E-18  8.02E-19
             4.31E-19  1.63E-19  7.06E-20  2.85E-20  7.98E-21  2.94E-21  1.06E-21  2.72E-22  9.68E-23
   589       8.01E-19  5.67E-19  3.59E-19  2.54E-19  1.80E-19  1.14E-19  8.00E-20  5.48E-20  3.09E-20  1.83E-20
             9.84E-21  3.73E-21  1.61E-21  6.51E-22  1.82E-22  6.70E-23  2.42E-23  6.22E-24  2.21E-24
   590       7.06E-19  5.00E-19  3.16E-19  2.24E-19  1.59E-19  1.01E-19  7.05E-20  4.84E-20  2.73E-20  1.62E-20
             8.69E-21  3.29E-21  1.42E-21  5.75E-22  1.61E-22  5.92E-23  2.14E-23  5.49E-24  1.95E-24
   591       5.98E-18  4.23E-18  2.68E-18  1.90E-18  1.34E-18  8.51E-19  5.97E-19  4.10E-19  2.31E-19  1.37E-19
             7.37E-20  2.79E-20  1.21E-20  4.87E-21  1.36E-21  5.02E-22  1.81E-22  4.66E-23  1.65E-23
   592       5.78E-17  4.09E-17  2.59E-17  1.83E-17  1.30E-17  8.23E-18  5.78E-18  3.97E-18  2.24E-18  1.33E-18
             7.13E-19  2.70E-19  1.17E-19  4.72E-20  1.32E-20  4.86E-21  1.76E-21  4.51E-22  1.60E-22
   593       5.19E-18  3.67E-18  2.32E-18  1.65E-18  1.17E-18  7.39E-19  5.19E-19  3.56E-19  2.01E-19  1.19E-19
             6.41E-20  2.43E-20  1.05E-20  4.24E-21  1.19E-21  4.37E-22  1.58E-22  4.06E-23  1.44E-23
   594       5.21E-18  3.68E-18  2.32E-18  1.64E-18  1.15E-18  7.11E-19  4.80E-19  3.10E-19  1.54E-19  8.08E-20
             3.83E-20  1.24E-20  4.88E-21  1.84E-21  4.85E-22  1.74E-22  6.20E-23  1.58E-23  5.58E-24
   595       2.16E-18  1.53E-18  9.65E-19  6.80E-19  4.78E-19  2.95E-19  2.00E-19  1.29E-19  6.40E-20  3.36E-20
             1.59E-20  5.16E-21  2.03E-21  7.64E-22  2.02E-22  7.24E-23  2.58E-23  6.56E-24  2.32E-24
   596       5.66E-18  4.00E-18  2.53E-18  1.78E-18  1.25E-18  7.73E-19  5.23E-19  3.37E-19  1.68E-19  8.81E-20
             4.17E-20  1.35E-20  5.32E-21  2.00E-21  5.28E-22  1.90E-22  6.76E-23  1.72E-23  6.08E-24
   597       8.43E-19  5.96E-19  3.76E-19  2.65E-19  1.86E-19  1.15E-19  7.78E-20  5.02E-20  2.50E-20  1.31E-20
             6.21E-21  2.01E-21  7.92E-22  2.98E-22  7.87E-23  2.83E-23  1.01E-23  2.56E-24  9.06E-25
   598       1.22E-18  8.62E-19  5.44E-19  3.84E-19  2.70E-19  1.67E-19  1.13E-19  7.27E-20  3.61E-20  1.90E-20
             9.00E-21  2.91E-21  1.15E-21  4.32E-22  1.14E-22  4.09E-23  1.46E-23  3.71E-24  1.31E-24
   599       4.58E-13  3.24E-13  2.04E-13  1.44E-13  1.02E-13  6.35E-14  4.42E-14  3.05E-14  1.83E-14  1.22E-14
             7.93E-15  4.31E-15  2.58E-15  1.47E-15  6.33E-16  3.11E-16  1.44E-16  4.77E-17  1.97E-17
   600       3.04E-13  2.15E-13  1.36E-13  9.57E-14  6.74E-14  4.22E-14  2.94E-14  2.03E-14  1.21E-14  8.10E-15
             5.28E-15  2.87E-15  1.72E-15  9.79E-16  4.22E-16  2.07E-16  9.57E-17  3.18E-17  1.31E-17
   601       3.36E-13  2.37E-13  1.50E-13  1.06E-13  7.43E-14  4.63E-14  3.20E-14  2.17E-14  1.25E-14  7.85E-15
             4.65E-15  2.09E-15  1.04E-15  4.77E-16  1.54E-16  6.13E-17  2.34E-17  6.30E-18  2.28E-18
   602       5.04E-13  3.56E-13  2.25E-13  1.58E-13  1.11E-13  6.94E-14  4.80E-14  3.26E-14  1.88E-14  1.18E-14
             6.98E-15  3.13E-15  1.56E-15  7.16E-16  2.31E-16  9.19E-17  3.51E-17  9.44E-18  3.42E-18
   603       6.63E-13  4.69E-13  2.96E-13  2.09E-13  1.47E-13  9.15E-14  6.33E-14  4.31E-14  2.49E-14  1.56E-14
             9.27E-15  4.16E-15  2.07E-15  9.52E-16  3.07E-16  1.22E-16  4.68E-17  1.26E-17  4.56E-18
   604       3.31E-13  2.34E-13  1.48E-13  1.04E-13  7.33E-14  4.57E-14  3.16E-14  2.15E-14  1.24E-14  7.81E-15
             4.63E-15  2.08E-15  1.03E-15  4.76E-16  1.54E-16  6.12E-17  2.34E-17  6.29E-18  2.28E-18
   605       4.95E-13  3.50E-13  2.21E-13  1.56E-13  1.10E-13  6.84E-14  4.73E-14  3.22E-14  1.86E-14  1.17E-14
             6.94E-15  3.12E-15  1.55E-15  7.14E-16  2.30E-16  9.17E-17  3.51E-17  9.43E-18  3.42E-18
   606       1.65E-13  1.16E-13  7.35E-14  5.18E-14  3.65E-14  2.27E-14  1.57E-14  1.07E-14  6.19E-15  3.90E-15
             2.31E-15  1.04E-15  5.17E-16  2.38E-16  7.67E-17  3.06E-17  1.17E-17  3.14E-18  1.14E-18
   607       5.25E-13  3.70E-13  2.34E-13  1.64E-13  1.15E-13  7.09E-14  4.81E-14  3.16E-14  1.67E-14  9.48E-15
             4.93E-15  1.81E-15  7.70E-16  3.08E-16  8.56E-17  3.14E-17  1.13E-17  2.91E-18  1.03E-18
   608       6.99E-13  4.94E-13  3.11E-13  2.19E-13  1.53E-13  9.45E-14  6.41E-14  4.21E-14  2.23E-14  1.26E-14
             6.57E-15  2.41E-15  1.03E-15  4.11E-16  1.14E-16  4.19E-17  1.51E-17  3.87E-18  1.38E-18
   609       3.49E-13  2.47E-13  1.56E-13  1.10E-13  7.67E-14  4.72E-14  3.20E-14  2.10E-14  1.11E-14  6.32E-15
             3.28E-15  1.20E-15  5.13E-16  2.05E-16  5.70E-17  2.09E-17  7.56E-18  1.94E-18  6.88E-19
   610       1.75E-13  1.23E-13  7.78E-14  5.48E-14  3.84E-14  2.36E-14  1.60E-14  1.05E-14  5.57E-15  3.16E-15
             1.64E-15  6.02E-16  2.57E-16  1.03E-16  2.85E-17  1.05E-17  3.78E-18  9.68E-19  3.44E-19
   611       8.72E-13  6.16E-13  3.89E-13  2.73E-13  1.92E-13  1.18E-13  8.00E-14  5.25E-14  2.78E-14  1.58E-14
             8.21E-15  3.01E-15  1.28E-15  5.13E-16  1.43E-16  5.23E-17  1.89E-17  4.84E-18  1.72E-18
   612       5.21E-13  3.68E-13  2.32E-13  1.63E-13  1.14E-13  7.05E-14  4.78E-14  3.14E-14  1.66E-14  9.45E-15
             4.92E-15  1.80E-15  7.69E-16  3.08E-16  8.54E-17  3.14E-17  1.13E-17  2.90E-18  1.03E-18
   613       3.47E-13  2.45E-13  1.54E-13  1.09E-13  7.62E-14  4.69E-14  3.18E-14  2.09E-14  1.11E-14  6.30E-15
             3.28E-15  1.20E-15  5.12E-16  2.05E-16  5.69E-17  2.09E-17  7.54E-18  1.93E-18  6.87E-19
   614       6.93E-13  4.90E-13  3.09E-13  2.17E-13  1.52E-13  9.38E-14  6.37E-14  4.18E-14  2.22E-14  1.26E-14
             6.55E-15  2.40E-15  1.02E-15  4.10E-16  1.14E-16  4.18E-17  1.51E-17  3.87E-18  1.37E-18
   615       1.73E-13  1.22E-13  7.70E-14  5.42E-14  3.80E-14  2.34E-14  1.59E-14  1.04E-14  5.53E-15  3.14E-15
             1.64E-15  6.00E-16  2.56E-16  1.02E-16  2.84E-17  1.04E-17  3.77E-18  9.66E-19  3.43E-19
   616       6.77E-13  4.78E-13  3.00E-13  2.11E-13  1.46E-13  8.80E-14  5.77E-14  3.58E-14  1.69E-14  8.60E-15
             3.97E-15  1.26E-15  4.90E-16  1.84E-16  4.82E-17  1.73E-17  6.16E-18  1.56E-18  5.54E-19
