SEQ='O '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 590072887.4   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)   265620.5 
     3          2S2 2P3             (2)1( 2.5)   392182.5 
     4          2S1 2P4             (4)1( 5.5)  1173486.9*
     5          2S1 2P4             (2)2( 4.5)  1608714.1*
     6          2S1 2P4             (2)0( 0.5)  1874334.6*
     7          2S1 2P4             (2)1( 2.5)  1947927.4*
     8          2P5                 (2)1( 2.5)  3080945.1*

   LS RESOLVED TERM INDEXING            BWNR= 627005032.3   NTRM= 526
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   481       1.71E-13  1.20E-13  7.31E-14  4.89E-14  3.13E-14  1.55E-14  8.16E-15  3.85E-15  1.23E-15  4.82E-16
             1.80E-16  4.71E-17  1.69E-17  6.00E-18  1.52E-18  5.39E-19  1.91E-19  4.83E-20  1.71E-20
   482       5.72E-14  3.99E-14  2.44E-14  1.63E-14  1.04E-14  5.18E-15  2.72E-15  1.28E-15  4.12E-16  1.61E-16
             5.99E-17  1.57E-17  5.62E-18  2.00E-18  5.08E-19  1.80E-19  6.36E-20  1.61E-20  5.69E-21
   486       5.16E-17  3.65E-17  2.31E-17  1.64E-17  1.16E-17  7.36E-18  5.21E-18  3.65E-18  2.20E-18  1.44E-18
             8.83E-19  4.13E-19  2.11E-19  9.96E-20  3.29E-20  1.33E-20  5.12E-21  1.39E-21  5.05E-22
   487       5.15E-17  3.64E-17  2.30E-17  1.63E-17  1.16E-17  7.34E-18  5.19E-18  3.64E-18  2.20E-18  1.43E-18
             8.81E-19  4.13E-19  2.11E-19  9.94E-20  3.28E-20  1.33E-20  5.11E-21  1.39E-21  5.04E-22
   488       5.15E-18  3.64E-18  2.30E-18  1.63E-18  1.16E-18  7.35E-19  5.20E-19  3.64E-19  2.20E-19  1.44E-19
             8.83E-20  4.13E-20  2.12E-20  9.96E-21  3.29E-21  1.33E-21  5.13E-22  1.39E-22  5.05E-23
   489       3.86E-17  2.73E-17  1.73E-17  1.22E-17  8.67E-18  5.51E-18  3.90E-18  2.73E-18  1.65E-18  1.08E-18
             6.62E-19  3.10E-19  1.59E-19  7.48E-20  2.47E-20  9.97E-21  3.85E-21  1.04E-21  3.79E-22
   491       1.71E-16  1.21E-16  7.64E-17  5.40E-17  3.81E-17  2.38E-17  1.65E-17  1.11E-17  6.08E-18  3.54E-18
             1.88E-18  7.09E-19  3.07E-19  1.24E-19  3.48E-20  1.28E-20  4.64E-21  1.19E-21  4.23E-22
   492       1.54E-17  1.09E-17  6.87E-18  4.85E-18  3.42E-18  2.14E-18  1.48E-18  9.96E-19  5.46E-19  3.18E-19
             1.69E-19  6.37E-20  2.76E-20  1.12E-20  3.13E-21  1.15E-21  4.17E-22  1.07E-22  3.81E-23
   493       1.51E-16  1.07E-16  6.76E-17  4.77E-17  3.37E-17  2.11E-17  1.46E-17  9.80E-18  5.37E-18  3.13E-18
             1.67E-18  6.27E-19  2.71E-19  1.10E-19  3.08E-20  1.13E-20  4.11E-21  1.05E-21  3.75E-22
   495       5.20E-17  3.68E-17  2.32E-17  1.64E-17  1.16E-17  7.25E-18  5.02E-18  3.38E-18  1.85E-18  1.08E-18
             5.75E-19  2.17E-19  9.37E-20  3.79E-20  1.06E-20  3.92E-21  1.42E-21  3.64E-22  1.30E-22
   496       5.78E-17  4.09E-17  2.58E-17  1.83E-17  1.29E-17  8.07E-18  5.58E-18  3.76E-18  2.07E-18  1.21E-18
             6.42E-19  2.42E-19  1.05E-19  4.24E-20  1.19E-20  4.38E-21  1.59E-21  4.07E-22  1.45E-22
   497       1.67E-16  1.18E-16  7.43E-17  5.22E-17  3.65E-17  2.23E-17  1.48E-17  9.40E-18  4.55E-18  2.35E-18
             1.10E-18  3.53E-19  1.38E-19  5.20E-20  1.37E-20  4.92E-21  1.75E-21  4.45E-22  1.58E-22
   498       1.18E-16  8.35E-17  5.26E-17  3.70E-17  2.59E-17  1.58E-17  1.05E-17  6.66E-18  3.23E-18  1.67E-18
             7.80E-19  2.50E-19  9.81E-20  3.69E-20  9.72E-21  3.49E-21  1.24E-21  3.16E-22  1.12E-22
   499       2.99E-17  2.11E-17  1.33E-17  9.36E-18  6.54E-18  3.99E-18  2.66E-18  1.68E-18  8.16E-19  4.22E-19
             1.97E-19  6.32E-20  2.48E-20  9.32E-21  2.46E-21  8.81E-22  3.14E-22  7.98E-23  2.83E-23
   500       2.63E-17  1.86E-17  1.17E-17  8.24E-18  5.76E-18  3.52E-18  2.34E-18  1.48E-18  7.19E-19  3.72E-19
             1.74E-19  5.57E-20  2.19E-20  8.21E-21  2.16E-21  7.77E-22  2.77E-22  7.03E-23  2.49E-23
   501       2.23E-17  1.57E-17  9.92E-18  6.97E-18  4.88E-18  2.98E-18  1.98E-18  1.25E-18  6.08E-19  3.14E-19
             1.47E-19  4.72E-20  1.85E-20  6.95E-21  1.83E-21  6.57E-22  2.34E-22  5.95E-23  2.11E-23
   502       5.93E-17  4.19E-17  2.64E-17  1.86E-17  1.30E-17  7.93E-18  5.28E-18  3.34E-18  1.62E-18  8.38E-19
             3.92E-19  1.26E-19  4.93E-20  1.85E-20  4.88E-21  1.75E-21  6.24E-22  1.59E-22  5.62E-23


 -----------------------------------------
 PRTF= 1  TRMPRT= (4S)  SPNPRT= 4  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       1.78E-12  1.26E-12  7.95E-13  5.60E-13  3.94E-13  2.45E-13  1.69E-13  1.14E-13  6.44E-14  3.93E-14
             2.24E-14  9.49E-15  4.54E-15  2.03E-15  6.35E-16  2.50E-16  9.47E-17  2.53E-17  9.15E-18
     4       1.37E-13  9.67E-14  6.10E-14  4.30E-14  3.02E-14  1.88E-14  1.30E-14  8.73E-15  4.90E-15  2.98E-15
             1.69E-15  7.11E-16  3.39E-16  1.51E-16  4.70E-17  1.84E-17  6.99E-18  1.86E-18  6.74E-19
     5       1.69E-14  1.20E-14  7.55E-15  5.32E-15  3.73E-15  2.32E-15  1.59E-15  1.06E-15  5.90E-16  3.54E-16
             1.99E-16  8.29E-17  3.92E-17  1.73E-17  5.40E-18  2.11E-18  7.99E-19  2.13E-19  7.70E-20
     6       3.31E-15  2.33E-15  1.47E-15  1.04E-15  7.26E-16  4.48E-16  3.05E-16  2.02E-16  1.10E-16  6.54E-17
             3.63E-17  1.49E-17  7.02E-18  3.09E-18  9.57E-19  3.74E-19  1.41E-19  3.76E-20  1.36E-20
     7       8.74E-16  6.17E-16  3.89E-16  2.73E-16  1.91E-16  1.17E-16  7.87E-17  5.15E-17  2.76E-17  1.61E-17
             8.87E-18  3.61E-18  1.69E-18  7.38E-19  2.28E-19  8.88E-20  3.35E-20  8.91E-21  3.22E-21
     8       2.86E-16  2.02E-16  1.27E-16  8.91E-17  6.19E-17  3.75E-17  2.50E-17  1.61E-17  8.45E-18  4.88E-18
             2.65E-18  1.07E-18  4.96E-19  2.17E-19  6.66E-20  2.59E-20  9.77E-21  2.60E-21  9.38E-22
     9       1.10E-16  7.76E-17  4.87E-17  3.40E-17  2.35E-17  1.40E-17  9.22E-18  5.85E-18  3.01E-18  1.72E-18
             9.23E-19  3.68E-19  1.70E-19  7.41E-20  2.27E-20  8.83E-21  3.32E-21  8.83E-22  3.19E-22
    10       4.79E-17  3.37E-17  2.11E-17  1.47E-17  1.01E-17  5.91E-18  3.83E-18  2.39E-18  1.20E-18  6.78E-19
             3.61E-19  1.43E-19  6.57E-20  2.85E-20  8.71E-21  3.38E-21  1.27E-21  3.38E-22  1.22E-22
    11       2.30E-17  1.62E-17  1.01E-17  6.97E-18  4.74E-18  2.74E-18  1.74E-18  1.07E-18  5.28E-19  2.94E-19
             1.55E-19  6.07E-20  2.79E-20  1.20E-20  3.68E-21  1.43E-21  5.37E-22  1.42E-22  5.14E-23
    12       1.20E-17  8.42E-18  5.23E-18  3.59E-18  2.42E-18  1.37E-18  8.56E-19  5.16E-19  2.49E-19  1.37E-19
             7.17E-20  2.79E-20  1.28E-20  5.51E-21  1.68E-21  6.50E-22  2.44E-22  6.48E-23  2.34E-23
    13       6.69E-18  4.69E-18  2.89E-18  1.97E-18  1.31E-18  7.29E-19  4.48E-19  2.65E-19  1.26E-19  6.83E-20
             3.54E-20  1.37E-20  6.24E-21  2.68E-21  8.16E-22  3.16E-22  1.19E-22  3.15E-23  1.13E-23
    14       3.96E-18  2.77E-18  1.70E-18  1.15E-18  7.54E-19  4.10E-19  2.47E-19  1.44E-19  6.67E-20  3.59E-20
             1.85E-20  7.09E-21  3.22E-21  1.38E-21  4.19E-22  1.62E-22  6.09E-23  1.61E-23  5.82E-24
    15       2.51E-18  1.75E-18  1.07E-18  7.12E-19  4.60E-19  2.43E-19  1.43E-19  8.14E-20  3.69E-20  1.95E-20
             9.95E-21  3.78E-21  1.71E-21  7.31E-22  2.21E-22  8.54E-23  3.20E-23  8.49E-24  3.06E-24
    16       1.63E-18  1.13E-18  6.85E-19  4.54E-19  2.90E-19  1.49E-19  8.54E-20  4.75E-20  2.10E-20  1.10E-20
             5.57E-21  2.11E-21  9.50E-22  4.07E-22  1.23E-22  4.75E-23  1.78E-23  4.72E-24  1.70E-24
    17       7.60E-19  5.24E-19  3.10E-19  2.01E-19  1.25E-19  6.13E-20  3.41E-20  1.83E-20  7.85E-21  4.03E-21
             2.01E-21  7.51E-22  3.37E-22  1.43E-22  4.32E-23  1.67E-23  6.25E-24  1.66E-24  5.97E-25
    18       4.03E-19  2.75E-19  1.59E-19  1.01E-19  6.04E-20  2.84E-20  1.52E-20  7.93E-21  3.28E-21  1.65E-21
             8.11E-22  2.99E-22  1.33E-22  5.66E-23  1.70E-23  6.55E-24  2.45E-24  6.49E-25  2.34E-25
    19       2.33E-19  1.58E-19  8.95E-20  5.50E-20  3.19E-20  1.43E-20  7.39E-21  3.74E-21  1.49E-21  7.39E-22
             3.58E-22  1.30E-22  5.78E-23  2.44E-23  7.32E-24  2.82E-24  1.05E-24  2.79E-25  1.00E-25
    20       1.12E-19  7.49E-20  4.13E-20  2.46E-20  1.37E-20  5.76E-21  2.85E-21  1.38E-21  5.28E-22  2.54E-22
             1.20E-22  4.31E-23  1.89E-23  7.97E-24  2.38E-24  9.12E-25  3.41E-25  9.00E-26  3.24E-26
    21       5.24E-20  3.41E-20  1.78E-20  1.01E-20  5.31E-21  2.07E-21  9.73E-22  4.49E-22  1.62E-22  7.50E-23
             3.46E-23  1.21E-23  5.25E-24  2.19E-24  6.48E-25  2.48E-25  9.25E-26  2.44E-26  8.78E-27
    22       2.11E-20  1.33E-20  6.48E-21  3.43E-21  1.68E-21  5.99E-22  2.63E-22  1.14E-22  3.79E-23  1.67E-23
             7.41E-24  2.49E-24  1.06E-24  4.36E-25  1.28E-25  4.86E-26  1.81E-26  4.75E-27  1.71E-27
    23       1.29E-20  7.89E-21  3.67E-21  1.87E-21  8.82E-22  2.99E-22  1.27E-22  5.31E-23  1.69E-23  7.25E-24
             3.13E-24  1.02E-24  4.30E-25  1.75E-25  5.08E-26  1.93E-26  7.15E-27  1.88E-27  6.75E-28
    24       7.12E-21  4.17E-21  1.81E-21  8.73E-22  3.91E-22  1.25E-22  5.07E-23  2.03E-23  6.14E-24  2.52E-24
             1.05E-24  3.30E-25  1.35E-25  5.41E-26  1.55E-26  5.84E-27  2.16E-27  5.65E-28  2.03E-28
    25       5.06E-21  2.89E-21  1.20E-21  5.62E-22  2.45E-22  7.55E-23  3.00E-23  1.18E-23  3.45E-24  1.38E-24
             5.63E-25  1.72E-25  6.95E-26  2.75E-26  7.80E-27  2.93E-27  1.08E-27  2.81E-28  1.01E-28
    26       3.08E-21  1.69E-21  6.70E-22  3.01E-22  1.27E-22  3.76E-23  1.45E-23  5.57E-24  1.57E-24  6.14E-25
             2.43E-25  7.18E-26  2.84E-26  1.11E-26  3.10E-27  1.16E-27  4.24E-28  1.10E-28  3.95E-29
    27       2.04E-21  1.09E-21  4.12E-22  1.80E-22  7.36E-23  2.12E-23  8.04E-24  3.02E-24  8.31E-25  3.17E-25
             1.22E-25  3.50E-26  1.36E-26  5.21E-27  1.43E-27  5.30E-28  1.93E-28  5.02E-29  1.79E-29
    28       1.18E-21  6.06E-22  2.17E-22  9.13E-23  3.63E-23  1.01E-23  3.76E-24  1.39E-24  3.71E-25  1.38E-25
             5.17E-26  1.43E-26  5.40E-27  2.03E-27  5.46E-28  2.00E-28  7.24E-29  1.87E-29  6.66E-30
    29       6.66E-22  3.26E-22  1.10E-22  4.49E-23  1.74E-23  4.72E-24  1.73E-24  6.29E-25  1.65E-25  6.01E-26
             2.20E-26  5.90E-27  2.18E-27  8.02E-28  2.12E-28  7.67E-29  2.76E-29  7.08E-30  2.52E-30
    30       3.02E-23  1.38E-23  4.37E-24  1.71E-24  6.42E-25  1.70E-25  6.13E-26  2.20E-26  5.67E-27  2.04E-27
             7.35E-28  1.93E-28  7.03E-29  2.56E-29  6.72E-30  2.42E-30  8.69E-31  2.23E-31  7.91E-32
    31       1.75E-23  7.70E-24  2.33E-24  8.92E-25  3.31E-25  8.65E-26  3.10E-26  1.11E-26  2.83E-27  1.01E-27
             3.62E-28  9.35E-29  3.37E-29  1.21E-29  3.13E-30  1.12E-30  4.00E-31  1.02E-31  3.62E-32
    32       7.97E-24  3.35E-24  9.69E-25  3.62E-25  1.32E-25  3.42E-26  1.22E-26  4.33E-27  1.10E-27  3.91E-28
             1.39E-28  3.55E-29  1.27E-29  4.51E-30  1.15E-30  4.10E-31  1.46E-31  3.70E-32  1.31E-32
    33       4.42E-24  1.80E-24  5.06E-25  1.87E-25  6.76E-26  1.74E-26  6.18E-27  2.19E-27  5.57E-28  1.97E-28
             6.99E-29  1.78E-29  6.32E-30  2.24E-30  5.70E-31  2.02E-31  7.17E-32  1.82E-32  6.43E-33
    34       1.86E-24  7.28E-25  1.98E-25  7.22E-26  2.59E-26  6.62E-27  2.35E-27  8.33E-28  2.11E-28  7.47E-29
             2.64E-29  6.70E-30  2.37E-30  8.41E-31  2.13E-31  7.55E-32  2.67E-32  6.76E-33  2.39E-33
    35       9.46E-25  3.63E-25  9.71E-26  3.51E-26  1.25E-26  3.19E-27  1.13E-27  4.01E-28  1.01E-28  3.59E-29
             1.27E-29  3.22E-30  1.14E-30  4.03E-31  1.02E-31  3.61E-32  1.28E-32  3.23E-33  1.14E-33
    36       3.36E-25  1.26E-25  3.30E-26  1.18E-26  4.20E-27  1.07E-27  3.78E-28  1.34E-28  3.39E-29  1.20E-29
             4.24E-30  1.07E-30  3.79E-31  1.34E-31  3.39E-32  1.20E-32  4.24E-33  1.07E-33  3.80E-34
    37       1.68E-25  6.18E-26  1.61E-26  5.73E-27  2.04E-27  5.17E-28  1.83E-28  6.47E-29  1.64E-29  5.79E-30
             2.05E-30  5.18E-31  1.83E-31  6.48E-32  1.64E-32  5.79E-33  2.05E-33  5.18E-34  1.83E-34
    38       5.93E-26  2.15E-26  5.53E-27  1.97E-27  6.98E-28  1.77E-28  6.25E-29  2.21E-29  5.60E-30  1.98E-30
             7.00E-31  1.77E-31  6.26E-32  2.21E-32  5.60E-33  1.98E-33  7.00E-34  1.77E-34  6.26E-35
    39       2.88E-26  1.04E-26  2.66E-27  9.42E-28  3.34E-28  8.46E-29  2.99E-29  1.06E-29  2.68E-30  9.46E-31
             3.35E-31  8.46E-32  2.99E-32  1.06E-32  2.68E-33  9.46E-34  3.35E-34  8.47E-35  2.99E-35
    40       9.85E-27  3.51E-27  8.93E-28  3.16E-28  1.12E-28  2.83E-29  1.00E-29  3.54E-30  8.97E-31  3.17E-31
             1.12E-31  2.84E-32  1.00E-32  3.54E-33  8.97E-34  3.17E-34  1.12E-34  2.84E-35  1.00E-35
    41       6.00E-27  2.13E-27  5.42E-28  1.92E-28  6.78E-29  1.72E-29  6.07E-30  2.15E-30  5.43E-31  1.92E-31
             6.79E-32  1.72E-32  6.07E-33  2.15E-33  5.43E-34  1.92E-34  6.79E-35  1.72E-35  6.07E-36
    42       3.03E-27  1.07E-27  2.72E-28  9.60E-29  3.40E-29  8.59E-30  3.04E-30  1.07E-30  2.72E-31  9.61E-32
             3.40E-32  8.59E-33  3.04E-33  1.07E-33  2.72E-34  9.61E-35  3.40E-35  8.59E-36  3.04E-36


 -----------------------------------------
 PRTF= 2  TRMPRT= (2D)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       2.59E-11  1.83E-11  1.15E-11  8.16E-12  5.76E-12  3.62E-12  2.53E-12  1.75E-12  1.05E-12  6.82E-13
             4.21E-13  2.00E-13  1.03E-13  4.90E-14  1.63E-14  6.61E-15  2.56E-15  6.95E-16  2.53E-16
     3       1.55E-11  1.10E-11  6.92E-12  4.88E-12  3.44E-12  2.15E-12  1.49E-12  1.02E-12  5.92E-13  3.75E-13
             2.26E-13  1.06E-13  5.59E-14  2.80E-14  1.04E-14  4.69E-15  2.03E-15  6.32E-16  2.52E-16
     4       1.36E-11  9.62E-12  6.07E-12  4.28E-12  3.00E-12  1.86E-12  1.27E-12  8.45E-13  4.66E-13  2.79E-13
             1.58E-13  6.83E-14  3.40E-14  1.61E-14  5.64E-15  2.44E-15  1.02E-15  3.10E-16  1.22E-16
     5       1.10E-11  7.75E-12  4.88E-12  3.43E-12  2.40E-12  1.46E-12  9.84E-13  6.39E-13  3.35E-13  1.93E-13
             1.05E-13  4.27E-14  2.05E-14  9.46E-15  3.22E-15  1.37E-15  5.66E-16  1.69E-16  6.58E-17
     6       9.13E-12  6.44E-12  4.05E-12  2.84E-12  1.97E-12  1.19E-12  7.83E-13  4.95E-13  2.49E-13  1.38E-13
             7.23E-14  2.84E-14  1.33E-14  6.01E-15  2.00E-15  8.41E-16  3.44E-16  1.02E-16  3.95E-17
     7       7.82E-12  5.51E-12  3.46E-12  2.41E-12  1.67E-12  9.89E-13  6.40E-13  3.95E-13  1.91E-13  1.03E-13
             5.23E-14  1.99E-14  9.14E-15  4.06E-15  1.33E-15  5.55E-16  2.26E-16  6.64E-17  2.57E-17
     8       6.84E-12  4.82E-12  3.02E-12  2.10E-12  1.44E-12  8.39E-13  5.33E-13  3.21E-13  1.50E-13  7.87E-14
             3.92E-14  1.45E-14  6.57E-15  2.89E-15  9.34E-16  3.87E-16  1.57E-16  4.58E-17  1.77E-17
     9       6.08E-12  4.28E-12  2.67E-12  1.85E-12  1.26E-12  7.23E-13  4.51E-13  2.66E-13  1.21E-13  6.19E-14
             3.02E-14  1.10E-14  4.90E-15  2.13E-15  6.82E-16  2.81E-16  1.13E-16  3.30E-17  1.27E-17
    10       5.48E-12  3.85E-12  2.40E-12  1.65E-12  1.12E-12  6.30E-13  3.87E-13  2.23E-13  9.85E-14  4.96E-14
             2.38E-14  8.49E-15  3.76E-15  1.62E-15  5.15E-16  2.11E-16  8.46E-17  2.46E-17  9.43E-18
    11       4.98E-12  3.50E-12  2.17E-12  1.49E-12  9.97E-13  5.54E-13  3.34E-13  1.90E-13  8.17E-14  4.05E-14
             1.91E-14  6.73E-15  2.95E-15  1.26E-15  3.98E-16  1.63E-16  6.50E-17  1.88E-17  7.21E-18
    12       4.57E-12  3.20E-12  1.98E-12  1.35E-12  8.98E-13  4.91E-13  2.91E-13  1.63E-13  6.86E-14  3.35E-14
             1.57E-14  5.43E-15  2.36E-15  1.01E-15  3.15E-16  1.28E-16  5.11E-17  1.47E-17  5.64E-18
    13       4.22E-12  2.95E-12  1.82E-12  1.23E-12  8.13E-13  4.38E-13  2.56E-13  1.41E-13  5.82E-14  2.81E-14
             1.30E-14  4.45E-15  1.92E-15  8.14E-16  2.54E-16  1.03E-16  4.09E-17  1.18E-17  4.50E-18
    14       3.91E-12  2.74E-12  1.68E-12  1.13E-12  7.41E-13  3.92E-13  2.27E-13  1.23E-13  4.99E-14  2.38E-14
             1.09E-14  3.70E-15  1.59E-15  6.69E-16  2.08E-16  8.39E-17  3.33E-17  9.57E-18  3.65E-18
    15       3.67E-12  2.56E-12  1.56E-12  1.05E-12  6.80E-13  3.55E-13  2.02E-13  1.08E-13  4.31E-14  2.04E-14
             9.24E-15  3.11E-15  1.33E-15  5.57E-16  1.72E-16  6.94E-17  2.75E-17  7.89E-18  3.01E-18
    16       3.44E-12  2.40E-12  1.46E-12  9.74E-13  6.26E-13  3.21E-13  1.81E-13  9.53E-14  3.75E-14  1.75E-14
             7.90E-15  2.64E-15  1.12E-15  4.69E-16  1.44E-16  5.80E-17  2.30E-17  6.58E-18  2.51E-18
    17       3.05E-12  2.12E-12  1.28E-12  8.41E-13  5.31E-13  2.66E-13  1.46E-13  7.54E-14  2.89E-14  1.33E-14
             5.92E-15  1.95E-15  8.23E-16  3.42E-16  1.04E-16  4.19E-17  1.65E-17  4.72E-18  1.79E-18
    18       2.74E-12  1.90E-12  1.13E-12  7.37E-13  4.58E-13  2.23E-13  1.20E-13  6.09E-14  2.29E-14  1.04E-14
             4.58E-15  1.49E-15  6.25E-16  2.58E-16  7.84E-17  3.13E-17  1.23E-17  3.51E-18  1.33E-18
    19       2.48E-12  1.71E-12  1.01E-12  6.51E-13  3.98E-13  1.89E-13  1.00E-13  5.00E-14  1.85E-14  8.29E-15
             3.61E-15  1.17E-15  4.86E-16  2.00E-16  6.04E-17  2.40E-17  9.44E-18  2.68E-18  1.02E-18
    20       2.17E-12  1.48E-12  8.64E-13  5.47E-13  3.27E-13  1.51E-13  7.80E-14  3.81E-14  1.37E-14  6.09E-15
             2.63E-15  8.37E-16  3.46E-16  1.41E-16  4.25E-17  1.69E-17  6.60E-18  1.87E-18  7.09E-19
    21       1.85E-12  1.25E-12  7.15E-13  4.42E-13  2.58E-13  1.15E-13  5.77E-14  2.76E-14  9.70E-15  4.24E-15
             1.80E-15  5.68E-16  2.33E-16  9.46E-17  2.82E-17  1.12E-17  4.35E-18  1.23E-18  4.65E-19
    22       1.50E-12  1.01E-12  5.55E-13  3.33E-13  1.87E-13  7.95E-14  3.88E-14  1.81E-14  6.18E-15  2.65E-15
             1.11E-15  3.46E-16  1.41E-16  5.66E-17  1.68E-17  6.60E-18  2.57E-18  7.22E-19  2.72E-19
    23       1.33E-12  8.80E-13  4.76E-13  2.80E-13  1.54E-13  6.39E-14  3.07E-14  1.41E-14  4.75E-15  2.02E-15
             8.42E-16  2.59E-16  1.05E-16  4.21E-17  1.24E-17  4.88E-18  1.89E-18  5.31E-19  2.00E-19
    24       1.13E-12  7.34E-13  3.86E-13  2.21E-13  1.19E-13  4.75E-14  2.23E-14  1.01E-14  3.33E-15  1.40E-15
             5.80E-16  1.77E-16  7.12E-17  2.85E-17  8.35E-18  3.27E-18  1.26E-18  3.54E-19  1.33E-19
    25       1.02E-12  6.57E-13  3.39E-13  1.91E-13  1.01E-13  3.96E-14  1.84E-14  8.22E-15  2.70E-15  1.13E-15
             4.64E-16  1.41E-16  5.65E-17  2.25E-17  6.58E-18  2.57E-18  9.94E-19  2.78E-19  1.04E-19
    26       8.86E-13  5.61E-13  2.82E-13  1.55E-13  8.04E-14  3.08E-14  1.41E-14  6.23E-15  2.02E-15  8.37E-16
             3.42E-16  1.03E-16  4.12E-17  1.64E-17  4.77E-18  1.86E-18  7.17E-19  2.00E-19  7.49E-20
    27       7.77E-13  4.85E-13  2.38E-13  1.28E-13  6.53E-14  2.45E-14  1.11E-14  4.84E-15  1.55E-15  6.39E-16
             2.60E-16  7.80E-17  3.11E-17  1.23E-17  3.57E-18  1.39E-18  5.35E-19  1.49E-19  5.57E-20
    28       6.49E-13  3.96E-13  1.88E-13  9.89E-14  4.91E-14  1.80E-14  8.00E-15  3.45E-15  1.09E-15  4.46E-16
             1.80E-16  5.37E-17  2.13E-17  8.39E-18  2.43E-18  9.42E-19  3.62E-19  1.00E-19  3.75E-20
    29       5.31E-13  3.16E-13  1.44E-13  7.41E-14  3.59E-14  1.28E-14  5.62E-15  2.39E-15  7.47E-16  3.04E-16
             1.22E-16  3.60E-17  1.42E-17  5.59E-18  1.61E-18  6.24E-19  2.39E-19  6.64E-20  2.48E-20
    30       3.91E-13  2.24E-13  9.70E-14  4.81E-14  2.26E-14  7.79E-15  3.35E-15  1.40E-15  4.31E-16  1.73E-16
             6.91E-17  2.03E-17  7.95E-18  3.11E-18  8.91E-19  3.44E-19  1.31E-19  3.63E-20  1.36E-20
    31       3.14E-13  1.75E-13  7.36E-14  3.56E-14  1.64E-14  5.56E-15  2.36E-15  9.80E-16  2.98E-16  1.19E-16
             4.73E-17  1.38E-17  5.40E-18  2.10E-18  6.01E-19  2.31E-19  8.83E-20  2.44E-20  9.08E-21
    32       2.28E-13  1.22E-13  4.90E-14  2.31E-14  1.04E-14  3.43E-15  1.44E-15  5.89E-16  1.77E-16  7.03E-17
             2.77E-17  8.01E-18  3.12E-18  1.21E-18  3.45E-19  1.32E-19  5.04E-20  1.39E-20  5.15E-21
    33       1.77E-13  9.25E-14  3.59E-14  1.66E-14  7.33E-15  2.38E-15  9.87E-16  4.02E-16  1.20E-16  4.73E-17
             1.86E-17  5.35E-18  2.08E-18  8.05E-19  2.28E-19  8.74E-20  3.32E-20  9.11E-21  3.38E-21
    34       1.20E-13  6.05E-14  2.25E-14  1.01E-14  4.39E-15  1.40E-15  5.71E-16  2.30E-16  6.79E-17  2.67E-17
             1.04E-17  2.98E-18  1.15E-18  4.45E-19  1.26E-19  4.79E-20  1.82E-20  4.99E-21  1.85E-21
    35       8.79E-14  4.32E-14  1.56E-14  6.89E-15  2.95E-15  9.22E-16  3.74E-16  1.50E-16  4.39E-17  1.71E-17
             6.66E-18  1.90E-18  7.33E-19  2.82E-19  7.94E-20  3.03E-20  1.15E-20  3.14E-21  1.16E-21
    36       5.35E-14  2.53E-14  8.79E-15  3.79E-15  1.59E-15  4.89E-16  1.96E-16  7.78E-17  2.25E-17  8.76E-18
             3.39E-18  9.59E-19  3.69E-19  1.41E-19  3.96E-20  1.51E-20  5.69E-21  1.55E-21  5.74E-22
    37       3.79E-14  1.75E-14  5.94E-15  2.53E-15  1.05E-15  3.19E-16  1.27E-16  5.01E-17  1.44E-17  5.59E-18
             2.15E-18  6.08E-19  2.33E-19  8.91E-20  2.49E-20  9.46E-21  3.57E-21  9.71E-22  3.58E-22
    38       2.22E-14  9.95E-15  3.27E-15  1.37E-15  5.59E-16  1.67E-16  6.61E-17  2.59E-17  7.40E-18  2.85E-18
             1.09E-18  3.07E-19  1.17E-19  4.47E-20  1.25E-20  4.72E-21  1.78E-21  4.83E-22  1.79E-22
    39       1.49E-14  6.57E-15  2.12E-15  8.76E-16  3.55E-16  1.05E-16  4.14E-17  1.61E-17  4.58E-18  1.76E-18
             6.73E-19  1.88E-19  7.18E-20  2.73E-20  7.60E-21  2.87E-21  1.08E-21  2.93E-22  1.08E-22
    40       7.85E-15  3.38E-15  1.06E-15  4.33E-16  1.73E-16  5.08E-17  1.98E-17  7.67E-18  2.17E-18  8.29E-19
             3.16E-19  8.80E-20  3.34E-20  1.27E-20  3.51E-21  1.33E-21  4.97E-22  1.34E-22  4.95E-23
    41       5.45E-15  2.32E-15  7.22E-16  2.92E-16  1.17E-16  3.39E-17  1.32E-17  5.09E-18  1.43E-18  5.47E-19
             2.08E-19  5.78E-20  2.19E-20  8.31E-21  2.30E-21  8.66E-22  3.25E-22  8.76E-23  3.22E-23
    42       3.19E-15  1.34E-15  4.13E-16  1.66E-16  6.57E-17  1.90E-17  7.36E-18  2.83E-18  7.94E-19  3.02E-19
