SEQ='C '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 511255702.8   NPRNTI= 2   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)   532842.4 
     3          2S1 2P2             (2)2( 4.5)   975263.0*
     4          2S1 2P2             (2)0( 0.5)  1247274.2*
     5          2S1 2P2             (2)1( 2.5)  1316081.8*
     6          2P3                 (4)0( 1.5)  1694161.8*
     7          2P3                 (2)2( 4.5)  1966173.0*
     8          2P3                 (2)1( 2.5)  2210994.3*

   LS RESOLVED TERM INDEXING            BWNR= 551357853.5   NTRM= 520
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    32       7.22E-13  3.88E-13  1.56E-13  7.32E-14  3.29E-14  1.09E-14  4.55E-15  1.87E-15  5.60E-16  2.22E-16
             8.74E-17  2.52E-17  9.78E-18  3.78E-18  1.07E-18  4.06E-19  1.54E-19  4.20E-20  1.55E-20
    33       5.60E-13  2.93E-13  1.14E-13  5.25E-14  2.33E-14  7.55E-15  3.13E-15  1.27E-15  3.79E-16  1.50E-16
             5.87E-17  1.68E-17  6.51E-18  2.51E-18  7.06E-19  2.69E-19  1.02E-19  2.77E-20  1.02E-20
    34       3.81E-13  1.92E-13  7.15E-14  3.21E-14  1.39E-14  4.42E-15  1.81E-15  7.30E-16  2.15E-16  8.44E-17
             3.29E-17  9.37E-18  3.61E-18  1.39E-18  3.89E-19  1.48E-19  5.57E-20  1.51E-20  5.60E-21
    35       2.79E-13  1.37E-13  4.95E-14  2.18E-14  9.34E-15  2.92E-15  1.19E-15  4.75E-16  1.39E-16  5.43E-17
             2.11E-17  5.98E-18  2.30E-18  8.80E-19  2.46E-19  9.32E-20  3.51E-20  9.54E-21  3.52E-21
    36       1.70E-13  8.03E-14  2.79E-14  1.20E-14  5.05E-15  1.55E-15  6.22E-16  2.47E-16  7.14E-17  2.77E-17
             1.07E-17  3.02E-18  1.16E-18  4.41E-19  1.23E-19  4.65E-20  1.75E-20  4.73E-21  1.74E-21
    37       1.20E-13  5.56E-14  1.89E-14  8.02E-15  3.33E-15  1.01E-15  4.03E-16  1.59E-16  4.58E-17  1.77E-17
             6.81E-18  1.92E-18  7.31E-19  2.78E-19  7.73E-20  2.92E-20  1.10E-20  2.96E-21  1.09E-21
    38       7.03E-14  3.15E-14  1.04E-14  4.34E-15  1.77E-15  5.31E-16  2.10E-16  8.21E-17  2.34E-17  9.03E-18
             3.46E-18  9.68E-19  3.68E-19  1.40E-19  3.87E-20  1.46E-20  5.46E-21  1.47E-21  5.42E-22
    39       4.73E-14  2.08E-14  6.72E-15  2.78E-15  1.13E-15  3.34E-16  1.31E-16  5.11E-17  1.45E-17  5.57E-18
             2.13E-18  5.94E-19  2.26E-19  8.55E-20  2.36E-20  8.87E-21  3.32E-21  8.95E-22  3.29E-22
    40       2.49E-14  1.07E-14  3.37E-15  1.37E-15  5.50E-16  1.61E-16  6.29E-17  2.43E-17  6.87E-18  2.62E-18
             9.99E-19  2.77E-19  1.05E-19  3.97E-20  1.09E-20  4.10E-21  1.53E-21  4.11E-22  1.51E-22
    41       1.73E-14  7.36E-15  2.29E-15  9.27E-16  3.69E-16  1.08E-16  4.18E-17  1.61E-17  4.54E-18  1.73E-18
             6.58E-19  1.82E-19  6.89E-20  2.60E-20  7.15E-21  2.68E-21  9.99E-22  2.68E-22  9.83E-23
    42       1.01E-14  4.26E-15  1.31E-15  5.26E-16  2.08E-16  6.02E-17  2.33E-17  8.97E-18  2.52E-18  9.57E-19
             3.63E-19  1.00E-19  3.78E-20  1.43E-20  3.91E-21  1.46E-21  5.45E-22  1.47E-22  5.37E-23


 -----------------------------------------
 PRTF= 6  TRMPRT= (4S)  SPNPRT= 4  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       4.81E-16  3.40E-16  2.15E-16  1.52E-16  1.07E-16  6.70E-17  4.67E-17  3.20E-17  1.87E-17  1.18E-17
             6.99E-18  3.11E-18  1.53E-18  7.00E-19  2.24E-19  8.87E-20  3.38E-20  9.06E-21  3.28E-21
     4       3.14E-17  2.22E-17  1.41E-17  9.95E-18  7.04E-18  4.45E-18  3.14E-18  2.20E-18  1.32E-18  8.46E-19
             5.04E-19  2.23E-19  1.08E-19  4.88E-20  1.53E-20  6.03E-21  2.28E-21  6.09E-22  2.20E-22
     5       2.88E-18  2.03E-18  1.29E-18  9.18E-19  6.56E-19  4.26E-19  3.10E-19  2.27E-19  1.45E-19  9.68E-20
             5.91E-20  2.65E-20  1.29E-20  5.81E-21  1.82E-21  7.14E-22  2.70E-22  7.19E-23  2.60E-23
     6       3.22E-19  2.28E-19  1.46E-19  1.05E-19  7.68E-20  5.28E-20  4.12E-20  3.26E-20  2.30E-20  1.62E-20
             1.02E-20  4.67E-21  2.30E-21  1.03E-21  3.24E-22  1.27E-22  4.80E-23  1.28E-23  4.62E-24
     7       3.55E-20  2.54E-20  1.65E-20  1.22E-20  9.45E-21  7.36E-21  6.55E-21  5.93E-21  4.78E-21  3.57E-21
             2.33E-21  1.09E-21  5.39E-22  2.44E-22  7.65E-23  3.00E-23  1.13E-23  3.01E-24  1.09E-24
     8       2.72E-21  1.98E-21  1.36E-21  1.10E-21  9.89E-22  1.05E-21  1.19E-21  1.31E-21  1.23E-21  9.72E-22
             6.54E-22  3.11E-22  1.55E-22  7.02E-23  2.21E-23  8.65E-24  3.27E-24  8.71E-25  3.14E-25
     9       3.56E-23  2.93E-23  2.88E-23  3.84E-23  6.60E-23  1.53E-22  2.56E-22  3.51E-22  3.78E-22  3.13E-22
             2.15E-22  1.04E-22  5.20E-23  2.36E-23  7.43E-24  2.91E-24  1.10E-24  2.93E-25  1.06E-25


 -----------------------------------------
 PRTF= 7  TRMPRT= (2D)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       3.06E-16  2.16E-16  1.37E-16  9.65E-17  6.81E-17  4.27E-17  2.98E-17  2.05E-17  1.20E-17  7.62E-18
             4.54E-18  2.03E-18  1.01E-18  4.61E-19  1.48E-19  5.86E-20  2.24E-20  6.00E-21  2.17E-21
     4       2.36E-17  1.67E-17  1.05E-17  7.45E-18  5.27E-18  3.33E-18  2.34E-18  1.63E-18  9.65E-19  6.12E-19
             3.60E-19  1.57E-19  7.58E-20  3.39E-20  1.06E-20  4.16E-21  1.57E-21  4.19E-22  1.51E-22
     5       2.26E-18  1.60E-18  1.01E-18  7.22E-19  5.17E-19  3.37E-19  2.46E-19  1.81E-19  1.15E-19  7.63E-20
             4.62E-20  2.04E-20  9.89E-21  4.41E-21  1.37E-21  5.37E-22  2.03E-22  5.39E-23  1.94E-23
     6       2.31E-19  1.64E-19  1.05E-19  7.62E-20  5.62E-20  3.95E-20  3.16E-20  2.58E-20  1.86E-20  1.31E-20
             8.26E-21  3.75E-21  1.83E-21  8.19E-22  2.56E-22  9.99E-23  3.77E-23  1.00E-23  3.61E-24
     7       1.94E-20  1.39E-20  9.17E-21  6.95E-21  5.58E-21  4.75E-21  4.60E-21  4.49E-21  3.84E-21  2.92E-21
             1.91E-21  8.92E-22  4.39E-22  1.97E-22  6.16E-23  2.41E-23  9.09E-24  2.42E-24  8.72E-25
     8       6.07E-22  4.55E-22  3.41E-22  3.16E-22  3.54E-22  5.34E-22  7.57E-22  9.58E-22  9.85E-22  8.00E-22
             5.42E-22  2.58E-22  1.28E-22  5.76E-23  1.80E-23  7.05E-24  2.66E-24  7.08E-25  2.55E-25

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       2.59E-16  1.83E-16  1.16E-16  8.15E-17  5.74E-17  3.59E-17  2.49E-17  1.70E-17  9.77E-18  6.05E-18
             3.50E-18  1.50E-18  7.18E-19  3.19E-19  9.94E-20  3.89E-20  1.47E-20  3.91E-21  1.41E-21
     4       2.67E-17  1.89E-17  1.19E-17  8.42E-18  5.93E-18  3.71E-18  2.57E-18  1.74E-18  9.75E-19  5.85E-19
             3.25E-19  1.31E-19  6.01E-20  2.58E-20  7.76E-21  2.98E-21  1.11E-21  2.93E-22  1.05E-22
     5       2.76E-18  1.95E-18  1.24E-18  8.79E-19  6.26E-19  4.04E-19  2.90E-19  2.07E-19  1.24E-19  7.79E-20
             4.44E-20  1.83E-20  8.44E-21  3.63E-21  1.09E-21  4.20E-22  1.57E-22  4.13E-23  1.49E-23
     6       2.93E-19  2.08E-19  1.33E-19  9.61E-20  7.07E-20  4.91E-20  3.85E-20  3.04E-20  2.06E-20  1.37E-20
             8.17E-21  3.46E-21  1.62E-21  7.00E-22  2.12E-22  8.15E-23  3.05E-23  8.03E-24  2.89E-24
     7       2.50E-20  1.79E-20  1.18E-20  8.93E-21  7.14E-21  5.99E-21  5.67E-21  5.34E-21  4.28E-21  3.08E-21
             1.91E-21  8.34E-22  3.94E-22  1.72E-22  5.21E-23  2.01E-23  7.52E-24  1.98E-24  7.14E-25
     8       7.93E-22  5.93E-22  4.44E-22  4.10E-22  4.56E-22  6.74E-22  9.31E-22  1.14E-21  1.10E-21  8.46E-22
             5.44E-22  2.43E-22  1.16E-22  5.07E-23  1.54E-23  5.96E-24  2.23E-24  5.89E-25  2.12E-25


 -----------------------------------------
 PRTF= 8  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       5.30E-16  3.75E-16  2.37E-16  1.67E-16  1.18E-16  7.40E-17  5.17E-17  3.57E-17  2.12E-17  1.36E-17
             8.30E-18  3.91E-18  2.05E-18  1.01E-18  3.68E-19  1.62E-19  6.88E-20  2.10E-20  8.28E-21
     4       2.25E-17  1.59E-17  1.01E-17  7.14E-18  5.06E-18  3.22E-18  2.30E-18  1.63E-18  1.01E-18  6.76E-19
             4.22E-19  2.03E-19  1.07E-19  5.28E-20  1.91E-20  8.42E-21  3.57E-21  1.09E-21  4.29E-22
     5       1.64E-18  1.16E-18  7.36E-19  5.26E-19  3.78E-19  2.51E-19  1.88E-19  1.43E-19  9.83E-20  6.97E-20
             4.55E-20  2.26E-20  1.21E-20  6.01E-21  2.19E-21  9.66E-22  4.10E-22  1.25E-22  4.93E-23
     6       1.33E-19  9.46E-20  6.10E-20  4.45E-20  3.34E-20  2.44E-20  2.06E-20  1.80E-20  1.45E-20  1.11E-20
             7.63E-21  3.92E-21  2.12E-21  1.06E-21  3.89E-22  1.72E-22  7.31E-23  2.23E-23  8.80E-24
     7       7.39E-21  5.34E-21  3.60E-21  2.82E-21  2.40E-21  2.35E-21  2.61E-21  2.90E-21  2.87E-21  2.40E-21
             1.73E-21  9.13E-22  4.99E-22  2.51E-22  9.23E-23  4.08E-23  1.74E-23  5.31E-24  2.09E-24
     8       3.03E-23  2.55E-23  2.68E-23  3.93E-23  7.64E-23  2.09E-22  3.94E-22  5.99E-22  7.28E-22  6.53E-22
             4.86E-22  2.62E-22  1.44E-22  7.29E-23  2.68E-23  1.19E-23  5.05E-24  1.54E-24  6.09E-25

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       7.39E-16  5.23E-16  3.30E-16  2.33E-16  1.65E-16  1.04E-16  7.26E-17  5.04E-17  3.03E-17  1.99E-17
             1.25E-17  6.27E-18  3.49E-18  1.83E-18  7.21E-19  3.36E-19  1.49E-19  4.77E-20  1.93E-20
     4       3.59E-17  2.54E-17  1.61E-17  1.14E-17  8.07E-18  5.14E-18  3.67E-18  2.62E-18  1.64E-18  1.11E-18
             7.15E-19  3.62E-19  2.00E-19  1.04E-19  4.04E-20  1.86E-20  8.19E-21  2.60E-21  1.04E-21
     5       2.88E-18  2.04E-18  1.30E-18  9.26E-19  6.66E-19  4.41E-19  3.31E-19  2.52E-19  1.74E-19  1.25E-19
             8.37E-20  4.34E-20  2.42E-20  1.26E-20  4.85E-21  2.22E-21  9.74E-22  3.08E-22  1.23E-22
     6       2.46E-19  1.75E-19  1.13E-19  8.24E-20  6.17E-20  4.51E-20  3.81E-20  3.32E-20  2.69E-20  2.09E-20
             1.46E-20  7.82E-21  4.39E-21  2.29E-21  8.84E-22  4.05E-22  1.77E-22  5.57E-23  2.24E-23
     7       1.41E-20  1.02E-20  6.87E-21  5.38E-21  4.58E-21  4.47E-21  4.94E-21  5.48E-21  5.46E-21  4.62E-21
             3.39E-21  1.86E-21  1.05E-21  5.51E-22  2.12E-22  9.72E-23  4.25E-23  1.34E-23  5.35E-24
     8       6.20E-23  5.19E-23  5.38E-23  7.77E-23  1.49E-22  4.03E-22  7.56E-22  1.15E-21  1.41E-21  1.28E-21
             9.67E-22  5.41E-22  3.08E-22  1.61E-22  6.23E-23  2.85E-23  1.24E-23  3.91E-24  1.56E-24



 --------------------------------
 PRTI= 2  TRMPRT= (4P)  SPNPRT= 4

   INDX TE=  1.37E+04  2.74E+04  6.85E+04  1.37E+05  2.74E+05  6.85E+05  1.37E+06  2.74E+06  6.84E+06  1.37E+07
   ---- ---  2.74E+07  6.85E+07  1.37E+08  2.74E+08  6.85E+08  1.37E+09  2.74E+09  6.85E+09  1.37E+10
     1       1.54E-11  1.09E-11  6.89E-12  4.87E-12  3.45E-12  2.18E-12  1.54E-12  1.09E-12  6.87E-13  4.82E-13
             3.34E-13  1.97E-13  1.25E-13  7.44E-14  3.36E-14  1.69E-14  7.96E-15  2.69E-15  1.12E-15
     4       2.05E-11  1.45E-11  9.14E-12  6.45E-12  4.55E-12  2.86E-12  2.00E-12  1.38E-12  8.22E-13  5.32E-13
             3.26E-13  1.52E-13  7.77E-14  3.65E-14  1.20E-14  4.84E-15  1.86E-15  5.04E-16  1.83E-16
     5       2.62E-11  1.85E-11  1.17E-11  8.27E-12  5.84E-12  3.67E-12  2.56E-12  1.77E-12  1.06E-12  6.86E-13
             4.21E-13  1.98E-13  1.01E-13  4.77E-14  1.57E-14  6.34E-15  2.45E-15  6.62E-16  2.41E-16
     6       1.55E-11  1.10E-11  6.93E-12  4.90E-12  3.45E-12  2.17E-12  1.52E-12  1.05E-12  6.26E-13  4.07E-13
             2.50E-13  1.17E-13  6.03E-14  2.84E-14  9.39E-15  3.79E-15  1.46E-15  3.95E-16  1.44E-16
     7       1.26E-12  8.91E-13  5.63E-13  3.98E-13  2.81E-13  1.76E-13  1.23E-13  8.54E-14  5.10E-14  3.32E-14
             2.04E-14  9.63E-15  4.95E-15  2.34E-15  7.73E-16  3.12E-16  1.20E-16  3.26E-17  1.19E-17
     9       1.54E-13  1.09E-13  6.91E-14  4.89E-14  3.46E-14  2.19E-14  1.55E-14  1.10E-14  7.00E-15  4.97E-15
             3.51E-15  2.13E-15  1.38E-15  8.36E-16  3.85E-16  1.96E-16  9.27E-17  3.15E-17  1.31E-17
    19       6.19E-12  4.38E-12  2.77E-12  1.96E-12  1.38E-12  8.75E-13  6.19E-13  4.37E-13  2.75E-13  1.92E-13
             1.32E-13  7.64E-14  4.77E-14  2.80E-14  1.25E-14  6.23E-15  2.92E-15  9.80E-16  4.07E-16
    23       3.61E-12  2.55E-12  1.61E-12  1.14E-12  8.07E-13  5.10E-13  3.61E-13  2.55E-13  1.61E-13  1.13E-13
             7.77E-14  4.52E-14  2.83E-14  1.67E-14  7.43E-15  3.71E-15  1.74E-15  5.85E-16  2.43E-16
    26       1.14E-11  8.09E-12  5.11E-12  3.61E-12  2.55E-12  1.60E-12  1.12E-12  7.76E-13  4.63E-13  3.00E-13
             1.84E-13  8.60E-14  4.39E-14  2.06E-14  6.76E-15  2.72E-15  1.05E-15  2.83E-16  1.03E-16
    27       1.36E-12  9.62E-13  6.08E-13  4.29E-13  3.03E-13  1.90E-13  1.33E-13  9.23E-14  5.51E-14  3.57E-14
             2.19E-14  1.02E-14  5.22E-15  2.45E-15  8.05E-16  3.24E-16  1.25E-16  3.36E-17  1.22E-17
    29       6.83E-12  4.83E-12  3.05E-12  2.15E-12  1.52E-12  9.55E-13  6.69E-13  4.63E-13  2.77E-13  1.80E-13
             1.10E-13  5.15E-14  2.63E-14  1.23E-14  4.05E-15  1.63E-15  6.27E-16  1.69E-16  6.15E-17
    31       6.22E-12  4.40E-12  2.78E-12  1.96E-12  1.38E-12  8.70E-13  6.09E-13  4.23E-13  2.53E-13  1.64E-13
             1.01E-13  4.73E-14  2.42E-14  1.14E-14  3.73E-15  1.50E-15  5.78E-16  1.56E-16  5.68E-17
    32       2.23E-12  1.57E-12  9.94E-13  7.02E-13  4.96E-13  3.12E-13  2.18E-13  1.51E-13  9.05E-14  5.89E-14
             3.62E-14  1.70E-14  8.67E-15  4.08E-15  1.34E-15  5.40E-16  2.08E-16  5.61E-17  2.04E-17
    33       3.67E-12  2.59E-12  1.64E-12  1.16E-12  8.16E-13  5.13E-13  3.60E-13  2.49E-13  1.49E-13  9.71E-14
             5.97E-14  2.80E-14  1.43E-14  6.73E-15  2.22E-15  8.92E-16  3.43E-16  9.28E-17  3.37E-17
    34       1.10E-11  7.75E-12  4.89E-12  3.44E-12  2.42E-12  1.49E-12  1.02E-12  6.76E-13  3.64E-13  2.10E-13
             1.11E-13  4.13E-14  1.78E-14  7.17E-15  2.00E-15  7.37E-16  2.66E-16  6.84E-17  2.43E-17
    35       7.77E-12  5.49E-12  3.46E-12  2.44E-12  1.71E-12  1.06E-12  7.23E-13  4.79E-13  2.58E-13  1.49E-13
             7.86E-14  2.93E-14  1.26E-14  5.10E-15  1.42E-15  5.24E-16  1.90E-16  4.87E-17  1.73E-17
    36       4.60E-12  3.25E-12  2.05E-12  1.44E-12  1.01E-12  6.27E-13  4.28E-13  2.84E-13  1.53E-13  8.84E-14
             4.67E-14  1.75E-14  7.53E-15  3.04E-15  8.49E-16  3.13E-16  1.13E-16  2.90E-17  1.03E-17
    37       2.67E-12  1.88E-12  1.19E-12  8.37E-13  5.88E-13  3.64E-13  2.48E-13  1.65E-13  8.88E-14  5.13E-14
             2.71E-14  1.01E-14  4.37E-15  1.76E-15  4.93E-16  1.81E-16  6.56E-17  1.68E-17  5.98E-18
    38       5.51E-12  3.90E-12  2.46E-12  1.73E-12  1.21E-12  7.52E-13  5.14E-13  3.41E-13  1.84E-13  1.06E-13
             5.62E-14  2.10E-14  9.07E-15  3.66E-15  1.02E-15  3.77E-16  1.36E-16  3.50E-17  1.24E-17
    39       8.74E-15  6.18E-15  3.91E-15  2.76E-15  1.96E-15  1.24E-15  8.79E-16  6.25E-16  3.99E-16  2.83E-16
             1.98E-16  1.17E-16  7.44E-17  4.42E-17  1.99E-17  9.97E-18  4.69E-18  1.58E-18  6.57E-19
    40       4.31E-13  3.04E-13  1.92E-13  1.36E-13  9.60E-14  6.04E-14  4.24E-14  2.95E-14  1.77E-14  1.16E-14
             7.18E-15  3.39E-15  1.74E-15  8.23E-16  2.72E-16  1.10E-16  4.22E-17  1.14E-17  4.15E-18
    41       2.37E-13  1.67E-13  1.06E-13  7.47E-14  5.28E-14  3.32E-14  2.33E-14  1.62E-14  9.76E-15  6.39E-15
             3.96E-15  1.87E-15  9.64E-16  4.55E-16  1.50E-16  6.06E-17  2.34E-17  6.32E-18  2.30E-18
    42       4.29E-12  3.03E-12  1.91E-12  1.35E-12  9.47E-13  5.86E-13  4.00E-13  2.66E-13  1.44E-13  8.32E-14
             4.41E-14  1.65E-14  7.13E-15  2.88E-15  8.06E-16  2.97E-16  1.07E-16  2.76E-17  9.79E-18
    43       1.90E-14  1.35E-14  8.50E-15  6.01E-15  4.24E-15  2.67E-15  1.88E-15  1.31E-15  7.89E-16  5.18E-16
             3.22E-16  1.53E-16  7.90E-17  3.74E-17  1.24E-17  4.99E-18  1.93E-18  5.21E-19  1.90E-19
    44       2.41E-14  1.70E-14  1.08E-14  7.61E-15  5.37E-15  3.38E-15  2.38E-15  1.66E-15  1.00E-15  6.58E-16
             4.09E-16  1.95E-16  1.01E-16  4.76E-17  1.58E-17  6.36E-18  2.45E-18  6.64E-19  2.41E-19
    45       7.81E-13  5.52E-13  3.48E-13  2.45E-13  1.72E-13  1.07E-13  7.30E-14  4.86E-14  2.63E-14  1.53E-14
             8.12E-15  3.05E-15  1.32E-15  5.34E-16  1.50E-16  5.52E-17  2.00E-17  5.13E-18  1.82E-18
    46       4.05E-14  2.87E-14  1.81E-14  1.28E-14  9.04E-15  5.69E-15  4.00E-15  2.79E-15  1.69E-15  1.11E-15
             6.90E-16  3.29E-16  1.70E-16  8.05E-17  2.67E-17  1.08E-17  4.15E-18  1.12E-18  4.09E-19
    47       6.29E-14  4.44E-14  2.80E-14  1.97E-14  1.39E-14  8.59E-15  5.88E-15  3.91E-15  2.12E-15  1.23E-15
             6.54E-16  2.46E-16  1.06E-16  4.30E-17  1.21E-17  4.44E-18  1.61E-18  4.13E-19  1.47E-19
    48       6.53E-14  4.61E-14  2.91E-14  2.05E-14  1.44E-14  8.92E-15  6.11E-15  4.06E-15  2.21E-15  1.28E-15
             6.81E-16  2.57E-16  1.11E-16  4.49E-17  1.26E-17  4.64E-18  1.68E-18  4.31E-19  1.53E-19
    49       9.23E-15  6.53E-15  4.12E-15  2.91E-15  2.06E-15  1.30E-15  9.11E-16  6.35E-16  3.85E-16  2.53E-16
             1.58E-16  7.54E-17  3.90E-17  1.85E-17  6.13E-18  2.47E-18  9.55E-19  2.59E-19  9.40E-20
    50       5.49E-14  3.88E-14  2.45E-14  1.73E-14  1.21E-14  7.51E-15  5.15E-15  3.43E-15  1.87E-15  1.09E-15
             5.79E-16  2.19E-16  9.49E-17  3.84E-17  1.08E-17  3.98E-18  1.44E-18  3.70E-19  1.31E-19
    51       9.23E-15  6.52E-15  4.12E-15  2.90E-15  2.04E-15  1.26E-15  8.65E-16  5.76E-16  3.14E-16  1.83E-16
             9.75E-17  3.69E-17  1.60E-17  6.48E-18  1.82E-18  6.71E-19  2.43E-19  6.23E-20  2.22E-20
    52       2.11E-14  1.49E-14  9.39E-15  6.61E-15  4.65E-15  2.88E-15  1.97E-15  1.32E-15  7.17E-16  4.18E-16
             2.23E-16  8.44E-17  3.66E-17  1.48E-17  4.17E-18  1.54E-18  5.56E-19  1.43E-19  5.08E-20
    53       1.50E-14  1.06E-14  6.69E-15  4.71E-15  3.31E-15  2.05E-15  1.41E-15  9.38E-16  5.11E-16  2.98E-16
             1.59E-16  6.03E-17  2.62E-17  1.06E-17  2.98E-18  1.10E-18  3.98E-19  1.02E-19  3.63E-20
    97       2.79E-12  1.97E-12  1.25E-12  8.82E-13  6.24E-13  3.95E-13  2.79E-13  1.97E-13  1.23E-13  8.54E-14
             5.80E-14  3.31E-14  2.05E-14  1.19E-14  5.26E-15  2.62E-15  1.22E-15  4.10E-16  1.70E-16
    98       1.65E-12  1.17E-12  7.37E-13  5.21E-13  3.69E-13  2.33E-13  1.65E-13  1.16E-13  7.30E-14  5.07E-14
             3.45E-14  1.98E-14  1.22E-14  7.14E-15  3.15E-15  1.57E-15  7.32E-16  2.46E-16  1.02E-16
    99       6.28E-13  4.44E-13  2.81E-13  1.98E-13  1.40E-13  8.80E-14  6.16E-14  4.27E-14  2.54E-14  1.64E-14
             1.00E-14  4.67E-15  2.37E-15  1.11E-15  3.63E-16  1.46E-16  5.59E-17  1.51E-17  5.48E-18
   100       5.24E-12  3.71E-12  2.34E-12  1.65E-12  1.17E-12  7.34E-13  5.14E-13  3.56E-13  2.12E-13  1.37E-13
             8.38E-14  3.89E-14  1.98E-14  9.24E-15  3.02E-15  1.21E-15  4.67E-16  1.26E-16  4.57E-17
   101       3.13E-12  2.22E-12  1.40E-12  9.89E-13  6.98E-13  4.39E-13  3.07E-13  2.13E-13  1.27E-13  8.21E-14
             5.02E-14  2.33E-14  1.18E-14  5.54E-15  1.81E-15  7.28E-16  2.80E-16  7.55E-17  2.74E-17
   102       1.03E-12  7.31E-13  4.62E-13  3.26E-13  2.30E-13  1.45E-13  1.01E-13  7.03E-14  4.20E-14  2.72E-14
             1.66E-14  7.74E-15  3.93E-15  1.84E-15  6.03E-16  2.42E-16  9.31E-17  2.51E-17  9.12E-18
   103       3.07E-12  2.17E-12  1.37E-12  9.70E-13  6.85E-13  4.31E-13  3.02E-13  2.09E-13  1.25E-13  8.09E-14
             4.95E-14  2.30E-14  1.17E-14  5.48E-15  1.80E-15  7.21E-16  2.77E-16  7.48E-17  2.72E-17
   104       1.83E-12  1.29E-12  8.18E-13  5.78E-13  4.08E-13  2.57E-13  1.80E-13  1.25E-13  7.45E-14  4.83E-14
             2.96E-14  1.38E-14  7.01E-15  3.28E-15  1.07E-15  4.32E-16  1.66E-16  4.48E-17  1.63E-17
   105       6.65E-12  4.70E-12  2.97E-12  2.09E-12  1.47E-12  9.08E-13  6.20E-13  4.11E-13  2.22E-13  1.28E-13
             6.74E-14  2.51E-14  1.08E-14  4.35E-15  1.22E-15  4.47E-16  1.62E-16  4.15E-17  1.47E-17
   106       4.73E-12  3.34E-12  2.11E-12  1.49E-12  1.04E-12  6.45E-13  4.41E-13  2.92E-13  1.58E-13  9.09E-14
             4.80E-14  1.79E-14  7.70E-15  3.10E-15  8.67E-16  3.19E-16  1.15E-16  2.96E-17  1.05E-17
   107       2.82E-12  1.99E-12  1.26E-12  8.85E-13  6.21E-13  3.85E-13  2.63E-13  1.74E-13  9.41E-14  5.43E-14
             2.87E-14  1.07E-14  4.61E-15  1.86E-15  5.18E-16  1.91E-16  6.90E-17  1.77E-17  6.29E-18
   108       1.68E-12  1.19E-12  7.49E-13  5.28E-13  3.70E-13  2.29E-13  1.57E-13  1.04E-13  5.62E-14  3.24E-14
             1.71E-14  6.39E-15  2.75E-15  1.11E-15  3.10E-16  1.14E-16  4.12E-17  1.06E-17  3.75E-18
   109       3.86E-12  2.72E-12  1.72E-12  1.21E-12  8.50E-13  5.26E-13  3.60E-13  2.39E-13  1.29E-13  7.46E-14
             3.94E-14  1.47E-14  6.34E-15  2.56E-15  7.14E-16  2.63E-16  9.50E-17  2.44E-17  8.67E-18
   110       2.40E-12  1.70E-12  1.07E-12  7.49E-13  5.20E-13  3.14E-13  2.06E-13  1.29E-13  6.14E-14  3.14E-14
             1.46E-14  4.65E-15  1.82E-15  6.83E-16  1.80E-16  6.45E-17  2.30E-17  5.83E-18  2.07E-18
   111       4.33E-12  3.05E-12  1.92E-12  1.35E-12  9.36E-13  5.65E-13  3.71E-13  2.32E-13  1.10E-13  5.65E-14
             2.63E-14  8.37E-15  3.28E-15  1.23E-15  3.23E-16  1.16E-16  4.13E-17  1.05E-17  3.72E-18
   112       1.44E-12  1.02E-12  6.40E-13  4.48E-13  3.12E-13  1.88E-13  1.24E-13  7.71E-14  3.68E-14  1.88E-14
             8.75E-15  2.79E-15  1.09E-15  4.09E-16  1.08E-16  3.86E-17  1.38E-17  3.50E-18  1.24E-18
   113       2.75E-12  1.94E-12  1.23E-12  8.64E-13  6.06E-13  3.76E-13  2.57E-13  1.71E-13  9.23E-14  5.34E-14
             2.82E-14  1.06E-14  4.55E-15  1.83E-15  5.13E-16  1.89E-16  6.82E-17  1.75E-17  6.22E-18
   114       2.59E-12  1.82E-12  1.15E-12  8.05E-13  5.60E-13  3.37E-13  2.22E-13  1.39E-13  6.60E-14  3.38E-14
             1.57E-14  5.01E-15  1.96E-15  7.35E-16  1.94E-16  6.94E-17  2.47E-17  6.28E-18  2.23E-18
   115       3.35E-12  2.36E-12  1.49E-12  1.04E-12  7.24E-13  4.37E-13  2.87E-13  1.79E-13  8.55E-14  4.38E-14
             2.03E-14  6.49E-15  2.54E-15  9.52E-16  2.51E-16  8.99E-17  3.20E-17  8.14E-18  2.88E-18
